"Index","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"2004-04-20",11.2452917098999,11.3535776138306,11.0993413925171,11.0993413925171,1794780,6.47657632827759
"2004-04-21",11.0993413925171,11.1252346038818,10.8262710571289,11.10169506073,1354262,6.4779486656189
"2004-04-22",11.10169506073,11.3229761123657,11.0734462738037,11.3041429519653,1513562,6.59607887268066
"2004-04-23",11.3582859039307,11.3747653961182,11.257061958313,11.2876653671265,1237867,6.58646440505981
"2004-04-26",11.2876653671265,11.3112049102783,11.0781536102295,11.1393604278564,880186,6.49992322921753
"2004-04-27",11.1817331314087,11.3771190643311,10.9675140380859,11.1935033798218,2074723,6.53151798248291
"2004-04-28",11.1958570480347,11.2076272964478,10.9934091567993,11.0240106582642,1226822,6.43262147903442
"2004-04-29",11.0640296936035,11.1652536392212,10.8215627670288,10.8898305892944,1739131,6.35432577133179
"2004-04-30",10.9110174179077,10.9510364532471,10.6661958694458,10.8662900924683,1450267,6.34058809280396
"2004-05-03",10.9133710861206,11.0028247833252,10.8050851821899,10.9816379547119,1385273,6.40789365768433
"2004-05-04",10.7697744369507,10.8286247253418,10.5932197570801,10.6403007507324,3905186,6.20872163772583
"2004-05-05",10.6403007507324,10.7415246963501,10.6167612075806,10.7179851531982,1426054,6.25405168533325
"2004-05-06",10.6873817443848,10.6873817443848,10.4849338531494,10.5861577987671,1754849,6.17712831497192
"2004-05-07",10.5861577987671,10.7226934432983,10.2989635467529,10.3342752456665,1397167,6.03014898300171
"2004-05-10",10.3342752456665,10.4048957824707,10.2401132583618,10.3578147888184,1258682,6.04388904571533
"2004-05-11",10.3460445404053,10.5273065567017,10.3436908721924,10.5273065567017,1291817,6.14278793334961
"2004-05-12",10.5108289718628,10.5861577987671,10.3154430389404,10.5861577987671,1580681,6.17712831497192
"2004-05-13",10.6049909591675,10.6685495376587,10.5461387634277,10.5767421722412,1557742,6.17163181304932
"2004-05-14",10.5649719238281,10.682674407959,10.3342752456665,10.5790958404541,1370830,6.17300605773926
"2004-05-17",10.5202445983887,10.5202445983887,10.284839630127,10.3907718658447,1353838,6.06312036514282
"2004-05-18",10.3813562393188,10.5131826400757,10.3531074523926,10.4307909011841,1304986,6.08646869659424
"2004-05-19",10.4755182266235,10.6426553726196,10.44020652771,10.4613943099976,1544998,6.10432624816895
"2004-05-20",10.451976776123,10.4825801849365,10.303671836853,10.4284372329712,1352563,6.08509588241577
"2004-05-21",10.5225992202759,10.6850280761719,10.5178909301758,10.6285314559937,1777788,6.20185232162476
"2004-05-24",10.6073446273804,10.7226934432983,10.5296611785889,10.6002817153931,1522058,6.18536853790283
"2004-05-25",10.6167612075806,10.8898305892944,10.5461387634277,10.8874759674072,1586628,6.3529462814331
"2004-05-26",10.8874759674072,10.9227867126465,10.7791900634766,10.8333330154419,804571,6.32135581970215
"2004-05-27",10.8568744659424,11.0451984405518,10.8568744659424,11.0122413635254,1422655,6.42574882507324
"2004-05-28",11.0122413635254,11.0922794342041,10.9204330444336,11.0593223571777,1459188,6.45322465896606
"2004-06-01",11.0593223571777,11.0710916519165,10.8874759674072,10.9486818313599,980863,6.38866186141968
"2004-06-02",10.9698677062988,11.0451984405518,10.946328163147,11.0404901504517,1214928,6.44223499298096
"2004-06-03",11.0522603988647,11.1181726455688,10.9133710861206,11.0922794342041,2057731,6.47245407104492
"2004-06-04",11.0922794342041,11.1322984695435,11.0404901504517,11.1040487289429,1250186,6.47932052612305
"2004-06-07",11.1464223861694,11.25,11.1111106872559,11.2335224151611,915019,6.55487060546875
"2004-06-08",11.2052726745605,11.3818273544312,11.2052726745605,11.372410774231,2005481,6.6359133720398
"2004-06-09",11.2876653671265,11.2900190353394,11.0546140670776,11.0781536102295,1659694,6.49918937683105
"2004-06-10",11.1723155975342,11.2900190353394,11.1628999710083,11.2523536682129,1225973,6.60138559341431
"2004-06-14",11.2052726745605,11.2170429229736,11.094633102417,11.1181726455688,882734,6.5226640701294
"2004-06-15",11.1652536392212,11.3112049102783,11.1534843444824,11.2099809646606,1397167,6.57652759552002
"2004-06-16",11.2146892547607,11.242938041687,11.1440677642822,11.2029190063477,1021219,6.57238531112671
"2004-06-17",11.1817331314087,11.264123916626,11.1346521377563,11.2029190063477,1129543,6.57238531112671
"2004-06-18",11.2029190063477,11.2947273254395,11.1982107162476,11.2170429229736,1454090,6.58066987991333
"2004-06-21",11.2523536682129,11.271185874939,11.1958570480347,11.2193965911865,838980,6.58205223083496
"2004-06-22",11.228814125061,11.3653478622437,11.1676082611084,11.3347463607788,1559866,6.64972591400146
"2004-06-23",11.3465156555176,11.5042371749878,11.3135585784912,11.4971752166748,1057752,6.74501800537109
"2004-06-24",11.5042371749878,11.8573446273804,11.5042371749878,11.7184562683105,2708525,6.87483406066895
"2004-06-25",11.6525421142578,11.7961387634277,11.6384181976318,11.7113943099976,1881439,6.87069034576416
"2004-06-28",11.7702445983887,11.8761768341064,11.7184562683105,11.7584753036499,1889935,6.89831018447876
"2004-06-29",11.7349338531494,11.7349338531494,11.5160083770752,11.534839630127,1823242,6.76711273193359
"2004-06-30",11.5230703353882,11.5630893707275,11.4453859329224,11.4642181396484,1975320,6.72568035125732
"2004-07-01",11.4642181396484,11.5136528015137,11.3653478622437,11.4548015594482,2159683,6.72015810012817
"2004-07-02",11.4548015594482,11.4877586364746,11.3582859039307,11.3935966491699,997855,6.68424701690674
"2004-07-06",11.3818273544312,11.3935966491699,11.3182668685913,11.3582859039307,1231070,6.6635332107544
"2004-07-07",11.3582859039307,11.5960445404053,11.3582859039307,11.539547920227,1443046,6.76987552642822
"2004-07-08",11.534839630127,11.534839630127,11.2335224151611,11.3488702774048,1440922,6.65800857543945
"2004-07-09",11.3488702774048,11.391242980957,11.2547082901001,11.3206205368042,1142287,6.64143896102905
"2004-07-12",11.3323917388916,11.3747653961182,11.2688322067261,11.3441619873047,600242,6.65525197982788
"2004-07-13",11.3323917388916,11.4759893417358,11.2994346618652,11.4759893417358,682654,6.73258781433105
"2004-07-14",11.4759893417358,11.4877586364746,11.3323917388916,11.3794727325439,1206007,6.67596340179443
"2004-07-15",11.3935966491699,11.4548015594482,11.3535776138306,11.3559322357178,824962,6.66215467453003
"2004-07-16",11.4642181396484,11.4854049682617,11.257061958313,11.2735395431519,1499544,6.61381816864014
"2004-07-19",11.2617702484131,11.2829570770264,11.0993413925171,11.1370058059692,1335146,6.53371620178223
"2004-07-20",11.1723155975342,11.3488702774048,11.1581916809082,11.3088512420654,1225548,6.63453149795532
"2004-07-21",11.3559322357178,11.405366897583,11.1911487579346,11.2005653381348,1204308,6.57100439071655
"2004-07-22",11.2029190063477,11.2029190063477,10.798023223877,11.1252346038818,2502497,6.52680969238281
"2004-07-23",11.1346521377563,11.3865346908569,11.0640296936035,11.3488702774048,2394173,6.65800857543945
"2004-07-26",11.3488702774048,11.5583801269531,11.3488702774048,11.4312620162964,1722139,6.7063455581665
"2004-07-27",11.4642181396484,11.5089454650879,11.3535776138306,11.4336156845093,1469808,6.70772647857666
"2004-07-28",11.3935966491699,11.553671836853,11.2947273254395,11.5230703353882,1400141,6.76020860671997
"2004-07-29",11.5254240036011,11.7961387634277,11.5112991333008,11.701976776123,2400970,6.86516761779785
"2004-07-30",11.7419958114624,11.7961387634277,11.6407718658447,11.7725992202759,1581530,6.90659666061401
"2004-08-02",11.8055562973022,11.8808851242065,11.7208099365234,11.8338041305542,1665641,6.9425048828125
"2004-08-03",11.8055562973022,11.8338041305542,11.6878528594971,11.7749528884888,1530130,6.90797853469849
"2004-08-04",11.7467041015625,11.7467041015625,11.4312620162964,11.5748586654663,1954505,6.79059076309204
"2004-08-05",11.5889825820923,11.5889825820923,11.3017892837524,11.3182668685913,1671163,6.64005517959595
"2004-08-06",11.228814125061,11.2523536682129,11.1064033508301,11.2052726745605,1495721,6.57376480102539
"2004-08-09",11.264123916626,11.3159132003784,11.1040487289429,11.2476463317871,932436,6.59862565994263
"2004-08-10",11.25,11.4359703063965,11.2335224151611,11.4265537261963,741701,6.70358562469482
"2004-08-11",11.4265537261963,11.4265537261963,11.271185874939,11.3653478622437,1019095,6.66767644882202
"2004-08-12",11.3629941940308,11.3629941940308,11.1134653091431,11.1840867996216,1007626,6.56133699417114
"2004-08-13",11.1935033798218,11.1935033798218,11.0616760253906,11.1723155975342,1156306,6.55443143844604
"2004-08-16",11.1322984695435,11.4618644714355,11.1322984695435,11.4548015594482,1088338,6.72015810012817
"2004-08-17",11.5018825531006,11.6737289428711,11.4971752166748,11.5301322937012,1029715,6.76435136795044
"2004-08-18",11.5324859619141,11.6125240325928,11.4524478912354,11.6101694107056,872964,6.81130409240723
"2004-08-19",11.5936908721924,11.6784372329712,11.5230703353882,11.6643133163452,1027166,6.8430700302124
"2004-08-20",11.6643133163452,11.7890768051147,11.5936908721924,11.7820148468018,1408637,6.91212272644043
"2004-08-23",11.7820148468018,11.7820148468018,11.5842752456665,11.6195859909058,1126145,6.81682920455933
"2004-08-24",11.6643133163452,11.7349338531494,11.6290016174316,11.7161016464233,768463,6.87344884872437
"2004-08-25",11.6925611495972,11.7208099365234,11.5936908721924,11.6525421142578,1130393,6.83616209030151
"2004-08-26",11.661958694458,11.676082611084,11.6078147888184,11.6125240325928,1293091,6.8126859664917
"2004-08-27",11.5889825820923,11.5960445404053,11.4783430099487,11.539547920227,1172448,6.76987552642822
"2004-08-30",11.5419015884399,11.54660987854,11.39830493927,11.405366897583,689450,6.69115209579468
"2004-08-31",11.4383239746094,11.6148777008057,11.4100751876831,11.6148777008057,1391645,6.81406927108765
"2004-09-01",11.6148777008057,11.6972694396973,11.5513181686401,11.6125240325928,1125295,6.8126859664917
"2004-09-02",11.6172323226929,11.8549909591675,11.6172323226929,11.8526372909546,1315181,6.95355558395386
"2004-09-03",11.817325592041,11.817325592041,11.701976776123,11.7561206817627,1392919,6.89693307876587
"2004-09-07",11.8644065856934,11.8903007507324,11.7749528884888,11.8479280471802,1279498,6.95078659057617
"2004-09-08",11.8055562973022,12.0103578567505,11.8055562973022,11.9161958694458,1784160,7.02714204788208
"2004-09-09",11.9185495376587,11.9185495376587,11.6054611206055,11.6454801559448,1411610,6.86749696731567
"2004-09-10",11.6643133163452,11.784369468689,11.6054611206055,11.7443504333496,973217,6.92580366134644
"2004-09-13",11.7349338531494,11.8267421722412,11.6996231079102,11.8008470535278,961322,6.95912027359009
"2004-09-14",11.7467041015625,11.8526372909546,11.7208099365234,11.8126182556152,867017,6.96606349945068
"2004-09-15",11.7702445983887,11.8761768341064,11.7396421432495,11.7749528884888,1166501,6.94385004043579
"2004-09-16",11.7820148468018,11.8055562973022,11.6548957824707,11.6666669845581,1237442,6.87999296188354
"2004-09-17",11.6996231079102,11.7584753036499,11.6007528305054,11.6242942810059,1453241,6.85500574111938
"2004-09-20",11.6266479492188,11.7043313980103,11.5560264587402,11.5654430389404,971942,6.82029867172241
"2004-09-21",11.560733795166,11.6478338241577,11.5065908432007,11.6054611206055,1155881,6.84390068054199
"2004-09-22",11.54660987854,11.5630893707275,11.3629941940308,11.5065908432007,902700,6.78559255599976
"2004-09-23",11.4759893417358,11.5960445404053,11.4406776428223,11.4806966781616,985536,6.77032327651978
"2004-09-24",11.5112991333008,11.553671836853,11.4783430099487,11.5160083770752,1075169,6.79114818572998
"2004-09-27",11.4877586364746,11.4995288848877,11.2782487869263,11.3323917388916,991908,6.68286371231079
"2004-09-28",11.3229761123657,11.4171371459961,11.2594156265259,11.3653478622437,1453666,6.70230102539062
"2004-09-29",11.3465156555176,11.4712810516357,11.3371000289917,11.4712810516357,1079417,6.76477098464966
"2004-09-30",11.4759893417358,11.676082611084,11.4077205657959,11.6407718658447,2125274,6.86472511291504
"2004-10-01",11.6643133163452,11.8008470535278,11.6337099075317,11.7090396881104,1333447,6.90498065948486
"2004-10-04",11.817325592041,11.8361577987671,11.7113943099976,11.7561206817627,986810,6.93274450302124
"2004-10-05",11.7537660598755,11.7702445983887,11.6643133163452,11.7419958114624,720886,6.92441558837891
"2004-10-06",11.7702445983887,11.946798324585,11.7702445983887,11.9279661178589,1115950,7.0340838432312
"2004-10-07",11.9044256210327,11.932674407959,11.7890768051147,11.791431427002,963446,6.9535665512085
"2004-10-08",11.7961387634277,11.8196802139282,11.6219396591187,11.6996231079102,861919,6.89942407608032
"2004-10-11",11.683144569397,11.7372884750366,11.6407718658447,11.7255182266235,484697,6.91469764709473
"2004-10-12",11.6172323226929,11.6172323226929,11.4242000579834,11.4571561813354,1684332,6.75644254684448
"2004-10-13",11.4595098495483,11.4595098495483,11.0993413925171,11.3229761123657,2068776,6.67731380462646
"2004-10-14",11.3229761123657,11.4806966781616,11.2829570770264,11.3512239456177,1655870,6.69397068023682
"2004-10-15",11.5936908721924,11.7396421432495,11.534839630127,11.6266479492188,1644401,6.85639429092407
"2004-10-18",11.6054611206055,11.7467041015625,11.553671836853,11.7255182266235,1023768,6.91469764709473
"2004-10-19",11.6972694396973,11.7467041015625,11.5654430389404,11.5772132873535,1142287,6.82724046707153
"2004-10-20",11.6125240325928,11.8502817153931,11.5819206237793,11.7255182266235,1645250,6.91469764709473
"2004-10-21",11.6878528594971,11.9515066146851,11.6054611206055,11.8620529174805,1910326,6.99521207809448
"2004-10-22",11.8644065856934,11.9444437026978,11.7490577697754,11.7749528884888,1019520,6.94385004043579
"2004-10-25",11.7773065567017,12.7919015884399,11.6996231079102,12.655366897583,6388992,7.4630446434021
"2004-10-26",12.655366897583,12.6977396011353,12.5235395431519,12.6977396011353,2590006,7.48803043365479
"2004-10-27",12.4458570480347,12.6247653961182,12.3870058059692,12.6177015304565,3484634,7.44083070755005
"2004-10-28",12.5941619873047,12.7542371749878,12.5470809936523,12.6883239746094,1407362,7.48247623443604
"2004-10-29",12.6883239746094,12.7048015594482,12.6106395721436,12.6718463897705,1641427,7.47276020050049
"2004-11-01",12.6765537261963,12.8483991622925,12.622410774231,12.8248586654663,1768867,7.56299448013306
"2004-11-02",12.8060264587402,12.8954801559448,12.7354049682617,12.7589454650879,1457064,7.52412176132202
"2004-11-03",12.8177967071533,12.8413372039795,12.7542371749878,12.8413372039795,1340669,7.57271099090576
"2004-11-04",12.8413372039795,13.0155372619629,12.803671836853,13.0014123916626,3242923,7.66710805892944
"2004-11-05",12.9896421432495,12.9990577697754,12.9213752746582,12.9684562683105,2843611,7.64767646789551
"2004-11-08",12.9472694396973,12.9825801849365,12.9072504043579,12.9237289428711,2365286,7.6212968826294
"2004-11-09",12.8766479492188,12.933144569397,12.79660987854,12.8295669555664,1489774,7.56577301025391
"2004-11-10",12.8531074523926,12.9096050262451,12.770715713501,12.8013181686401,2893313,7.5491132736206
"2004-11-11",12.8013181686401,12.8389825820923,12.7071561813354,12.770715713501,2296469,7.53106641769409
"2004-11-12",12.7942562103271,12.8648777008057,12.7683620452881,12.8295669555664,3499078,7.56577301025391
"2004-11-15",12.8295669555664,12.8695859909058,12.79660987854,12.8060264587402,2191118,7.55188703536987
"2004-11-16",12.8295669555664,12.9001884460449,12.8130893707275,12.8531074523926,2822796,7.57964992523193
"2004-11-17",12.911958694458,13.0014123916626,12.8695859909058,12.8719396591187,2322382,7.59076166152954
"2004-11-18",12.8531074523926,12.9001884460449,12.789547920227,12.7942562103271,1571760,7.54494667053223
"2004-11-19",12.7942562103271,12.8060264587402,12.6577205657959,12.6577205657959,1616789,7.46442747116089
"2004-11-22",12.6718463897705,12.7165727615356,12.5706205368042,12.6930322647095,2009304,7.48525667190552
"2004-11-23",12.6930322647095,12.7565908432007,12.6177015304565,12.7000942230225,2115079,7.48941946029663
"2004-11-24",12.7165727615356,12.7495288848877,12.6906776428223,12.7354049682617,2182198,7.51024007797241
