"Index","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"2004-01-22",28.0699996948242,28.2999992370605,27.8799991607666,27.8999996185303,134900,15.2762746810913
"2004-01-23",27.8600006103516,28,27.5,27.7999992370605,116900,15.2215232849121
"2004-01-26",28.9799995422363,30.1200008392334,28.7600002288818,30.1200008392334,819000,16.4918041229248
"2004-01-27",29.9500007629395,30.1499996185303,29.0900001525879,29.9500007629395,484300,16.3987216949463
"2004-01-28",30.0499992370605,30.1299991607666,29.25,29.25,160800,16.0154438018799
"2004-01-29",29.5100002288818,29.5499992370605,28.7099990844727,29.3500003814697,407200,16.0701999664307
"2004-01-30",29.3999996185303,29.5499992370605,29.3999996185303,29.5300006866455,230700,16.1687564849854
"2004-02-02",29.4799995422363,30.1299991607666,29.3500003814697,29.9799995422363,551200,16.4151477813721
"2004-02-03",29.6000003814697,30.6499996185303,29.5,30.4500007629395,459800,16.672492980957
"2004-02-04",30.3999996185303,31.4699993133545,30.2700004577637,31.0300006866455,662900,16.990062713623
"2004-02-05",30.9400005340576,31.7700004577637,30.9400005340576,31.5300006866455,757300,17.2638301849365
"2004-02-06",31.7800006866455,32.8499984741211,31.0100002288818,32.7999992370605,439200,17.9591960906982
"2004-02-09",32.75,35.2599983215332,32.6800003051758,35.2599983215332,1259400,19.3061351776123
"2004-02-10",35.2000007629395,35.2599983215332,34.0499992370605,34.3699989318848,833600,18.8188362121582
"2004-02-11",34.189998626709,35.0999984741211,33.7700004577637,34.4000015258789,555300,18.8352680206299
"2004-02-12",34.7000007629395,34.8300018310547,33.8499984741211,34.6500015258789,591400,18.9721488952637
"2004-02-13",34.6699981689453,36.0800018310547,34.6699981689453,35.9300003051758,552300,19.6729946136475
"2004-02-17",36.0499992370605,36.8699989318848,35.9000015258789,36.2799987792969,638400,19.8646354675293
"2004-02-18",36.5099983215332,36.5099983215332,35.0800018310547,35.8800010681152,931800,19.6456127166748
"2004-02-19",35.9099998474121,36.1699981689453,35.5900001525879,35.6699981689453,155900,19.5306301116943
"2004-02-20",35.5800018310547,35.8499984741211,33.7599983215332,34.1800003051758,652700,18.7147998809814
"2004-02-23",34.0400009155273,34.4700012207031,32.8600006103516,33.439998626709,580100,18.309627532959
"2004-02-24",33.3699989318848,33.5,32.8400001525879,33.1100006103516,366300,18.1289367675781
"2004-02-25",33.3499984741211,33.75,32.8300018310547,33.3499984741211,418600,18.2603511810303
"2004-02-26",33.5999984741211,34.9700012207031,32.7999992370605,34.9099998474121,946800,19.1145095825195
"2004-02-27",34.9700012207031,36.5299987792969,34.8199996948242,36.3400001525879,792200,19.8974800109863
"2004-03-01",35.9500007629395,38.1199989318848,35.9500007629395,37.5800018310547,786300,20.5764274597168
"2004-03-02",37.9199981689453,38.3499984741211,37.1199989318848,37.5200004577637,532200,20.543571472168
"2004-03-03",37.6599998474121,38,37.0099983215332,37.9099998474121,336200,20.7571125030518
"2004-03-04",38.0999984741211,38.6100006103516,37.4199981689453,38.5,392700,21.0801582336426
"2004-03-05",38.25,39.3699989318848,38.1199989318848,39.1599998474121,360700,21.4415378570557
"2004-03-08",39.2700004577637,40.2599983215332,38.5999984741211,38.9599990844727,479300,21.3320293426514
"2004-03-09",39.189998626709,39.4000015258789,38.5,39.1399993896484,600600,21.4305801391602
"2004-03-10",39.0099983215332,40,38.560001373291,39.1599998474121,804300,21.4415378570557
"2004-03-11",38.939998626709,39,35.7999992370605,35.8499984741211,985600,19.6291904449463
"2004-03-12",35.6399993896484,36.3400001525879,35.2799987792969,36.0999984741211,771800,19.7660713195801
"2004-03-15",36.0999984741211,36.2799987792969,34.689998626709,34.939998626709,655900,19.130931854248
"2004-03-16",35.1500015258789,36,34.9900016784668,35.1800003051758,593700,19.2623329162598
"2004-03-17",35.25,36.8499984741211,35.1300010681152,36.5299987792969,681000,20.0015087127686
"2004-03-18",36.1300010681152,36.4900016784668,35.5200004577637,36.0299987792969,370000,19.7277488708496
"2004-03-19",36.0099983215332,36.0499992370605,35.0499992370605,35.4099998474121,336400,19.3882713317871
"2004-03-22",35.25,35.25,34.0400009155273,34.4700012207031,571300,18.873592376709
"2004-03-23",34.6500015258789,34.6500015258789,33.6599998474121,33.9700012207031,551100,18.5998191833496
"2004-03-24",34,36.3699989318848,33.8800010681152,36,644900,19.7113189697266
"2004-03-25",36,36.0800018310547,35.439998626709,35.9500007629395,325100,19.6839447021484
"2004-03-26",35.9500007629395,36.6300010681152,35.7099990844727,35.8800010681152,520100,19.6456127166748
"2004-03-29",35.9500007629395,36.2099990844727,35.189998626709,35.4500007629395,435400,19.4101734161377
"2004-03-30",34.4799995422363,35.2900009155273,34.25,34.9900016784668,522000,19.1583099365234
"2004-03-31",34.75,35.3400001525879,34.439998626709,35,561900,19.1637859344482
"2004-04-01",35.1800003051758,35.2799987792969,34.5999984741211,34.5999984741211,1717700,18.9447708129883
"2004-04-02",34.75,35.1699981689453,34.7000007629395,35.0099983215332,459000,19.1692523956299
"2004-04-05",35.0099983215332,37.2299995422363,34.939998626709,36.8400001525879,770300,20.1712589263916
"2004-04-06",36.7999992370605,37.8600006103516,36.7099990844727,37.4500007629395,536400,20.5052509307861
"2004-04-07",37.5299987792969,37.5400009155273,36.7000007629395,37.0900001525879,431600,20.3081398010254
"2004-04-08",37.0299987792969,37.3899993896484,36.3199996948242,36.8400001525879,245300,20.1712589263916
"2004-04-12",37.2900009155273,37.7400016784668,36.5099983215332,37.1699981689453,275200,20.3519382476807
"2004-04-13",37.3499984741211,37.7599983215332,36.6599998474121,36.7099990844727,337400,20.1000633239746
"2004-04-14",36.3199996948242,37.4000015258789,36.0499992370605,36.6199989318848,260500,20.0507888793945
"2004-04-15",36.7000007629395,37.1100006103516,34.9300003051758,35.3499984741211,501800,19.3554267883301
"2004-04-16",35.3499984741211,36.4199981689453,34.9599990844727,36.4199981689453,277500,19.9412803649902
"2004-04-19",36.3300018310547,37,36.25,36.9599990844727,124800,20.2369537353516
"2004-04-20",36.7700004577637,37.5999984741211,36.6500015258789,37.0800018310547,292200,20.3026542663574
"2004-04-21",37.25,37.4300003051758,36.9000015258789,37.25,246100,20.3957386016846
"2004-04-22",37.2700004577637,39.1699981689453,37.1500015258789,39,599800,21.3539333343506
"2004-04-23",38.939998626709,39.3199996948242,38.8300018310547,39.2200012207031,429900,21.4743881225586
"2004-04-26",39.2299995422363,40.2799987792969,39.1599998474121,39.8899993896484,529600,21.8412418365479
"2004-04-27",39.7599983215332,40.2000007629395,39.6699981689453,39.8499984741211,419900,21.8193340301514
"2004-04-28",39.8499984741211,39.8699989318848,38.7900009155273,38.9700012207031,931800,21.3375015258789
"2004-04-29",38.8499984741211,39.9199981689453,38.8499984741211,39.8499984741211,389900,21.8193340301514
"2004-04-30",40.1300010681152,40.9000015258789,39.4099998474121,39.9300003051758,776000,21.8631343841553
"2004-05-03",40.560001373291,42.0800018310547,39.8400001525879,41.5900001525879,1144300,22.7720527648926
"2004-05-04",41.4900016784668,42.1599998474121,39.8499984741211,40,1218900,21.9014682769775
"2004-05-05",40.3300018310547,41.0400009155273,40.1599998474121,40.75,464000,22.3121147155762
"2004-05-06",40.75,40.75,39.8600006103516,40.2700004577637,410100,22.049295425415
"2004-05-07",38.4900016784668,38.7299995422363,37.9099998474121,38.25,1853500,20.9432811737061
"2004-05-10",38.2000007629395,38.25,35.8199996948242,36.8199996948242,1351800,20.1603031158447
"2004-05-11",37,37.8499984741211,36.8400001525879,37.8400001525879,778700,20.7187900543213
"2004-05-12",37.8600006103516,38.4900016784668,36.9700012207031,38.3199996948242,728500,20.9816036224365
"2004-05-13",38.3699989318848,38.4199981689453,37.5999984741211,38.1500015258789,743500,20.8885288238525
"2004-05-14",38.4000015258789,38.4500007629395,37.4500007629395,37.8699989318848,283400,20.7352161407471
"2004-05-17",37.5499992370605,37.7999992370605,36.5400009155273,37.2400016784668,619500,20.3902645111084
"2004-05-18",37.9000015258789,39,37.5999984741211,38.8400001525879,811200,21.2663249969482
"2004-05-19",39.3499984741211,41,39.25,39.5800018310547,1143900,21.6714973449707
"2004-05-20",39.4099998474121,40.5,39.4099998474121,40.3800010681152,762200,22.109525680542
"2004-05-21",40.6399993896484,40.8300018310547,40.1399993896484,40.3199996948242,411300,22.076681137085
"2004-05-24",40.8400001525879,41.4900016784668,39.7999992370605,40.4300003051758,930300,22.1369018554688
"2004-05-25",40.5999984741211,40.8499984741211,40.2099990844727,40.5,768400,22.1752338409424
"2004-05-26",39.7700004577637,40.560001373291,38.7400016784668,39,1071900,21.3539333343506
"2004-05-27",39.0299987792969,39.25,37.6100006103516,38.4700012207031,1333200,21.0637397766113
"2004-05-28",38.4700012207031,39.6199989318848,38.310001373291,38.6599998474121,539500,21.1677703857422
"2004-06-01",38.75,40.189998626709,38.7099990844727,39.9599990844727,1389500,21.8795680999756
"2004-06-02",40.2000007629395,40.7000007629395,39.3600006103516,40.0699996948242,613000,21.939790725708
"2004-06-03",40.0999984741211,40.1500015258789,39.6800003051758,39.9000015258789,422900,21.8467102050781
"2004-06-04",40.0499992370605,40.5999984741211,39.6100006103516,40.5999984741211,803100,22.2299919128418
"2004-06-07",42.3499984741211,43.3199996948242,40.4799995422363,43.1599998474121,3047500,23.6316814422607
"2004-06-08",43.1199989318848,43.4500007629395,42.6599998474121,43.1500015258789,508700,23.6262111663818
"2004-06-09",43.189998626709,43.7700004577637,42.5,43.0200004577637,676400,23.5550270080566
"2004-06-10",43.060001373291,43.2999992370605,41.4000015258789,41.5699996948242,521400,22.7610988616943
"2004-06-14",41.5,41.5999984741211,40.1199989318848,40.2599983215332,908600,22.0438270568848
"2004-06-15",40.2599983215332,40.4799995422363,39.7999992370605,39.9099998474121,1168400,21.8521862030029
"2004-06-16",40,40,38.9900016784668,39.0699996948242,522500,21.3922595977783
"2004-06-17",39.0499992370605,39.2799987792969,38.2900009155273,38.5,414500,21.0801582336426
"2004-06-18",38.2400016784668,38.7000007629395,38.1599998474121,38.310001373291,405300,20.976131439209
"2004-06-21",38.6500015258789,38.6500015258789,37.4000015258789,37.4700012207031,776700,20.5162010192871
"2004-06-22",37.4300003051758,37.4799995422363,36.9199981689453,37.189998626709,526100,20.3628902435303
"2004-06-23",37.3899993896484,37.8300018310547,37.0099983215332,37.7999992370605,445300,20.6968803405762
"2004-06-24",37.7999992370605,38.4000015258789,37.4199981689453,37.6800003051758,292700,20.6311817169189
"2004-06-25",37.9199981689453,38.8300018310547,37.810001373291,38.4099998474121,392000,21.0308876037598
"2004-06-28",38.5299987792969,39.5099983215332,38.25,38.4500007629395,425800,21.0527877807617
"2004-06-29",38.7799987792969,39.439998626709,38.5,39.1300010681152,353800,21.425106048584
"2004-06-30",39,39.2200012207031,38.6100006103516,38.6300010681152,220500,21.1513423919678
"2004-07-01",38.7999992370605,38.7999992370605,38.0499992370605,38.3899993896484,272100,21.0199298858643
"2004-07-02",38,38.25,37.810001373291,37.810001373291,201600,20.7023620605469
"2004-07-06",38.1500015258789,38.1500015258789,37.6300010681152,37.7900009155273,212200,20.6914100646973
"2004-07-07",37.8600006103516,38.0499992370605,37.5,37.6800003051758,194800,20.6311817169189
"2004-07-08",37.8300018310547,37.8300018310547,36.1500015258789,36.6100006103516,472200,20.045316696167
"2004-07-09",36.5,36.7599983215332,35.8800010681152,36.189998626709,297900,19.8153514862061
"2004-07-12",36.0999984741211,36.5,35.75,36.2999992370605,240300,19.8755798339844
"2004-07-13",36.0699996948242,36.5400009155273,36.0699996948242,36.4099998474121,293800,19.9358100891113
"2004-07-14",36.1599998474121,36.939998626709,35.7700004577637,35.9000015258789,469300,19.6565723419189
"2004-07-15",36,36.5,35.5699996948242,36.0699996948242,385100,19.7496471405029
"2004-07-16",36.0299987792969,36.0400009155273,35.5800018310547,35.5999984741211,185900,19.4923057556152
"2004-07-19",35.5699996948242,36.0099983215332,34.9900016784668,35.1800003051758,521800,19.2623329162598
"2004-07-20",35.0999984741211,35.2099990844727,34.3899993896484,34.7400016784668,360000,19.0214233398438
"2004-07-21",34.6500015258789,36.6300010681152,34.6500015258789,36.0900001525879,916200,19.7605972290039
"2004-07-22",36.1300010681152,36.4799995422363,35.5400009155273,35.6599998474121,616400,19.5251598358154
"2004-07-23",35.5200004577637,36.5200004577637,35.3600006103516,36.1800003051758,265000,19.8098793029785
"2004-07-26",36.2599983215332,36.6599998474121,35.8699989318848,36.2599983215332,320500,19.8536777496338
"2004-07-27",36.4500007629395,36.4799995422363,35.7000007629395,35.810001373291,387800,19.607292175293
"2004-07-28",35.8600006103516,35.8600006103516,34.7700004577637,34.9900016784668,297800,19.1583099365234
"2004-07-29",34.8600006103516,35.8300018310547,34.8600006103516,35.2900009155273,416200,19.3225708007812
"2004-07-30",35.2000007629395,36.3699989318848,35.0499992370605,35.7799987792969,292500,19.5908603668213
"2004-08-02",35.4599990844727,36.8199996948242,35,36.7799987792969,448900,20.1383953094482
"2004-08-03",36.7999992370605,36.7999992370605,35.7299995422363,36.0499992370605,233300,19.7387008666992
"2004-08-04",36.1699981689453,36.1800003051758,35.2999992370605,35.3699989318848,187500,19.3663711547852
"2004-08-05",35.6500015258789,35.7400016784668,35.1800003051758,35.1800003051758,200200,19.2623329162598
"2004-08-06",35.0200004577637,35.2099990844727,34.5,34.7299995422363,221400,19.0159435272217
"2004-08-09",35.060001373291,35.3400001525879,34.5,34.7999992370605,199300,19.0542755126953
"2004-08-10",35.0900001525879,36.6199989318848,35.0900001525879,36.0400009155273,592300,19.7332210540771
"2004-08-11",35.9700012207031,36.5,35.1199989318848,36.4500007629395,398400,19.9577159881592
"2004-08-12",36.6599998474121,36.6699981689453,35.7099990844727,35.8400001525879,297200,19.6237144470215
"2004-08-13",35.9099998474121,36,34.6199989318848,35.0999984741211,282000,19.2185325622559
"2004-08-16",35.0699996948242,35.2599983215332,34.1800003051758,34.9300003051758,376800,19.1254539489746
"2004-08-17",35,36.1500015258789,34.9199981689453,35.2799987792969,322800,19.3170909881592
"2004-08-18",35.2400016784668,35.5099983215332,34.7999992370605,35.0900001525879,213500,19.213062286377
"2004-08-19",34.8800010681152,35.9099998474121,34.8800010681152,35.5800018310547,281700,19.4813575744629
"2004-08-20",35.7599983215332,36.310001373291,34.9500007629395,35.7200012207031,278500,19.5580101013184
"2004-08-23",35.9000015258789,36.7200012207031,35.25,36.5,401800,19.98508644104
"2004-08-24",36.6100006103516,37.3199996948242,36.4599990844727,36.9799995422363,354700,20.2479057312012
"2004-08-25",37.0999984741211,37.75,36.7799987792969,37.5099983215332,547100,20.5381011962891
"2004-08-26",37.7000007629395,38.6500015258789,37.5800018310547,38.310001373291,432200,20.976131439209
"2004-08-27",38.4099998474121,39.1699981689453,38.0699996948242,38.810001373291,395200,21.2498989105225
"2004-08-30",38.7999992370605,38.9900016784668,38.0200004577637,38.7099990844727,272400,21.1951427459717
"2004-08-31",38.7799987792969,39.2200012207031,38.2900009155273,38.5999984741211,234300,21.1349143981934
"2004-09-01",38.5200004577637,38.8800010681152,38.25,38.7599983215332,234500,21.2225189208984
"2004-09-02",40.2099990844727,40.5,39.3199996948242,39.5400009155273,516700,21.6495990753174
"2004-09-03",39.810001373291,39.8699989318848,38.8899993896484,39.1800003051758,224600,21.4524879455566
"2004-09-07",39.3800010681152,40.4099998474121,39.2000007629395,39.939998626709,418400,21.8686180114746
"2004-09-08",40.0900001525879,40.5,39.4000015258789,39.6199989318848,290000,21.6934032440186
"2004-09-09",39.939998626709,40.4000015258789,39.5400009155273,40.2599983215332,283200,22.0438270568848
"2004-09-10",40.3199996948242,40.6699981689453,40.1800003051758,40.5999984741211,165900,22.2299919128418
"2004-09-13",40.2999992370605,42.2200012207031,40.0499992370605,42.060001373291,571900,23.0293884277344
"2004-09-14",42.0299987792969,42.0900001525879,41.060001373291,41.5,328100,22.7227687835693
"2004-09-15",41.6599998474121,41.6800003051758,41.1100006103516,41.2900009155273,464400,22.6077899932861
"2004-09-16",41.25,41.5200004577637,41.1599998474121,41.1800003051758,208300,22.5475578308105
"2004-09-17",41.1800003051758,41.7999992370605,41,41.4599990844727,199800,22.7008724212646
"2004-09-20",41.6100006103516,42.0999984741211,41.5400009155273,41.8400001525879,204200,22.9089279174805
"2004-09-21",42.1800003051758,43.3699989318848,41.939998626709,42.8800010681152,537400,23.4783687591553
"2004-09-22",43,43,42.3499984741211,42.7400016784668,287700,23.4017219543457
"2004-09-23",42.4799995422363,45.5900001525879,42.25,45.5099983215332,1611100,24.9183921813965
"2004-09-24",45.4199981689453,47.8699989318848,45.3800010681152,47.7900009155273,1670500,26.1667728424072
"2004-09-27",49.25,50.75,48.7599983215332,50.0800018310547,2337900,27.4206371307373
"2004-09-28",49.7900009155273,52.7400016784668,49.5999984741211,52.060001373291,2215200,28.5047588348389
"2004-09-29",52.1800003051758,52.8300018310547,50.6699981689453,50.939998626709,1491800,27.8915214538574
"2004-09-30",50.7999992370605,52.9700012207031,50.6199989318848,51.689998626709,973600,28.302173614502
"2004-10-01",52.0400009155273,52.2999992370605,50.5099983215332,50.9799995422363,683500,27.9134311676025
"2004-10-04",51.0200004577637,54.8400001525879,51.0200004577637,53.2900009155273,1920000,29.1782341003418
"2004-10-05",53.4300003051758,54.4700012207031,52.7900009155273,53.5,818600,29.2932090759277
"2004-10-06",53.4000015258789,53.7999992370605,52.4099998474121,53.7099990844727,1062800,29.4081974029541
"2004-10-07",53.7200012207031,54.25,51.9599990844727,52.8400001525879,1149300,28.9318447113037
"2004-10-08",52.5800018310547,53.6500015258789,52.4199981689453,52.9599990844727,731900,28.9975395202637
"2004-10-11",53.3199996948242,54,52.6300010681152,53.3300018310547,670600,29.2001285552979
"2004-10-12",53.2099990844727,53.2799987792969,51.9000015258789,52.7599983215332,815800,28.8880386352539
"2004-10-13",52.8199996948242,53.3899993896484,51.810001373291,52.4000015258789,639000,28.6909236907959
"2004-10-14",52.5499992370605,52.6399993896484,51.9000015258789,52.2999992370605,700800,28.6361770629883
"2004-10-15",52.2999992370605,53.3199996948242,52.0200004577637,52.2299995422363,815100,28.597843170166
"2004-10-18",52.2299995422363,54.6699981689453,52.1199989318848,54.1800003051758,661400,29.6655368804932
"2004-10-19",54.6300010681152,55.8699989318848,54.1399993896484,54.4300003051758,876800,29.8024120330811
"2004-10-20",54.0299987792969,54.3499984741211,50.6100006103516,52.5499992370605,1488000,28.7730484008789
"2004-10-21",52.5499992370605,53.689998626709,52.2999992370605,53.689998626709,898000,29.3972339630127
"2004-10-22",54.1300010681152,54.3300018310547,52.7200012207031,52.9500007629395,513200,28.9920597076416
"2004-10-25",53.7200012207031,54.1500015258789,52.75,53.9500007629395,432700,29.5396099090576
"2004-10-26",54.2400016784668,55.2000007629395,53.1500015258789,55.2000007629395,528600,30.2240219116211
"2004-10-27",55.5299987792969,58.5900001525879,55.0099983215332,57.5900001525879,1429800,31.532642364502
"2004-10-28",57.2599983215332,57.5499992370605,54.6500015258789,57.2799987792969,1301300,31.3629016876221
"2004-10-29",57.2200012207031,58.75,57.2200012207031,58.1500015258789,603800,31.8392581939697
"2004-11-01",58.0099983215332,58.2599983215332,56.7099990844727,58.0900001525879,1571400,31.8064060211182
"2004-11-02",58.4500007629395,59.5999984741211,58.3199996948242,59.439998626709,961900,32.5455780029297
"2004-11-03",60.1199989318848,61.7900009155273,60.0499992370605,61.2200012207031,1320300,33.5201950073242
"2004-11-04",61.8800010681152,62.7900009155273,61.3800010681152,62.25,1898300,34.084171295166
"2004-11-05",62.5,63.6500015258789,60.1100006103516,63.0099983215332,1716000,34.5002822875977
"2004-11-08",62.8400001525879,64.3000030517578,62.4599990844727,64.1900024414062,1090800,35.1463813781738
"2004-11-09",60.810001373291,61.4000015258789,59.9700012207031,60.9300003051758,4469600,33.3614044189453
"2004-11-10",60.9599990844727,62.6199989318848,60.9599990844727,62.3199996948242,1793200,34.1224822998047
"2004-11-11",62.0200004577637,62.4199981689453,60.2000007629395,60.4000015258789,1541900,33.0712203979492
"2004-11-12",60,60.1500015258789,58.060001373291,59.6100006103516,1983500,32.6386604309082
"2004-11-15",59.6699981689453,61.4599990844727,59.3800010681152,60.4300003051758,1154100,33.0876388549805
"2004-11-16",60.5900001525879,61.0200004577637,59.2799987792969,60.0999984741211,1295800,32.9069595336914
"2004-11-17",60.2799987792969,61.3699989318848,60.2599983215332,60.7400016784668,1157800,33.2573890686035
"2004-11-18",60.5699996948242,61.3499984741211,60.3600006103516,60.8699989318848,663100,33.328556060791
"2004-11-19",61.1500015258789,61.2400016784668,57.5999984741211,58.4000015258789,1581500,31.9761390686035
"2004-11-22",58.25,58.7400016784668,56.5,57.5200004577637,1131200,31.4943084716797
"2004-11-23",57.7000007629395,59.2599983215332,57.0499992370605,58.4599990844727,1199600,32.0090026855469
"2004-11-24",59.0699996948242,59.6500015258789,58.2400016784668,58.9000015258789,744600,32.2499237060547
"2004-11-26",59.1100006103516,59.689998626709,58.75,59.1599998474121,168900,32.3922691345215
"2004-11-29",59.2999992370605,60.1100006103516,58.7999992370605,59.189998626709,525800,32.40869140625
"2004-11-30",58.9799995422363,59.0800018310547,57.8499984741211,58.0900001525879,678200,31.8064060211182
"2004-12-01",58.0900001525879,59.8699989318848,57.6699981689453,59.5900001525879,977200,32.6277122497559
"2004-12-02",59.939998626709,59.939998626709,57.9500007629395,58,608400,31.7571277618408
"2004-12-03",58.0099983215332,60.7900009155273,57.9700012207031,60.3699989318848,1315500,33.0547943115234
"2004-12-06",60.4199981689453,61.5699996948242,59.5099983215332,61.5099983215332,1648400,33.6789779663086
"2004-12-07",61.5499992370605,62.3400001525879,61.1100006103516,61.9300003051758,971700,33.9089508056641
"2004-12-08",61.9300003051758,62.2999992370605,60.7099990844727,61.6399993896484,935600,33.750171661377
"2004-12-09",60.9900016784668,62.5,60.8600006103516,61.4000015258789,737600,33.6187515258789
"2004-12-10",61.4000015258789,65.6399993896484,61.0999984741211,64.0999984741211,2109200,35.097095489502
"2004-12-13",64.6100006103516,65.8600006103516,64.1600036621094,65.5800018310547,1287100,35.9074440002441
"2004-12-14",65.4400024414062,66.8600006103516,65.4300003051758,66.5500030517578,1261000,36.4385681152344
