"Index","V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted"
"2008-05-21",20.6700000762939,20.8575000762939,20.1299991607666,20.2124996185303,41831600,18.104808807373
"2008-05-22",20.1424999237061,20.1499996185303,19.0400009155273,19.3274993896484,85283600,17.3120937347412
"2008-05-23",18.9599990844727,19.3274993896484,18.7800006866455,19.0874996185303,42196400,17.0971221923828
"2008-05-27",19.2299995422363,19.7350006103516,18.5900001525879,19.6849994659424,62776400,17.6323184967041
"2008-05-28",20.0725002288818,20.4874992370605,19.8875007629395,20.4799995422363,52996000,18.3444194793701
"2008-05-29",20.8575000762939,21.7374992370605,20.7525005340576,21.3125,100613200,19.09010887146
"2008-05-30",21.5049991607666,21.8899993896484,21.4524993896484,21.5900001525879,72016000,19.3386745452881
"2008-06-02",21.5524997711182,21.7374992370605,21.1499996185303,21.5174999237061,36856000,19.2737331390381
"2008-06-03",21.7525005340576,21.9874992370605,21.5074996948242,21.8899993896484,48411600,19.6073875427246
"2008-06-04",21.7700004577637,22.0249996185303,21.3199996948242,21.3700008392334,40684400,19.1416091918945
"2008-06-05",21.6149997711182,21.8099994659424,21.3974990844727,21.8099994659424,27059600,19.5357322692871
"2008-06-06",21.4750003814697,21.4974994659424,20.8875007629395,20.9125003814697,41748000,18.731819152832
"2008-06-09",21,21.2374992370605,20.1399993896484,20.5349998474121,45240000,18.393684387207
"2008-06-10",20.0750007629395,20.7175006866455,19.9025001525879,20.0774993896484,36048400,17.9838886260986
"2008-06-11",20.25,20.25,19.3999996185303,19.4349994659424,56996400,17.4083862304688
"2008-06-12",19.7374992370605,20.1924991607666,19.6375007629395,19.8899993896484,44605600,17.8159408569336
"2008-06-13",20.0650005340576,20.4524993896484,20.0375003814697,20.3824996948242,30689200,18.2570877075195
"2008-06-16",20.3700008392334,20.875,20.2749996185303,20.8174991607666,34384000,18.6467208862305
"2008-06-17",21.0249996185303,21.2450008392334,20.9200000762939,21.1674995422363,33277600,18.9602298736572
"2008-06-18",20.9300003051758,21.1749992370605,20.8600006103516,20.9650001525879,33724000,18.7788429260254
"2008-06-19",20.8700008392334,21.1000003814697,20.4050006866455,21.0674991607666,36925200,18.8706550598145
"2008-06-20",20.7425003051758,21.125,20.6875,20.8924999237061,42546800,18.7139053344727
"2008-06-23",20.9624996185303,21.0874996185303,20.2549991607666,20.2649993896484,30141200,18.151834487915
"2008-06-24",20.0149993896484,20.7350006103516,19.6275005340576,20.6650009155273,49891200,18.5101222991943
"2008-06-25",20.8400001525879,21.1049995422363,20.4650001525879,20.5149993896484,50711600,18.375768661499
"2008-06-26",20.1499996185303,20.1849994659424,19.5049991607666,19.7749996185303,76562800,17.7129325866699
"2008-06-27",19.7000007629395,20.7175006866455,19.6375007629395,20.6499996185303,176022800,18.4966869354248
"2008-06-30",20.5025005340576,20.7099990844727,20.0750007629395,20.3274993896484,49301200,18.2078247070312
"2008-07-01",19.9099998474121,20.3525009155273,19.7999992370605,20.3525009155273,44921600,18.2302188873291
"2008-07-02",20.4750003814697,20.6000003814697,19.8250007629395,19.8549995422363,33804000,17.7845935821533
"2008-07-03",19.8400001525879,19.9524993896484,19.3125,19.5174999237061,28738800,17.4822769165039
"2008-07-07",19.625,19.9850006103516,18.5,18.9050006866455,79944400,16.9336490631104
"2008-07-08",18.7224998474121,19.875,18.0625,19.7649993896484,95796400,17.7039756774902
"2008-07-09",19.75,19.7749996185303,18.8500003814697,18.9675006866455,55322000,16.9896354675293
"2008-07-10",18.9400005340576,19.4050006866455,18.4724998474121,19.3125,52812000,17.2986583709717
"2008-07-11",18.8999996185303,19.3624992370605,18.5,18.6375007629395,54645200,16.6940498352051
"2008-07-14",19.0224990844727,19.0450000762939,18.125,18.1450004577637,42679600,16.2529048919678
"2008-07-15",17.8150005340576,17.8274993896484,16.8225002288818,17.1049995422363,84268800,15.3213491439819
"2008-07-16",17.0825004577637,18.1399993896484,16.6275005340576,18.0575008392334,92448800,16.1745357513428
"2008-07-17",18.4249992370605,18.7649993896484,17.8374996185303,18.7649993896484,67268800,16.8082599639893
"2008-07-18",18.5599994659424,18.6224994659424,18.0300006866455,18.3500003814697,46632000,16.4365348815918
"2008-07-21",18.4775009155273,18.7350006103516,17.8924999237061,17.9750003814697,52937200,16.1006298065186
"2008-07-22",17.3999996185303,18.5575008392334,16.9750003814697,18.5125007629395,65408000,16.5820846557617
"2008-07-23",18.375,18.75,18.1499996185303,18.3125,49942800,16.4029350280762
"2008-07-24",18.2299995422363,18.4325008392334,17.4899997711182,17.5200004577637,36625600,15.6930751800537
"2008-07-25",17.6350002288818,18.0874996185303,17.2674999237061,17.9899997711182,38690800,16.1140594482422
"2008-07-28",18.1025009155273,18.3999996185303,17.5625,17.6375007629395,35699200,15.798318862915
"2008-07-29",17.7574996948242,18.9925003051758,17.7525005340576,18.9925003051758,49040400,17.0120296478271
"2008-07-30",19.3125,19.7250003814697,18.5674991607666,19.6124992370605,76089200,17.5673809051514
"2008-07-31",19.0550003051758,19.5375003814697,17.8724994659424,18.2649993896484,148888800,16.360387802124
"2008-08-01",18.3250007629395,18.5249996185303,17.5874996185303,17.9325008392334,61715600,16.0625648498535
"2008-08-04",17.9400005340576,18.3999996185303,17.875,18.125,42686000,16.2349891662598
"2008-08-05",18.2999992370605,18.5575008392334,18.0799999237061,18.3999996185303,34354800,16.4813137054443
"2008-08-06",18.2000007629395,18.2024993896484,17.7674999237061,17.8700008392334,40924000,16.0065860748291
"2008-08-07",17.6949996948242,17.8125,17.3349990844727,17.375,43847200,15.563193321228
"2008-08-08",17.4424991607666,18.2124996185303,17.2775001525879,18.1499996185303,36354400,16.2573795318604
"2008-08-11",18.1100006103516,19.125,17.9874992370605,18.6975002288818,55289200,16.7477912902832
"2008-08-12",18.5499992370605,18.7000007629395,18.1499996185303,18.2000007629395,33734400,16.3021659851074
"2008-08-13",18.1875,18.5424995422363,18.1200008392334,18.4825000762939,29924800,16.5791206359863
"2008-08-14",18.4675006866455,18.9475002288818,18.3999996185303,18.9449996948242,25839200,16.9939880371094
"2008-08-15",18.9974994659424,19.1324996948242,18.7075004577637,18.9475002288818,26003200,16.9962329864502
"2008-08-18",18.9050006866455,19.0625,18.5349998474121,18.7350006103516,25850400,16.8056182861328
"2008-08-19",18.6124992370605,18.8099994659424,18.4025001525879,18.4349994659424,21104800,16.5365200042725
"2008-08-20",18.5249996185303,18.6774997711182,18.4150009155273,18.6424999237061,18118800,16.7226505279541
"2008-08-21",18.4899997711182,18.6599998474121,18.2975006103516,18.5949993133545,15544800,16.6800346374512
"2008-08-22",18.8400001525879,18.9475002288818,18.4599990844727,18.5224990844727,20955600,16.6149997711182
"2008-08-25",18.3799991607666,18.7224998474121,18.2824993133545,18.3299999237061,18039600,16.4423313140869
"2008-08-26",18.4174995422363,18.5750007629395,18.2175006866455,18.3349990844727,18667200,16.446813583374
"2008-08-27",18.2574996948242,18.625,18.2124996185303,18.6124992370605,19141600,16.6957359313965
"2008-08-28",18.6875,18.9524993896484,18.5424995422363,18.9125003814697,26741200,16.9648380279541
"2008-08-29",18.7399997711182,19,18.6749992370605,18.9750003814697,19326400,17.0209007263184
"2008-09-02",19.2075004577637,19.375,18.5974998474121,18.7474994659424,29898400,16.8168296813965
"2008-09-03",18.6399993896484,18.8349990844727,18.0174999237061,18.2625007629395,35400800,16.3817844390869
"2008-09-04",18.1299991607666,18.1574993133545,17.4375,17.625,37670000,15.8099308013916
"2008-09-05",17.4925003051758,17.9950008392334,17.3125,17.9400005340576,40616800,16.0925006866455
"2008-09-08",18.3775005340576,18.5725002288818,17.1700000762939,17.5249996185303,56669600,15.7202234268188
"2008-09-09",17.5874996185303,17.5874996185303,16.7950000762939,16.8724994659424,49882000,15.1349296569824
"2008-09-10",16.8174991607666,17.4750003814697,16.6574993133545,17.2600002288818,43936800,15.4825143814087
"2008-09-11",16.8525009155273,17.8400001525879,16.7625007629395,17.7374992370605,47132000,15.9108428955078
"2008-09-12",17.4825000762939,17.9150009155273,17.3125,17.9125003814697,28240400,16.0678310394287
"2008-09-15",17.1650009155273,17.7450008392334,17.0650005340576,17.3449993133545,38734400,15.5587682723999
"2008-09-16",16.6550006866455,17.2399997711182,16.25,16.5874996185303,83596400,14.879280090332
"2008-09-17",16.4524993896484,16.9874992370605,16.0025005340576,16.0224990844727,67536800,14.3724594116211
"2008-09-18",16.0499992370605,16.8099994659424,14.5950002670288,16.7250003814697,84189200,15.0026197433472
"2008-09-19",17.7525005340576,17.7900009155273,16.7600002288818,17.3924999237061,68941600,15.601375579834
"2008-09-22",17.2299995422363,17.2474994659424,16.2250003814697,16.2950000762939,46266400,14.6168985366821
"2008-09-23",16.4624996185303,16.8675003051758,16.0275001525879,16.7250003814697,43803600,15.0026197433472
"2008-09-24",16.7625007629395,16.9300003051758,16.375,16.4200000762939,24532400,14.7290258407593
"2008-09-25",16.4375,16.6175003051758,16.1350002288818,16.1499996185303,23895200,14.4868297576904
"2008-09-26",15.6824998855591,15.8500003814697,15.1999998092651,15.5100002288818,51171200,13.9127407073975
"2008-09-29",15.0749998092651,15.1199998855591,13.9724998474121,14.4499998092651,78439200,12.9619007110596
"2008-09-30",14.0950002670288,15.3575000762939,14.0950002670288,15.3474998474121,38720400,13.7669715881348
"2008-10-01",15.1875,15.5249996185303,14.8024997711182,15.3275003433228,27054000,13.7490367889404
"2008-10-02",15.3725004196167,15.3725004196167,14.3275003433228,14.397500038147,35216000,12.9148082733154
"2008-10-03",14.7674999237061,15.0424995422363,14.0775003433228,14.210000038147,58355600,12.7466173171997
"2008-10-06",13.3549995422363,14.0050001144409,12.5625,13.8450002670288,87360800,12.419207572937
"2008-10-07",14,14.1099996566772,12.6549997329712,12.7875003814697,75845600,11.470609664917
"2008-10-08",12.2524995803833,13.6075000762939,11.9375,13.1575002670288,75210400,11.802508354187
"2008-10-09",13.4475002288818,13.9849996566772,12.352499961853,12.4624996185303,42537600,11.1790723800659
"2008-10-10",11.75,13.4875001907349,11.75,13,72541600,11.6612215042114
"2008-10-13",13.7475004196167,14.75,13.397500038147,14.7174997329712,49433200,13.2018518447876
"2008-10-14",15.5,15.5275001525879,13.8125,14.4025001525879,53142400,12.9192905426025
"2008-10-15",13.8800001144409,14,12.1324996948242,12.4375,76699200,11.1566514968872
"2008-10-16",12.5375003814697,13.3325004577637,12.0100002288818,13.2674999237061,56062800,11.9011764526367
"2008-10-17",12.875,13.7674999237061,12.875,13.0550003051758,35098400,11.7105617523193
"2008-10-20",13.3275003433228,13.4549999237061,12.7799997329712,13.0024995803833,35965600,11.6634683609009
"2008-10-21",12.8374996185303,13.2674999237061,12.5725002288818,12.6750001907349,28995600,11.3696994781494
"2008-10-22",12.4925003051758,13,12,12.1274995803833,40243600,10.8785772323608
"2008-10-23",12.1899995803833,12.3874998092651,11.4350004196167,12.0799999237061,47970000,10.8359680175781
"2008-10-24",10.9499998092651,12.125,10.9350004196167,11.9949998855591,40798800,10.7597217559814
"2008-10-27",11.7524995803833,12.3000001907349,11.6099996566772,11.647500038147,41901600,10.4480094909668
"2008-10-28",11.9750003814697,12.8950004577637,11.7624998092651,12.4925003051758,58436000,11.2059898376465
"2008-10-29",12.6000003814697,13.3774995803833,12.3774995803833,12.6724996566772,55994400,11.3674516677856
"2008-10-30",12.647500038147,14.039999961853,12.6450004577637,13.5625,74913200,12.1657962799072
"2008-10-31",13.4724998474121,14.0200004577637,13.25,13.8374996185303,40372800,12.4124774932861
"2008-11-03",13.9799995422363,14.0249996185303,12.977499961853,13.1225004196167,28425200,11.771110534668
"2008-11-04",13.5950002670288,15.1125001907349,13.4700002670288,14.9525003433228,73603600,13.4126510620117
"2008-11-05",14.5725002288818,14.8000001907349,14.1075000762939,14.1175003051758,44992000,12.6636447906494
"2008-11-06",13.7600002288818,14,12.6850004196167,12.8824996948242,52092800,11.5558214187622
"2008-11-07",13.1125001907349,13.6999998092651,12.8275003433228,13.375,30906400,11.9976081848145
"2008-11-10",13.8249998092651,13.8249998092651,12.8000001907349,12.9975004196167,26516800,11.6589832305908
"2008-11-11",12.7475004196167,13.7475004196167,12.5900001525879,13.4475002288818,32392800,12.0626363754272
"2008-11-12",13.1125001907349,13.9125003814697,12.7950000762939,12.9375,42746000,11.6278619766235
"2008-11-13",12.9700002670288,13.6450004577637,12.4724998474121,13.6099996566772,38733600,12.2322835922241
"2008-11-14",13.2775001525879,14.25,13.1125001907349,13.5600004196167,37410400,12.1873483657837
"2008-11-17",13.2775001525879,13.5574998855591,12.914999961853,13.1899995803833,29303200,11.8547954559326
"2008-11-18",13.1975002288818,13.7700004577637,13.1525001525879,13.6599998474121,31482800,12.2772226333618
"2008-11-19",13.5,13.960000038147,12.8100004196167,12.8950004577637,34948000,11.5896635055542
"2008-11-20",12.5524997711182,12.8249998092651,12,12.0349998474121,50990000,10.8167219161987
"2008-11-21",12.3999996185303,12.3999996185303,10.8850002288818,11.5950002670288,84771200,10.4212608337402
"2008-11-24",11.9025001525879,12.5,11.4449996948242,12.4300003051758,44853600,11.1717329025269
"2008-11-25",12.5900001525879,12.7425003051758,12.25,12.3824996948242,44959600,11.1290407180786
"2008-11-26",12.2025003433228,13,12.0500001907349,13,27670000,11.6840314865112
"2008-11-28",12.9274997711182,13.1850004196167,12.7924995422363,13.1400003433228,10610000,11.8098583221436
"2008-12-01",12.75,12.7849998474121,11.9174995422363,12.0124998092651,30951600,10.7964954376221
"2008-12-02",12.1724996566772,12.4399995803833,11.8824996948242,12.4200000762939,26573200,11.1627464294434
"2008-12-03",12.0299997329712,13.1875,12.0275001525879,13.1099996566772,36399600,11.7828960418701
"2008-12-04",12.9825000762939,13.1875,12.5550003051758,12.7025003433228,30484400,11.4166450500488
"2008-12-05",12.4375,13.3675003051758,12.125,13.2950000762939,40991600,11.9491701126099
"2008-12-08",13.6000003814697,14.4174995422363,13.4925003051758,14.039999961853,53093600,12.6187534332275
"2008-12-09",13.875,14.1099996566772,13.2749996185303,13.3824996948242,32127200,12.027813911438
"2008-12-10",13.2875003814697,13.4624996185303,12.7375001907349,13.289999961853,30186800,11.9446754455566
"2008-12-11",13.1000003814697,13.647500038147,12.9300003051758,13.022500038147,29928400,11.7042541503906
"2008-12-12",12.6274995803833,13.477499961853,12.625,13.2375001907349,25100000,11.8974895477295
"2008-12-15",13.2025003433228,13.4425001144409,12.9425001144409,13.1875,21858800,11.8525533676147
"2008-12-16",13.3249998092651,13.6949996948242,13.1850004196167,13.6925001144409,30714400,12.3064308166504
"2008-12-17",13.5725002288818,14,13.5150003433228,13.8400001525879,24687600,12.4390029907227
"2008-12-18",13.8424997329712,14.0474996566772,13.5174999237061,13.6750001907349,30374800,12.2906999588013
"2008-12-19",13.6274995803833,14.0574998855591,13.4449996948242,13.7425003051758,35585200,12.3513717651367
"2008-12-22",13.7150001525879,13.8100004196167,13.2449998855591,13.4375,14083600,12.0772457122803
"2008-12-23",13.3800001144409,13.6000003814697,13.2799997329712,13.4125003814697,10670400,12.0547752380371
"2008-12-24",13.3599996566772,13.4375,13.1625003814697,13.2224998474121,6529600,11.8840103149414
"2008-12-26",13.1949996948242,13.3649997711182,12.9825000762939,13.3125,6476400,11.964898109436
"2008-12-29",13.2624998092651,13.397500038147,12.9825000762939,13.0424995422363,13801600,11.7222290039062
"2008-12-30",13.0500001907349,13.0500001907349,12.5675001144409,12.7475004196167,17095200,11.4570941925049
"2008-12-31",12.6525001525879,13.1925001144409,12.6499996185303,13.1125001907349,16371600,11.7851448059082
"2009-01-02",13.2299995422363,13.4274997711182,13.0600004196167,13.3599996566772,13199200,12.0075931549072
"2009-01-05",13.25,13.8249998092651,13.25,13.4549999237061,16600000,12.0929746627808
"2009-01-06",13.625,14.4949998855591,13.625,14.4025001525879,32506400,12.9445600509644
"2009-01-07",14.1724996566772,14.4875001907349,13.9975004196167,14.0900001525879,28441600,12.6636962890625
"2009-01-08",14.0024995803833,14.0749998092651,13.3175001144409,13.9399995803833,34683600,12.5288763046265
"2009-01-09",14.0050001144409,14.0775003433228,13.6949996948242,13.9049997329712,16702400,12.4974193572998
"2009-01-12",13.8225002288818,14.0375003814697,13.1400003433228,13.2399997711182,31520400,11.8997402191162
"2009-01-13",13.1875,13.335000038147,12.8774995803833,13.2849998474121,23133200,11.9401817321777
"2009-01-14",13.0024995803833,13.1525001525879,12.5550003051758,12.7425003051758,25246800,11.4525995254517
"2009-01-15",12.5950002670288,12.7124996185303,11.875,12.3450002670288,47446400,11.0953397750854
"2009-01-16",12.2574996948242,12.3625001907349,11.3024997711182,11.852499961853,69204800,10.6526918411255
"2009-01-20",11.5124998092651,11.602499961853,10.5150003433228,10.6049995422363,59766000,9.53147315979004
"2009-01-21",10.8000001907349,11.2875003814697,10.6750001907349,11.0450000762939,50503200,9.92693519592285
"2009-01-22",10.9449996948242,11.4200000762939,10.8074998855591,11.0450000762939,31927600,9.92693519592285
"2009-01-23",10.6724996566772,11.1125001907349,10.4449996948242,11.0799999237061,22617200,9.95838737487793
"2009-01-26",11.0749998092651,11.3100004196167,10.6300001144409,10.647500038147,24009200,9.56967449188232
"2009-01-27",10.8725004196167,11.0474996566772,10.6599998474121,11.0375003814697,26436000,9.92019557952881
"2009-01-28",11.477499961853,11.8699998855591,11.3125,11.8050003051758,32089600,10.6099996566772
"2009-01-29",11.4849996566772,12.0275001525879,11.3125,11.5675001144409,26097600,10.3965406417847
"2009-01-30",11.7624998092651,12.3374996185303,11.7150001525879,12.3374996185303,30315200,11.0885953903198
"2009-02-02",12.0649995803833,12.4975004196167,11.8850002288818,12.4925003051758,28544000,11.2279071807861
"2009-02-03",12.5524997711182,12.7375001907349,12.0474996566772,12.0974998474121,28953600,10.8728895187378
"2009-02-04",12.2150001525879,12.5600004196167,12.1400003433228,12.2825002670288,33166400,11.0391654968262
"2009-02-05",13.0600004196167,13.7749996185303,12.875,13.4350004196167,96728400,12.0749998092651
"2009-02-06",13.4875001907349,14,13.4200000762939,13.852499961853,45907600,12.4502391815186
"2009-02-09",13.8800001144409,14.0874996185303,13.6499996185303,13.8299999237061,31874400,12.4300127029419
"2009-02-10",13.7825002670288,14,13.4025001525879,13.4624996185303,38071600,12.0997152328491
"2009-02-11",13.5249996185303,13.8074998855591,13.375,13.7399997711182,23668000,12.3732490539551
"2009-02-12",13.5699996948242,14.1499996185303,13.2749996185303,14.1000003814697,34827600,12.6974401473999
"2009-02-13",14.2325000762939,14.4875001907349,13.8149995803833,13.9875001907349,40788000,12.5961294174194
"2009-02-17",13.6724996566772,13.8000001907349,13.4174995422363,13.5625,35581600,12.2134075164795
"2009-02-18",13.6424999237061,14.2224998474121,13.5625,14.0375003814697,36329200,12.6411561965942
"2009-02-19",14.2375001907349,14.4750003814697,13.8725004196167,13.9075002670288,35102400,12.5240898132324
"2009-02-20",13.6625003814697,14.022500038147,13.625,13.914999961853,42908000,12.5308389663696
"2009-02-23",14.0100002288818,14.210000038147,13.4975004196167,13.5625,31967200,12.2134075164795
"2009-02-24",13.585000038147,14.2449998855591,13.4025001525879,14.0874996185303,43590800,12.6861839294434
"2009-02-25",14.0275001525879,14.1374998092651,13.7849998474121,13.8549995422363,34394800,12.4768114089966
"2009-02-26",14.0625,14.164999961853,13.6975002288818,14.0150003433228,35902400,12.6208992004395
"2009-02-27",13.75,14.4750003814697,13.75,14.1774997711182,47237200,12.7672300338745
"2009-03-02",13.9825000762939,14.2425003051758,13.4674997329712,13.539999961853,39060000,12.1931457519531
"2009-03-03",13.6824998855591,13.9075002670288,13.3024997711182,13.5900001525879,42195600,12.2381706237793
"2009-03-04",13.75,13.9674997329712,13.4750003814697,13.8225002288818,35775200,12.4475421905518
"2009-03-05",13.6374998092651,13.8725004196167,13.1700000762939,13.3549995422363,44144800,12.0265436172485
"2009-03-06",13.4399995803833,13.5375003814697,12.3024997711182,12.5474996566772,60701600,11.2993717193604
"2009-03-09",12.4174995422363,12.7700004577637,12.1850004196167,12.4499998092651,33554400,11.2115707397461
"2009-03-10",12.7475004196167,13.2174997329712,12.647500038147,13.2174997329712,38644400,11.9027214050293
"2009-03-11",13.414999961853,13.414999961853,12.6300001144409,12.8424997329712,36124400,11.5650262832642
"2009-03-12",12.8249998092651,13.522500038147,12.5675001144409,13.522500038147,43276000,12.1773834228516
"2009-03-13",13.5649995803833,13.8374996185303,12.9250001907349,13.0124998092651,49564400,11.718113899231
"2009-03-16",13.2449998855591,13.4324998855591,12.9650001525879,13.0424995422363,33474400,11.7451314926147
"2009-03-17",13,13.8450002670288,12.8325004577637,13.8225002288818,25730400,12.4475421905518
"2009-03-18",13.6125001907349,14.125,13.3649997711182,14.0775003433228,45296400,12.6771774291992
"2009-03-19",14.0950002670288,14.1750001907349,13.1075000762939,13.1724996566772,41743600,11.8621997833252
"2009-03-20",13.3000001907349,13.5900001525879,13.125,13.1324996948242,33476000,11.8261804580688
"2009-03-23",13.4674997329712,13.8950004577637,13.2250003814697,13.8850002288818,44656800,12.5038261413574
"2009-03-24",13.5699996948242,13.6975002288818,13.3175001144409,13.3999996185303,43555600,12.0670747756958
"2009-03-25",13.4875001907349,13.6875,12.8199996948242,13.1875,58624800,11.8757085800171
"2009-03-26",13.3450002670288,13.9475002288818,13.1300001144409,13.875,59466400,12.4948225021362
"2009-03-27",13.5699996948242,14.0775003433228,13.5524997711182,13.5625,32687200,12.2134075164795
"2009-03-30",13.3249998092651,13.7124996185303,13.2524995803833,13.375,38596400,12.0445585250854
"2009-03-31",13.6000003814697,14.0574998855591,13.460000038147,13.8999996185303,47446400,12.517333984375
"2009-04-01",13.6875,14,13.4075002670288,13.5725002288818,44144400,12.2224168777466
"2009-04-02",13.8649997711182,14.2775001525879,13.7799997329712,13.897500038147,47396800,12.5150842666626
"2009-04-03",13.8175001144409,15.039999961853,13.8175001144409,15.0200004577637,57694800,13.5259237289429
"2009-04-06",14.6750001907349,15.0100002288818,14.4375,14.7825002670288,44927600,13.312050819397
"2009-04-07",14.5950002670288,14.6899995803833,14.2674999237061,14.2875003814697,27122400,12.8662939071655
"2009-04-08",14.4499998092651,14.4674997329712,14.102499961853,14.4549999237061,23815600,13.017126083374
"2009-04-09",14.7124996185303,14.8824996948242,14.4075002670288,14.6975002288818,45785600,13.2355060577393
"2009-04-13",14.539999961853,15.3500003814697,14.5,15.2775001525879,38124400,13.7578115463257
"2009-04-14",15.0275001525879,15.2299995422363,14.5325002670288,14.5825004577637,35712000,13.131947517395
"2009-04-15",14.5074996948242,14.8199996948242,14.3125,14.7775001525879,29687600,13.3075513839722
"2009-04-16",14.5249996185303,14.8424997329712,14.375,14.5174999237061,36114000,13.0734100341797
"2009-04-17",14.5450000762939,14.7825002670288,14.3149995803833,14.5,37814400,13.0576543807983
"2009-04-20",14.25,14.4200000762939,13.7399997711182,13.75,42577200,12.3822565078735
"2009-04-21",13.710000038147,14.6750001907349,13.5625,14.6575002670288,37746000,13.1994848251343
"2009-04-22",14.4499998092651,14.9849996566772,14.3024997711182,14.3774995803833,34680000,12.947338104248
"2009-04-23",14.5625,14.7425003051758,14.2749996185303,14.5574998855591,35890800,13.1094303131104
"2009-04-24",14.8275003433228,15.1875,14.5100002288818,15.0950002670288,39686000,13.5934658050537
"2009-04-27",14.6949996948242,14.9300003051758,14.6575002670288,14.7174997329712,29496800,13.2535190582275
"2009-04-28",14.5375003814697,15.5100002288818,14.5249996185303,15.1774997711182,42287600,13.6677560806274
