"Index","BXP.Open","BXP.High","BXP.Low","BXP.Close","BXP.Volume","BXP.Adjusted"
"2004-04-28",47.5,47.7000007629395,47.1399993896484,47.4500007629395,300200,20.5697860717773
"2004-04-29",47.8499984741211,48.2200012207031,46.8899993896484,47.0900001525879,980800,20.4137191772461
"2004-04-30",47.2000007629395,47.4000015258789,46.5400009155273,47,559700,20.374719619751
"2004-05-03",46.9700012207031,47.5699996948242,46.7000007629395,47.5099983215332,611100,20.5957927703857
"2004-05-04",47.4500007629395,48.2900009155273,47.2599983215332,47.4799995422363,475200,20.5827827453613
"2004-05-05",47.5800018310547,47.689998626709,46.9000015258789,46.9000015258789,231800,20.3313617706299
"2004-05-06",46.9000015258789,46.939998626709,46.2200012207031,46.7700004577637,504000,20.274995803833
"2004-05-07",46.5699996948242,46.5800018310547,44.5499992370605,44.5999984741211,935900,19.3342895507812
"2004-05-10",43.7999992370605,44.7400016784668,42.9900016784668,44,935800,19.0741920471191
"2004-05-11",44.1500015258789,45.2000007629395,44.1100006103516,44.189998626709,726800,19.1565608978271
"2004-05-12",44.25,44.25,43.6300010681152,44.0999984741211,416700,19.1175441741943
"2004-05-13",44,44.6500015258789,44,44,413300,19.0741920471191
"2004-05-14",44.25,45.189998626709,44.0299987792969,44.6500015258789,553500,19.3559722900391
"2004-05-17",44.6399993896484,45.4000015258789,43.9500007629395,44.9799995422363,658200,19.4990291595459
"2004-05-18",45.1500015258789,46.3499984741211,45.0200004577637,46.25,488900,20.0495758056641
"2004-05-19",46.2000007629395,47.0999984741211,45,45,950100,19.5076961517334
"2004-05-20",45.1500015258789,46.2099990844727,45.1500015258789,46.2099990844727,307500,20.0322360992432
"2004-05-21",46.2400016784668,46.6300010681152,46.0800018310547,46.1699981689453,431500,20.0149002075195
"2004-05-24",46.3499984741211,46.8199996948242,46.2599983215332,46.5999984741211,203600,20.2013111114502
"2004-05-25",46.5,47.4799995422363,46.5,47.3800010681152,256000,20.5394382476807
"2004-05-26",47.4500007629395,48.2999992370605,47.1300010681152,48.2599983215332,408500,20.9209175109863
"2004-05-27",48.5,48.5499992370605,48.0499992370605,48.4900016784668,563600,21.0206279754639
"2004-05-28",48.4900016784668,49.4500007629395,48.3499984741211,49.3600006103516,460300,21.397777557373
"2004-06-01",49.3699989318848,49.4500007629395,48.4500007629395,48.5999984741211,732100,21.0683135986328
"2004-06-02",48.75,49.6500015258789,48.75,49.6500015258789,604600,21.523494720459
"2004-06-03",49.5999984741211,49.6100006103516,48.7999992370605,49.1100006103516,357700,21.289400100708
"2004-06-04",49.5,49.6800003051758,49.0200004577637,49.1199989318848,447000,21.2937355041504
"2004-06-07",49.0499992370605,49.6699981689453,49,49.5499992370605,477400,21.4801387786865
"2004-06-08",49.2999992370605,49.4199981689453,49.0999984741211,49.2400016784668,257600,21.3457489013672
"2004-06-09",49.2999992370605,49.3300018310547,49,49.2400016784668,349600,21.3457489013672
"2004-06-10",49.3499984741211,49.4300003051758,48.5299987792969,49.0800018310547,281400,21.2763938903809
"2004-06-14",48.9900016784668,49,47.7900009155273,48.2700004577637,423800,20.9252548217773
"2004-06-15",48.4099998474121,48.9700012207031,48.4099998474121,48.9700012207031,332500,21.2287082672119
"2004-06-16",48.9700012207031,49.0999984741211,48.6399993896484,48.8300018310547,293500,21.1680278778076
"2004-06-17",48.8300018310547,49.5800018310547,48.7900009155273,49.5800018310547,351600,21.4931507110596
"2004-06-18",49.6800003051758,49.810001373291,49.3300018310547,49.5900001525879,282400,21.4974822998047
"2004-06-21",49.8400001525879,49.9799995422363,49.5999984741211,49.8499984741211,284300,21.6101932525635
"2004-06-22",49.7999992370605,50.3300018310547,49.7799987792969,50.2200012207031,382000,21.7705841064453
"2004-06-23",50.3300018310547,50.4099998474121,49.8499984741211,50.2200012207031,259600,21.7705841064453
"2004-06-24",50.2200012207031,50.4000015258789,50.0299987792969,50.1100006103516,366900,21.7229156494141
"2004-06-25",50.25,50.5200004577637,50.2099990844727,50.4000015258789,407400,21.8486289978027
"2004-06-28",49.7599983215332,50.4199981689453,49.7599983215332,50.1800003051758,348400,22.0374755859375
"2004-06-29",50.1300010681152,50.1500015258789,49.1199989318848,49.1800003051758,486700,21.5982990264893
"2004-06-30",49.25,50.2999992370605,49.25,50.0800018310547,527500,21.9935493469238
"2004-07-01",50.0800018310547,50.2799987792969,49.8600006103516,50.2700004577637,346500,22.0769844055176
"2004-07-02",50.5,51.3300018310547,50.5,51.3300018310547,410500,22.542516708374
"2004-07-06",51.3300018310547,51.3800010681152,50.7000007629395,50.9199981689453,306300,22.3624534606934
"2004-07-07",50.9500007629395,51.439998626709,50.9000015258789,51.2799987792969,526700,22.5205497741699
"2004-07-08",51.3899993896484,51.5200004577637,50.5999984741211,50.75,578100,22.2877922058105
"2004-07-09",50.9500007629395,51.1699981689453,50.6800003051758,51.0499992370605,369000,22.4195442199707
"2004-07-12",51.1500015258789,52,51.0800018310547,52,278600,22.836742401123
"2004-07-13",51.7999992370605,52.0099983215332,51.5499992370605,51.7000007629395,564000,22.7049961090088
"2004-07-14",51.7999992370605,51.9500007629395,51.6100006103516,51.9500007629395,493500,22.814790725708
"2004-07-15",52,52.6199989318848,52,52.3300018310547,267000,22.9816741943359
"2004-07-16",52.4300003051758,52.75,52.1199989318848,52.2000007629395,279600,22.9245834350586
"2004-07-19",52.4000015258789,52.560001373291,52.1300010681152,52.4599990844727,272500,23.0387630462646
"2004-07-20",52.75,53.189998626709,52.6500015258789,53,512700,23.2759113311768
"2004-07-21",53.2299995422363,53.2599983215332,52.3699989318848,52.5499992370605,359800,23.0782947540283
"2004-07-22",52.5499992370605,52.8699989318848,51.7599983215332,51.8699989318848,415200,22.7796669006348
"2004-07-23",51.7999992370605,52.1500015258789,51.5800018310547,51.5800018310547,265900,22.6523017883301
"2004-07-26",51.5499992370605,51.6199989318848,51.1599998474121,51.4500007629395,177800,22.5952033996582
"2004-07-27",51.4500007629395,51.939998626709,50.5999984741211,51.2000007629395,5e+05,22.4854259490967
"2004-07-28",51.2000007629395,52.5,50.9199981689453,52.2299995422363,295300,22.9377574920654
"2004-07-29",52.4500007629395,53,52.1800003051758,52.3800010681152,309600,23.00364112854
"2004-07-30",52.4500007629395,52.9000015258789,52.25,52.9000015258789,286100,23.2319984436035
"2004-08-02",52.8899993896484,53.2999992370605,51.939998626709,53.2999992370605,741000,23.4076747894287
"2004-08-03",53.2999992370605,53.6100006103516,53.060001373291,53.2799987792969,310100,23.3988876342773
"2004-08-04",53.1699981689453,53.9000015258789,52.8800010681152,53.9000015258789,244200,23.67116355896
"2004-08-05",53.6699981689453,53.7999992370605,53.2700004577637,53.2999992370605,296000,23.4076747894287
"2004-08-06",53.3300018310547,54,53.2299995422363,53.75,547200,23.6052932739258
"2004-08-09",53.7999992370605,53.9099998474121,53.4000015258789,53.5,340100,23.4955043792725
"2004-08-10",53.6500015258789,53.8899993896484,53.2700004577637,53.2999992370605,257500,23.4076747894287
"2004-08-11",53.2900009155273,53.4700012207031,53,53.4700012207031,146700,23.4823341369629
"2004-08-12",53.4199981689453,53.4199981689453,52.7900009155273,52.8699989318848,145500,23.2188262939453
"2004-08-13",52.75,53.1100006103516,52.6100006103516,52.8499984741211,182500,23.2100524902344
"2004-08-16",52.9000015258789,53.7700004577637,52.9000015258789,53.7099990844727,112700,23.5877265930176
"2004-08-17",53.7099990844727,53.9099998474121,53.3699989318848,53.8699989318848,258000,23.6579818725586
"2004-08-18",53.7999992370605,54.6500015258789,53.75,54.5999984741211,368000,23.978588104248
"2004-08-19",54.3499984741211,54.5299987792969,52.4300003051758,53.3800010681152,374000,23.4427967071533
"2004-08-20",53.5800018310547,55.0900001525879,53.5800018310547,55.0499992370605,548300,24.1762084960938
"2004-08-23",55.0200004577637,55.1500015258789,54.4900016784668,54.9799995422363,339500,24.145471572876
"2004-08-24",54.8499984741211,55.2700004577637,54.7999992370605,55.189998626709,448400,24.2376956939697
"2004-08-25",55.189998626709,55.3499984741211,54.5,54.6800003051758,311200,24.0137214660645
"2004-08-26",54.6800003051758,55.060001373291,54.6699981689453,54.9500007629395,259500,24.1322937011719
"2004-08-27",55,55.0400009155273,54.689998626709,54.7099990844727,124500,24.0268936157227
"2004-08-30",54.8800010681152,55.2900009155273,54.5200004577637,55.2000007629395,294300,24.2420921325684
"2004-08-31",55.0999984741211,55.4799995422363,54.9199981689453,55.4799995422363,429600,24.365062713623
"2004-09-01",55.4300003051758,55.5,54.8800010681152,55.25,200100,24.2640438079834
"2004-09-02",55,55.3400001525879,54.9799995422363,55.3400001525879,197800,24.3035717010498
"2004-09-03",55.2999992370605,55.7400016784668,55.2000007629395,55.6800003051758,238900,24.4528827667236
"2004-09-07",55.6800003051758,56.1500015258789,55.4599990844727,56.1500015258789,280000,24.6592998504639
"2004-09-08",56.1500015258789,56.2900009155273,55.7900009155273,56.0499992370605,219800,24.6153888702393
"2004-09-09",56,56,54.6699981689453,54.6800003051758,378500,24.0137214660645
"2004-09-10",54.6800003051758,54.75,54.2299995422363,54.6500015258789,188000,24.0005493164062
"2004-09-13",54.4000015258789,54.5299987792969,53.9599990844727,54.0499992370605,343500,23.7370471954346
"2004-09-14",53.5499992370605,54.0499992370605,53,53,423600,23.2759113311768
"2004-09-15",52.7999992370605,53.9900016784668,52.7999992370605,53.810001373291,333900,23.6316413879395
"2004-09-16",53.9000015258789,54.9500007629395,53.8699989318848,54.9500007629395,223000,24.1322937011719
"2004-09-17",54.9500007629395,55.25,54.2999992370605,55.2000007629395,273700,24.2420921325684
"2004-09-20",55.1500015258789,55.1500015258789,54.5,54.7999992370605,263400,24.0664196014404
"2004-09-21",54.75,54.9599990844727,54.439998626709,54.6800003051758,191900,24.0137214660645
"2004-09-22",54.6699981689453,54.8300018310547,54.5,54.5499992370605,217800,23.9566345214844
"2004-09-23",54.5,54.6699981689453,54.1599998474121,54.5200004577637,330300,23.9434585571289
"2004-09-24",54.5,54.7999992370605,54.5,54.75,192100,24.0444641113281
"2004-09-27",54.5999984741211,54.7900009155273,54.5099983215332,54.75,234300,24.0444641113281
"2004-09-28",54,54.5999984741211,53.75,54.5999984741211,223700,24.2666835784912
"2004-09-29",54.5999984741211,54.8800010681152,54.3600006103516,54.7700004577637,195500,24.3422412872314
"2004-09-30",54.7999992370605,55.75,54.6699981689453,55.3899993896484,394500,24.6178016662598
"2004-10-01",55.4700012207031,56.8300018310547,55.1500015258789,56.25,474700,25.0000095367432
"2004-10-04",56.5499992370605,57.2200012207031,56.3499984741211,56.75,355100,25.2222385406494
"2004-10-05",56.6500015258789,57.0900001525879,56.5,56.75,206200,25.2222385406494
"2004-10-06",56.5499992370605,57.0400009155273,56.5499992370605,56.9900016784668,215600,25.3289012908936
"2004-10-07",56.8499984741211,56.8600006103516,56.2700004577637,56.2999992370605,226600,25.0222492218018
"2004-10-08",56.4000015258789,57.2099990844727,56.4000015258789,56.9599990844727,261700,25.315580368042
"2004-10-11",56.9000015258789,57.0499992370605,56.2999992370605,56.5,201700,25.1111373901367
"2004-10-12",56.3800010681152,57.2000007629395,56.2999992370605,57.2000007629395,155300,25.4222431182861
"2004-10-13",57.2000007629395,57.2999992370605,56.7599983215332,57.1300010681152,195600,25.3911380767822
"2004-10-14",57,58.4500007629395,57,58.4500007629395,394100,25.9777946472168
"2004-10-15",58.5499992370605,58.9199981689453,58.2900009155273,58.3499984741211,370100,25.9333477020264
"2004-10-18",58.3499984741211,59.189998626709,58.2400016784668,58.5499992370605,308400,26.0222644805908
"2004-10-19",58.560001373291,59.0900001525879,58,58.0499992370605,381900,25.8000259399414
"2004-10-20",58,58.25,56.8499984741211,57.9199981689453,374000,25.7422466278076
"2004-10-21",58.1500015258789,59.6100006103516,58.0400009155273,58.9799995422363,414000,26.2133502960205
"2004-10-22",59.060001373291,59.5699996948242,58.9500007629395,59,368700,26.2222423553467
"2004-10-25",59,59.0699996948242,58.5800018310547,58.810001373291,265000,26.1377944946289
"2004-10-26",58.7000007629395,59.2900009155273,58.7000007629395,59.2900009155273,321100,26.3511199951172
"2004-10-27",59.2900009155273,59.2999992370605,58.689998626709,59.2299995422363,510200,26.3244724273682
"2004-10-28",59.0499992370605,59.8400001525879,59.0499992370605,59.75,225800,26.5555782318115
"2004-10-29",59.5999984741211,59.8600006103516,59.25,59.7200012207031,301400,26.5422477722168
"2004-11-01",59.7200012207031,59.75,59.1800003051758,59.5499992370605,804500,26.4666862487793
"2004-11-02",59.5499992370605,59.5800018310547,59,59.0099983215332,572000,26.2266864776611
"2004-11-03",59.310001373291,59.9700012207031,59.25,59.4500007629395,500100,26.4222412109375
"2004-11-04",59.3499984741211,59.9599990844727,59.2299995422363,59.939998626709,631400,26.6400184631348
"2004-11-05",59.939998626709,59.9500007629395,58,58.0999984741211,849900,25.8222465515137
"2004-11-08",58,58.5999984741211,57.939998626709,58.4000015258789,363500,25.9555740356445
"2004-11-09",58.4000015258789,58.9099998474121,58.1199989318848,58.7299995422363,208600,26.1022472381592
"2004-11-10",58.5299987792969,59.6699981689453,58.4099998474121,59.3400001525879,277600,26.3733558654785
"2004-11-11",59.3199996948242,59.5999984741211,59.2099990844727,59.5400009155273,233800,26.4622402191162
"2004-11-12",59.5,61.4000015258789,59.4900016784668,61.3499984741211,670600,27.2666816711426
"2004-11-15",61.3499984741211,62.25,61.2799987792969,62.0499992370605,419800,27.5778007507324
"2004-11-16",62.0499992370605,62.3400001525879,61.6500015258789,61.6500015258789,460200,27.4000091552734
"2004-11-17",61.6500015258789,61.9700012207031,59.6300010681152,60.0800018310547,442000,26.702241897583
"2004-11-18",60.25,60.9000015258789,59.1199989318848,60.3899993896484,504700,26.8400344848633
"2004-11-19",60.3899993896484,60.3899993896484,59.2299995422363,59.4000015258789,485200,26.400016784668
"2004-11-22",58.7999992370605,59.4799995422363,58.5999984741211,59.4000015258789,690400,26.400016784668
"2004-11-23",59.1500015258789,59.810001373291,58.8499984741211,59.6199989318848,294100,26.4977970123291
"2004-11-24",59.4000015258789,60.5099983215332,59.4000015258789,60.4599990844727,304600,26.8711318969727
"2004-11-26",60.25,60.75,60.0200004577637,60.060001373291,115800,26.6933650970459
"2004-11-29",60.060001373291,60.2999992370605,59.5800018310547,59.9500007629395,415300,26.6444759368896
"2004-11-30",59.9500007629395,60.1800003051758,59.7000007629395,60.1800003051758,404800,26.7466926574707
"2004-12-01",60.2200012207031,62.1500015258789,60.0400009155273,62,433500,27.5555782318115
"2004-12-02",62,62.1199989318848,61.1300010681152,61.5299987792969,442900,27.3466835021973
"2004-12-03",61.6500015258789,62.7799987792969,61.5499992370605,62.75,244900,27.8889141082764
"2004-12-06",62.6699981689453,63.25,62.5900001525879,63.2000007629395,248200,28.0889167785645
"2004-12-07",63.2000007629395,63.2000007629395,62.4199981689453,62.4900016784668,666600,27.7733516693115
"2004-12-08",62.4700012207031,62.9799995422363,62.310001373291,62.7299995422363,201900,27.8800201416016
"2004-12-09",62.6500015258789,62.7000007629395,62.0900001525879,62.3199996948242,407600,27.6978015899658
"2004-12-10",63.310001373291,63.439998626709,62.1699981689453,62.939998626709,201000,27.9733562469482
"2004-12-13",62.9000015258789,63.0999984741211,62.5999984741211,62.9000015258789,484600,27.9555816650391
"2004-12-14",62.7999992370605,63.1199989318848,62.6500015258789,63.0200004577637,352100,28.0089111328125
"2004-12-15",63.0900001525879,63.5,62.4500007629395,63.5,277900,28.2222518920898
"2004-12-16",63.5,63.8199996948242,62.9000015258789,62.9000015258789,272000,27.9555816650391
"2004-12-17",62.9099998474121,63.4700012207031,62.0999984741211,63.2999992370605,296600,28.1333541870117
"2004-12-20",63.3699989318848,63.5,62.8199996948242,63.5,199900,28.2222518920898
"2004-12-21",63.4599990844727,64.2099990844727,63.3199996948242,64.0800018310547,293700,28.480037689209
