"Index","NDSN.Open","NDSN.High","NDSN.Low","NDSN.Close","NDSN.Volume","NDSN.Adjusted"
"2004-02-02",17.8500003814697,17.9599990844727,16.8600006103516,17.2000007629395,439600,13.5501289367676
"2004-02-03",17.6000003814697,17.6000003814697,16.8999996185303,17.2999992370605,347000,13.6289129257202
"2004-02-04",17.0550003051758,17.5200004577637,16.8549995422363,17.0750007629395,295000,13.4516582489014
"2004-02-05",17.3950004577637,17.4650001525879,17.1049995422363,17.3250007629395,142400,13.6486024856567
"2004-02-06",17.2150001525879,17.9500007629395,17.2150001525879,17.9449996948242,134800,14.1370420455933
"2004-02-09",17.75,17.9899997711182,17.6599998474121,17.7199993133545,89400,13.9597873687744
"2004-02-10",17.5,18.1450004577637,17.5,18.1299991607666,115800,14.2827882766724
"2004-02-11",17.7749996185303,18.3349990844727,17.7749996185303,18.25,226800,14.3773212432861
"2004-02-12",17.9899997711182,18.3349990844727,17.9899997711182,18.3299999237061,157000,14.4403390884399
"2004-02-13",18.2250003814697,18.3349990844727,17.8799991607666,17.8850002288818,230400,14.0897750854492
"2004-02-17",17.8500003814697,18.4249992370605,17.5450000762939,18.1399993896484,144600,14.2906618118286
"2004-02-18",18.25,18.3250007629395,17.6550006866455,17.6650009155273,96400,13.9761667251587
"2004-02-19",17.7549991607666,18.1299991607666,17.4349994659424,17.4400005340576,164200,13.798152923584
"2004-02-20",17.4300003051758,17.8999996185303,17.25,17.5550003051758,149200,13.8891401290894
"2004-02-23",17.4699993133545,17.9050006866455,17.0550003051758,17.1650009155273,198600,13.5805788040161
"2004-02-24",17.0499992370605,17.25,16.75,17.0049991607666,263800,13.4539937973022
"2004-02-25",17.3549995422363,18.5799999237061,17.2849998474121,17.5750007629395,849400,13.9049615859985
"2004-02-26",17.5,18.5100002288818,17.5,18.3600006103516,309000,14.5260343551636
"2004-02-27",18.4400005340576,18.5400009155273,18.1100006103516,18.2999992370605,576600,14.4785633087158
"2004-03-01",18.1049995422363,18.75,18.1049995422363,18.75,175000,14.8345947265625
"2004-03-02",18.5200004577637,18.7450008392334,18.5100002288818,18.6749992370605,249400,14.7752523422241
"2004-03-03",18.4300003051758,18.7049999237061,18.4050006866455,18.5949993133545,226600,14.7119626998901
"2004-03-04",18.6000003814697,18.9899997711182,18.5699996948242,18.9850006103516,165600,15.0205249786377
"2004-03-05",18.5550003051758,19.2049999237061,18.5550003051758,19.125,228800,15.1312828063965
"2004-03-08",19.0349998474121,19.1599998474121,18.2199993133545,18.8250007629395,412200,14.8939418792725
"2004-03-09",18.8500003814697,19,18.5200004577637,18.7250003814697,248600,14.8148155212402
"2004-03-10",18.5750007629395,18.7399997711182,17.9750003814697,18.1100006103516,247800,14.3282442092896
"2004-03-11",18.0550003051758,18.5949993133545,17.9699993133545,18,246800,14.2412157058716
"2004-03-12",17.9750003814697,18.5300006866455,17.9750003814697,18.5300006866455,223800,14.6605415344238
"2004-03-15",18.2749996185303,18.4050006866455,17.8500003814697,18.0049991607666,378600,14.2451696395874
"2004-03-16",18.1049995422363,18.1849994659424,17.8549995422363,18,355400,14.2412157058716
"2004-03-17",18.3449993133545,18.7199993133545,18.25,18.3899993896484,191200,14.5497732162476
"2004-03-18",18.2800006866455,18.375,17.9300003051758,18.1749992370605,357600,14.3796653747559
"2004-03-19",18.3250007629395,18.3899993896484,17.7999992370605,17.8299999237061,218400,14.1067056655884
"2004-03-22",17.8299999237061,18.1000003814697,17.3999996185303,17.8150005340576,264800,14.094841003418
"2004-03-23",17.75,18.1849994659424,17.6499996185303,17.8649997711182,216400,14.1344051361084
"2004-03-24",17.75,18.1149997711182,17.5300006866455,17.8999996185303,237000,14.1620969772339
"2004-03-25",18.0200004577637,18.7600002288818,17.8999996185303,18.7600002288818,285200,14.8425188064575
"2004-03-26",18.5,18.5499992370605,18.2450008392334,18.3199996948242,165600,14.494384765625
"2004-03-29",18.4699993133545,19.0200004577637,18.4650001525879,19,264800,15.0323915481567
"2004-03-30",18.8549995422363,19.1000003814697,18.8500003814697,19.0249996185303,222200,15.0521650314331
"2004-03-31",18.75,19.0249996185303,18.5300006866455,18.7299995422363,189600,14.8187732696533
"2004-04-01",18.5300006866455,18.75,18.4249992370605,18.6149997711182,263000,14.7277898788452
"2004-04-02",18.6949996948242,19,18.5900001525879,18.7000007629395,226800,14.7950325012207
"2004-04-05",18.6450004577637,18.7749996185303,18.5699996948242,18.75,220600,14.8345947265625
"2004-04-06",18.6949996948242,18.75,18.4750003814697,18.6100006103516,208200,14.7238273620605
"2004-04-07",18.4349994659424,18.5799999237061,17.9799995422363,18.4449996948242,248400,14.5932893753052
"2004-04-08",18.5450000762939,18.6200008392334,18.0699996948242,18.0750007629395,119600,14.3005542755127
"2004-04-12",18.2700004577637,18.5,18,18.0650005340576,137600,14.2926425933838
"2004-04-13",18.1450004577637,18.2700004577637,17.5799999237061,17.6849994659424,184400,13.9919929504395
"2004-04-14",17.7999992370605,18.1450004577637,17.4050006866455,17.7549991607666,188000,14.0473699569702
"2004-04-15",17.6700000762939,18.0650005340576,17.4150009155273,17.4899997711182,130200,13.8377132415771
"2004-04-16",17.4899997711182,18.4449996948242,17.4899997711182,17.9650001525879,212000,14.213526725769
"2004-04-19",17.8999996185303,18.0450000762939,17.625,17.8899993896484,219000,14.154182434082
"2004-04-20",18.125,18.1849994659424,17.6499996185303,17.7199993133545,188400,14.0196838378906
"2004-04-21",17.6499996185303,18.0750007629395,17.5450000762939,18.0750007629395,182800,14.3005542755127
"2004-04-22",17.7549991607666,18.6749992370605,17.7199993133545,18.6499996185303,283200,14.7554788589478
"2004-04-23",18.5049991607666,18.6700000762939,18.0249996185303,18.4099998474121,120600,14.5655937194824
"2004-04-26",18.25,18.5849990844727,17.9750003814697,18.0349998474121,94400,14.2689056396484
"2004-04-27",17.9449996948242,18.5,17.9449996948242,18.2700004577637,225000,14.4548282623291
"2004-04-28",18.0799999237061,18.2099990844727,17.4500007629395,17.6949996948242,241000,13.9998989105225
"2004-04-29",17.7600002288818,18.0400009155273,17.3799991607666,17.5550003051758,172000,13.8891401290894
"2004-04-30",17.4850006103516,17.6749992370605,17.2600002288818,17.2800006866455,251000,13.6715688705444
"2004-05-03",17.25,18.4650001525879,17.25,18.3299999237061,518600,14.5023002624512
"2004-05-04",18.5,18.875,18.1650009155273,18.6450004577637,272400,14.7515182495117
"2004-05-05",18.5,18.8349990844727,18.2999992370605,18.3649997711182,209000,14.5299892425537
"2004-05-06",18.2549991607666,18.5849990844727,17.6450004577637,18.2749996185303,214800,14.4587860107422
"2004-05-07",18.1550006866455,18.5550003051758,17.3899993896484,17.4549999237061,242200,13.8100147247314
"2004-05-10",17.375,17.5249996185303,16.8150005340576,16.875,309800,13.3511400222778
"2004-05-11",17.4300003051758,17.7399997711182,16.8950004577637,17.6499996185303,196600,13.9642992019653
"2004-05-12",17.6599998474121,17.6599998474121,16.5249996185303,17.1399993896484,360600,13.5608024597168
"2004-05-13",17.1849994659424,17.375,16.8349990844727,16.9150009155273,182600,13.3827838897705
"2004-05-14",17.4899997711182,17.6800003051758,16.7950000762939,17.0599994659424,335000,13.4975051879883
"2004-05-17",16.9549999237061,17.2299995422363,16.4500007629395,16.5650005340576,230600,13.1058712005615
"2004-05-18",17.0300006866455,17.0300006866455,16.5300006866455,16.75,154800,13.2522401809692
"2004-05-19",16.8850002288818,17.0550003051758,16.3700008392334,16.4300003051758,197400,12.9990653991699
"2004-05-20",16.3799991607666,16.5750007629395,16.1049995422363,16.2999992370605,343200,12.8962097167969
"2004-05-21",16.5750007629395,16.6100006103516,16.3600006103516,16.4500007629395,446800,13.0148849487305
"2004-05-24",16.6049995422363,16.6900005340576,16.3999996185303,16.5750007629395,385600,13.1137866973877
"2004-05-25",16.6749992370605,18.2749996185303,16.4799995422363,17.9249992370605,524800,14.1818695068359
"2004-05-26",18.6599998474121,18.8250007629395,17.75,18.7199993133545,388200,14.8108606338501
"2004-05-27",18.5450000762939,18.7000007629395,18.1000003814697,18.4699993133545,431600,14.6130647659302
"2004-05-28",18.3349990844727,19,18.3349990844727,18.9249992370605,685800,14.9730539321899
"2004-06-01",18.7299995422363,19.6650009155273,18.6650009155273,19.6000003814697,928400,15.5070934295654
"2004-06-02",19.8050003051758,19.8199996948242,19.3299999237061,19.3649997711182,322400,15.3820018768311
"2004-06-03",19.25,19.3099994659424,18.8950004577637,18.8950004577637,231600,15.00865650177
"2004-06-04",19.2749996185303,19.6700000762939,18.8299999237061,19.3150005340576,273200,15.3422708511353
"2004-06-07",19.2649993896484,19.9200000762939,19.2649993896484,19.9150009155273,436400,15.818868637085
"2004-06-08",19.8099994659424,21.4950008392334,19.7000007629395,21.1399993896484,1376600,16.7919139862061
"2004-06-09",21.0249996185303,21.0750007629395,20.6550006866455,20.8600006103516,624200,16.5695018768311
"2004-06-10",20.75,21.1049995422363,20.3649997711182,20.3999996185303,399600,16.2041091918945
"2004-06-14",19.9950008392334,20.7950000762939,19.7600002288818,20.375,399200,16.1842613220215
"2004-06-15",20.6049995422363,20.9249992370605,20.2000007629395,20.7199993133545,386400,16.4582901000977
"2004-06-16",20.75,20.9050006866455,20.6100006103516,20.7999992370605,235000,16.5218353271484
"2004-06-17",20.5550003051758,20.9449996948242,20.5049991607666,20.8500003814697,401800,16.5615539550781
"2004-06-18",20.625,21.2800006866455,20.4750003814697,21.2450008392334,530200,16.8753185272217
"2004-06-21",21.1399993896484,21.25,20.7049999237061,20.8449993133545,281200,16.5575828552246
"2004-06-22",20.7999992370605,21.0349998474121,20.6200008392334,20.9950008392334,316000,16.6767349243164
"2004-06-23",20.8700008392334,21.5550003051758,20.7450008392334,21.4249992370605,358200,17.0182914733887
"2004-06-24",21.5499992370605,21.5699996948242,21.1350002288818,21.2399997711182,605200,16.8713455200195
"2004-06-25",21.1399993896484,21.5499992370605,20.9150009155273,20.9150009155273,545000,16.6131935119629
"2004-06-28",21.3299999237061,21.8850002288818,20.9400005340576,21.2299995422363,596000,16.8633995056152
"2004-06-29",21.0650005340576,21.4950008392334,21.0650005340576,21.4300003051758,299200,17.0222644805908
"2004-06-30",21.2950000762939,21.6849994659424,21.0849990844727,21.6849994659424,364000,17.2248134613037
"2004-07-01",21.2350006103516,21.625,20.7950000762939,20.9349994659424,372400,16.6290760040283
"2004-07-02",20.8549995422363,21.1800003051758,20.8549995422363,21.0849990844727,237600,16.7482223510742
"2004-07-06",20.9050006866455,21.1000003814697,20.8449993133545,20.8999996185303,374400,16.601282119751
"2004-07-07",20.8600006103516,21.1800003051758,20.2000007629395,20.3199996948242,483400,16.1405696868896
"2004-07-08",20.6100006103516,20.6499996185303,20.1299991607666,20.2049999237061,465600,16.049222946167
"2004-07-09",20.1749992370605,20.5750007629395,20.1749992370605,20.4650001525879,238000,16.2557487487793
"2004-07-12",20.4799995422363,20.6100006103516,20.2000007629395,20.2999992370605,395000,16.1246814727783
"2004-07-13",20.2000007629395,20.7000007629395,20.2000007629395,20.6149997711182,321800,16.3748893737793
"2004-07-14",20.7199993133545,21.2000007629395,20.2749996185303,21.0849990844727,391800,16.7482223510742
"2004-07-15",21.2049999237061,21.3500003814697,20.9400005340576,21.0750007629395,283600,16.7402782440186
"2004-07-16",21.0699996948242,21.7150001525879,21.0699996948242,21.4950008392334,445000,17.0738830566406
"2004-07-19",21.4850006103516,21.4950008392334,21.0750007629395,21.2649993896484,470800,16.8912010192871
"2004-07-20",21.2649993896484,21.8899993896484,21.1849994659424,21.8700008392334,301400,17.3717651367188
"2004-07-21",21.7199993133545,21.875,20.9950008392334,21,285600,16.6807022094727
"2004-07-22",20.8500003814697,21.0650005340576,20.5249996185303,20.7150001525879,377600,16.4543285369873
"2004-07-23",20.5750007629395,20.8199996948242,20.3700008392334,20.4050006866455,266600,16.2080879211426
"2004-07-26",20.3549995422363,20.7999992370605,20.3549995422363,20.6550006866455,282600,16.406665802002
"2004-07-27",20.4799995422363,21.3099994659424,20.4699993133545,21.2549991607666,361400,16.8832454681396
"2004-07-28",20.9750003814697,21.3649997711182,20.5200004577637,20.7049999237061,392600,16.4463863372803
"2004-07-29",20.6000003814697,21.0900001525879,20.6000003814697,21,424800,16.6807022094727
"2004-07-30",20.9099998474121,21.0849990844727,20.7999992370605,20.9349994659424,289000,16.6290760040283
"2004-08-02",20.8500003814697,21.1149997711182,20.5149993896484,21.0949993133545,188800,16.756160736084
"2004-08-03",20.9200000762939,20.9850006103516,20.5599994659424,20.7649993896484,190600,16.4940414428711
"2004-08-04",20.5400009155273,21,20.3050003051758,20.8449993133545,216000,16.5575828552246
"2004-08-05",20.7399997711182,20.7749996185303,20.125,20.125,179000,15.9856748580933
"2004-08-06",20.0699996948242,20.0949993133545,19.3250007629395,19.3999996185303,459400,15.4097929000854
"2004-08-09",19.3199996948242,19.6350002288818,19.25,19.4899997711182,433200,15.4812812805176
"2004-08-10",19.7099990844727,20.2999992370605,19.6049995422363,20.2399997711182,341800,16.0770225524902
"2004-08-11",19.9500007629395,20.0550003051758,19.4599990844727,19.8649997711182,253600,15.7791519165039
"2004-08-12",19.5,19.7900009155273,19.2250003814697,19.4950008392334,224200,15.4852504730225
"2004-08-13",19.2900009155273,19.5400009155273,19.1650009155273,19.4500007629395,249800,15.4495077133179
"2004-08-16",19.3199996948242,19.5499992370605,19.1499996185303,19.3950004577637,313800,15.4058303833008
"2004-08-17",19.4500007629395,19.4500007629395,19.0450000762939,19.1200008392334,302400,15.1873779296875
"2004-08-18",19.0900001525879,19.5400009155273,18.75,19.4200000762939,503000,15.4256830215454
"2004-08-19",19.2950000762939,19.9349994659424,19.1399993896484,19.2099990844727,296600,15.2588739395142
"2004-08-20",19.3150005340576,19.4249992370605,19.0949993133545,19.3349990844727,210400,15.3581676483154
"2004-08-23",19.3199996948242,19.3400001525879,19.0499992370605,19.125,395600,15.191351890564
"2004-08-24",19.2999992370605,19.4099998474121,19.2150001525879,19.2900009155273,381400,15.3224143981934
"2004-08-25",19.5300006866455,19.7600002288818,16.125,17.0450000762939,3147600,13.5955581665039
"2004-08-26",17.25,17.2700004577637,16.7600002288818,16.9850006103516,788400,13.547700881958
"2004-08-27",16.8500003814697,17.4899997711182,16.8500003814697,17.0049991607666,324400,13.5636491775513
"2004-08-30",17.0799999237061,17.0799999237061,16.5550003051758,16.6049995422363,314200,13.2445993423462
"2004-08-31",16.4750003814697,17.1800003051758,16.4699993133545,17.1450004577637,620400,13.6753168106079
"2004-09-01",17.1949996948242,17.4899997711182,16.8950004577637,17.2000007629395,502200,13.7191934585571
"2004-09-02",16.9850006103516,17.6000003814697,16.9500007629395,17.4050006866455,581800,13.8827028274536
"2004-09-03",17.5,17.6049995422363,17.3649997711182,17.5,238800,13.958477973938
"2004-09-07",17.6299991607666,17.9200000762939,17.3950004577637,17.7800006866455,587000,14.1818180084229
"2004-09-08",17.6000003814697,18.1550006866455,17.5650005340576,17.9549999237061,784000,14.3213968276978
"2004-09-09",18.1100006103516,18.2549991607666,17.9599990844727,18.0200004577637,514200,14.3732442855835
"2004-09-10",17.9200000762939,18.0100002288818,17.3850002288818,17.4699993133545,541000,13.9345417022705
"2004-09-13",17.3850002288818,17.6100006103516,17.1399993896484,17.2399997711182,529600,13.7510948181152
"2004-09-14",17.3199996948242,17.3700008392334,17.1049995422363,17.1800003051758,485000,13.7032337188721
"2004-09-15",17.3199996948242,17.3199996948242,16.8250007629395,17.0949993133545,287800,13.6354360580444
"2004-09-16",17.0949993133545,17.3799991607666,16.7999992370605,17,525600,13.5596609115601
"2004-09-17",17.1450004577637,17.4300003051758,16.8250007629395,16.9449996948242,1338800,13.5157947540283
"2004-09-20",16.8250007629395,17.0550003051758,16.5699996948242,16.8349990844727,338000,13.4280567169189
"2004-09-21",16.7700004577637,16.9200000762939,16.7000007629395,16.7600002288818,159200,13.3682336807251
"2004-09-22",16.7099990844727,16.7099990844727,16.375,16.5,218800,13.160849571228
"2004-09-23",16.5,16.6599998474121,16.3150005340576,16.4349994659424,345800,13.1090002059937
"2004-09-24",16.4850006103516,16.5849990844727,16.25,16.5499992370605,219600,13.2007322311401
"2004-09-27",16.6200008392334,16.6900005340576,16.1849994659424,16.2549991607666,188800,12.9654312133789
"2004-09-28",16.2250003814697,16.6550006866455,16.1049995422363,16.6299991607666,182000,13.2645397186279
"2004-09-29",16.5750007629395,16.9599990844727,16.5750007629395,16.9549999237061,258600,13.5237674713135
"2004-09-30",16.9699993133545,17.1650009155273,16.8549995422363,17.1650009155273,272800,13.6912698745728
"2004-10-01",17.1800003051758,17.6299991607666,17.0599994659424,17.625,249600,14.058177947998
"2004-10-04",17.4899997711182,17.8950004577637,17.4750003814697,17.8799991607666,437800,14.2615728378296
"2004-10-05",17.7250003814697,17.8700008392334,17.6949996948242,17.7649993896484,209000,14.1698398590088
"2004-10-06",17.6749992370605,18.0149993896484,17.5750007629395,18.0149993896484,188600,14.3692560195923
"2004-10-07",17.7049999237061,17.8600006103516,17.6599998474121,17.7999992370605,211600,14.1977643966675
"2004-10-08",17.5550003051758,17.9150009155273,17.5550003051758,17.8799991607666,294200,14.2615728378296
"2004-10-11",17.8050003051758,18.0849990844727,17.6800003051758,18.0849990844727,343800,14.4250860214233
"2004-10-12",18,18.2049999237061,17.8299999237061,18.0249996185303,544400,14.3772325515747
"2004-10-13",18.1149997711182,18.1700000762939,17.6299991607666,17.7849998474121,276200,14.1857967376709
"2004-10-14",17.8700008392334,17.8700008392334,17.4500007629395,17.4799995422363,233200,13.9425258636475
"2004-10-15",17.4349994659424,17.7199993133545,17.3950004577637,17.4799995422363,360400,13.9425258636475
"2004-10-18",17.4449996948242,17.5799999237061,17.0799999237061,17.5,272400,13.958477973938
"2004-10-19",17.625,17.8400001525879,17.1450004577637,17.2849998474121,259400,13.7869834899902
"2004-10-20",17.0599994659424,17.5200004577637,17.0049991607666,17.2299995422363,132600,13.7431116104126
"2004-10-21",17.2250003814697,17.2350006103516,16.7600002288818,17.0400009155273,228400,13.5915670394897
"2004-10-22",17.1299991607666,17.25,16.7600002288818,16.8600006103516,194000,13.4479913711548
"2004-10-25",16.7950000762939,16.9799995422363,16.6049995422363,16.9249992370605,170200,13.4998426437378
"2004-10-26",16.9150009155273,16.9699993133545,16.5249996185303,16.9249992370605,222800,13.4998426437378
"2004-10-27",16.9799995422363,17.75,16.8150005340576,17.7399997711182,293600,14.1499109268188
"2004-10-28",17.3250007629395,17.7849998474121,17.3250007629395,17.4799995422363,232600,13.9425258636475
"2004-10-29",17.6299991607666,17.6550006866455,17.3899993896484,17.5100002288818,109800,13.9664459228516
"2004-11-01",17.6299991607666,17.6299991607666,17.3050003051758,17.4650001525879,254200,13.9305553436279
"2004-11-02",17.3549995422363,17.8099994659424,17.3500003814697,17.5249996185303,176200,13.9784154891968
"2004-11-03",17.7000007629395,18.2150001525879,17.5200004577637,18.125,352000,14.4569940567017
"2004-11-04",18.125,18.4449996948242,17.875,18.4349994659424,322800,14.7042531967163
"2004-11-05",18.4449996948242,18.7700004577637,18.3899993896484,18.5100002288818,298800,14.7640810012817
"2004-11-08",18.5949993133545,18.7600002288818,18.3500003814697,18.4599990844727,197600,14.7241859436035
"2004-11-09",18.2950000762939,18.8649997711182,18.2950000762939,18.8649997711182,124000,15.0472412109375
"2004-11-10",18.7999992370605,18.9449996948242,18.4850006103516,18.7350006103516,143200,14.943546295166
"2004-11-11",18.6650009155273,19.1000003814697,18.6499996185303,19.0650005340576,143000,15.2067680358887
"2004-11-12",19.0650005340576,19.0650005340576,18.7099990844727,19.0550003051758,148000,15.1987895965576
"2004-11-15",18.7250003814697,19.1800003051758,18.6599998474121,19.0400009155273,170200,15.1868286132812
"2004-11-16",18.9249992370605,19.0499992370605,18.5849990844727,18.5849990844727,125400,14.823899269104
"2004-11-17",18.7549991607666,19,18.5100002288818,18.9300003051758,132800,15.0990877151489
"2004-11-18",18.7049999237061,18.9899997711182,18.6100006103516,18.9099998474121,76200,15.08314037323
"2004-11-19",18.7199993133545,18.875,18.4500007629395,18.5,109000,14.7561025619507
"2004-11-22",18.4500007629395,18.8349990844727,18.3700008392334,18.7450008392334,180400,14.9515218734741
"2004-11-23",18.8600006103516,19.1599998474121,18.6200008392334,19.1000003814697,170800,15.2346801757812
"2004-11-24",18.8799991607666,19.2950000762939,18.8799991607666,19.0550003051758,88400,15.1987895965576
"2004-11-26",19.1700000762939,19.1700000762939,18.9799995422363,18.9799995422363,88000,15.1389656066895
"2004-11-29",18.9950008392334,19.2350006103516,18.6749992370605,19.0300006866455,231800,15.1788463592529
"2004-11-30",18.7049999237061,19.0599994659424,18.5599994659424,19.0300006866455,169000,15.1788463592529
"2004-12-01",19.1350002288818,19.6550006866455,18.8150005340576,19.4500007629395,249600,15.5138502120972
"2004-12-02",19.3999996185303,19.4599990844727,19.1049995422363,19.1049995422363,226000,15.2386722564697
"2004-12-03",19.3050003051758,19.4050006866455,19.1000003814697,19.2000007629395,201200,15.3144474029541
"2004-12-06",19.3950004577637,19.3950004577637,18.5,18.5,286200,14.7561025619507
"2004-12-07",18.6900005340576,18.7099990844727,18.0049991607666,18.2999992370605,323200,14.5965757369995
"2004-12-08",18.6350002288818,18.9050006866455,18.3099994659424,18.7950000762939,192000,14.9914035797119
"2004-12-09",18.5149993896484,19.1000003814697,17.8099994659424,18.7199993133545,825200,14.9315872192383
"2004-12-10",18.3549995422363,19.5300006866455,18.3549995422363,19.2649993896484,367400,15.3662853240967
"2004-12-13",19.1749992370605,19.25,18.875,19.2099990844727,409600,15.3863153457642
"2004-12-14",19.0599994659424,19.8150005340576,19.0249996185303,19.7450008392334,323200,15.8148212432861
