"Index","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"2004-01-06",17.1975002288818,17.2374992370605,17.0174999237061,17.1200008392334,3549200,11.548623085022
"2004-01-07",16.6875,16.8174991607666,16.4025001525879,16.7824993133545,9297200,11.3209524154663
"2004-01-08",16.75,16.8724994659424,16.7000007629395,16.7700004577637,4837200,11.3125228881836
"2004-01-09",16.7299995422363,16.8125,16.5874996185303,16.6324996948242,4278000,11.2197694778442
"2004-01-12",16.5625,16.7749996185303,16.5475006103516,16.7649993896484,3608800,11.3091487884521
"2004-01-13",16.7450008392334,16.8125,16.6025009155273,16.7649993896484,4086000,11.3091487884521
"2004-01-14",16.8125,16.8649997711182,16.7099990844727,16.8374996185303,2358000,11.3580551147461
"2004-01-15",16.8400001525879,16.9025001525879,16.7374992370605,16.8374996185303,2922400,11.3580551147461
"2004-01-16",16.8374996185303,16.8525009155273,16.6499996185303,16.6875,4307600,11.2568702697754
"2004-01-20",16.6625003814697,16.6975002288818,16.5599994659424,16.6075000762939,3411600,11.2029037475586
"2004-01-21",16.5,16.8174991607666,16.3875007629395,16.7525005340576,8150400,11.3007164001465
"2004-01-22",16.7275009155273,16.8500003814697,16.6499996185303,16.7900009155273,4596800,11.3260145187378
"2004-01-23",16.75,16.7649993896484,16.3500003814697,16.4074993133545,5979200,11.0679903030396
"2004-01-26",16.3824996948242,16.6000003814697,16.3500003814697,16.5825004577637,2762000,11.1860399246216
"2004-01-27",16.5825004577637,16.6725006103516,16.4799995422363,16.5725002288818,3788000,11.179292678833
"2004-01-28",16.4500007629395,16.4650001525879,16.2749996185303,16.2749996185303,7732800,10.978609085083
"2004-01-29",16.2875003814697,16.3500003814697,16.2000007629395,16.2024993896484,6967200,10.9297046661377
"2004-01-30",16.2000007629395,16.2000007629395,15.9700002670288,16.1000003814697,5290800,10.8605556488037
"2004-02-02",16.0874996185303,16.1625003814697,15.9099998474121,16.0275001525879,4572000,10.811653137207
"2004-02-03",16.0200004577637,16.2450008392334,15.9975004196167,16.0200004577637,4067200,10.8065929412842
"2004-02-04",15.9375,16.1000003814697,15.8999996185303,15.9750003814697,4e+06,10.7762403488159
"2004-02-05",16.0125007629395,16.1725006103516,15.9375,16.0799999237061,3504800,10.8470706939697
"2004-02-06",16.0750007629395,16.25,15.9925003051758,16.2199993133545,2616400,10.9415044784546
"2004-02-09",16.2299995422363,16.4325008392334,16.2124996185303,16.3374996185303,2908000,11.02077293396
"2004-02-10",16.2875003814697,16.4424991607666,16.2775001525879,16.4225006103516,2784800,11.0781087875366
"2004-02-11",16.3999996185303,16.5699996948242,16.3250007629395,16.5375003814697,3027200,11.1556797027588
"2004-02-12",16.5125007629395,16.5224990844727,16.3875007629395,16.3875007629395,1680000,11.0544967651367
"2004-02-13",16.3624992370605,16.3999996185303,16.1924991607666,16.2099990844727,4532800,10.9347639083862
"2004-02-17",16.1474990844727,16.1499996185303,15.8000001907349,16,7754800,10.79310131073
"2004-02-18",15.9250001907349,16.1525001525879,15.9250001907349,16.0049991607666,3084400,10.7964754104614
"2004-02-19",16.1075000762939,16.1700000762939,15.9899997711182,16.0475006103516,2914000,10.8251466751099
"2004-02-20",16.1049995422363,16.1324996948242,16.0025005340576,16.0400009155273,2509200,10.8200855255127
"2004-02-23",16.0349998474121,16.0625,15.9274997711182,15.977499961853,2631600,10.7779264450073
"2004-02-24",15.9300003051758,16.0025005340576,15.8500003814697,15.9799995422363,3702800,10.7796115875244
"2004-02-25",15.9875001907349,16.0750007629395,15.9174995422363,15.9825000762939,2510800,10.7812957763672
"2004-02-26",15.9200000762939,16,15.8625001907349,15.9125003814697,2958000,10.734076499939
"2004-02-27",15.9674997329712,15.9975004196167,15.8000001907349,15.9099998474121,4658800,10.7323884963989
"2004-03-01",15.6750001907349,15.7375001907349,15.5275001525879,15.6274995803833,9695600,10.5418224334717
"2004-03-02",15.6125001907349,15.6975002288818,15.5874996185303,15.5874996185303,5403200,10.5148429870605
"2004-03-03",15.5249996185303,15.5799999237061,15.4449996948242,15.5200004577637,3819600,10.469313621521
"2004-03-04",15.5,15.522500038147,15.2674999237061,15.3074998855591,6700800,10.325966835022
"2004-03-05",15.3074998855591,15.5200004577637,15.2524995803833,15.4575004577637,4812800,10.427149772644
"2004-03-08",15.3999996185303,15.5450000762939,15.3599996566772,15.460000038147,3042400,10.4796810150146
"2004-03-09",15.460000038147,15.4849996566772,15.3249998092651,15.397500038147,6008800,10.4373188018799
"2004-03-10",15.375,15.4200000762939,15.3000001907349,15.3074998855591,7759600,10.3763093948364
"2004-03-11",15.2250003814697,15.3874998092651,15.2224998474121,15.2825002670288,7722800,10.3593635559082
"2004-03-12",15.2825002670288,15.5775003433228,15.2825002670288,15.5749998092651,3941200,10.5576410293579
"2004-03-15",15.6000003814697,15.6000003814697,15.4200000762939,15.4949998855591,6903200,10.5034055709839
"2004-03-16",15.5200004577637,15.5649995803833,15.3400001525879,15.4575004577637,4770800,10.4779920578003
"2004-03-17",15.5500001907349,15.5675001144409,15.4750003814697,15.4875001907349,4048800,10.4983224868774
"2004-03-18",15.4499998092651,15.5625,15.3500003814697,15.4925003051758,3382800,10.501711845398
"2004-03-19",15.4049997329712,15.4375,15.2825002670288,15.289999961853,5838000,10.3644466400146
"2004-03-22",15.2924995422363,15.3575000762939,15.102499961853,15.1575002670288,4033200,10.2746286392212
"2004-03-23",15.2250003814697,15.3199996948242,15.1175003051758,15.1274995803833,6068400,10.2542953491211
"2004-03-24",14.9375,15.0600004196167,14.9350004196167,15.0124998092651,5242000,10.1763429641724
"2004-03-25",15.0874996185303,15.2224998474121,15.0625,15.1925001144409,4719600,10.2983589172363
"2004-03-26",15.1499996185303,15.2924995422363,15.125,15.2124996185303,3286400,10.311915397644
"2004-03-29",15.2150001525879,15.3299999237061,15.1525001525879,15.2825002670288,4410800,10.3593635559082
"2004-03-30",15.2749996185303,15.2749996185303,15.0024995803833,15.1049995422363,7797200,10.2390432357788
"2004-03-31",15.1000003814697,15.1000003814697,14.8450002670288,14.9549999237061,12857200,10.1373662948608
"2004-04-01",14.9250001907349,14.9825000762939,14.835000038147,14.9399995803833,10174400,10.1271963119507
"2004-04-02",15.0200004577637,15.0600004196167,14.875,14.9525003433228,1.1e+07,10.1356716156006
"2004-04-05",14.8000001907349,14.852499961853,14.5924997329712,14.6549997329712,11768000,9.93400955200195
"2004-04-06",14.6350002288818,14.7325000762939,14.5874996185303,14.647500038147,10371600,9.92892169952393
"2004-04-07",14.6499996185303,14.6499996185303,14.4700002670288,14.5024995803833,8107200,9.83063316345215
"2004-04-08",14.4750003814697,14.4925003051758,14.2624998092651,14.2624998092651,10298000,9.66794776916504
"2004-04-12",14.2674999237061,14.3074998855591,14.1750001907349,14.2650003433228,6486400,9.66964244842529
"2004-04-13",14.375,14.375,14.1925001144409,14.1925001144409,5697600,9.62049865722656
"2004-04-14",14.1674995422363,14.3599996566772,14.164999961853,14.3275003433228,8736000,9.71201038360596
"2004-04-15",14.3699998855591,14.4274997711182,14.2875003814697,14.3275003433228,6557600,9.71201038360596
"2004-04-16",14.2749996185303,14.414999961853,14.1400003433228,14.3800001144409,9692800,9.74760055541992
"2004-04-19",14.3824996948242,14.4499998092651,14.3374996185303,14.3774995803833,4395600,9.74590396881104
"2004-04-20",14.3774995803833,14.4475002288818,14.3500003814697,14.3800001144409,6118400,9.74760055541992
"2004-04-21",14.4375,14.5574998855591,14.3500003814697,14.5325002670288,7982400,9.85097217559814
"2004-04-22",14.5,14.8199996948242,14.4674997329712,14.7875003814697,8128000,10.0238237380981
"2004-04-23",14.9200000762939,14.9724998474121,14.7674999237061,14.960000038147,8705200,10.1407518386841
"2004-04-26",14.960000038147,14.9975004196167,14.8400001525879,14.8675003051758,6521600,10.0780506134033
"2004-04-27",14.8424997329712,14.9125003814697,14.727499961853,14.8149995803833,5304800,10.0424633026123
"2004-04-28",14.8175001144409,15.1175003051758,14.8000001907349,14.9724998474121,6528400,10.1492328643799
"2004-04-29",14.9700002670288,14.9949998855591,14.7749996185303,14.8249998092651,8381600,10.049243927002
"2004-04-30",14.8175001144409,14.8424997329712,14.6875,14.7325000762939,5268000,9.98654174804688
"2004-05-03",14.7124996185303,14.7174997329712,14.6175003051758,14.6750001907349,6180400,9.94756603240967
"2004-05-04",14.6525001525879,14.7399997711182,14.6125001907349,14.6575002670288,6178000,9.93570423126221
"2004-05-05",14.6374998092651,14.6750001907349,14.5524997711182,14.6125001907349,7374400,9.90520095825195
"2004-05-06",14.5500001907349,14.5649995803833,14.4125003814697,14.5100002288818,4676000,9.83572101593018
"2004-05-07",14.4624996185303,14.5,14.227499961853,14.2475004196167,5357200,9.65778064727783
"2004-05-10",14.2299995422363,14.2650003433228,14.1125001907349,14.1724996566772,4549200,9.60694026947021
"2004-05-11",14.1450004577637,14.3125,14.1450004577637,14.2299995422363,5189200,9.64591789245605
"2004-05-12",14.1999998092651,14.210000038147,13.9525003433228,14.1949996948242,7822000,9.62219333648682
"2004-05-13",14.1625003814697,14.4425001144409,14.1274995803833,14.3800001144409,5976000,9.74760055541992
"2004-05-14",14.3374996185303,14.4375,14.25,14.3424997329712,4182000,9.72217464447021
"2004-05-17",14.2250003814697,14.2924995422363,14.1149997711182,14.1149997711182,4640800,9.56796169281006
"2004-05-18",14.1324996948242,14.1499996185303,14.0299997329712,14.0749998092651,4420000,9.54084968566895
"2004-05-19",14.1999998092651,14.2650003433228,14.0649995803833,14.0825004577637,5864000,9.54593467712402
"2004-05-20",14.1750001907349,14.1750001907349,13.914999961853,13.9700002670288,4818000,9.46967601776123
"2004-05-21",14.0625,14.1099996566772,13.9724998474121,14.0649995803833,2778000,9.53407096862793
"2004-05-24",14.1525001525879,14.2075004577637,14.0550003051758,14.1724996566772,3291200,9.60694026947021
"2004-05-25",14.1300001144409,14.2150001525879,14.0825004577637,14.1999998092651,4442000,9.62558269500732
"2004-05-26",14.3000001907349,14.4075002670288,14.1850004196167,14.4075002670288,6657600,9.76623630523682
"2004-05-27",14.4499998092651,14.7250003814697,14.4324998855591,14.647500038147,5481600,9.92892169952393
"2004-05-28",14.647500038147,14.647500038147,14.4849996566772,14.5799999237061,3074400,9.8831672668457
"2004-06-01",14.5825004577637,14.5825004577637,14.460000038147,14.5600004196167,4591200,9.86961460113525
"2004-06-02",14.5600004196167,14.6875,14.5325002670288,14.6499996185303,5242000,9.93061923980713
"2004-06-03",14.6525001525879,14.7124996185303,14.5950002670288,14.6774997711182,6658400,9.94926071166992
"2004-06-04",14.7524995803833,14.8474998474121,14.7124996185303,14.8149995803833,4172000,10.0424633026123
"2004-06-07",14.8625001907349,15.0325002670288,14.7825002670288,15.0050001144409,4041200,10.22301197052
"2004-06-08",15,15.0024995803833,14.9300003051758,14.9975004196167,3486000,10.2179012298584
"2004-06-09",14.4750003814697,14.7924995422363,14.25,14.6949996948242,15794800,10.0118064880371
"2004-06-10",14.6949996948242,14.6949996948242,14.4549999237061,14.5500001907349,7658400,9.91301918029785
"2004-06-14",14.5500001907349,14.5500001907349,14.3374996185303,14.3400001525879,4038800,9.76994037628174
"2004-06-15",14.375,14.5424995422363,14.3299999237061,14.4525003433228,4018800,9.84658813476562
"2004-06-16",14.4549999237061,14.5625,14.4274997711182,14.5200004577637,2523200,9.89257717132568
"2004-06-17",14.5200004577637,14.5200004577637,14.3800001144409,14.4799995422363,2478800,9.86532497406006
"2004-06-18",14.4224996566772,14.5200004577637,14.3000001907349,14.4025001525879,4831200,9.81252574920654
"2004-06-21",14.4025001525879,14.4475002288818,14.3450002670288,14.3699998855591,2572400,9.79038429260254
"2004-06-22",14.3500003814697,14.3725004196167,14.1549997329712,14.2624998092651,4961200,9.71714019775391
"2004-06-23",14.2250003814697,14.5,14.1999998092651,14.5,8123200,9.8789529800415
"2004-06-24",14.5,14.710000038147,14.4549999237061,14.7025003433228,6172400,10.0169162750244
"2004-06-25",14.7025003433228,14.7749996185303,14.6549997329712,14.7049999237061,4136400,10.0186176300049
"2004-06-28",14.7049999237061,14.8249998092651,14.6424999237061,14.6899995803833,2834000,10.0083990097046
"2004-06-29",14.6625003814697,14.8874998092651,14.625,14.8474998474121,4171600,10.115701675415
"2004-06-30",14.8500003814697,14.8874998092651,14.7025003433228,14.8625001907349,3697200,10.1259260177612
"2004-07-01",14.8249998092651,14.8374996185303,14.6300001144409,14.7700004577637,4039600,10.0629053115845
"2004-07-02",14.7825002670288,14.7825002670288,14.6125001907349,14.6350002288818,5273200,9.97092819213867
"2004-07-06",14.5500001907349,14.6599998474121,14.4499998092651,14.4549999237061,4918400,9.84829235076904
"2004-07-07",14.4549999237061,14.5900001525879,14.4075002670288,14.5749998092651,5034400,9.9300479888916
"2004-07-08",14.5749998092651,14.602499961853,14.397500038147,14.397500038147,3660400,9.80911731719971
"2004-07-09",14.3999996185303,14.5450000762939,14.3699998855591,14.4724998474121,5246000,9.86021327972412
"2004-07-12",14.4125003814697,14.4575004577637,14.3074998855591,14.3800001144409,3896400,9.79719829559326
"2004-07-13",14.3999996185303,14.5249996185303,14.3374996185303,14.4224996566772,3554000,9.82614898681641
"2004-07-14",14.3625001907349,14.5174999237061,14.3500003814697,14.4399995803833,2763600,9.83807563781738
"2004-07-15",14.4750003814697,14.602499961853,14.4174995422363,14.5275001525879,2357200,9.89768695831299
"2004-07-16",14.625,14.647500038147,14.4700002670288,14.4700002670288,3561200,9.85851383209229
"2004-07-19",14.4750003814697,14.539999961853,14.3999996185303,14.4099998474121,2156000,9.81763362884521
"2004-07-20",14.4700002670288,14.5050001144409,14.4200000762939,14.4849996566772,4264400,9.86873245239258
"2004-07-21",14.5124998092651,14.6625003814697,14.3450002670288,14.3450002670288,4192800,9.77334976196289
"2004-07-22",14.3000001907349,14.3000001907349,14.0874996185303,14.1625003814697,4533600,9.64901161193848
"2004-07-23",14.1899995803833,14.2600002288818,14.0024995803833,14.0699996948242,3324400,9.58598899841309
"2004-07-26",14.0699996948242,14.0725002288818,13.8175001144409,13.914999961853,5803200,9.48038864135742
"2004-07-27",13.9125003814697,13.9200000762939,13.7224998474121,13.772500038147,5471600,9.38330173492432
"2004-07-28",13.7749996185303,14,13.7624998092651,13.9899997711182,4950000,9.5314826965332
"2004-07-29",14.0249996185303,14.1350002288818,14.0050001144409,14.1125001907349,4006000,9.61494159698486
"2004-07-30",14.085000038147,14.1199998855591,14.0074996948242,14.085000038147,2969200,9.59620475769043
"2004-08-02",14.085000038147,14.125,13.9700002670288,14.0775003433228,2931600,9.59109783172607
"2004-08-03",14.0775003433228,14.1049995422363,13.9925003051758,14.0600004196167,2344000,9.57917881011963
"2004-08-04",14.0150003433228,14.1400003433228,13.9750003814697,14.125,2790400,9.62346363067627
"2004-08-05",14.1625003814697,14.2574996948242,14.0749998092651,14.1125001907349,4033600,9.61494159698486
"2004-08-06",14.0275001525879,14.0299997329712,13.7700004577637,13.789999961853,4933200,9.39522457122803
"2004-08-09",13.7825002670288,13.875,13.6999998092651,13.7749996185303,5140000,9.38500785827637
"2004-08-10",13.7775001525879,13.9350004196167,13.7600002288818,13.9224996566772,4194400,9.48549556732178
"2004-08-11",13.9224996566772,14.0874996185303,13.835000038147,14.0349998474121,3024000,9.56214809417725
"2004-08-12",13.9975004196167,13.9975004196167,13.7849998474121,13.7849998474121,3050000,9.39181804656982
"2004-08-13",13.8249998092651,13.875,13.7325000762939,13.8100004196167,2963600,9.40885257720947
"2004-08-16",13.8100004196167,14.0074996948242,13.8000001907349,13.9925003051758,3649200,9.53318881988525
"2004-08-17",13.9875001907349,14.0424995422363,13.9224996566772,13.9274997711182,2667200,9.48890209197998
"2004-08-18",13.9274997711182,14.0550003051758,13.8774995803833,14.0550003051758,2386400,9.57576847076416
"2004-08-19",13.9975004196167,14.0500001907349,13.8649997711182,13.9075002670288,2888800,9.4752779006958
"2004-08-20",13.875,14.0749998092651,13.875,14.0625,1969600,9.58087921142578
"2004-08-23",14.0474996566772,14.1724996566772,13.9750003814697,13.9949998855591,2060800,9.53489112854004
"2004-08-24",14.0074996948242,14.1274995803833,13.9250001907349,14.1274995803833,5749200,9.62516403198242
"2004-08-25",14.0625,14.1999998092651,14.0074996948242,14.1949996948242,3456000,9.67115116119385
"2004-08-26",14.1875,14.2799997329712,14.0974998474121,14.1750001907349,2224400,9.65752410888672
"2004-08-27",14.1499996185303,14.2375001907349,14.1099996566772,14.1925001144409,1542800,9.66945266723633
"2004-08-30",14.1625003814697,14.2425003051758,14.0825004577637,14.1750001907349,1950000,9.65752410888672
"2004-08-31",14.1750001907349,14.2799997329712,14.1125001907349,14.2775001525879,1851600,9.72736072540283
"2004-09-01",14.3000001907349,14.3374996185303,14.1499996185303,14.2475004196167,2696000,9.70692157745361
"2004-09-02",14.3000001907349,14.414999961853,14.1999998092651,14.4125003814697,3088800,9.81933212280273
"2004-09-03",14.3424997329712,14.3824996948242,14.2425003051758,14.3100004196167,2753200,9.80050373077393
"2004-09-07",14.3125,14.3474998474121,14.1499996185303,14.3175001144409,4571600,9.80563735961914
"2004-09-08",14.3500003814697,14.7025003433228,14.3500003814697,14.6374998092651,6856000,10.0247983932495
"2004-09-09",14.6400003433228,14.6999998092651,14.5450000762939,14.5924997329712,3929200,9.99397850036621
"2004-09-10",14.5924997329712,14.7349996566772,14.5,14.727499961853,3067600,10.0864362716675
"2004-09-13",14.7124996185303,14.7150001525879,14.602499961853,14.6499996185303,4216000,10.0333614349365
"2004-09-14",14.6499996185303,14.6824998855591,14.6099996566772,14.6549997329712,3071200,10.0367851257324
"2004-09-15",14.6575002670288,14.7600002288818,14.6125001907349,14.7025003433228,3440400,10.0693159103394
"2004-09-16",14.7025003433228,14.7600002288818,14.6525001525879,14.7124996185303,2860000,10.0761632919312
"2004-09-17",14.75,14.8149995803833,14.6274995803833,14.8149995803833,3828800,10.1463613510132
"2004-09-20",14.8000001907349,14.8299999237061,14.602499961853,14.6300001144409,2673600,10.0196599960327
"2004-09-21",14.6625003814697,14.7425003051758,14.6350002288818,14.6774997711182,2826400,10.052191734314
"2004-09-22",14.6400003433228,14.6424999237061,14.4549999237061,14.5249996185303,3624000,9.94775009155273
"2004-09-23",14.5749998092651,14.6625003814697,14.539999961853,14.5699996948242,3414800,9.97856998443604
"2004-09-24",14.5974998474121,14.8950004577637,14.5725002288818,14.8000001907349,4484800,10.1360893249512
"2004-09-27",14.8000001907349,14.8024997711182,14.6525001525879,14.6824998855591,3814000,10.0556201934814
"2004-09-28",14.6599998474121,14.6700000762939,14.5325002670288,14.6324996948242,4122000,10.0213737487793
"2004-09-29",14.6324996948242,14.7049999237061,14.6000003814697,14.7049999237061,2019200,10.0710248947144
"2004-09-30",14.6774997711182,14.6975002288818,14.5874996185303,14.6499996185303,3735600,10.0333614349365
"2004-10-01",14.6875,14.8874998092651,14.6700000762939,14.8725004196167,4497200,10.1857442855835
"2004-10-04",14.9499998092651,15.0550003051758,14.9049997329712,14.977499961853,4542000,10.2576513290405
"2004-10-05",14.9449996948242,14.9750003814697,14.835000038147,14.8874998092651,2804400,10.1960172653198
"2004-10-06",14.9300003051758,15.3999996185303,14.9250001907349,15.3924999237061,8487600,10.541877746582
"2004-10-07",15.2250003814697,15.3800001144409,15.210000038147,15.3299999237061,4586000,10.4990720748901
"2004-10-08",15.3374996185303,15.5150003433228,15.3374996185303,15.4525003433228,5346400,10.5829706192017
"2004-10-11",15.4250001907349,15.522500038147,15.414999961853,15.4799995422363,2247200,10.601803779602
"2004-10-12",15.4575004577637,15.460000038147,15.3474998474121,15.3774995803833,5088800,10.5316019058228
"2004-10-13",15.3999996185303,15.4375,15.0775003433228,15.0825004577637,7028000,10.3295660018921
"2004-10-14",15.0825004577637,15.1549997329712,15.0450000762939,15.0725002288818,3571600,10.3227186203003
"2004-10-15",15.0874996185303,15.1999998092651,15.0474996566772,15.1225004196167,3086000,10.3569622039795
"2004-10-18",15.1225004196167,15.2674999237061,15.0424995422363,15.2674999237061,3183600,10.4562702178955
"2004-10-19",15.2600002288818,15.3175001144409,15.1549997329712,15.1750001907349,4224000,10.3929147720337
"2004-10-20",15.1625003814697,15.2224998474121,15.0974998474121,15.1700000762939,3970000,10.3894958496094
"2004-10-21",14.9250001907349,15.3450002670288,14.9250001907349,15.25,8069200,10.4442853927612
"2004-10-22",15.3500003814697,15.3999996185303,15.1850004196167,15.25,5419600,10.4442853927612
"2004-10-25",15.2524995803833,15.3374996185303,15.1774997711182,15.3125,4645200,10.4870872497559
"2004-10-26",15.2875003814697,15.5550003051758,15.2299995422363,15.5550003051758,3889200,10.6531677246094
"2004-10-27",15.5,15.9174995422363,15.4674997329712,15.8125,5774400,10.8295221328735
"2004-10-28",15.6750001907349,15.7200002670288,15.5775003433228,15.6575002670288,3630000,10.72336769104
"2004-10-29",15.6599998474121,15.7650003433228,15.6099996566772,15.7425003051758,3552000,10.7815837860107
"2004-11-01",15.7674999237061,15.7924995422363,15.6599998474121,15.710000038147,3974000,10.7593221664429
"2004-11-02",15.710000038147,15.7775001525879,15.6374998092651,15.7075004577637,3296800,10.7576093673706
"2004-11-03",15.710000038147,15.9624996185303,15.6875,15.9525003433228,4171600,10.9254064559937
"2004-11-04",15.9250001907349,16.3999996185303,15.8774995803833,16.3500003814697,9547600,11.197642326355
"2004-11-05",16.3250007629395,16.3274993896484,16.1474990844727,16.2374992370605,4393600,11.1205921173096
"2004-11-08",16.2600002288818,16.2649993896484,16.1100006103516,16.1900005340576,3681600,11.088059425354
"2004-11-09",16.1924991607666,16.2549991607666,16.1424999237061,16.1875,3164800,11.0863485336304
"2004-11-10",16.2474994659424,16.2474994659424,15.9849996566772,15.9849996566772,4075600,10.9476623535156
"2004-11-11",15.9750003814697,16.0324993133545,15.8874998092651,16.0125007629395,5429200,10.966495513916
"2004-11-12",16,16.1849994659424,15.8900003433228,16.1725006103516,2855600,11.0760736465454
"2004-11-15",16.1375007629395,16.2600002288818,16.0849990844727,16.1175003051758,2933600,11.0384082794189
"2004-11-16",16.0524997711182,16.1299991607666,15.9849996566772,16,3180000,10.9579362869263
"2004-11-17",15.9825000762939,16.0699996948242,15.8474998474121,15.8474998474121,4171600,10.8534917831421
"2004-11-18",15.8725004196167,15.8999996185303,15.7849998474121,15.8249998092651,3972800,10.8380823135376
"2004-11-19",15.8275003433228,15.8800001144409,15.75,15.7775001525879,2510800,10.805552482605
"2004-11-22",15.6625003814697,15.9449996948242,15.6525001525879,15.8625001907349,4247600,10.8637647628784
"2004-11-23",15.8625001907349,15.9399995803833,15.7624998092651,15.8900003433228,4084000,10.8825998306274
"2004-11-24",15.7950000762939,15.9350004196167,15.7950000762939,15.8774995803833,3418800,10.8740377426147
"2004-11-26",15.8249998092651,15.914999961853,15.7849998474121,15.852499961853,1259600,10.8569164276123
"2004-11-29",15.8900003433228,15.9099998474121,15.7250003814697,15.789999961853,2588800,10.8141107559204
"2004-11-30",15.7550001144409,15.914999961853,15.7425003051758,15.8599996566772,3063600,10.8620548248291
"2004-12-01",15.8625001907349,16.2099990844727,15.7825002670288,16.2024993896484,4395600,11.0966215133667
