"Index","HSIC.Open","HSIC.High","HSIC.Low","HSIC.Close","HSIC.Volume","HSIC.Adjusted"
"2004-03-08",13.9156856536865,14.1647062301636,13.9039220809937,14.0843143463135,1929330,14.0843143463135
"2004-03-09",14.0098037719727,14.235294342041,13.8921566009521,14.1647062301636,2474520,14.1647062301636
"2004-03-10",14.1647062301636,14.3450975418091,14.1549024581909,14.1686267852783,3852030,14.1686267852783
"2004-03-11",14.1117649078369,14.3392162322998,14.0882349014282,14.1666669845581,2331720,14.1666669845581
"2004-03-12",14.188235282898,14.2882347106934,14,14.2470588684082,1766640,14.2470588684082
"2004-03-15",14.2274513244629,14.2607841491699,14.0941181182861,14.2039222717285,1462680,14.2039222717285
"2004-03-16",14.2549018859863,14.311764717102,14.1215686798096,14.2411756515503,1542750,14.2411756515503
"2004-03-17",14.1941175460815,14.2980394363403,14.1549024581909,14.2392158508301,1123020,14.2392158508301
"2004-03-18",14.2235288619995,14.2274513244629,14.0392160415649,14.1431369781494,1896690,14.1431369781494
"2004-03-19",14.1098041534424,14.1666669845581,13.8823528289795,13.9156856536865,1643730,13.9156856536865
"2004-03-22",13.8901958465576,13.9294118881226,13.5980386734009,13.6666669845581,2126190,13.6666669845581
"2004-03-23",13.6960783004761,13.6960783004761,13.5098037719727,13.5529413223267,1902810,13.5529413223267
"2004-03-24",13.5470590591431,13.7372550964355,13.413724899292,13.6431369781494,2829480,13.6431369781494
"2004-03-25",13.7078428268433,13.8588237762451,13.5764713287354,13.725489616394,2252160,13.725489616394
"2004-03-26",13.6862745285034,13.7450981140137,13.5921573638916,13.662745475769,1990530,13.662745475769
"2004-03-29",13.6823530197144,13.8607835769653,13.6431369781494,13.8039216995239,1133220,13.8039216995239
"2004-03-30",13.7607841491699,13.9215688705444,13.7019605636597,13.9019613265991,1073550,13.9019613265991
"2004-03-31",13.9019613265991,14.0686273574829,13.7058820724487,13.9784307479858,1962480,13.9784307479858
"2004-04-01",14.0686273574829,14.225489616394,14.0196075439453,14.2176465988159,1406070,14.2176465988159
"2004-04-02",14.3137254714966,14.4941177368164,14.2941179275513,14.4470586776733,1328550,14.4470586776733
"2004-04-05",14.413724899292,14.9058818817139,14.3352937698364,14.9019613265991,2800410,14.9019613265991
"2004-04-06",14.8235292434692,14.913724899292,14.7941179275513,14.8647060394287,1816620,14.8647060394287
"2004-04-07",14.8137254714966,15.235294342041,14.8137254714966,15.0686273574829,1820700,15.0686273574829
"2004-04-08",15.1764707565308,15.188235282898,14.9117650985718,14.9745101928711,1084770,14.9745101928711
"2004-04-12",15.0352935791016,15.119607925415,14.9705877304077,15.0960779190063,655860,15.0960779190063
"2004-04-13",15.0274505615234,15.0980386734009,14.7235288619995,14.8274507522583,1214820,14.8274507522583
"2004-04-14",14.7823534011841,14.9215688705444,14.6294116973877,14.6862745285034,1353030,14.6862745285034
"2004-04-15",14.7235288619995,14.7568626403809,14.5392160415649,14.6019611358643,1329060,14.6019611358643
"2004-04-16",14.5235290527344,15.1176471710205,14.5176467895508,14.9529409408569,2012970,14.9529409408569
"2004-04-19",14.9960775375366,15.119607925415,14.9254903793335,15.115686416626,1119960,15.115686416626
"2004-04-20",15.0784311294556,15.394118309021,14.9352941513062,14.9803924560547,1678410,14.9803924560547
"2004-04-21",14.9647064208984,15.3882350921631,14.9352941513062,15.268627166748,2316420,15.268627166748
"2004-04-22",15.1862745285034,15.5372552871704,15.1568632125854,15.5313730239868,1195950,15.5313730239868
"2004-04-23",15.533332824707,15.5764713287354,15.3392162322998,15.3745098114014,1381080,15.3745098114014
"2004-04-26",15.4019613265991,15.4372549057007,15.1490201950073,15.3039216995239,1814070,15.3039216995239
"2004-04-27",15.1431369781494,15.1764707565308,13.7862749099731,14.4313726425171,6270450,14.4313726425171
"2004-04-28",14.5294122695923,14.5294122695923,13.8235292434692,13.9294118881226,5885910,13.9294118881226
"2004-04-29",13.9568634033203,14.1176471710205,13.6823530197144,13.9156856536865,3098760,13.9156856536865
"2004-04-30",13.9411764144897,14.1078433990479,13.7666673660278,13.8176469802856,1909950,13.8176469802856
"2004-05-03",13.8254899978638,14.1431369781494,13.8058824539185,13.8745098114014,2373030,13.8745098114014
"2004-05-04",13.8921566009521,14.0137252807617,13.6843137741089,13.6960783004761,3588360,13.6960783004761
"2004-05-05",13.7392158508301,14.0196075439453,13.5411758422852,13.913724899292,2507670,13.913724899292
"2004-05-06",13.8450975418091,13.8745098114014,13.533332824707,13.6607837677002,2498490,13.6607837677002
"2004-05-07",13.6294116973877,13.8745098114014,13.5509796142578,13.586275100708,2682600,13.586275100708
"2004-05-10",13.4980392456055,13.6235294342041,13.3333330154419,13.4411764144897,2729010,13.4411764144897
"2004-05-11",13.4901962280273,13.6843137741089,13.413724899292,13.5823526382446,1917600,13.5823526382446
"2004-05-12",13.4941177368164,13.6745100021362,13.2980394363403,13.572548866272,2291430,13.572548866272
"2004-05-13",13.5431365966797,13.6901960372925,13.4764709472656,13.5686273574829,1755420,13.5686273574829
"2004-05-14",13.6254901885986,13.6745100021362,13.4509801864624,13.4862747192383,2028270,13.4862747192383
"2004-05-17",13.4843139648438,13.5117645263672,13.178430557251,13.311764717102,1704930,13.311764717102
"2004-05-18",13.3705883026123,13.4176473617554,13.274510383606,13.3745098114014,1926780,13.3745098114014
"2004-05-19",13.4607839584351,13.6352939605713,13.1607837677002,13.2078428268433,2356200,13.2078428268433
"2004-05-20",13.2431373596191,13.2450981140137,12.7411756515503,12.8960781097412,4064190,12.8960781097412
"2004-05-21",12.9411764144897,12.9921569824219,12.7156858444214,12.8137254714966,2182800,12.8137254714966
"2004-05-24",12.8725490570068,13.0078430175781,12.7137250900269,12.8235292434692,1111290,12.8235292434692
"2004-05-25",12.8235292434692,12.8980388641357,12.6490201950073,12.8784313201904,2692290,12.8784313201904
"2004-05-26",12.8921566009521,13.188235282898,12.8137254714966,13.1235294342041,2351610,13.1235294342041
"2004-05-27",13.2156858444214,13.2725486755371,13.115686416626,13.1862745285034,3056430,13.1862745285034
"2004-05-28",13.1568632125854,13.2509803771973,13.1176471710205,13.1686267852783,1265820,13.1686267852783
"2004-06-01",13.2823534011841,13.4627447128296,13.2156858444214,13.4333333969116,2138430,13.4333333969116
"2004-06-02",13.4686269760132,13.5294122695923,13.3529405593872,13.4411764144897,1483590,13.4411764144897
"2004-06-03",13.4098043441772,13.4980392456055,13.3725490570068,13.4313726425171,1205640,13.4313726425171
"2004-06-04",13.4686269760132,13.5196075439453,13.3686265945435,13.4117650985718,1386690,13.4117650985718
"2004-06-07",13.4392156600952,13.5176467895508,13.4313726425171,13.4980392456055,1595280,13.4980392456055
"2004-06-08",13.4803924560547,13.5411758422852,13.3960781097412,13.4843139648438,1291320,13.4843139648438
"2004-06-09",13.4686269760132,13.5470590591431,13.1764707565308,13.2137250900269,2256240,13.2137250900269
"2004-06-10",13.2235288619995,13.3509798049927,13.2039222717285,13.2862749099731,1248990,13.2862749099731
"2004-06-14",13.3137254714966,13.3431367874146,13.0117645263672,13.0529413223267,1690650,13.0529413223267
"2004-06-15",13.1294116973877,13.188235282898,12.9745101928711,13.0411758422852,2717790,13.0411758422852
"2004-06-16",12.6176471710205,12.7823534011841,12.4705877304077,12.7431373596191,6090420,12.7431373596191
"2004-06-17",12.6980390548706,12.7431373596191,12.3921566009521,12.4823532104492,4483920,12.4823532104492
"2004-06-18",12.4529409408569,12.6176471710205,12.394118309021,12.4921569824219,2602020,12.4921569824219
"2004-06-21",12.6549024581909,12.6803922653198,12.3549022674561,12.3764705657959,2077740,12.3764705657959
"2004-06-22",12.5686273574829,12.5980386734009,12.3588237762451,12.384313583374,2620890,12.384313583374
"2004-06-23",12.4254903793335,12.4549016952515,12.1529407501221,12.2843141555786,3166590,12.2843141555786
"2004-06-24",12.3254899978638,12.8882350921631,12.2588243484497,12.6372547149658,4253910,12.6372547149658
"2004-06-25",12.6823530197144,12.731372833252,12.5274505615234,12.6647062301636,1960950,12.6647062301636
"2004-06-28",12.6725492477417,12.6803922653198,12.4843139648438,12.5274505615234,1983900,12.5274505615234
"2004-06-29",12.5039224624634,12.6235294342041,12.34117603302,12.380392074585,2928930,12.380392074585
"2004-06-30",12.3431367874146,12.4901962280273,12.3137254714966,12.380392074585,2889660,12.380392074585
"2004-07-01",12.3529405593872,12.5019607543945,12.3392162322998,12.4215688705444,2961570,12.4215688705444
"2004-07-02",12.4313726425171,12.5588235855103,12.3960781097412,12.4078426361084,2049180,12.4078426361084
"2004-07-06",12.4098043441772,12.4705877304077,12.311764717102,12.337254524231,1658520,12.337254524231
"2004-07-07",12.384313583374,12.5666666030884,12.3431367874146,12.3568630218506,1589670,12.3568630218506
"2004-07-08",12.3627452850342,12.3627452850342,12.1215686798096,12.1549024581909,2274090,12.1549024581909
"2004-07-09",12.231372833252,12.2725486755371,11.884313583374,11.9176473617554,2662200,11.9176473617554
"2004-07-12",11.8823528289795,12.1862745285034,11.731372833252,12.1862745285034,4949550,12.1862745285034
"2004-07-13",12.1862745285034,12.9882354736328,12.0784311294556,12.9686269760132,7767810,12.9686269760132
"2004-07-14",12.7941179275513,13.1529407501221,12.774510383606,12.9588241577148,3801030,12.9588241577148
"2004-07-15",12.9823532104492,13.0254898071289,12.7823534011841,12.7843141555786,1762560,12.7843141555786
"2004-07-16",12.7941179275513,12.8274507522583,12.4235286712646,12.4235286712646,2266950,12.4235286712646
"2004-07-19",12.4764709472656,12.5352935791016,12.3137254714966,12.4450979232788,1919130,12.4450979232788
"2004-07-20",12.4490203857422,12.5274505615234,12.3235292434692,12.5176467895508,2617830,12.5176467895508
"2004-07-21",12.5019607543945,12.6078433990479,12.0941181182861,12.0980386734009,2097630,12.0980386734009
"2004-07-22",12.1078433990479,12.1549024581909,11.9156856536865,12.0372552871704,1812540,12.0372552871704
"2004-07-23",11.8039216995239,12.0215692520142,11.7705879211426,11.9627447128296,4066230,11.9627447128296
"2004-07-26",11.9647064208984,12.0294122695923,11.8882350921631,11.9588241577148,2839680,11.9588241577148
"2004-07-27",12.3901958465576,13.0568628311157,12.1568632125854,12.9627447128296,7237920,12.9627447128296
"2004-07-28",12.9803924560547,13.0372552871704,12.6431369781494,12.8960781097412,3385890,12.8960781097412
"2004-07-29",13.0098037719727,13.0411758422852,12.764705657959,12.9901962280273,2415360,12.9901962280273
"2004-07-30",12.9431371688843,13.1647062301636,12.913724899292,13.1568632125854,2539290,13.1568632125854
"2004-08-02",13.2294120788574,13.3352937698364,13.0882349014282,13.1372547149658,3676590,13.1372547149658
"2004-08-03",13.1274509429932,13.1372547149658,12.8725490570068,12.8882350921631,1947690,12.8882350921631
"2004-08-04",12.384313583374,12.6901960372925,12.3627452850342,12.6274509429932,10599330,12.6274509429932
"2004-08-05",12.5901956558228,12.6274509429932,12.3333330154419,12.4627447128296,2814180,12.4627447128296
"2004-08-06",12.5215692520142,12.5490198135376,12.2078428268433,12.2862749099731,2544390,12.2862749099731
"2004-08-09",12.274510383606,12.3333330154419,12.0450983047485,12.0647058486938,1634040,12.0647058486938
"2004-08-10",12.0901956558228,12.1764707565308,12.0392160415649,12.162745475769,3691380,12.162745475769
"2004-08-11",12.0901956558228,12.3490200042725,12.0294122695923,12.311764717102,2410770,12.311764717102
"2004-08-12",12.3098039627075,12.3137254714966,11.9333333969116,11.966667175293,2468910,11.966667175293
"2004-08-13",11.9784307479858,12.0980386734009,11.9313726425171,11.9941177368164,1167390,11.9941177368164
"2004-08-16",12.0294122695923,12.1568632125854,12.0117645263672,12.0450983047485,1677390,12.0450983047485
"2004-08-17",12.0882349014282,12.1000003814697,11.8999996185303,11.9862747192383,1912500,11.9862747192383
"2004-08-18",11.9352941513062,12,11.821569442749,11.966667175293,3601620,11.966667175293
"2004-08-19",11.9235286712646,12.2176465988159,11.8509798049927,12.1725492477417,2621400,12.1725492477417
"2004-08-20",12.2019605636597,12.4333333969116,12.1764707565308,12.3862752914429,2221560,12.3862752914429
"2004-08-23",12.4313726425171,12.4705877304077,12.274510383606,12.3039216995239,1425960,12.3039216995239
"2004-08-24",12.3137254714966,12.4117650985718,12.1960783004761,12.2843141555786,2354160,12.2843141555786
"2004-08-25",12.3137254714966,12.4568634033203,12.2705879211426,12.4470586776733,2055300,12.4470586776733
"2004-08-26",12.4117650985718,12.4647064208984,12.2784309387207,12.3176469802856,1656480,12.3176469802856
"2004-08-27",12.1490201950073,12.2980394363403,11.9607839584351,12.268627166748,6577980,12.268627166748
"2004-08-30",12.2196083068848,12.3039216995239,12.0686273574829,12.1039218902588,1801830,12.1039218902588
"2004-08-31",12.0980386734009,12.2411756515503,12.0921573638916,12.2117652893066,2391900,12.2117652893066
"2004-09-01",12.188235282898,12.4176473617554,12.1372547149658,12.4176473617554,1725840,12.4176473617554
"2004-09-02",12.3823528289795,12.5764713287354,12.3823528289795,12.5254898071289,2681070,12.5254898071289
"2004-09-03",12.5666666030884,12.572548866272,12.337254524231,12.5490198135376,2118030,12.5490198135376
"2004-09-07",12.5843143463135,12.8019609451294,12.5509796142578,12.764705657959,2239920,12.764705657959
"2004-09-08",12.764705657959,12.8019609451294,12.4627447128296,12.5392160415649,2265930,12.5392160415649
"2004-09-09",12.5392160415649,12.5392160415649,12.2784309387207,12.4235286712646,2545410,12.4235286712646
"2004-09-10",12.3666667938232,12.4529409408569,12.2862749099731,12.427451133728,1170450,12.427451133728
"2004-09-13",12.4784307479858,12.5156860351562,12.3392162322998,12.4745101928711,1437690,12.4745101928711
"2004-09-14",12.4686269760132,12.5215692520142,12.1666669845581,12.2980394363403,2826420,12.2980394363403
"2004-09-15",12.1666669845581,12.274510383606,12.1137247085571,12.1960783004761,2121090,12.1960783004761
"2004-09-16",12.2490196228027,12.2843141555786,12.1000003814697,12.15882396698,1414740,12.15882396698
"2004-09-17",12.2529411315918,12.2941179275513,12.1392164230347,12.1509799957275,1724820,12.1509799957275
"2004-09-20",12.1960783004761,12.1999998092651,12.0490198135376,12.1078433990479,2036430,12.1078433990479
"2004-09-21",12.1529407501221,12.2333326339722,12.0549020767212,12.225489616394,3131910,12.225489616394
"2004-09-22",12.1078433990479,12.1333332061768,11.7529411315918,11.9803924560547,5811960,11.9803924560547
"2004-09-23",11.9509801864624,12.1450977325439,11.9117650985718,11.9784307479858,3090090,11.9784307479858
"2004-09-24",11.9411764144897,12.178430557251,11.9313726425171,11.9450979232788,2879460,11.9450979232788
"2004-09-27",12.0274505615234,12.0882349014282,11.8901958465576,11.9627447128296,2547960,11.9627447128296
"2004-09-28",12.0568628311157,12.2490196228027,12.0372552871704,12.2156858444214,2801940,12.2156858444214
"2004-09-29",12.2235288619995,12.4470586776733,12.1098041534424,12.4392156600952,2997270,12.4392156600952
"2004-09-30",12.4294118881226,12.4529409408569,12.1254901885986,12.2176465988159,2845290,12.2176465988159
"2004-10-01",12.1666669845581,12.466667175293,12.1470594406128,12.413724899292,1856910,12.413724899292
"2004-10-04",12.3784313201904,12.5882349014282,12.3529405593872,12.5274505615234,1658010,12.5274505615234
"2004-10-05",12.5647058486938,12.6098041534424,11.4568634033203,11.6941175460815,12321090,11.6941175460815
"2004-10-06",11.5254898071289,12.1490201950073,11.4843139648438,12.1039218902588,24463170,12.1039218902588
"2004-10-07",12.0117645263672,12.1078433990479,11.9313726425171,12.0078430175781,4681800,12.0078430175781
"2004-10-08",12.0411758422852,12.0627450942993,11.7156858444214,11.7960777282715,3602640,11.7960777282715
"2004-10-11",11.8039216995239,11.9156856536865,11.7588243484497,11.8196077346802,1438200,11.8196077346802
"2004-10-12",11.764705657959,11.764705657959,11.4450979232788,11.7019605636597,4282470,11.7019605636597
"2004-10-13",11.7450981140137,11.8000001907349,11.5156860351562,11.5254898071289,3140070,11.5254898071289
"2004-10-14",11.5294122695923,11.6470594406128,11.3960781097412,11.4450979232788,2848860,11.4450979232788
"2004-10-15",11.4509801864624,11.5196075439453,11.2960777282715,11.4392156600952,2886600,11.4392156600952
"2004-10-18",11.4215688705444,11.6686267852783,11.3882350921631,11.5568628311157,4788390,11.5568628311157
"2004-10-19",11.5509796142578,11.6411762237549,11.2764711380005,11.2941179275513,3274710,11.2941179275513
"2004-10-20",11.3098039627075,11.4509801864624,11.0098037719727,11.3901958465576,2339880,11.3901958465576
"2004-10-21",11.4039220809937,11.5352935791016,11.3333330154419,11.4941177368164,3094170,11.4941177368164
"2004-10-22",11.4862747192383,11.5411758422852,11.3450975418091,11.3999996185303,1582020,11.3999996185303
"2004-10-25",11.3392162322998,11.6117649078369,11.3058824539185,11.5882349014282,4129470,11.5882349014282
"2004-10-26",11.764705657959,12.0411758422852,11.6274509429932,11.7803916931152,5282580,11.7803916931152
"2004-10-27",11.7823534011841,12.2372550964355,11.7607841491699,12.1490201950073,4071330,12.1490201950073
"2004-10-28",12.1941175460815,12.5372552871704,12.1490201950073,12.4803924560547,3877020,12.4803924560547
"2004-10-29",12.4764709472656,12.5470590591431,12.3313732147217,12.3980388641357,3347130,12.3980388641357
"2004-11-01",12.4058818817139,12.4254903793335,12.2921571731567,12.3490200042725,1921170,12.3490200042725
"2004-11-02",12.3999996185303,12.5,12.1549024581909,12.2117652893066,1799280,12.2117652893066
"2004-11-03",12.4607839584351,12.4686269760132,12.3196077346802,12.4196081161499,1747770,12.4196081161499
"2004-11-04",12.4764709472656,12.5058822631836,12.1999998092651,12.4490203857422,2129250,12.4490203857422
"2004-11-05",12.4764709472656,12.5588235855103,12.3627452850342,12.4803924560547,1912500,12.4803924560547
"2004-11-08",12.5137252807617,12.5686273574829,12.337254524231,12.4117650985718,2120070,12.4117650985718
"2004-11-09",12.427451133728,12.4901962280273,12.3333330154419,12.4098043441772,2334780,12.4098043441772
"2004-11-10",12.4411764144897,12.5039224624634,12.3019609451294,12.3764705657959,1983390,12.3764705657959
"2004-11-11",12.4333333969116,12.5490198135376,12.384313583374,12.4549016952515,1978800,12.4549016952515
"2004-11-12",12.427451133728,12.5176467895508,12.3529405593872,12.5098037719727,2059890,12.5098037719727
"2004-11-15",12.4470586776733,12.9764709472656,12.3784313201904,12.7274513244629,4918950,12.7274513244629
"2004-11-16",12.7450981140137,12.8490200042725,12.4862747192383,12.7490196228027,3156900,12.7490196228027
"2004-11-17",12.8666667938232,12.9509801864624,12.615686416626,12.9372549057007,3117630,12.9372549057007
"2004-11-18",12.9333333969116,13.0529413223267,12.7960777282715,12.9745101928711,5102040,12.9745101928711
"2004-11-19",13.0372552871704,13.0372552871704,12.7431373596191,12.8745098114014,3466470,12.8745098114014
"2004-11-22",12.8627452850342,12.8921566009521,12.6333332061768,12.7823534011841,1489710,12.7823534011841
"2004-11-23",12.8588237762451,12.8588237762451,12.5509796142578,12.5960779190063,3693930,12.5960779190063
"2004-11-24",12.6372547149658,12.8019609451294,12.5941181182861,12.7215690612793,1037850,12.7215690612793
