"Index","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2004-03-09",19.0699996948242,19.3999996185303,18.8799991607666,19.3899993896484,754500,10.5872106552124
"2004-03-10",19.3799991607666,19.9479999542236,19.1520004272461,19.2000007629395,1398000,10.4834766387939
"2004-03-11",19.1499996185303,19.3320007324219,18.8500003814697,18.8500003814697,1012000,10.2923679351807
"2004-03-12",18.8199996948242,19.1580009460449,18.7800006866455,19.0240001678467,932500,10.3873729705811
"2004-03-15",19.0300006866455,19.0599994659424,18.7000007629395,18.7000007629395,622000,10.2104635238647
"2004-03-16",18.5499992370605,18.5520000457764,18.2019996643066,18.2859992980957,2208500,9.98441219329834
"2004-03-17",18.2880001068115,18.8700008392334,18.25,18.8199996948242,1003000,10.2759895324707
"2004-03-18",18.8199996948242,18.826000213623,18.3999996185303,18.6940002441406,598500,10.2071886062622
"2004-03-19",18.6959991455078,18.9039993286133,18.6219997406006,18.753999710083,1685000,10.2399501800537
"2004-03-22",18.6000003814697,18.6000003814697,18.3339996337891,18.4160003662109,888500,10.0553960800171
"2004-03-23",18.5559997558594,18.6539993286133,18.4699993133545,18.576000213623,695000,10.1427593231201
"2004-03-24",18.5300006866455,18.7099990844727,18.3199996948242,18.4500007629395,829500,10.0739631652832
"2004-03-25",18.5,18.8040008544922,18.4300003051758,18.6100006103516,668000,10.1613254547119
"2004-03-26",18.6000003814697,19,18.6000003814697,18.9360008239746,701500,10.3393230438232
"2004-03-29",18.9860000610352,19.3759994506836,18.9759998321533,19.3339996337891,787500,10.556637763977
"2004-03-30",19.3840007781982,19.8959999084473,19.3400001525879,19.8600006103516,1007500,10.8438358306885
"2004-03-31",19.7199993133545,19.8400001525879,19.2000007629395,19.3479995727539,929000,10.564284324646
"2004-04-01",19.3700008392334,20.1800003051758,19.3020000457764,20.1000003814697,1609500,10.9748859405518
"2004-04-02",20.3999996185303,20.9200000762939,20.3640003204346,20.6000003814697,1767500,11.2478895187378
"2004-04-05",20.7999992370605,21.4899997711182,20.7999992370605,21.4820003509521,1757500,11.729471206665
"2004-04-06",21.4099998474121,21.8780002593994,21.4099998474121,21.6000003814697,1719000,11.7939081192017
"2004-04-07",21.6800003051758,22.0200004577637,21.2999992370605,21.9799995422363,1315500,12.0013961791992
"2004-04-08",22.0799999237061,22.3199996948242,21.8640003204346,21.9099998474121,1418000,11.9631748199463
"2004-04-12",21.8600006103516,22.2199993133545,21.8279991149902,22.003999710083,801500,12.0144948959351
"2004-04-13",21.9400005340576,22.1000003814697,21.0580005645752,21.0659999847412,1829000,11.5023336410522
"2004-04-14",21.0659999847412,21.3479995727539,20.931999206543,21.2119998931885,1021000,11.5820550918579
"2004-04-15",21.2119998931885,21.7600002288818,21.2000007629395,21.7600002288818,1241500,11.8812694549561
"2004-04-16",21.7999992370605,22.2199993133545,21.6159992218018,21.996000289917,1537500,12.0101251602173
"2004-04-19",22.1959991455078,22.9519996643066,22.1959991455078,22.9519996643066,2305000,12.5321178436279
"2004-04-20",23,23.8099994659424,23,23.2220001220703,3145500,12.6795339584351
"2004-04-21",23.3299999237061,23.4080009460449,22.8159999847412,22.9039993286133,1679500,12.5059080123901
"2004-04-22",22.8600006103516,23.6720008850098,22.8040008544922,23.4400005340576,1073500,12.798565864563
"2004-04-23",23.4400005340576,23.8320007324219,23.1119995117188,23.7700004577637,1441000,12.9787578582764
"2004-04-26",23.7700004577637,23.9419994354248,23.3299999237061,23.4619998931885,1037000,12.8105764389038
"2004-04-27",23.75,24.3880004882812,23.1280002593994,24.1979999542236,2974000,13.2124462127686
"2004-04-28",24.1979999542236,24.318000793457,23.5580005645752,23.7000007629395,1545500,12.9405393600464
"2004-04-29",23.7019996643066,23.7900009155273,23.1200008392334,23.3999996185303,2886000,12.7767353057861
"2004-04-30",23.4500007629395,23.7199993133545,23.3719997406006,23.4599990844727,933500,12.8094882965088
"2004-05-03",23.4839992523193,23.8540000915527,23.4839992523193,23.6560001373291,989500,12.9165115356445
"2004-05-04",23.7059993743896,24.3799991607666,23.7059993743896,24.2600002288818,1372500,13.2463026046753
"2004-05-05",24.3799991607666,24.9500007629395,24.3120002746582,24.4680004119873,2244500,13.3598804473877
"2004-05-06",23.7999992370605,23.9640007019043,23.3619995117188,23.5919990539551,2336500,12.8815631866455
"2004-05-07",23.5939998626709,23.8199996948242,23.2999992370605,23.3020000457764,1139500,12.7232265472412
"2004-05-10",23.1000003814697,23.3899993896484,22.3099994659424,23.3619995117188,2299500,12.7559843063354
"2004-05-11",23.3999996185303,23.6800003051758,23.1000003814697,23.5580005645752,1355500,12.8630037307739
"2004-05-12",23.5900001525879,23.8799991607666,22.8899993896484,23.3700008392334,2146000,12.7603530883789
"2004-05-13",23.3199996948242,23.742000579834,23.3139991760254,23.5799999237061,848000,12.8750133514404
"2004-05-14",23.6200008392334,23.742000579834,23.4799995422363,23.7299995422363,642500,12.9569082260132
"2004-05-17",23.5300006866455,23.6800003051758,23.3600006103516,23.3920001983643,1203000,12.7723579406738
"2004-05-18",23.4419994354248,24.5580005645752,23.4419994354248,24.5580005645752,1551500,13.4090185165405
"2004-05-19",24.7399997711182,25.2980003356934,24.6420001983643,24.8139991760254,1906500,13.5487937927246
"2004-05-20",24.8400001525879,25.0879993438721,24.4060001373291,24.7439994812012,823500,13.510570526123
"2004-05-21",24.7940006256104,24.988000869751,24.7299995422363,24.9120006561279,563000,13.6023044586182
"2004-05-24",25.1000003814697,25.3999996185303,25.1000003814697,25.2520008087158,886000,13.7879524230957
"2004-05-25",25.2520008087158,25.6079998016357,24.9459991455078,25.5259990692139,1534000,13.9375610351562
"2004-05-26",25.6000003814697,26.1599998474121,25.5,25.9979991912842,2138500,14.1952705383301
"2004-05-27",25.9979991912842,26.1000003814697,25.6380004882812,26.0599994659424,1289500,14.2291288375854
"2004-05-28",26.1100006103516,26.2999992370605,25.7159996032715,25.8400001525879,1511000,14.1090059280396
"2004-06-01",25.3959999084473,25.3959999084473,23.9780006408691,24.4020004272461,6424500,13.3238372802734
"2004-06-02",24.4039993286133,24.7800006866455,23.5699996948242,24.6399993896484,7267000,13.4537906646729
"2004-06-03",24.5200004577637,24.576000213623,23.6299991607666,23.6900005340576,3639500,12.9350814819336
"2004-06-04",23.2980003356934,24.2779998779297,23.2980003356934,24.1219997406006,6550500,13.1709547042847
"2004-06-07",24.1000003814697,24.9400005340576,23.8600006103516,24.8700008392334,4111500,13.5793714523315
"2004-06-08",24.7800006866455,24.9500007629395,24.5639991760254,24.9379997253418,2100000,13.6450319290161
"2004-06-09",24.6539993286133,24.8020000457764,24.3899993896484,24.4160003662109,1756500,13.3594169616699
"2004-06-10",24.4799995422363,25.3999996185303,24.3799991607666,25.3999996185303,2690500,13.8978176116943
"2004-06-14",25.3199996948242,25.4619998931885,25.1539993286133,25.3600006103516,2337500,13.8759346008301
"2004-06-15",24.9039993286133,25.257999420166,24.7140007019043,25.1760005950928,3323500,13.7752513885498
"2004-06-16",25.1399993896484,25.4759998321533,24.9759998321533,25.4640007019043,1900000,13.9328441619873
"2004-06-17",25.4640007019043,25.7320003509521,25.3099994659424,25.4400005340576,1637500,13.9197015762329
"2004-06-18",25.3999996185303,25.9300003051758,25.3020000457764,25.8099994659424,2045500,14.1221494674683
"2004-06-21",25.9740009307861,26.4839992523193,25.8680000305176,26.003999710083,4318000,14.2282991409302
"2004-06-22",26.003999710083,26.1200008392334,25.2740001678467,25.7999992370605,2157000,14.1166763305664
"2004-06-23",25.7999992370605,26.9179992675781,25.6800003051758,26.7099990844727,3510000,14.6145992279053
"2004-06-24",26.7099990844727,27.1399993896484,26.7099990844727,27.0020008087158,2230000,14.7743625640869
"2004-06-25",27.0520000457764,27.6800003051758,27.0400009155273,27.6800003051758,6100500,15.1453437805176
"2004-06-28",27.7299995422363,28.3740005493164,27.5900001525879,28.1879997253418,4237000,15.4232940673828
"2004-06-29",28.1380004882812,28.2980003356934,27.8700008392334,28.1399993896484,3643000,15.3970308303833
"2004-06-30",28.1499996185303,28.9799995422363,28.0359992980957,28.8740005493164,3077500,15.7986478805542
"2004-07-01",28.8239994049072,29.4659996032715,28.6639995574951,29.4659996032715,4292000,16.1225681304932
"2004-07-02",29.5,29.6760005950928,28.5540008544922,28.6539993286133,2520000,15.6782684326172
"2004-07-06",28.6040000915527,28.8339996337891,28.0799999237061,28.3320007324219,2447000,15.5020837783813
"2004-07-07",28.3320007324219,29.0559997558594,28.2099990844727,28.826000213623,2500000,15.772385597229
"2004-07-08",28.826000213623,28.8279991149902,28.1979999542236,28.3400001525879,1753500,15.5064601898193
"2004-07-09",28.2399997711182,28.2399997711182,27.3899993896484,27.746000289917,2313000,15.1814470291138
"2004-07-12",27.7220001220703,27.7240009307861,26.5020008087158,26.9640007019043,5503000,14.7535715103149
"2004-07-13",26.9400005340576,26.9580001831055,26.5799999237061,26.7600002288818,2604500,14.6419553756714
"2004-07-14",26.3999996185303,27.0799999237061,26.0160007476807,26.1800003051758,3174500,14.3245983123779
"2004-07-15",25.9400005340576,25.9540004730225,24.3999996185303,24.5300006866455,8523500,13.4217891693115
"2004-07-16",24.5319995880127,24.5440006256104,23.3199996948242,23.4419994354248,9356500,12.8264818191528
"2004-07-19",23.5319995880127,24.318000793457,23.32200050354,23.8500003814697,4234000,13.0497245788574
"2004-07-20",24.0100002288818,25.1599998474121,24,25.1599998474121,4431000,13.7664995193481
"2004-07-21",25.1599998474121,25.4699993133545,24.0820007324219,24.1580009460449,3100000,13.2182474136353
"2004-07-22",24.6499996185303,25.2700004577637,24.1399993896484,25.0300006866455,4713500,13.6953716278076
"2004-07-23",25.4200000762939,25.4300003051758,24.6860008239746,24.8500003814697,2152000,13.5968837738037
"2004-07-26",24.8600006103516,24.9379997253418,24.4340000152588,24.5480003356934,2070000,13.4316320419312
"2004-07-27",24.568000793457,25.0480003356934,24.5419998168945,25.0240001678467,1979500,13.6920862197876
"2004-07-28",25.1100006103516,25.1979999542236,24.4500007629395,24.9459991455078,1885000,13.6494045257568
"2004-07-29",25,25.496000289917,25,25.2900009155273,2417000,13.837628364563
"2004-07-30",25.4500007629395,25.4680004119873,24.7000007629395,25.1000003814697,2658000,13.7336721420288
"2004-08-02",24.7099990844727,25.2919998168945,24.7000007629395,25.0799999237061,1427500,13.7227296829224
"2004-08-03",25.1299991607666,25.4099998474121,24.9659996032715,25.2679996490479,1397500,13.825587272644
"2004-08-04",25.2439994812012,25.2479991912842,24.8920001983643,25.0400009155273,1026500,13.7008438110352
"2004-08-05",25.0419998168945,25.0419998168945,24.2000007629395,24.25,2282000,13.2685890197754
"2004-08-06",24.0200004577637,25.9759998321533,23.5699996948242,25.9759998321533,6619000,14.2129821777344
"2004-08-09",25.9979991912842,27.1299991607666,25.9659996032715,27.0839996337891,5848500,14.8192329406738
"2004-08-10",27.1000003814697,27.9479999542236,26.2220001220703,27.5,7113500,15.0468530654907
"2004-08-11",27.4599990844727,27.6219997406006,26.8700008392334,27.4619998931885,2982000,15.0260572433472
"2004-08-12",27.4619998931885,27.4640007019043,26.5820007324219,26.6399993896484,3296000,14.5762958526611
"2004-08-13",26.6399993896484,26.8659992218018,26.3799991607666,26.6019992828369,1598500,14.5555067062378
"2004-08-16",26.5520000457764,27.2399997711182,26.5,27,2642500,14.7732677459717
"2004-08-17",27.1000003814697,27.3500003814697,26.8600006103516,26.9860000610352,1813500,14.7656097412109
"2004-08-18",26.9839992523193,27.1380004882812,26.6000003814697,26.9799995422363,1660500,14.7623271942139
"2004-08-19",27.0300006866455,27.242000579834,26.738000869751,26.753999710083,1720500,14.6386651992798
"2004-08-20",26.5799999237061,27.0440006256104,26.5799999237061,26.988000869751,1743500,14.7667074203491
"2004-08-23",27.2800006866455,27.9500007629395,27.2299995422363,27.4780006408691,3575000,15.0348205566406
"2004-08-24",27.5279998779297,27.8899993896484,26.8579998016357,27.2819995880127,2158000,14.9275646209717
"2004-08-25",27.2320003509521,27.3460006713867,26.9360008239746,27.2660007476807,1534000,14.9188175201416
"2004-08-26",27.3500003814697,27.7059993743896,27.2980003356934,27.6539993286133,1612000,15.1311073303223
"2004-08-27",27.6679992675781,27.7980003356934,27.253999710083,27.2999992370605,1012500,14.9374179840088
"2004-08-30",27.25,27.3819999694824,26.5359992980957,26.6340007781982,2185000,14.5730152130127
"2004-08-31",26.5400009155273,26.7520008087158,26.0100002288818,26.6259994506836,2069500,14.5686349868774
"2004-09-01",26.6000003814697,26.6459999084473,26.2280006408691,26.4599990844727,1295500,14.47780418396
"2004-09-02",26.6000003814697,27.5960006713867,26.5139999389648,27.5400009155273,2287500,15.0687408447266
"2004-09-03",27.5580005645752,27.5580005645752,27.2520008087158,27.3999996185303,1287500,14.9921340942383
"2004-09-07",27.4500007629395,28.9979991912842,27.4379997253418,28.9020004272461,5336000,15.813961982727
"2004-09-08",28.8500003814697,29.1499996185303,28.4500007629395,28.7080001831055,3512500,15.7361335754395
"2004-09-09",28.6580009460449,29.4500007629395,28.5020008087158,28.923999786377,3346000,15.8545265197754
"2004-09-10",28.923999786377,29.3600006103516,28.7019996643066,28.8299999237061,2040500,15.8030052185059
"2004-09-13",28.7199993133545,28.8999996185303,28.0219993591309,28.2999992370605,2110000,15.5124883651733
"2004-09-14",28.2999992370605,28.8939990997314,28.1280002593994,28.7779998779297,1876500,15.7744989395142
"2004-09-15",28.6499996185303,28.6800003051758,28.2040004730225,28.2660007476807,1089000,15.4938449859619
"2004-09-16",28.2259998321533,28.3680000305176,27.9799995422363,28.1599998474121,1668500,15.4357500076294
"2004-09-17",28.2000007629395,28.7959995269775,28.1319999694824,28.6599998474121,2105500,15.7098197937012
"2004-09-20",28.5699996948242,29.7479991912842,28.4619998931885,29.2180004119873,3481500,16.0156879425049
"2004-09-21",29.4179992675781,30.6079998016357,29.3400001525879,30.2339992523193,5404000,16.5725994110107
"2004-09-22",30.3999996185303,30.9799995422363,30.0400009155273,30.4120006561279,5425000,16.6701679229736
"2004-09-23",30.3320007324219,30.7000007629395,30.1599998474121,30.6079998016357,2807000,16.77760887146
"2004-09-24",30.6079998016357,31.9899997711182,30.5499992370605,31.5240001678467,6597500,17.2797088623047
"2004-09-27",31.5400009155273,31.9200000762939,31.0820007324219,31.4340000152588,4094000,17.2303695678711
"2004-09-28",31.4740009307861,32.0800018310547,31.3419990539551,31.8600006103516,3122000,17.4638786315918
"2004-09-29",31.8619995117188,32.1020011901855,31.4260005950928,31.6919994354248,2281500,17.3717880249023
"2004-09-30",31.7520008087158,32.5099983215332,31.2600002288818,32.2599983215332,4050000,17.6831378936768
"2004-10-01",32.4000015258789,33.2000007629395,32.3699989318848,33.1399993896484,4478500,18.1655082702637
"2004-10-04",33.4000015258789,34.0419998168945,33.3600006103516,33.689998626709,4749000,18.4669876098633
"2004-10-05",33.689998626709,34.1500015258789,33.476001739502,33.7400016784668,4181000,18.4943866729736
"2004-10-06",33.8400001525879,34.0499992370605,33.4099998474121,33.7200012207031,2773500,18.4834327697754
"2004-10-07",33.5999984741211,33.734001159668,33.310001373291,33.4280014038086,3581000,18.3233795166016
"2004-10-08",33.25,33.681999206543,33.1080017089844,33.181999206543,1956500,18.1885414123535
"2004-10-11",33.2000007629395,33.6100006103516,32.6100006103516,33.25,2179000,18.2258014678955
"2004-10-12",33.0999984741211,33.0999984741211,32.6020011901855,33.0299987792969,2206000,18.1052055358887
"2004-10-13",33.2299995422363,33.4819984436035,32.6300010681152,33.4500007629395,2842000,18.3354225158691
"2004-10-14",33.5999984741211,34.5400009155273,33.4720001220703,34.3380012512207,4998000,18.8221874237061
"2004-10-15",34.5340003967285,34.7379989624023,34.0699996948242,34.2299995422363,4012500,18.7629814147949
"2004-10-18",34.2639999389648,34.2639999389648,33.6879997253418,34.1419982910156,2531000,18.7147426605225
"2004-10-19",34.4599990844727,34.476001739502,33.6399993896484,33.9480018615723,2273000,18.6084041595459
"2004-10-20",33.8479995727539,33.8800010681152,32.8400001525879,33.4000015258789,2854500,18.3080272674561
"2004-10-21",33.3919982910156,34.1500015258789,33.2000007629395,33.6920013427734,2114000,18.4680824279785
"2004-10-22",33.7319984436035,34.0639991760254,33.5460014343262,33.6180000305176,1071500,18.4275245666504
"2004-10-25",33.4980010986328,34.060001373291,33.3400001525879,33.8699989318848,2236500,18.56565284729
"2004-10-26",33.8699989318848,33.8699989318848,32.1619987487793,33.1399993896484,7188500,18.1655082702637
"2004-10-27",33.0099983215332,34.273998260498,32.8419990539551,34.0540008544922,3499500,18.6665134429932
"2004-10-28",34.1360015869141,34.75,33.6559982299805,34.75,3152500,19.0480079650879
"2004-10-29",34.8300018310547,35.7900009155273,34.7999992370605,35.1459999084473,4286000,19.2650833129883
"2004-11-01",35.226001739502,35.3800010681152,34.7400016784668,35.1599998474121,2218500,19.2727584838867
"2004-11-02",35.3300018310547,36.2000007629395,35.1319999694824,35.9599990844727,3995000,19.7112731933594
"2004-11-03",36.4000015258789,37.5,36.4000015258789,37.4039993286133,5949000,20.5027885437012
"2004-11-04",37.4039993286133,37.5,36.4599990844727,37.3899993896484,2930000,20.4951152801514
"2004-11-05",37.4300003051758,37.4420013427734,35.9160003662109,36.0660018920898,3058000,19.7693824768066
"2004-11-08",36.0660018920898,37.7140007019043,35.8419990539551,37.4780006408691,3395000,20.5433654785156
"2004-11-09",37.439998626709,38.2599983215332,37.1800003051758,38.2220001220703,4028500,20.9511699676514
"2004-11-10",38.0820007324219,39.8800010681152,37.9799995422363,39.7120018005371,6588000,21.7679061889648
"2004-11-11",39.8320007324219,40.9000015258789,38.8079986572266,39.8800010681152,7704500,21.8599948883057
"2004-11-12",40.0800018310547,41.0800018310547,39.2039985656738,40.931999206543,3628500,22.4366588592529
"2004-11-15",40.931999206543,42.2760009765625,40.931999206543,42.0800018310547,4919000,23.0659198760986
"2004-11-16",42.2000007629395,42.3540000915527,40.0999984741211,40.2019996643066,4525500,22.0364894866943
"2004-11-17",40.7000007629395,41.7200012207031,39.6419982910156,40.5139999389648,6027500,22.20751953125
"2004-11-18",40.5139999389648,40.9300003051758,39.6879997253418,40.7099990844727,3064500,22.3149585723877
"2004-11-19",40.7999992370605,41.1599998474121,40,40.2039985656738,2785000,22.0376014709473
"2004-11-22",40.2400016784668,40.7999992370605,39.2700004577637,40.5340003967285,3464000,22.2184925079346
"2004-11-23",40.3600006103516,41.0579986572266,40.1759986877441,41.0200004577637,1838500,22.4848823547363
"2004-11-24",40.515998840332,40.6300010681152,39.5999984741211,39.7379989624023,3879000,21.7821617126465
"2004-11-26",39.9000015258789,40.2680015563965,39.4000015258789,39.5660018920898,1449500,21.6878776550293
"2004-11-29",39.5999984741211,40.0719985961914,38.5,39.6599998474121,4332000,21.7394123077393
"2004-11-30",39.4000015258789,39.8300018310547,38.9420013427734,39.1419982910156,2826000,21.4554653167725
"2004-12-01",39.4000015258789,41.6040000915527,39.2799987792969,41.5219993591309,6841000,22.7600498199463
