"Index","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
"2004-01-09",72.4300003051758,72.5800018310547,71.5599975585938,71.879997253418,3285200,40.9104919433594
"2004-01-12",72,72.5400009155273,71.9499969482422,72.2200012207031,2727300,41.1040077209473
"2004-01-13",72.2200012207031,72.3899993896484,71.5299987792969,71.9100036621094,1957200,40.9275856018066
"2004-01-14",72.0400009155273,72.6600036621094,72.0400009155273,72.4599990844727,2421100,41.2406234741211
"2004-01-15",72.5,72.6500015258789,72.0400009155273,72.3399963378906,1934900,41.1723251342773
"2004-01-16",72.4899978637695,73,72.4000015258789,73,2076200,41.5479507446289
"2004-01-20",72.8000030517578,72.8199996948242,71.9700012207031,72.0999984741211,2289300,41.0357246398926
"2004-01-21",72.1100006103516,72.4899978637695,72.0999984741211,72.3000030517578,2413400,41.1495475769043
"2004-01-22",72.3000030517578,72.4000015258789,71.8499984741211,72.3300018310547,2260600,41.1666297912598
"2004-01-23",72.3300018310547,72.5400009155273,72,72.2799987792969,1860300,41.1381683349609
"2004-01-26",72.2799987792969,73.1399993896484,72.1699981689453,73.0599975585938,2033400,41.5820693969727
"2004-01-27",73.0599975585938,73.3300018310547,72.5,72.7900009155273,2184800,41.4284248352051
"2004-01-28",72.870002746582,73.0100021362305,72.1100006103516,72.4400024414062,2091800,41.2292289733887
"2004-01-29",72.4400024414062,72.629997253418,71.7300033569336,72.5100021362305,2910200,41.2690811157227
"2004-01-30",72.0500030517578,72.1500015258789,71.2699966430664,71.2699966430664,2303000,40.5633163452148
"2004-02-02",71.4000015258789,71.8099975585938,70.6800003051758,71.0899963378906,2544900,40.4608764648438
"2004-02-03",71.0899963378906,71.5,70.7799987792969,71,1897200,40.40966796875
"2004-02-04",71.0999984741211,71.4300003051758,70.5899963378906,71.0899963378906,2128400,40.4608764648438
"2004-02-05",71.129997253418,71.1900024414062,70.6600036621094,70.8000030517578,1915100,40.2958183288574
"2004-02-06",70.7900009155273,71.7399978637695,70.7200012207031,71.3499984741211,1853800,40.6088600158691
"2004-02-09",71.3399963378906,71.3399963378906,70.8499984741211,71.0400009155273,1202200,40.4324264526367
"2004-02-10",71.0400009155273,71.0999984741211,70.6500015258789,71.0599975585938,1665700,40.4437980651855
"2004-02-11",71,71.9700012207031,70.3899993896484,71.7900009155273,2328900,40.8592948913574
"2004-02-12",71.5400009155273,71.6900024414062,71.0599975585938,71.1100006103516,1475800,40.4722671508789
"2004-02-13",71.2099990844727,71.4700012207031,70.6999969482422,70.8199996948242,1695900,40.3072128295898
"2004-02-17",71.2200012207031,71.4800033569336,70.8399963378906,71.2399978637695,1196100,40.5462455749512
"2004-02-18",71.1500015258789,71.4499969482422,71,71.1900024414062,1041300,40.5177993774414
"2004-02-19",71.1100006103516,71.379997253418,70.3300018310547,70.4199981689453,2197000,40.2378005981445
"2004-02-20",70.5999984741211,70.620002746582,70.0299987792969,70.1600036621094,2380100,40.0892562866211
"2004-02-23",70.1800003051758,70.1800003051758,69.3000030517578,69.6399993896484,2626500,39.792121887207
"2004-02-24",69.6399993896484,70.2200012207031,69.5100021362305,69.9499969482422,1934100,39.9692459106445
"2004-02-25",69.870002746582,69.9700012207031,69.5800018310547,69.8499984741211,1993400,39.9120979309082
"2004-02-26",70.5,70.9800033569336,70.370002746582,70.8300018310547,2165500,40.4720649719238
"2004-02-27",70.4000015258789,71.2799987792969,70.4000015258789,70.629997253418,2077300,40.3578071594238
"2004-03-01",70.4000015258789,70.4599990844727,69.5999984741211,69.8499984741211,2760300,39.9120979309082
"2004-03-02",70,70.0199966430664,69.2900009155273,69.4700012207031,2244000,39.6949768066406
"2004-03-03",69.3499984741211,69.3600006103516,68.75,68.9499969482422,2957800,39.3978424072266
"2004-03-04",68.9499969482422,69.4100036621094,68.75,69.370002746582,1623300,39.6378288269043
"2004-03-05",68.9000015258789,69.6999969482422,68.8199996948242,69.6399993896484,2559900,39.792121887207
"2004-03-08",69.5,69.5899963378906,69.0100021362305,69.0899963378906,1646600,39.4778366088867
"2004-03-09",69.1399993896484,69.2799987792969,68.6999969482422,68.9000015258789,1926200,39.3692855834961
"2004-03-10",68.8499984741211,69.3899993896484,68.4100036621094,68.5500030517578,2181200,39.1693115234375
"2004-03-11",68.2600021362305,68.9599990844727,67.9000015258789,68.129997253418,2405600,38.9293098449707
"2004-03-12",68.1999969482422,69.0899963378906,68,68.9499969482422,1789600,39.3978424072266
"2004-03-15",68.75,68.75,67.9199981689453,67.9800033569336,1966500,38.8435859680176
"2004-03-16",68.2300033569336,68.5400009155273,67.5100021362305,68.0699996948242,2353000,38.8950309753418
"2004-03-17",69,69.7099990844727,68.4700012207031,69.4700012207031,3175700,39.6949768066406
"2004-03-18",69.3000030517578,69.8499984741211,69.0699996948242,69.7399978637695,2004400,39.8492546081543
"2004-03-19",69.7399978637695,69.7399978637695,68.9100036621094,68.9199981689453,2293500,39.3807106018066
"2004-03-22",68.4499969482422,68.8499984741211,68.1399993896484,68.3399963378906,1839000,39.0493049621582
"2004-03-23",68.5999984741211,68.9400024414062,68.2300033569336,68.3199996948242,1699800,39.0378608703613
"2004-03-24",68.3600006103516,68.6600036621094,67.9400024414062,68.3600006103516,1677900,39.0607109069824
"2004-03-25",69.0999984741211,69.620002746582,68.6800003051758,69.5299987792969,2416900,39.7292747497559
"2004-03-26",69.3499984741211,69.6699981689453,69,69.0699996948242,1977900,39.4664268493652
"2004-03-29",69.3000030517578,69.9400024414062,69.1999969482422,69.7900009155273,2293800,39.877815246582
"2004-03-30",69.7900009155273,69.9400024414062,69.370002746582,69.8399963378906,1805400,39.9063835144043
"2004-03-31",69.6999969482422,69.9199981689453,69.25,69.8399963378906,2273600,39.9063835144043
"2004-04-01",69.8399963378906,70.1500015258789,69.6900024414062,70.0400009155273,2038700,40.0206718444824
"2004-04-02",70.9000015258789,70.9000015258789,70.0500030517578,70.4700012207031,2116600,40.2663879394531
"2004-04-05",70.4700012207031,70.4700012207031,70,70.3000030517578,1621300,40.1692314147949
"2004-04-06",70.3199996948242,70.7300033569336,70.2399978637695,70.6900024414062,2201500,40.3920669555664
"2004-04-07",70.6999969482422,70.8000030517578,70.1100006103516,70.3199996948242,1900600,40.1806564331055
"2004-04-08",70.7200012207031,70.75,70,70.4700012207031,1967800,40.2663879394531
"2004-04-12",70.5,70.7399978637695,70.3199996948242,70.4300003051758,1304600,40.243522644043
"2004-04-13",70.620002746582,70.6699981689453,70.0299987792969,70.1399993896484,1856000,40.0778045654297
"2004-04-14",70.1399993896484,71,70.0500030517578,70.8399963378906,2558400,40.4777793884277
"2004-04-15",70.9400024414062,71.4000015258789,70.8000030517578,71.3300018310547,2789900,40.7577705383301
"2004-04-16",71.5999984741211,71.7200012207031,71.2099990844727,71.620002746582,1687000,40.9234962463379
"2004-04-19",71.3899993896484,71.5199966430664,70.9499969482422,71.0800018310547,1797300,40.6149368286133
"2004-04-20",71.1999969482422,71.2600021362305,70.3499984741211,70.4199981689453,1673200,40.2378005981445
"2004-04-21",70.4199981689453,71.3499984741211,70.0599975585938,71.1999969482422,3141400,40.6834983825684
"2004-04-22",71.3000030517578,72,70.6699981689453,71.9400024414062,3045200,41.1063423156738
"2004-04-23",72.0999984741211,72.2099990844727,71.3899993896484,71.8000030517578,1908000,41.0263328552246
"2004-04-26",71.9199981689453,71.9899978637695,71.2300033569336,71.5400009155273,2248200,40.8777809143066
"2004-04-27",71.75,71.9499969482422,71.4199981689453,71.5599975585938,2194900,40.8891944885254
"2004-04-28",71.5699996948242,71.5699996948242,70.8600006103516,70.8600006103516,2335400,40.4892120361328
"2004-04-29",70.9800033569336,71.3899993896484,70.1999969482422,70.3499984741211,2093900,40.1978073120117
"2004-04-30",70.5,70.8600006103516,70.0199966430664,70.1500015258789,2100600,40.0835418701172
"2004-05-03",70.1999969482422,70.7099990844727,70.0999984741211,70.6999969482422,1855400,40.3978042602539
"2004-05-04",70.620002746582,70.7300033569336,69.8399963378906,70.2399978637695,2109200,40.134952545166
"2004-05-05",70.6500015258789,70.6500015258789,70.1100006103516,70.4499969482422,1764200,40.2549476623535
"2004-05-06",70.1500015258789,70.5400009155273,69.6999969482422,70.3499984741211,1820300,40.1978073120117
"2004-05-07",70.0299987792969,70.4400024414062,69.3499984741211,69.6900024414062,2318900,39.8206939697266
"2004-05-10",69.6900024414062,69.6900024414062,68.8899993896484,69.2799987792969,2487500,39.5864028930664
"2004-05-11",69.3600006103516,69.8499984741211,68.9499969482422,69.8499984741211,1689900,39.9120979309082
"2004-05-12",69.3600006103516,69.8399963378906,68.5999984741211,69.8099975585938,2114600,39.8892478942871
"2004-05-13",69.2699966430664,69.5500030517578,68.879997253418,69.2699966430664,1829100,39.7400932312012
"2004-05-14",69.0500030517578,69.6600036621094,68.9000015258789,69.370002746582,1419200,39.7974548339844
"2004-05-17",68.8499984741211,69.5500030517578,68.5500030517578,69.3600006103516,1741400,39.7917098999023
"2004-05-18",69.5599975585938,69.8000030517578,69.2699966430664,69.4499969482422,1646300,39.8433609008789
"2004-05-19",69.6999969482422,69.879997253418,69.0100021362305,69.1399993896484,2358100,39.6655197143555
"2004-05-20",69.1399993896484,69.1699981689453,68.6100006103516,68.9599990844727,2280400,39.5622367858887
"2004-05-21",69.25,69.5,68.8099975585938,69.120002746582,1518700,39.6540298461914
"2004-05-24",69.4800033569336,69.6600036621094,69.2300033569336,69.5,1826600,39.8720436096191
"2004-05-25",69.5100021362305,70.879997253418,69.2799987792969,70.75,2431700,40.5891799926758
"2004-05-26",70.5400009155273,70.9800033569336,70.2099990844727,70.9700012207031,1665700,40.7153701782227
"2004-05-27",71,71.8600006103516,70.9499969482422,71.5100021362305,2156800,41.0251808166504
"2004-05-28",71.5800018310547,71.879997253418,71.1800003051758,71.7200012207031,1320000,41.1456680297852
"2004-06-01",71.620002746582,71.6999969482422,71.1100006103516,71.5299987792969,1968000,41.0366516113281
"2004-06-02",71.7799987792969,72,71.7099990844727,71.9700012207031,1724200,41.2890853881836
"2004-06-03",71.9300003051758,71.9400024414062,71.5400009155273,71.7600021362305,1799800,41.1685981750488
"2004-06-04",71.7799987792969,71.9899978637695,71.4300003051758,71.7399978637695,1678600,41.1571235656738
"2004-06-07",71.9899978637695,72.75,71.9100036621094,72.75,1947900,41.7365608215332
"2004-06-08",72.5199966430664,73.1500015258789,72.4400024414062,73.1500015258789,1793500,41.9660491943359
"2004-06-09",73.0800018310547,73.25,72.7200012207031,72.7399978637695,1463400,41.7308044433594
"2004-06-10",72.8000030517578,73.4199981689453,72.8000030517578,73.1900024414062,1662100,41.9889907836914
"2004-06-14",72.629997253418,73.2099990844727,72.6100006103516,72.870002746582,1530600,41.8054008483887
"2004-06-15",73.0500030517578,73.5,72.8300018310547,73.1399993896484,2211600,41.9603233337402
"2004-06-16",73.2300033569336,73.2900009155273,72.6600036621094,73.1399993896484,1564200,41.9603233337402
"2004-06-17",73.1399993896484,73.1399993896484,72.4499969482422,72.8899993896484,1585500,41.8168907165527
"2004-06-18",72.5100021362305,73.4899978637695,72.5100021362305,73.4199981689453,1941900,42.1209373474121
"2004-06-21",73.4199981689453,73.7600021362305,73.0299987792969,73.6399993896484,1594700,42.2471656799316
"2004-06-22",73.5999984741211,74.1100006103516,73.3300018310547,74.1100006103516,2016600,42.5167961120605
"2004-06-23",74.4000015258789,74.7399978637695,74.1500015258789,74.5800018310547,2496900,42.7864227294922
"2004-06-24",74.3300018310547,74.5999984741211,74.2799987792969,74.370002746582,1733900,42.665958404541
"2004-06-25",74.4899978637695,74.9400024414062,74.25,74.7699966430664,2738800,42.8954315185547
"2004-06-28",74.8600006103516,75.25,74.7699966430664,74.9199981689453,2986700,42.9814834594727
"2004-06-29",75.0299987792969,75.2600021362305,74.9000015258789,74.9899978637695,1912700,43.0216331481934
"2004-06-30",75,75.2399978637695,74.25,75.1699981689453,2301400,43.1249237060547
"2004-07-01",75.0800018310547,75.2900009155273,74.0800018310547,74.7799987792969,2100200,42.9011611938477
"2004-07-02",74.4300003051758,74.5,73.8000030517578,74.2699966430664,1696100,42.6085891723633
"2004-07-06",74.1399993896484,74.1399993896484,73.4300003051758,73.7600021362305,1883100,42.3159980773926
"2004-07-07",73.5699996948242,74.129997253418,73.5199966430664,73.6399993896484,1899700,42.2471656799316
"2004-07-08",73.6699981689453,73.8399963378906,72.6900024414062,72.6999969482422,2538000,41.7078819274902
"2004-07-09",73.1100006103516,73.1100006103516,72.5299987792969,73.0599975585938,1950600,41.9143981933594
"2004-07-12",72.9400024414062,73.0800018310547,72.5,72.9700012207031,1623000,41.86279296875
"2004-07-13",72.9700012207031,73.4599990844727,72.8099975585938,73.2399978637695,1918800,42.0176734924316
"2004-07-14",72.879997253418,73.8499984741211,72.7300033569336,73.2200012207031,1711400,42.0061988830566
"2004-07-15",73.4300003051758,74.75,73.2600021362305,74.0500030517578,2486700,42.4823799133301
"2004-07-16",74.8399963378906,74.8399963378906,73.5199966430664,73.7900009155273,2069100,42.3331909179688
"2004-07-19",73.9499969482422,73.9599990844727,73.4599990844727,73.4899978637695,1409900,42.1610832214355
"2004-07-20",73.6900024414062,74.2099990844727,73.6900024414062,74.0999984741211,1660500,42.5110626220703
"2004-07-21",74.4499969482422,74.5,73.0100021362305,73.0599975585938,2038200,41.9143981933594
"2004-07-22",72,72.9400024414062,71.5999984741211,72.629997253418,3682300,41.6677169799805
"2004-07-23",72.25,72.9300003051758,71.2399978637695,71.4100036621094,3010700,40.9678153991699
"2004-07-26",71.4499969482422,71.7399978637695,71.0999984741211,71.3000030517578,2190200,40.9046936035156
"2004-07-27",71.3600006103516,71.5800018310547,71.0100021362305,71.0100021362305,1864900,40.7383193969727
"2004-07-28",71,71.4700012207031,70.5100021362305,71.0999984741211,2104900,40.789966583252
"2004-07-29",71.8499984741211,72.5299987792969,71.5299987792969,72.129997253418,2342800,41.3808784484863
"2004-07-30",71.8899993896484,71.9599990844727,71.5,71.9599990844727,1641700,41.2833480834961
"2004-08-02",71.9599990844727,72.5899963378906,71.5400009155273,72.5400009155273,1445400,41.6160850524902
"2004-08-03",72.3600006103516,72.6800003051758,72.129997253418,72.6600036621094,1748800,41.6849250793457
"2004-08-04",72.3300018310547,72.879997253418,72.0500030517578,72.8099975585938,1567100,41.7709770202637
"2004-08-05",72.6100006103516,72.7399978637695,71.129997253418,71.129997253418,2046000,40.8071632385254
"2004-08-06",70.5999984741211,70.7300033569336,70.1699981689453,70.2600021362305,2687000,40.3080520629883
"2004-08-09",70.2699966430664,70.75,70.2600021362305,70.5100021362305,1951700,40.4514770507812
"2004-08-10",70.6999969482422,71.2300033569336,70.4199981689453,71.1500015258789,1179300,40.8186569213867
"2004-08-11",70.7399978637695,70.9499969482422,70.3000030517578,70.4100036621094,2854600,40.3941078186035
"2004-08-12",70.4000015258789,70.4300003051758,69.5,69.7099990844727,2422500,39.9925270080566
"2004-08-13",69.6500015258789,70.2300033569336,69.1500015258789,69.25,2485600,39.728630065918
"2004-08-16",69.2399978637695,70.629997253418,69.2399978637695,70.629997253418,1821500,40.5203323364258
"2004-08-17",70.6800003051758,70.9000015258789,70.25,70.5,1431400,40.445743560791
"2004-08-18",70.4800033569336,71.3399963378906,70.3300018310547,71.25,1600000,40.8760185241699
"2004-08-19",70.879997253418,71,70.0699996948242,70.75,1754400,40.749324798584
"2004-08-20",70.75,71.5500030517578,70.5,71.3099975585938,1776800,41.0718421936035
"2004-08-23",71.7799987792969,72.1999969482422,71.4100036621094,71.5400009155273,2042100,41.2043266296387
"2004-08-24",71.9300003051758,72.1999969482422,71.5999984741211,72.1800003051758,2258000,41.572940826416
"2004-08-25",72.1800003051758,72.8099975585938,71.8600006103516,72.6999969482422,2368100,41.872428894043
"2004-08-26",72.5999984741211,73.1600036621094,72.5400009155273,72.7799987792969,1751700,41.9185028076172
"2004-08-27",72.7900009155273,73.120002746582,72.6100006103516,72.7699966430664,1460900,41.9127540588379
"2004-08-30",72.3000030517578,72.9100036621094,72.2600021362305,72.5999984741211,981200,41.8148422241211
"2004-08-31",72.7799987792969,73.0899963378906,72.5400009155273,73.0500030517578,1311500,42.0740242004395
"2004-09-01",72.9199981689453,73.3899993896484,72.3199996948242,72.870002746582,1496100,41.9703407287598
"2004-09-02",72.9000015258789,73.4700012207031,72.7099990844727,73.2900009155273,1547900,42.2122421264648
"2004-09-03",73.3899993896484,73.4300003051758,72.8600006103516,73.0400009155273,1130100,42.0682525634766
"2004-09-07",73.4800033569336,73.9899978637695,73.3399963378906,73.6699981689453,2192100,42.4311065673828
"2004-09-08",73.9000015258789,73.9300003051758,73.5899963378906,73.7200012207031,2062500,42.4599113464355
"2004-09-09",73.9000015258789,73.9199981689453,73.1399993896484,73.2200012207031,1660700,42.171932220459
"2004-09-10",73.1600036621094,73.8899993896484,72.8099975585938,73.7699966430664,2125200,42.4887084960938
"2004-09-13",73.5899963378906,73.7900009155273,73.3199996948242,73.5500030517578,1515600,42.3619918823242
"2004-09-14",73.4800033569336,74.0999984741211,73.3600006103516,74,1530100,42.6211891174316
"2004-09-15",74,74.0599975585938,73.6100006103516,73.8499984741211,1758900,42.534782409668
"2004-09-16",73.8499984741211,74.25,73.7699966430664,74.0199966430664,1241700,42.632698059082
"2004-09-17",74.4499969482422,75.0800018310547,74.3899993896484,75.0400009155273,3817600,43.2201881408691
"2004-09-20",75.0400009155273,75.3000030517578,74.8099975585938,75.0599975585938,2045000,43.2317047119141
"2004-09-21",75.0599975585938,75.2699966430664,74.7900009155273,75.0299987792969,1749700,43.2144165039062
"2004-09-22",74.4499969482422,74.4499969482422,73.25,73.3899993896484,3242400,42.2698593139648
"2004-09-23",73.3899993896484,73.4199981689453,72.620002746582,72.8300018310547,2390900,41.9473075866699
"2004-09-24",72.9000015258789,73.75,72.879997253418,73.5999984741211,1677100,42.3908081054688
"2004-09-27",73.5999984741211,74.3499984741211,73.4000015258789,74.120002746582,2030900,42.6902961730957
"2004-09-28",74.4499969482422,74.5800018310547,73.9800033569336,74.5299987792969,1575300,42.926441192627
"2004-09-29",75.2399978637695,75.9800033569336,75.0699996948242,75.5599975585938,4564700,43.5196762084961
"2004-09-30",75.5699996948242,76,75.1600036621094,75.9199981689453,2822700,43.7270240783691
"2004-10-01",75.9800033569336,76.8899993896484,75.8199996948242,76.7600021362305,3240000,44.2108345031738
"2004-10-04",76.9499969482422,77.5999984741211,76.9000015258789,77.2699966430664,3627500,44.5045738220215
"2004-10-05",77.2699966430664,77.2699966430664,76.6699981689453,76.9700012207031,1806300,44.3317794799805
"2004-10-06",77.1999969482422,77.5899963378906,76.6699981689453,77.1800003051758,2225000,44.4527435302734
"2004-10-07",76.9800033569336,76.9800033569336,76.2799987792969,76.4300003051758,1745500,44.0207710266113
"2004-10-08",76.4300003051758,76.6500015258789,75.7600021362305,76.0299987792969,1522800,43.7903785705566
"2004-10-11",76.4599990844727,76.5,75.9899978637695,76.3000030517578,1131200,43.9459114074707
"2004-10-12",76,76.9100036621094,75.7600021362305,76.6900024414062,2914100,44.1705284118652
"2004-10-13",76.8300018310547,77.3399963378906,76.0999984741211,76.4000015258789,3465400,44.0034790039062
"2004-10-14",76.1500015258789,76.8199996948242,76.1500015258789,76.1999969482422,1958200,43.8882942199707
"2004-10-15",76.5999984741211,77.8000030517578,76.4599990844727,77.7399978637695,3104700,44.7752799987793
"2004-10-18",77.4000015258789,78.5800018310547,77.4000015258789,78.4499969482422,2609300,45.1842002868652
"2004-10-19",78.4599990844727,78.5999984741211,77.3499984741211,77.7099990844727,2099900,44.757999420166
"2004-10-20",77.5500030517578,78.1699981689453,77.0500030517578,77.8000030517578,2441000,44.8098411560059
"2004-10-21",76.9000015258789,78.5,76.75,78.0500030517578,3596800,44.9538230895996
"2004-10-22",78.0500030517578,78.2799987792969,76.1900024414062,76.4899978637695,2379200,44.0553207397461
"2004-10-25",76.3899993896484,77.3399963378906,76.1500015258789,77.1999969482422,2043800,44.4642486572266
"2004-10-26",77.5,78.4100036621094,76.8600006103516,78.4100036621094,2478400,45.1611671447754
"2004-10-27",78.0800018310547,79.0699996948242,77.7099990844727,78.9499969482422,2741900,45.4722099304199
"2004-10-28",78.8499984741211,79.0699996948242,78.2399978637695,78.9300003051758,1726600,45.4606742858887
"2004-10-29",78.9800033569336,79.3000030517578,78.7699966430664,79.1800003051758,2563400,45.604663848877
"2004-11-01",79.1600036621094,79.25,78.5100021362305,78.6999969482422,1944900,45.3282051086426
"2004-11-02",78.25,79.6500015258789,78.0999984741211,79.0100021362305,3675200,45.5067481994629
"2004-11-03",79.9599990844727,80,79.4000015258789,79.8000030517578,2814500,45.9617538452148
"2004-11-04",79.9000015258789,81.7300033569336,79.7600021362305,81.5500030517578,3550100,46.9696922302246
"2004-11-05",81.9499969482422,81.9499969482422,81.129997253418,81.7600021362305,2373800,47.0906448364258
"2004-11-08",81.9400024414062,82.3399963378906,81.7200012207031,82.3000030517578,2588000,47.4016609191895
"2004-11-09",82.9000015258789,82.9000015258789,81.6600036621094,82.2399978637695,1771600,47.3670921325684
"2004-11-10",82.7900009155273,82.9599990844727,81.9199981689453,82.6699981689453,2773200,47.6147575378418
"2004-11-11",82.9800033569336,84.0500030517578,82.870002746582,83.870002746582,2386700,48.3059577941895
"2004-11-12",83.9000015258789,84.6399993896484,83.5299987792969,84.5500030517578,2755200,48.6975593566895
"2004-11-15",84.5500030517578,84.5599975585938,83.4899978637695,83.7399978637695,2088600,48.2310523986816
"2004-11-16",83.7399978637695,83.7399978637695,82.5299987792969,82.75,2279100,47.6608543395996
"2004-11-17",82.8899993896484,83.9000015258789,82.8899993896484,83.3499984741211,1739800,48.0064086914062
"2004-11-18",83.5999984741211,83.7799987792969,83,83.5699996948242,1515500,48.1331481933594
"2004-11-19",83.5999984741211,83.7699966430664,82.3000030517578,83.0800018310547,2244000,47.8509216308594
"2004-11-22",83.0800018310547,84.0299987792969,83,83.9000015258789,1648200,48.3231887817383
"2004-11-23",83.9000015258789,84.0599975585938,83.1600036621094,83.8000030517578,2377200,48.2656135559082
"2004-11-24",83.6999969482422,83.7900009155273,83.3499984741211,83.5100021362305,1930700,48.2598342895508
"2004-11-26",83.6999969482422,83.879997253418,83.25,83.6399993896484,540400,48.3349609375
"2004-11-29",84.1500015258789,84.6900024414062,83.2099990844727,84.0100021362305,2961600,48.5487861633301
"2004-11-30",84.0100021362305,84.379997253418,83.9000015258789,84.1500015258789,2592200,48.6296806335449
"2004-12-01",84.370002746582,85.3499984741211,84,85.3499984741211,3448000,49.3231925964355
"2004-12-02",85,85.9499969482422,84.9300003051758,85.5899963378906,2850900,49.461856842041
"2004-12-03",85.5899963378906,86.0299987792969,85.129997253418,85.629997253418,2555800,49.4849586486816
"2004-12-06",85.629997253418,86.0899963378906,85.5,85.8899993896484,2435700,49.6352272033691
