"Index","BBWI.Open","BBWI.High","BBWI.Low","BBWI.Close","BBWI.Volume","BBWI.Adjusted"
"2003-12-05",14.2279710769653,14.3168964385986,14.10671043396,14.2441387176514,1944811,5.26085472106934
"2003-12-08",14.122878074646,14.3896522521973,14.0986261367798,14.3654003143311,1940482,5.30564165115356
"2003-12-09",14.421989440918,14.4704933166504,14.0986261367798,14.139045715332,1463866,5.22204065322876
"2003-12-10",14.0097007751465,14.10671043396,13.8803558349609,14.0420370101929,1736872,5.18621206283569
"2003-12-11",14.0016174316406,14.3734836578369,14.0016174316406,14.1632976531982,1879745,5.23099899291992
"2003-12-12",14.2118034362793,14.2279710769653,13.9288597106934,14.0905418395996,1209539,5.20412492752075
"2003-12-15",14.2118034362793,14.2764749526978,13.8803558349609,13.8803558349609,1682320,5.12649726867676
"2003-12-16",13.8561029434204,14.0986261367798,13.4842357635498,14.0258693695068,3647418,5.18023872375488
"2003-12-17",13.9450283050537,14.3654003143311,13.8641881942749,14.3411483764648,2426994,5.29668378829956
"2003-12-18",14.3411483764648,14.5917539596558,14.2441387176514,14.5513343811035,1838306,5.37431335449219
"2003-12-19",14.5513343811035,14.5513343811035,14.3007278442383,14.4947452545166,2428478,5.35341215133667
"2003-12-22",14.4947452545166,14.616005897522,14.3896522521973,14.5028285980225,2096220,5.3563985824585
"2003-12-23",14.5028285980225,14.616005897522,14.438157081604,14.4866609573364,1354268,5.35042667388916
"2003-12-24",14.45432472229,14.4785766601562,14.2683906555176,14.4058208465576,577926,5.32056903839111
"2003-12-26",14.45432472229,14.5836696624756,14.45432472229,14.5270824432373,724511,5.36535549163818
"2003-12-29",14.5513343811035,14.5836696624756,14.3088121414185,14.5513343811035,1859582,5.37431335449219
"2003-12-30",14.4704933166504,14.5513343811035,14.4300727844238,14.5351657867432,1382471,5.36834239959717
"2003-12-31",14.5675020217896,14.6079216003418,14.3977355957031,14.5755863189697,1133587,5.38327074050903
"2004-01-02",14.5594177246094,14.6321754455566,14.2683906555176,14.3492317199707,1466464,5.2996711730957
"2004-01-05",14.3815679550171,14.5351657867432,14.1471300125122,14.4300727844238,2251711,5.3295259475708
"2004-01-06",14.3088121414185,14.6240911483765,14.3088121414185,14.6240911483765,5005397,5.40118646621704
"2004-01-07",14.510913848877,14.9232006072998,14.4462413787842,14.8666133880615,4414111,5.49075698852539
"2004-01-08",14.8585290908813,14.9959583282471,14.2683906555176,14.5513343811035,4220149,5.37431335449219
"2004-01-09",14.3654003143311,14.45432472229,14.2279710769653,14.3654003143311,2127764,5.30564165115356
"2004-01-12",14.3088121414185,14.4624090194702,14.0258693695068,14.3249797821045,1791300,5.2907133102417
"2004-01-13",14.2603073120117,14.3896522521973,14.0420370101929,14.2118034362793,2319251,5.2489128112793
"2004-01-14",14.1471300125122,14.4300727844238,14.1471300125122,14.4139051437378,1602286,5.32355690002441
"2004-01-15",14.3492317199707,14.5513343811035,14.2118034362793,14.510913848877,1583979,5.35938453674316
"2004-01-16",14.4704933166504,14.6725950241089,14.3573160171509,14.6725950241089,2010001,5.4190993309021
"2004-01-20",14.5513343811035,14.6483430862427,14.0986261367798,14.5351657867432,1822843,5.36834239959717
"2004-01-21",14.5351657867432,14.7210988998413,14.3896522521973,14.5917539596558,2467444,5.38924264907837
"2004-01-22",14.5513343811035,14.6725950241089,14.3330640792847,14.3977355957031,2004559,5.31758642196655
"2004-01-23",14.4947452545166,14.6321754455566,14.3492317199707,14.4947452545166,1277697,5.35341215133667
"2004-01-26",14.438157081604,14.6968469619751,14.3815679550171,14.6887626647949,1294149,5.42507266998291
"2004-01-27",14.6968469619751,14.8181076049805,14.5189981460571,14.6483430862427,2329642,5.41014051437378
"2004-01-28",14.6483430862427,14.7938556671143,14.3654003143311,14.4300727844238,3743781,5.3295259475708
"2004-01-29",14.3896522521973,14.6079216003418,14.2683906555176,14.4139051437378,4225221,5.32355690002441
"2004-01-30",14.4139051437378,14.7938556671143,14.2683906555176,14.7130146026611,3468672,5.43402576446533
"2004-02-02",14.7210988998413,15.2384796142578,14.7210988998413,15.1495552062988,4884542,5.59525871276855
"2004-02-03",15.2384796142578,15.6588516235352,15.1980600357056,15.4082460403442,5383424,5.69080018997192
"2004-02-04",15.4810018539429,15.7235250473022,15.3435726165771,15.4082460403442,4745874,5.69080018997192
"2004-02-05",15.6022644042969,15.6426839828491,15.1091346740723,15.2789011001587,3349054,5.64302921295166
"2004-02-06",15.246563911438,15.6184320449829,15.2142276763916,15.5133390426636,1913886,5.72961330413818
"2004-02-09",15.4810018539429,15.5860948562622,15.2789011001587,15.3354892730713,2442457,5.6639289855957
"2004-02-10",15.3112373352051,15.4405822753906,15.1576385498047,15.262731552124,2224745,5.63705682754517
"2004-02-11",15.2950687408447,15.3597412109375,15.1576385498047,15.2789011001587,3405461,5.64302921295166
"2004-02-12",15.2789011001587,15.6022644042969,15.2789011001587,15.5537586212158,3827773,5.74454307556152
"2004-02-13",15.5537586212158,15.6588516235352,14.9555377960205,15.3274049758911,2659550,5.66094541549683
"2004-02-17",15.4810018539429,15.6992721557617,15.3516569137573,15.6507682800293,2009630,5.78037261962891
"2004-02-18",15.6992721557617,15.7558612823486,15.4567499160767,15.578010559082,2057750,5.75350189208984
"2004-02-19",15.6426839828491,15.7396926879883,15.3597412109375,15.3920783996582,1479699,5.6848316192627
"2004-02-20",15.6426839828491,15.9660472869873,15.4405822753906,15.9660472869873,3834824,5.89681673049927
"2004-02-23",16.1358127593994,16.1843166351318,15.860954284668,15.9175424575806,4790530,5.87890195846558
"2004-02-24",15.8852062225342,16.2247371673584,15.8528699874878,15.9983825683594,4064287,5.90875768661499
"2004-02-25",16.1277275085449,16.4106712341309,16.0145511627197,16.3298301696777,4598053,6.03117275238037
"2004-02-26",16.9765567779541,16.9927234649658,16.1681499481201,16.2570743560791,11681610,6.00430393218994
"2004-02-27",15.7639446258545,16.2894096374512,15.7639446258545,15.9660472869873,11664663,5.89681673049927
"2004-03-01",16.0468883514404,16.0711402893066,15.8447856903076,15.9983825683594,5463953,5.90875768661499
"2004-03-02",15.9822149276733,15.9822149276733,15.7396926879883,15.8447856903076,8040747,5.8520302772522
"2004-03-03",15.7073574066162,16.0307197570801,15.6831035614014,15.9013738632202,4401370,5.90910959243774
"2004-03-04",15.9660472869873,15.9741306304932,15.7316093444824,15.7558612823486,6703550,5.85503387451172
"2004-03-05",15.7639446258545,15.8124494552612,15.6831035614014,15.7154407501221,3498978,5.84001064300537
"2004-03-08",16.0549716949463,16.0549716949463,15.6103477478027,15.6184320449829,3797095,5.80396556854248
"2004-03-09",15.6103477478027,15.6750202178955,15.5214233398438,15.5537586212158,3091139,5.77993059158325
"2004-03-10",15.5537586212158,15.5860948562622,15.489086151123,15.5860948562622,4977441,5.7919454574585
"2004-03-11",15.5860948562622,15.5941791534424,15.4001617431641,15.4001617431641,4969153,5.72285032272339
"2004-03-12",15.4810018539429,15.5375909805298,15.4324979782104,15.5295066833496,3252444,5.77091979980469
"2004-03-15",15.4971714019775,15.5699272155762,15.3274049758911,15.3435726165771,3061699,5.70182371139526
"2004-03-16",15.4324979782104,15.5052547454834,15.3274049758911,15.4405822753906,3444798,5.73787355422974
"2004-03-17",15.54567527771,15.6669359207153,15.489086151123,15.561842918396,3012714,5.78293561935425
"2004-03-18",15.5214233398438,15.5941791534424,15.4648342132568,15.4810018539429,3221643,5.75289487838745
"2004-03-19",15.4810018539429,15.7962808609009,15.4810018539429,15.6992721557617,5505640,5.83400392532349
"2004-03-22",15.6992721557617,15.7316093444824,15.4971714019775,15.5941791534424,3964832,5.79495143890381
"2004-03-23",16.0468883514404,16.0792236328125,15.8528699874878,15.9175424575806,5644802,5.91511678695679
"2004-03-24",15.877121925354,15.949878692627,15.7477769851685,15.7962808609009,4735483,5.87005472183228
"2004-03-25",15.8447856903076,15.9175424575806,15.7396926879883,15.8286180496216,5799056,5.88207101821899
"2004-03-26",15.7881965637207,15.9256267547607,15.7881965637207,15.8447856903076,6154817,5.88807821273804
"2004-03-29",16.3136615753174,16.3136615753174,15.9256267547607,15.9660472869873,8334535,5.93314218521118
"2004-03-30",16.0064678192139,16.0792236328125,15.9579629898071,16.0064678192139,2581001,5.94816160202026
"2004-03-31",16.087308883667,16.1681499481201,15.9660472869873,16.1681499481201,3721391,6.00824594497681
"2004-04-01",16.1277275085449,16.1519813537598,15.9337110519409,16.0630569458008,2467444,5.96919250488281
"2004-04-02",16.2328205108643,16.3783359527588,16.1438961029053,16.3621673583984,3245517,6.08034181594849
"2004-04-05",16.2894096374512,16.6451091766357,16.2894096374512,16.6127738952637,2977706,6.17347002029419
"2004-04-06",16.6127738952637,17.1786575317383,16.5723514556885,17.0897331237793,6300412,6.35071182250977
"2004-04-07",17.0897331237793,17.1463222503662,16.9037990570068,16.9927234649658,4039671,6.31466579437256
"2004-04-08",17.1382389068604,17.1382389068604,16.5561847686768,16.6289405822754,3952215,6.17947721481323
"2004-04-12",16.6289405822754,16.7663707733154,16.5561847686768,16.6046886444092,2453713,6.17046642303467
"2004-04-13",16.6531925201416,16.7663707733154,16.1277275085449,16.2166538238525,4526059,6.02626848220825
"2004-04-14",16.0549716949463,16.3136615753174,16.0549716949463,16.1519813537598,3017662,6.00223588943481
"2004-04-15",16.1681499481201,16.208568572998,16.087308883667,16.176233291626,3810579,6.01124858856201
"2004-04-16",16.1924018859863,16.3621673583984,16.1438961029053,16.2813262939453,3106354,6.05030250549316
"2004-04-19",16.3055782318115,16.4591751098633,16.1196441650391,16.4349231719971,1909804,6.10738039016724
"2004-04-20",16.5319328308105,16.7502021789551,16.491512298584,16.5885200500488,2433303,6.16445875167847
"2004-04-21",16.5480995178223,16.6855297088623,16.1519813537598,16.5400161743164,2039195,6.14643335342407
"2004-04-22",16.491512298584,16.9765567779541,16.4106712341309,16.895715713501,3911765,6.27861785888672
"2004-04-23",16.8552951812744,17.0412292480469,16.717866897583,17.033145904541,2018537,6.32968521118164
"2004-04-26",17.0169773101807,17.0573978424072,16.9684715270996,17.033145904541,2529789,6.32968521118164
"2004-04-27",16.9927234649658,17.5020217895508,16.9927234649658,17.3403396606445,4959628,6.44384145736694
"2004-04-28",17.2352466583252,17.2352466583252,17.0654811859131,17.1948261260986,3619957,6.38976669311523
"2004-04-29",17.1948261260986,17.2271614074707,16.7340335845947,16.8148746490479,3716938,6.24857378005981
"2004-04-30",16.895715713501,17.0008087158203,16.6774444580078,16.6855297088623,3472259,6.20050954818726
"2004-05-03",16.7259502410889,16.9765567779541,16.6612777709961,16.9442195892334,2472145,6.29663896560669
"2004-05-04",16.9280529022217,17.0088920593262,16.6127738952637,16.7744541168213,3451849,6.23355293273926
"2004-05-05",16.7582855224609,16.8876304626465,16.6531925201416,16.8229598999023,4102634,6.25157642364502
"2004-05-06",16.6208572387695,16.7744541168213,16.3702507019043,16.5157642364502,4347189,6.13742017745972
"2004-05-07",16.491512298584,16.6531925201416,16.1600646972656,16.1681499481201,4206419,6.00824594497681
"2004-05-10",16.1681499481201,16.1681499481201,15.9741306304932,16.1034755706787,3452591,5.98420858383179
"2004-05-11",16.1358127593994,16.2409057617188,16.0630569458008,16.1681499481201,2719421,6.00824594497681
"2004-05-12",16.1277275085449,16.2166538238525,15.9013738632202,16.1681499481201,3443684,6.00824594497681
"2004-05-13",16.1681499481201,16.1681499481201,15.9337110519409,16.0468883514404,2190974,5.9631838798523
"2004-05-14",15.9902992248535,16.1681499481201,15.9660472869873,16.0711402893066,2023856,5.97219324111938
"2004-05-17",15.8852062225342,15.8852062225342,15.5052547454834,15.5941791534424,4704682,5.79495143890381
"2004-05-18",15.5941791534424,15.860954284668,15.5860948562622,15.7558612823486,2569002,5.85503387451172
"2004-05-19",15.8043651580811,15.9337110519409,15.7235250473022,15.7558612823486,2298099,5.85503387451172
"2004-05-20",15.7558612823486,15.7558612823486,15.4810018539429,15.5537586212158,2192583,5.77993059158325
"2004-05-21",15.561842918396,15.7801132202148,15.5295066833496,15.6022644042969,2652994,5.79795551300049
"2004-05-24",15.561842918396,15.6507682800293,15.4082460403442,15.5295066833496,3654098,5.77091979980469
"2004-05-25",15.4810018539429,15.7801132202148,15.4163303375244,15.7154407501221,3390246,5.84001064300537
"2004-05-26",15.5375909805298,15.8043651580811,15.4082460403442,15.6831035614014,2724493,5.8279972076416
"2004-05-27",15.8205337524414,16.0468883514404,15.6831035614014,15.6831035614014,2670065,5.8279972076416
"2004-05-28",15.7558612823486,15.7558612823486,15.5537586212158,15.6022644042969,2808856,5.79795551300049
"2004-06-01",15.6184320449829,15.6426839828491,15.4810018539429,15.578010559082,2585701,5.78894424438477
"2004-06-02",15.5214233398438,15.6022644042969,15.4001617431641,15.489086151123,3240074,5.79196691513062
"2004-06-03",15.5052547454834,15.6669359207153,15.4244136810303,15.54567527771,4751193,5.8131275177002
"2004-06-04",15.7235250473022,15.7316093444824,15.4405822753906,15.4971714019775,2106611,5.79498863220215
"2004-06-07",15.5860948562622,15.6992721557617,15.4810018539429,15.6831035614014,1781033,5.86451721191406
"2004-06-08",15.6831035614014,15.89328956604,15.6426839828491,15.7558612823486,2216333,5.89172315597534
"2004-06-09",15.7639446258545,15.8528699874878,15.561842918396,15.5699272155762,2227837,5.82219362258911
"2004-06-10",15.6831035614014,15.7558612823486,15.6022644042969,15.6831035614014,1974499,5.86451721191406
"2004-06-14",15.6831035614014,15.6911878585815,15.3597412109375,15.4324979782104,2474247,5.77080535888672
"2004-06-15",15.4405822753906,15.6426839828491,15.4244136810303,15.561842918396,2127516,5.81917428970337
"2004-06-16",15.5941791534424,15.6022644042969,15.4244136810303,15.489086151123,1864159,5.79196691513062
"2004-06-17",15.5214233398438,15.5375909805298,15.3759088516235,15.4324979782104,1573588,5.77080535888672
"2004-06-18",15.3597412109375,15.4324979782104,15.1414709091187,15.1414709091187,3704444,5.66198015213013
"2004-06-21",15.1495552062988,15.3354892730713,14.9959583282471,15.0767993927002,4186998,5.63779544830322
"2004-06-22",15.1091346740723,15.1738080978394,14.9232006072998,15.0040416717529,2570486,5.61059188842773
"2004-06-23",15.0363779067993,15.2142276763916,14.9959583282471,15.1576385498047,3461745,5.66802740097046
"2004-06-24",15.2142276763916,15.3920783996582,15.1414709091187,15.1899757385254,2214601,5.68011808395386
"2004-06-25",15.2708158493042,15.3759088516235,15.0202102661133,15.1738080978394,3048092,5.67406988143921
"2004-06-28",15.3597412109375,15.489086151123,15.2789011001587,15.3193206787109,2659055,5.72848415374756
"2004-06-29",15.3193206787109,15.3193206787109,14.8261919021606,15.0848827362061,3947143,5.64081907272339
"2004-06-30",15.0929670333862,15.2223119735718,15.0363779067993,15.1172189712524,1987117,5.65290880203247
"2004-07-01",15.1980600357056,15.2789011001587,14.9959583282471,15.1818923950195,3053658,5.67709684371948
"2004-07-02",15.1980600357056,15.2950687408447,15.1010513305664,15.2061443328857,3021867,5.68616151809692
"2004-07-06",15.2384796142578,15.561842918396,15.2061443328857,15.4567499160767,3142846,5.77987670898438
"2004-07-07",15.4648342132568,15.9256267547607,15.4648342132568,15.8124494552612,4824053,5.91288328170776
"2004-07-08",15.9660472869873,15.9660472869873,15.54567527771,15.6831035614014,5017025,5.86451721191406
"2004-07-09",15.8205337524414,16.0064678192139,15.7720289230347,15.9417953491211,2258886,5.96125221252441
"2004-07-12",15.8852062225342,16.0064678192139,15.6831035614014,15.9579629898071,1996023,5.96729707717896
"2004-07-13",15.9337110519409,16.176233291626,15.9256267547607,16.1277275085449,2196912,6.03077840805054
"2004-07-14",16.087308883667,16.1681499481201,15.9094581604004,15.9660472869873,3297100,5.97032070159912
"2004-07-15",16.0549716949463,16.208568572998,15.9579629898071,16.0953922271729,3350167,6.01868915557861
"2004-07-16",16.2004852294922,16.208568572998,15.489086151123,15.8205337524414,2333972,5.91590642929077
"2004-07-19",15.7639446258545,15.877121925354,15.6022644042969,15.7073574066162,3675993,5.87358617782593
"2004-07-20",15.7154407501221,15.9660472869873,15.7073574066162,15.9094581604004,2591515,5.94915866851807
"2004-07-21",16.0064678192139,16.4268398284912,15.8852062225342,15.8852062225342,2031773,5.94009160995483
"2004-07-22",15.8205337524414,16.0711402893066,15.54567527771,15.9741306304932,2010125,5.97334432601929
"2004-07-23",15.9741306304932,16.0388031005859,15.7316093444824,15.8124494552612,1316663,5.91288328170776
"2004-07-26",15.8043651580811,16.0307197570801,15.8043651580811,15.9660472869873,2443322,5.97032070159912
"2004-07-27",15.9660472869873,16.3621673583984,15.9579629898071,16.3379135131836,2942699,6.10937595367432
"2004-07-28",16.2894096374512,16.3298301696777,15.9256267547607,16.1843166351318,2539808,6.05193853378296
"2004-07-29",16.3136615753174,16.6612777709961,16.265157699585,16.4510917663574,2906084,6.15169668197632
"2004-07-30",16.4510917663574,16.5480995178223,16.1034755706787,16.5238475799561,3205067,6.1789026260376
"2004-08-02",16.3702507019043,16.5642681121826,16.2813262939453,16.5157642364502,1845233,6.17587995529175
"2004-08-03",16.5319328308105,16.5400161743164,16.1115608215332,16.3136615753174,2240207,6.10030746459961
"2004-08-04",16.1681499481201,16.208568572998,15.9013738632202,16.0145511627197,1981427,5.98845672607422
"2004-08-05",16.0145511627197,16.0145511627197,15.6022644042969,15.6831035614014,2272740,5.86451721191406
"2004-08-06",15.561842918396,15.5860948562622,15.3597412109375,15.4244136810303,2297851,5.76778221130371
"2004-08-09",15.4810018539429,15.7558612823486,15.383994102478,15.54567527771,1615769,5.8131275177002
"2004-08-10",15.6831035614014,15.8043651580811,15.54567527771,15.6831035614014,2509626,5.86451721191406
"2004-08-11",15.6831035614014,15.6831035614014,15.3920783996582,15.5133390426636,2166606,5.80103588104248
"2004-08-12",15.5537586212158,15.6022644042969,15.1576385498047,15.2142276763916,2482659,5.68918561935425
"2004-08-13",15.1899757385254,15.3435726165771,15.0767993927002,15.2708158493042,1791300,5.71034479141235
"2004-08-16",15.2708158493042,15.6750202178955,15.2708158493042,15.6750202178955,2057502,5.861496925354
"2004-08-17",15.6831035614014,16.0792236328125,15.6831035614014,16.0468883514404,2072965,6.00055074691772
"2004-08-18",16.0468883514404,16.4106712341309,15.9013738632202,16.3702507019043,2516429,6.12146759033203
"2004-08-19",16.4510917663574,16.5723514556885,15.9741306304932,16.1681499481201,3355239,6.04589509963989
"2004-08-20",16.087308883667,16.176233291626,15.9256267547607,16.1600646972656,2784487,6.04286909103394
"2004-08-23",15.9579629898071,16.1600646972656,15.8852062225342,16.0953922271729,2174399,6.01868915557861
"2004-08-24",16.1277275085449,16.2813262939453,16.0953922271729,16.208568572998,3044504,6.06100940704346
"2004-08-25",16.208568572998,16.3379135131836,16.0711402893066,16.3055782318115,2460146,6.0972843170166
"2004-08-26",16.3217468261719,16.3783359527588,16.2328205108643,16.3702507019043,2304407,6.12146759033203
"2004-08-27",16.3702507019043,16.4268398284912,16.2813262939453,16.3298301696777,1555651,6.10635280609131
"2004-08-30",16.2489891052246,16.2489891052246,16.1277275085449,16.176233291626,1638530,6.04891681671143
"2004-08-31",16.1681499481201,16.265157699585,16.0307197570801,16.2328205108643,2218560,6.07007789611816
"2004-09-01",16.208568572998,16.3945026397705,16.1277275085449,16.3702507019043,2405965,6.15826940536499
"2004-09-02",16.3621673583984,16.7421188354492,16.2409057617188,16.7340335845947,3745389,6.29512310028076
"2004-09-03",16.6531925201416,16.9118843078613,16.6531925201416,16.806791305542,2220044,6.32248735427856
"2004-09-07",16.8552951812744,17.1867427825928,16.7097816467285,17.1544055938721,2642851,6.45325803756714
"2004-09-08",17.1301536560059,17.2837505340576,16.9603881835938,16.9684715270996,2730925,6.38331270217896
"2004-09-09",16.9765567779541,17.0008087158203,16.580436706543,16.7744541168213,2251587,6.31032466888428
"2004-09-10",16.7340335845947,17.0493125915527,16.7016983032227,16.98464012146,1776208,6.38939619064331
"2004-09-13",16.98464012146,17.1382389068604,16.9765567779541,17.033145904541,2067893,6.40764141082764
"2004-09-14",17.0169773101807,17.210994720459,16.9199676513672,17.1705741882324,2374916,6.45934200286865
"2004-09-15",17.1786575317383,17.3645915985107,17.1382389068604,17.3403396606445,3690837,6.52320432662964
"2004-09-16",17.3403396606445,17.7849636077881,17.33225440979,17.647533416748,2992427,6.63876390457153
"2004-09-17",17.7607116699219,17.7849636077881,17.5181884765625,17.6313667297363,2437509,6.63268804550171
"2004-09-20",17.615198135376,17.6313667297363,17.2756671905518,17.6232814788818,1784744,6.62964630126953
"2004-09-21",17.704122543335,17.841552734375,17.6394500732422,17.7687950134277,2874046,6.6843843460083
"2004-09-22",17.7768802642822,17.7768802642822,17.3969287872314,17.4777698516846,1837192,6.57490539550781
"2004-09-23",17.526273727417,17.7607116699219,17.4616012573242,17.6556186676025,2269895,6.64180850982666
"2004-09-24",17.6556186676025,17.9062252044678,17.6232814788818,17.7122077941895,2613534,6.6630973815918
"2004-09-27",17.663703918457,17.8496360778809,17.5909461975098,17.704122543335,2297480,6.66005373001099
"2004-09-28",17.663703918457,17.7445430755615,17.5828628540039,17.6879558563232,3519141,6.65397310256958
"2004-09-29",17.704122543335,18.0355701446533,17.6798706054688,18.0355701446533,3891602,6.7847409248352
"2004-09-30",18.0517387390137,18.0598220825195,17.663703918457,18.019401550293,3347693,6.77865886688232
"2004-10-01",18.1002426147461,18.1002426147461,17.6394500732422,17.647533416748,3499968,6.63876390457153
"2004-10-04",17.7687950134277,18.0274868011475,17.704122543335,17.8496360778809,2506038,6.71479320526123
"2004-10-05",17.7445430755615,17.7526264190674,17.3241710662842,17.4373474121094,4333211,6.55969476699829
"2004-10-06",17.4373474121094,17.7283744812012,17.0897331237793,17.6879558563232,2762963,6.65397310256958
"2004-10-07",18.7954730987549,18.9329013824463,18.3670177459717,18.4316902160645,10865066,6.93375539779663
"2004-10-08",18.4559421539307,18.5933704376221,18.3508491516113,18.4155216217041,2936638,6.92767381668091
"2004-10-11",18.5529518127441,18.6337909698486,18.4478588104248,18.5772037506104,2171925,6.98849487304688
"2004-10-12",18.5772037506104,18.7793045043945,18.5529518127441,18.738883972168,6716415,7.04931497573853
"2004-10-13",18.8358936309814,18.9248180389404,18.5448665618896,18.6418762207031,3011229,7.01282453536987
"2004-10-14",18.7308006286621,18.7308006286621,18.5044460296631,18.5691184997559,2369968,6.9854531288147
"2004-10-15",18.5933704376221,18.6742115020752,18.4397735595703,18.6257076263428,2378133,7.00674343109131
"2004-10-18",18.5529518127441,19.0784168243408,18.5448665618896,19.0703315734863,4655573,7.17400455474854
"2004-10-19",19.0056591033936,19.2966861724854,18.9894905090332,19.1188354492188,3045123,7.1922492980957
"2004-10-20",19.0784168243408,19.1107521057129,18.9409866333008,19.0703315734863,3338787,7.17400455474854
"2004-10-21",18.9894905090332,19.3532733917236,18.9167346954346,19.2886009216309,2538819,7.25611448287964
"2004-10-22",19.3451900482178,19.4017772674561,19.2077617645264,19.2966861724854,2970903,7.25915479660034
"2004-10-25",19.2886009216309,19.2886009216309,18.9005661010742,19.1350040435791,2502327,7.19833183288574
"2004-10-26",19.1996765136719,19.4017772674561,19.1269207000732,19.3613586425781,1909433,7.28348350524902
"2004-10-27",19.2562656402588,19.4745349884033,19.1996765136719,19.369441986084,3646800,7.28652381896973
"2004-10-28",19.4826183319092,19.9676647186279,19.4826183319092,19.8868236541748,5186494,7.48115825653076
"2004-10-29",19.9272422790527,20.0485038757324,19.7251415252686,20.0323352813721,2158441,7.53589630126953
"2004-11-01",19.9514961242676,20.1778507232666,19.8868236541748,20.1293449401855,3679580,7.57239007949829
"2004-11-02",20.1293449401855,20.1293449401855,19.8140659332275,19.8302345275879,3425377,7.45986843109131
"2004-11-03",20.0080833435059,20.1212615966797,19.9029903411865,20.1212615966797,4196894,7.56935214996338
"2004-11-04",20.1455135345459,20.8326606750488,20,20.7113990783691,5737948,7.79135179519653
"2004-11-05",20.7113990783691,20.8245754241943,20.582052230835,20.6790618896484,4460622,7.77919054031372
"2004-11-08",21.2206954956055,22.0856914520264,21.2206954956055,21.6491508483887,6992761,8.14412307739258
"2004-11-09",21.6491508483887,21.754243850708,21.3015365600586,21.5036373138428,4697260,8.08938312530518
"2004-11-10",21.665319442749,21.8755054473877,21.5359745025635,21.6248989105225,4221386,8.13499450683594
"2004-11-11",21.7461605072021,21.754243850708,21.3985443115234,21.4955539703369,2133083,8.08633804321289
"2004-11-12",21.5521411895752,22.069522857666,21.5036373138428,22.0533542633057,3070729,8.29617691040039
"2004-11-15",22.069522857666,22.5464820861816,22.0533542633057,22.4979782104492,3670179,8.46343803405762
"2004-11-16",22.4333057403564,22.4333057403564,22.069522857666,22.1503639221191,3223746,8.33267307281494
"2004-11-17",22.1907844543457,22.295877456665,21.7865791320801,21.9078426361084,3353631,8.2414379119873
"2004-11-18",21.8108329772949,22.0291023254395,21.3985443115234,21.8674201965332,8389087,8.22622966766357
"2004-11-19",21.261116027832,21.8189163208008,21.1802749633789,21.4227962493896,8192156,8.05897045135498
"2004-11-22",21.4227962493896,21.8835887908936,21.3338718414307,21.7299919128418,10063861,8.17453384399414
"2004-11-23",22.4333057403564,22.4333057403564,20.808406829834,21.1802749633789,18922636,7.96773767471313
