"Index","GL.Open","GL.High","GL.Low","GL.Close","GL.Volume","GL.Adjusted"
"2003-12-30",20.0622215270996,20.2399997711182,20.0088882446289,20.2000007629395,319950,16.7317810058594
"2003-12-31",20.2800006866455,20.3333320617676,20.1555557250977,20.2399997711182,334125,16.7649059295654
"2004-01-02",20.2888889312744,20.4311103820801,20.1777782440186,20.2488899230957,428850,16.7722778320312
"2004-01-05",20.2888889312744,20.4044437408447,20.1599998474121,20.3422222137451,610425,16.89035987854
"2004-01-06",20.3333320617676,20.3822212219238,20.2222213745117,20.2888889312744,631800,16.846076965332
"2004-01-07",20.2222213745117,20.2800006866455,20.1333332061768,20.2666664123535,875925,16.8276252746582
"2004-01-08",20.2088890075684,20.3688888549805,20.1244430541992,20.2666664123535,476550,16.8276252746582
"2004-01-09",20.2622222900391,20.3333320617676,20.2266674041748,20.2533321380615,439875,16.8165626525879
"2004-01-12",20.2444438934326,20.3199996948242,20.1377773284912,20.2000007629395,637425,16.7722816467285
"2004-01-13",20.2666664123535,20.3111114501953,19.9288883209229,20.0488891601562,555075,16.6468105316162
"2004-01-14",20.0133323669434,20.2000007629395,20.0133323669434,20.1777782440186,536400,16.7538185119629
"2004-01-15",20,20.1288890838623,19.8266677856445,20.0844440460205,1151325,16.6763286590576
"2004-01-16",20.1777782440186,20.3333320617676,20.102222442627,20.1555557250977,642600,16.735372543335
"2004-01-20",20.102222442627,20.3155555725098,20.0844440460205,20.3111114501953,656325,16.8645248413086
"2004-01-21",20.3555564880371,20.7111110687256,20.2800006866455,20.6755561828613,623475,17.1671295166016
"2004-01-22",20.5555553436279,20.7911109924316,20.5377788543701,20.7911109924316,580275,17.2630729675293
"2004-01-23",20.7999992370605,20.9911117553711,20.71555519104,20.7999992370605,534375,17.2704639434814
"2004-01-26",20.8577785491943,20.9511108398438,20.6311111450195,20.9422225952148,797625,17.3885498046875
"2004-01-27",20.8888893127441,20.9822216033936,20.7866668701172,20.897777557373,463275,17.3516502380371
"2004-01-28",20.8666667938232,21.0355567932129,20.6622219085693,20.6933326721191,640800,17.1818943023682
"2004-01-29",20.6933326721191,20.8888893127441,20.6266670227051,20.8888893127441,896850,17.3442630767822
"2004-01-30",20.8222217559814,21.0844440460205,20.7999992370605,21.0844440460205,643050,17.5066432952881
"2004-02-02",21.0844440460205,21.466667175293,21.0222225189209,21.2800006866455,732600,17.6690044403076
"2004-02-03",21.2355556488037,21.5511112213135,21.2044448852539,21.4177780151367,544950,17.7834091186523
"2004-02-04",21.3999996185303,21.4400005340576,21.0666675567627,21.2800006866455,786600,17.6690044403076
"2004-02-05",21.2311115264893,21.3555564880371,21.1555557250977,21.2977771759033,480150,17.6837673187256
"2004-02-06",21.2222213745117,21.5555553436279,21.2222213745117,21.5555553436279,452475,17.8978118896484
"2004-02-09",21.4755554199219,21.6800003051758,21.466667175293,21.6222229003906,596475,17.9531688690186
"2004-02-10",21.7999992370605,22.3111114501953,21.7999992370605,22.1777782440186,1480050,18.4144458770752
"2004-02-11",22.088888168335,22.4222221374512,21.9777774810791,22.364444732666,844650,18.5694313049316
"2004-02-12",22.088888168335,22.4266662597656,22.088888168335,22.2888889312744,681300,18.5067043304443
"2004-02-13",22.1777782440186,22.3466663360596,22.1288890838623,22.2444438934326,821700,18.469799041748
"2004-02-17",22.3555564880371,22.8355560302734,22.3022212982178,22.728889465332,865350,18.8720455169678
"2004-02-18",22.817777633667,22.9422225952148,22.7555561065674,22.9200000762939,1145250,19.0307140350342
"2004-02-19",22.9200000762939,22.9200000762939,22.6666679382324,22.7111110687256,1274625,18.8572769165039
"2004-02-20",22.7777786254883,22.8222217559814,22.6533336639404,22.8088893890381,1166175,18.9384670257568
"2004-02-23",22.8533325195312,22.9644432067871,22.6800003051758,22.8755569458008,1035450,18.9938220977783
"2004-02-24",22.8755569458008,23.0444431304932,22.7244434356689,22.9333324432373,1028925,19.0417957305908
"2004-02-25",23.0355567932129,23.0444431304932,22.8888893127441,22.9599990844727,496800,19.063928604126
"2004-02-26",22.9777774810791,23.088888168335,22.7866668701172,23.0533332824707,667800,19.1414279937744
"2004-02-27",23.0222225189209,23.2888889312744,23.0133323669434,23.1644439697266,855450,19.2336883544922
"2004-03-01",23.3333320617676,23.4177780151367,23.195556640625,23.195556640625,692775,19.2595138549805
"2004-03-02",23.195556640625,23.3822212219238,23.1511116027832,23.2933330535889,615825,19.3406982421875
"2004-03-03",23.2444438934326,23.6222229003906,23.2444438934326,23.6044445037842,941850,19.5990200042725
"2004-03-04",23.5511112213135,23.5733337402344,23.3866672515869,23.5555553436279,572400,19.5584297180176
"2004-03-05",23.3999996185303,23.5866661071777,23.3866672515869,23.546667098999,836325,19.5510520935059
"2004-03-08",23.546667098999,23.7333335876465,23.5377788543701,23.6666679382324,723825,19.6506862640381
"2004-03-09",23.7111110687256,23.7111110687256,23.5822219848633,23.6577777862549,837450,19.6432991027832
"2004-03-10",23.6577777862549,23.6622219085693,23.2044448852539,23.271110534668,920475,19.3222503662109
"2004-03-11",23.2266674041748,23.271110534668,22.8222217559814,22.8533325195312,932400,18.9753684997559
"2004-03-12",22.7911109924316,23.2088890075684,22.7555561065674,23.2044448852539,1012725,19.2668876647949
"2004-03-15",23.1555557250977,23.1555557250977,23,23.0355567932129,1022850,19.1266613006592
"2004-03-16",23.0311107635498,23.4444446563721,23.0311107635498,23.3777770996094,987075,19.4108142852783
"2004-03-17",23.3733329772949,23.6933326721191,23.364444732666,23.6444435119629,644625,19.6322441101074
"2004-03-18",23.6800003051758,23.7688884735107,23.5955562591553,23.6711101531982,1063350,19.6543827056885
"2004-03-19",23.6000003814697,23.7022228240967,23.4755554199219,23.4755554199219,711450,19.4920082092285
"2004-03-22",23.3333320617676,23.4622211456299,23.1288890838623,23.4044437408447,776700,19.4329700469971
"2004-03-23",23.4044437408447,23.5422210693359,23.2755565643311,23.3777770996094,549675,19.4108142852783
"2004-03-24",23.2800006866455,23.4133338928223,23.0577774047852,23.0977783203125,617175,19.1783313751221
"2004-03-25",23.2444438934326,23.5599994659424,23.1288890838623,23.546667098999,678825,19.5510520935059
"2004-03-26",23.546667098999,23.6666679382324,23.466667175293,23.4888896942139,629775,19.5030727386475
"2004-03-29",23.6000003814697,23.7911109924316,23.5111103057861,23.6888885498047,535725,19.6691417694092
"2004-03-30",23.6666679382324,23.9244441986084,23.6266670227051,23.8533325195312,720900,19.8056793212891
"2004-03-31",23.7955551147461,23.9288883209229,23.6711101531982,23.9066677093506,538650,19.8907203674316
"2004-04-01",23.9066677093506,24.2133331298828,23.8222217559814,24.1911106109619,1019475,20.1273918151855
"2004-04-02",24.3022212982178,24.4444446563721,24.0666675567627,24.2000007629395,915975,20.134786605835
"2004-04-05",24.2444438934326,24.4222221374512,24.1733322143555,24.3955554962158,749250,20.2974872589111
"2004-04-06",24.3955554962158,24.4755554199219,24.3333320617676,24.3688888549805,607500,20.2753067016602
"2004-04-07",24.3688888549805,24.3777770996094,24.1288890838623,24.1866664886475,457875,20.1236877441406
"2004-04-08",24.2755565643311,24.3999996185303,24.102222442627,24.182222366333,424350,20.1199951171875
"2004-04-12",24.1777782440186,24.4044437408447,24.1777782440186,24.2222213745117,497475,20.1532707214355
"2004-04-13",24.3555564880371,24.3555564880371,23.7866668701172,23.8355560302734,671625,19.8315620422363
"2004-04-14",23.8799991607666,24,23.5422210693359,23.6444435119629,632025,19.6725578308105
"2004-04-15",23.7333335876465,23.7644443511963,23.3733329772949,23.5377788543701,553950,19.583812713623
"2004-04-16",23.6888885498047,23.7600002288818,23.4622211456299,23.7022228240967,759150,19.7206325531006
"2004-04-19",23.5111103057861,23.5733337402344,23.1733322143555,23.3377780914307,1297350,19.4173984527588
"2004-04-20",23.4044437408447,23.4400005340576,22.9155559539795,22.9200000762939,965250,19.0698051452637
"2004-04-21",22.8266677856445,22.9288883209229,22.6755561828613,22.7333335876465,901575,18.9144954681396
"2004-04-22",22.7999992370605,22.8577785491943,22.5777778625488,22.7733325958252,1673325,18.9477710723877
"2004-04-23",22.7111110687256,22.9288883209229,22.6311111450195,22.817777633667,1109475,18.9847507476807
"2004-04-26",22.7422218322754,22.8666667938232,22.6000003814697,22.6177787780762,1101150,18.8183574676514
"2004-04-27",22.6177787780762,23.0977783203125,22.6177787780762,22.9333324432373,1139175,19.0809020996094
"2004-04-28",22.9377784729004,22.9377784729004,22.5555553436279,22.5955562591553,1267200,18.7998676300049
"2004-04-29",22.6399993896484,22.9866676330566,22.5244445800781,22.6177787780762,1468350,18.8183574676514
"2004-04-30",22.6666679382324,23.1866664886475,22.6044445037842,23.1288890838623,1634175,19.2436008453369
"2004-05-03",23.1288890838623,23.3600006103516,23.1288890838623,23.2133331298828,1151100,19.3138637542725
"2004-05-04",23.1911106109619,23.2888889312744,23.0666675567627,23.1333332061768,791775,19.2472991943359
"2004-05-05",22.8444442749023,23.2444438934326,22.8444442749023,23.1155567169189,1015875,19.2325115203857
"2004-05-06",22.9333324432373,23.1777782440186,22.8888893127441,23.0311107635498,1659825,19.1622562408447
"2004-05-07",23.0044441223145,23.0711116790771,22.2311115264893,22.2311115264893,1523475,18.4966430664062
"2004-05-10",22.2311115264893,22.2311115264893,21.8755569458008,22.1288890838623,1239975,18.4115886688232
"2004-05-11",22,22.1466674804688,21.9422225952148,22.0222225189209,1108125,18.3228454589844
"2004-05-12",22.088888168335,22.6844444274902,22.0444431304932,22.6444435119629,1545975,18.8405361175537
"2004-05-13",22.6222229003906,22.9288883209229,22.533332824707,22.8533325195312,940275,19.0143356323242
"2004-05-14",22.8533325195312,23.1555557250977,22.7199993133545,23.0133323669434,1125225,19.1474494934082
"2004-05-17",22.8799991607666,22.8844432830811,22.6222229003906,22.7911109924316,641250,18.9625663757324
"2004-05-18",22.7955551147461,23.2222213745117,22.7866668701172,23.0311107635498,1049625,19.1622562408447
"2004-05-19",23.088888168335,23.2755565643311,22.8222217559814,22.8400001525879,977850,19.0032405853271
"2004-05-20",22.8933334350586,22.8933334350586,22.6177787780762,22.7022228240967,1021500,18.8886165618896
"2004-05-21",22.7999992370605,22.9777774810791,22.6755561828613,22.7999992370605,671400,18.9699592590332
"2004-05-24",22.831111907959,22.9955558776855,22.7111110687256,22.9777774810791,682650,19.1178741455078
"2004-05-25",22.9777774810791,23.0799999237061,22.6088886260986,23.0222225189209,1217475,19.1548557281494
"2004-05-26",23.0266666412354,23.3244438171387,22.9733333587646,23.1777782440186,971775,19.2842807769775
"2004-05-27",23.2444438934326,23.728889465332,23.2444438934326,23.6711101531982,1289475,19.6947422027588
"2004-05-28",23.6711101531982,24.1599998474121,23.6577777862549,24.0844440460205,4092075,20.0386428833008
"2004-06-01",24.088888168335,24.1333332061768,23.8400001525879,24.0755558013916,1311750,20.03125
"2004-06-02",24.2222213745117,24.3911113739014,24.0488891601562,24.3155555725098,794475,20.2309226989746
"2004-06-03",24.3777770996094,24.3777770996094,24.0088882446289,24.0088882446289,877725,19.9757804870605
"2004-06-04",24.0977783203125,24.2355556488037,24.0266666412354,24.088888168335,721125,20.0423412322998
"2004-06-07",24.1555557250977,24.3600006103516,24.1555557250977,24.2888889312744,702450,20.2087421417236
"2004-06-08",24.2666664123535,24.4222221374512,24.1333332061768,24.4222221374512,774225,20.3196792602539
"2004-06-09",24.3999996185303,24.533332824707,23.9377784729004,23.9377784729004,776250,19.916618347168
"2004-06-10",24.0088882446289,24.1555557250977,23.911111831665,24.0266666412354,618075,19.990571975708
"2004-06-14",24.0266666412354,24.0266666412354,23.6399993896484,23.7333335876465,945900,19.7465152740479
"2004-06-15",23.8222217559814,23.9599990844727,23.7333335876465,23.8222217559814,1014075,19.8204689025879
"2004-06-16",23.9022216796875,23.9288883209229,23.6888885498047,23.71555519104,523350,19.7317161560059
"2004-06-17",23.6266670227051,23.8355560302734,23.4888896942139,23.7733325958252,555975,19.7797946929932
"2004-06-18",23.6888885498047,23.7955551147461,23.4755554199219,23.5733337402344,1064700,19.6133842468262
"2004-06-21",23.6444435119629,23.6533336639404,23.5200004577637,23.5555553436279,527850,19.5985927581787
"2004-06-22",23.6000003814697,23.7511100769043,23.5022220611572,23.5555553436279,1481625,19.5985927581787
"2004-06-23",23.5555553436279,23.7511100769043,23.3333320617676,23.7066669464111,1112850,19.7243213653564
"2004-06-24",23.7955551147461,23.9377784729004,23.6577777862549,23.6977787017822,831150,19.716926574707
"2004-06-25",23.7066669464111,23.9244441986084,23.5599994659424,23.6222229003906,762975,19.6540603637695
"2004-06-28",23.6666679382324,23.9777774810791,23.6000003814697,23.6622219085693,1011375,19.6873474121094
"2004-06-29",23.5955562591553,23.8666667938232,23.5955562591553,23.817777633667,634725,19.8167762756348
"2004-06-30",23.7111110687256,23.9955558776855,23.6800003051758,23.911111831665,649800,19.9353427886963
"2004-07-01",24.0666675567627,24.1111106872559,23.6977787017822,23.9333324432373,760275,19.9538726806641
"2004-07-02",24.0222225189209,24.0222225189209,23.7644443511963,23.8400001525879,536175,19.8760566711426
"2004-07-06",23.8400001525879,23.8400001525879,23.5155563354492,23.6622219085693,612900,19.7278308868408
"2004-07-07",23.6711101531982,23.9733333587646,23.4311103820801,23.9288883209229,1340550,19.9501628875732
"2004-07-08",23.9777774810791,24.1644439697266,23.8666667938232,23.8711109161377,1402200,19.9019947052002
"2004-07-09",23.9333324432373,23.9866676330566,23.7466678619385,23.8933334350586,625050,19.9205207824707
"2004-07-12",23.8666667938232,24.0666675567627,23.7999992370605,23.9422225952148,579600,19.9612865447998
"2004-07-13",23.9333324432373,23.9333324432373,23.6888885498047,23.7955551147461,668925,19.8390026092529
"2004-07-14",23.7333335876465,23.7911109924316,23.5155563354492,23.6000003814697,478125,19.6759586334229
"2004-07-15",23.5733337402344,23.5777778625488,23.2088890075684,23.2755565643311,1025550,19.4054565429688
"2004-07-16",23.3777770996094,23.466667175293,23.0933322906494,23.1066665649414,1021725,19.2646541595459
"2004-07-19",23.1555557250977,23.2800006866455,23.1555557250977,23.2088890075684,855900,19.349889755249
"2004-07-20",23.1644439697266,23.28444480896,22.9466667175293,23.1599998474121,1305900,19.3091278076172
"2004-07-21",23.2666664123535,23.4755554199219,23.2000007629395,23.2444438934326,821250,19.3795204162598
"2004-07-22",23.2444438934326,23.351110458374,22.6933326721191,23.0844440460205,1186875,19.2461280822754
"2004-07-23",23.0933322906494,23.0933322906494,22.6844444274902,22.9155559539795,1701900,19.1053199768066
"2004-07-26",22.8355560302734,22.9733333587646,22.3866672515869,22.466667175293,1841400,18.7310695648193
"2004-07-27",22.533332824707,22.8088893890381,22.3822212219238,22.7422218322754,1411200,18.9608173370361
"2004-07-28",22.7466678619385,23,22.4622211456299,22.9466667175293,1389375,19.1312637329102
"2004-07-29",22.9511108398438,23.2622222900391,22.8755569458008,23.2266674041748,1445850,19.3647079467773
"2004-07-30",23.1866664886475,23.4044437408447,23.1288890838623,23.2355556488037,1181025,19.3721179962158
"2004-08-02",23.2399997711182,23.3733329772949,23.0444431304932,23.3199996948242,751725,19.4425220489502
"2004-08-03",23.3555564880371,23.466667175293,23.1911106109619,23.4177780151367,1192725,19.5240364074707
"2004-08-04",23.3777770996094,23.3777770996094,23.0666675567627,23.2888889312744,1377675,19.4165782928467
"2004-08-05",23.2444438934326,23.2888889312744,22.8933334350586,22.9466667175293,1007100,19.1312637329102
"2004-08-06",22.9244441986084,22.9244441986084,22.5599994659424,22.5777778625488,1059525,18.8237037658691
"2004-08-09",22.533332824707,22.6222229003906,22.3777770996094,22.3822212219238,1446075,18.6606788635254
"2004-08-10",22.4799995422363,22.648889541626,22.3999996185303,22.6222229003906,1528875,18.8607635498047
"2004-08-11",22.6222229003906,22.6622219085693,22.4266662597656,22.4755554199219,1496250,18.7384872436523
"2004-08-12",22.5777778625488,22.6666679382324,22.4266662597656,22.4400005340576,1235475,18.7088432312012
"2004-08-13",22.5066661834717,22.5822219848633,22.4088897705078,22.466667175293,1190475,18.7310695648193
"2004-08-16",22.5555553436279,22.7600002288818,22.5422210693359,22.7333335876465,482400,18.953405380249
"2004-08-17",22.728889465332,22.9333324432373,22.6711101531982,22.71555519104,652725,18.9385757446289
"2004-08-18",22.7688884735107,23.0577774047852,22.6666679382324,23.0533332824707,595125,19.2201843261719
"2004-08-19",22.9777774810791,23.0444431304932,22.7377777099609,22.8933334350586,633150,19.0867900848389
"2004-08-20",22.897777557373,22.9822216033936,22.7999992370605,22.9599990844727,604575,19.1423759460449
"2004-08-23",22.9911117553711,23.0311107635498,22.7688884735107,22.8355560302734,521775,19.0386257171631
"2004-08-24",22.8488883972168,22.9955558776855,22.7333335876465,22.7866668701172,512100,18.9978675842285
"2004-08-25",22.9244441986084,23.0222225189209,22.7911109924316,22.9022216796875,723825,19.0942077636719
"2004-08-26",22.9911117553711,23.0533332824707,22.8755569458008,23.0533332824707,409950,19.2201843261719
"2004-08-27",23.1422214508057,23.1422214508057,23.0222225189209,23.0666675567627,437850,19.2313079833984
"2004-08-30",23.1111106872559,23.2000007629395,22.9333324432373,22.9422225952148,306000,19.1275539398193
"2004-08-31",22.8755569458008,22.9733333587646,22.7777786254883,22.8799991607666,1035225,19.0756702423096
"2004-09-01",22.8222217559814,22.9422225952148,22.71555519104,22.7999992370605,807075,19.0089817047119
"2004-09-02",22.7999992370605,23.0044441223145,22.6711101531982,22.9511108398438,789300,19.1349563598633
"2004-09-03",22.9555568695068,23.1733322143555,22.9555568695068,23.0444431304932,845100,19.2127799987793
"2004-09-07",23.3111114501953,23.3822212219238,23.1866664886475,23.351110458374,868725,19.4684562683105
"2004-09-08",23.351110458374,23.351110458374,22.831111907959,22.9777774810791,1370025,19.1571998596191
"2004-09-09",23.088888168335,23.0977783203125,22.7422218322754,22.9066677093506,863100,19.0979118347168
"2004-09-10",22.9777774810791,22.9822216033936,22.831111907959,22.9200000762939,449775,19.1090278625488
"2004-09-13",22.9644432067871,23.0711116790771,22.8488883972168,23.0533332824707,536850,19.2201843261719
"2004-09-14",23.0933322906494,23.4799995422363,22.9422225952148,23.0799999237061,620775,19.2424240112305
"2004-09-15",23.1244430541992,23.2000007629395,22.8888893127441,22.9555568695068,448200,19.1386737823486
"2004-09-16",23.0266666412354,23.1333332061768,22.9466667175293,23.1155567169189,690075,19.2720642089844
"2004-09-17",23.2000007629395,23.271110534668,23.102222442627,23.1466674804688,994500,19.298002243042
"2004-09-20",23.1466674804688,23.2088890075684,23.0444431304932,23.0755558013916,344475,19.2387275695801
"2004-09-21",23.0666675567627,23.3422222137451,23.0666675567627,23.2977771759033,1060425,19.4239864349365
"2004-09-22",23.2444438934326,23.2444438934326,22.8755569458008,22.9022216796875,580500,19.0942077636719
"2004-09-23",22.9466667175293,23.0266666412354,22.817777633667,22.9333324432373,827325,19.1201477050781
"2004-09-24",22.8844432830811,23.2399997711182,22.8844432830811,23.0977783203125,753975,19.2572498321533
"2004-09-27",23.0977783203125,23.2800006866455,23.0044441223145,23.1555557250977,1086075,19.3054161071777
"2004-09-28",23.2222213745117,23.2888889312744,23.0533332824707,23.182222366333,665775,19.3276481628418
"2004-09-29",23.3111114501953,23.3111114501953,23.1200008392334,23.3066673278809,491625,19.4314098358154
"2004-09-30",23.3066673278809,23.71555519104,23.3066673278809,23.635555267334,887850,19.7056045532227
"2004-10-01",23.897777557373,24.2044448852539,23.7866668701172,24.2044448852539,942300,20.1799049377441
"2004-10-04",24.3111114501953,24.3111114501953,24.0044441223145,24.0355567932129,854325,20.0796566009521
"2004-10-05",24.0977783203125,24.0977783203125,23.8222217559814,23.8622226715088,837675,19.9348468780518
"2004-10-06",23.911111831665,24.0799999237061,23.8577785491943,24.0799999237061,527850,20.1167793273926
"2004-10-07",24.1777782440186,24.182222366333,23.9911117553711,24.0222225189209,906750,20.0685176849365
"2004-10-08",24.0666675567627,24.088888168335,23.8755569458008,23.911111831665,559575,19.9756889343262
"2004-10-11",23.7777786254883,23.817777633667,23.5688896179199,23.5688896179199,726525,19.6897945404053
"2004-10-12",23.5599994659424,23.6399993896484,23.3422222137451,23.3999996185303,754200,19.548698425293
"2004-10-13",23.4044437408447,23.5022220611572,23.2755565643311,23.3866672515869,824850,19.5375576019287
"2004-10-14",23.4222221374512,23.546667098999,23.0577774047852,23.0933322906494,798525,19.2925090789795
"2004-10-15",23.1555557250977,23.1555557250977,22.5777778625488,22.9555568695068,1582875,19.1774101257324
"2004-10-18",22.9777774810791,23.1066665649414,22.7422218322754,22.9911117553711,626400,19.2071113586426
"2004-10-19",22.9911117553711,23.0844440460205,22.0355567932129,22.3022212982178,1238625,18.6316108703613
"2004-10-20",22.3333320617676,22.4355564117432,21.9777774810791,22.4044437408447,1791000,18.7169933319092
"2004-10-21",22.2222213745117,22.2888889312744,21.9022216796875,22.0844440460205,1364175,18.4496726989746
"2004-10-22",22.1555557250977,22.7022228240967,22.1111106872559,22.4488887786865,1232775,18.7541370391846
"2004-10-25",22.4222221374512,22.8355560302734,22.3377780914307,22.6888885498047,825300,18.9546375274658
"2004-10-26",22.8088893890381,23.2133331298828,22.7866668701172,23.2000007629395,1627875,19.3816223144531
"2004-10-27",23.6444435119629,24.271110534668,23.5288887023926,23.9555568695068,2799225,20.0128307342529
"2004-10-28",23.911111831665,24.3555564880371,23.897777557373,24.0666675567627,1161225,20.1056461334229
"2004-10-29",24.0666675567627,24.1377773284912,23.7955551147461,24.0088882446289,947700,20.0573844909668
"2004-11-01",24.0666675567627,24.1333332061768,23.9333324432373,24.0755558013916,577125,20.1130695343018
"2004-11-02",24.088888168335,24.3022212982178,24,24.0400009155273,791775,20.0833683013916
"2004-11-03",24.2222213745117,24.3244438171387,23.9333324432373,24.0311107635498,679050,20.07594871521
"2004-11-04",24.0977783203125,24.6088886260986,24.0977783203125,24.6000003814697,1162800,20.5512027740479
"2004-11-05",24.7111110687256,25,24.453332901001,24.6177787780762,1280925,20.5660514831543
"2004-11-08",24.6311111450195,24.6800003051758,24.3999996185303,24.4355564117432,1022625,20.4138240814209
"2004-11-09",24.3555564880371,24.4977779388428,24.1511116027832,24.3333320617676,912375,20.3284168243408
"2004-11-10",24.3555564880371,24.7644443511963,24.3555564880371,24.6577777862549,961425,20.5994720458984
"2004-11-11",24.6888885498047,25.0355567932129,24.6711101531982,24.9777774810791,842625,20.8668022155762
"2004-11-12",24.9333324432373,24.9333324432373,24.546667098999,24.7600002288818,763650,20.6848659515381
"2004-11-15",24.8799991607666,25.0444431304932,24.7600002288818,24.8666667938232,557325,20.773983001709
"2004-11-16",24.8711109161377,24.8799991607666,24.5599994659424,24.6666679382324,517950,20.6069049835205
"2004-11-17",24.6666679382324,25.1111106872559,24.6666679382324,24.8933334350586,630000,20.7962512969971
"2004-11-18",24.9333324432373,24.9644432067871,24.7955551147461,24.8888893127441,520875,20.792537689209
"2004-11-19",24.4799995422363,24.6666679382324,24.3466663360596,24.3733329772949,1381725,20.3618412017822
"2004-11-22",24.2666664123535,24.7511100769043,24.2666664123535,24.7066669464111,1038825,20.6403198242188
"2004-11-23",24.7955551147461,24.8755569458008,24.3333320617676,24.7422218322754,834075,20.6700210571289
"2004-11-24",24.8577785491943,24.8666667938232,24.6711101531982,24.728889465332,445050,20.6588745117188
"2004-11-26",24.7377777099609,24.7999992370605,24.635555267334,24.6888885498047,190800,20.6254558563232
"2004-11-29",24.4444446563721,24.6622219085693,24.3111114501953,24.5022220611572,952425,20.4695148468018
"2004-11-30",24.4888896942139,24.5022220611572,24.2933330535889,24.4044437408447,745875,20.3878288269043
"2004-12-01",24.4488887786865,24.8888893127441,24.3999996185303,24.8888893127441,510300,20.792537689209
