"Index","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2004-02-26",8.05290508270264,8.27189922332764,8.03555870056152,8.22853374481201,1185284,6.5955924987793
"2004-02-27",8.20685195922852,8.38247966766357,8.10927963256836,8.12012100219727,1939346,6.50869560241699
"2004-03-01",8.14397239685059,8.47788429260254,8.14397239685059,8.47788429260254,1093044,6.79545879364014
"2004-03-02",8.49956607818604,8.65134429931641,8.46487426757812,8.48221969604492,2305539,6.79893445968628
"2004-03-03",8.48221969604492,8.48655700683594,8.33477878570557,8.44319152832031,1111953,6.76765298843384
"2004-03-04",8.44536018371582,8.50390338897705,8.31743335723877,8.50173473358154,918249,6.81457567214966
"2004-03-05",8.45620059967041,8.67085933685303,8.41717338562012,8.61448383331299,1626191,6.9049482345581
"2004-03-08",8.58629703521729,8.68603610992432,8.52558517456055,8.55810928344727,1147004,6.85976409912109
"2004-03-09",8.56461429595947,8.56461429595947,8.35212516784668,8.38681697845459,661822,6.7224645614624
"2004-03-10",8.38898468017578,8.42367744445801,8.07242012023926,8.07675552368164,857832,6.47393465042114
"2004-03-11",8.05507373809814,8.29141426086426,8.03122329711914,8.05073738098145,788652,6.45307922363281
"2004-03-12",8.08326053619385,8.29358196258545,8.05941009521484,8.29358196258545,502708,6.64773035049438
"2004-03-15",8.27840423583984,8.27840423583984,7.94882917404175,7.98569011688232,1087048,6.4009428024292
"2004-03-16",8.02905464172363,8.15264511108398,7.98352098464966,8.07025241851807,862905,6.46872091293335
"2004-03-17",8.10060691833496,8.156982421875,8.07025241851807,8.12228965759277,566815,6.51043367385864
"2004-03-18",8.12228965759277,8.15264511108398,7.9661750793457,8.12228965759277,623081,6.51043367385864
"2004-03-19",8.12228965759277,8.1656551361084,8.04640102386475,8.08759784698486,498557,6.48262643814087
"2004-03-22",8.08759784698486,8.08759784698486,7.81873416900635,7.91630506515503,932546,6.3453254699707
"2004-03-23",7.97051191329956,8.03772830963135,7.89028596878052,7.95533418655396,793725,6.37660837173462
"2004-03-24",7.93365097045898,7.95099687576294,7.79488277435303,7.83391189575195,857832,6.2792820930481
"2004-03-25",7.87727689743042,7.99002599716187,7.81439685821533,7.96400690078735,1443095,6.3835620880127
"2004-03-26",7.99653100967407,8.12012100219727,7.92497777938843,8.04206371307373,565431,6.4461259841919
"2004-03-29",8.58629703521729,9.19340801239014,8.52558517456055,9.15654754638672,5738250,7.33944272994995
"2004-03-30",9.1066780090332,9.37771034240723,9.00477027893066,9.37337398529053,2735838,7.51324224472046
"2004-03-31",9.32350444793701,9.49696445465088,9.27146625518799,9.28447532653809,2723386,7.44198322296143
"2004-04-01",9.27363395690918,9.30182075500488,9.1066780090332,9.24761486053467,1805137,7.41243982315063
"2004-04-02",9.28013896942139,9.36470127105713,9.26929664611816,9.32350444793701,2735838,7.47326946258545
"2004-04-05",9.343017578125,9.42324447631836,9.3169994354248,9.42324447631836,1232326,7.55321598052979
"2004-04-06",9.37987899780273,9.5251522064209,9.34735488891602,9.41023445129395,1790378,7.54278087615967
"2004-04-07",9.42107486724854,9.47745037078857,9.32350444793701,9.39939308166504,1273834,7.53409767150879
"2004-04-08",9.46444129943848,9.48612308502197,9.30832576751709,9.3256721496582,801566,7.47500705718994
"2004-04-12",9.35819625854492,9.50130081176758,9.35819625854492,9.40372943878174,520234,7.53757333755493
"2004-04-13",9.3343448638916,9.41240215301514,9.13920211791992,9.13920211791992,1001265,7.32554149627686
"2004-04-14",9.15004253387451,9.24110984802246,9.07198619842529,9.15654754638672,1242934,7.33944272994995
"2004-04-15",9.15437984466553,9.23677444458008,9.01561069488525,9.08933162689209,788191,7.28556680679321
"2004-04-16",9.0915002822876,9.23677444458008,9.01994800567627,9.22376441955566,988813,7.39332056045532
"2004-04-19",9.42107486724854,9.5403299331665,9.35385894775391,9.49696445465088,1678768,7.61230659484863
"2004-04-20",9.49696445465088,9.5403299331665,9.16088485717773,9.16305255889893,1285826,7.34465885162354
"2004-04-21",9.22593212127686,9.39939308166504,9.13486576080322,9.37771034240723,1228176,7.51671552658081
"2004-04-22",9.37771034240723,9.72246265411377,9.37554168701172,9.71378993988037,1503973,7.78610467910767
"2004-04-23",9.757155418396,9.7679967880249,9.43842220306396,9.57068538665771,630460,7.6713981628418
"2004-04-26",9.58369541168213,9.64223766326904,9.42541217803955,9.57068538665771,893344,7.6713981628418
"2004-04-27",9.57068538665771,9.57068538665771,9.37771034240723,9.47961807250977,1215262,7.59839963912964
"2004-04-28",9.50130081176758,9.50130081176758,9.06331253051758,9.15654754638672,1200965,7.33944272994995
"2004-04-29",9.16088485717773,9.52081489562988,9.16088485717773,9.27363395690918,2686951,7.43329572677612
"2004-04-30",9.26279258728027,9.43191719055176,9.25845623016357,9.29965305328369,2060642,7.45415258407593
"2004-05-03",9.35385894775391,9.37554168701172,9.14787483215332,9.28013896942139,1309808,7.43851184844971
"2004-05-04",9.28013896942139,9.36686897277832,9.22810077667236,9.2779712677002,1556089,7.43677091598511
"2004-05-05",9.29965305328369,9.3126630783081,9.20641803741455,9.22376441955566,750834,7.39332056045532
"2004-05-06",9.22376441955566,9.22376441955566,8.87250709533691,9.01994800567627,1350394,7.2299542427063
"2004-05-07",9.01994800567627,9.08499622344971,8.68603610992432,8.68603610992432,1069984,6.96230506896973
"2004-05-10",8.59930610656738,8.66218566894531,8.36947059631348,8.48655700683594,1501667,6.80241107940674
"2004-05-11",8.52124881744385,8.95273208618164,8.52124881744385,8.85515975952148,1895532,7.09786415100098
"2004-05-12",8.81179523468018,8.81179523468018,8.45620059967041,8.6253252029419,1350394,6.91364145278931
"2004-05-13",8.6405029296875,8.81613159179688,8.59496974945068,8.75758934020996,954223,7.01965618133545
"2004-05-14",8.75975704193115,8.80312156677246,8.58846473693848,8.66652202606201,761902,6.94666242599487
"2004-05-17",8.62966156005859,8.62966156005859,8.35863018035889,8.54293060302734,1259998,6.8475980758667
"2004-05-18",8.56027793884277,8.67953205108643,8.47354698181152,8.65784931182861,863366,6.93970775604248
"2004-05-19",8.69470882415771,8.90069389343262,8.61665153503418,8.6361665725708,1069984,6.92232942581177
"2004-05-20",8.58846473693848,8.72723293304443,8.45186519622803,8.50607109069824,1358234,6.81805086135864
"2004-05-21",8.52124881744385,8.54293060302734,8.4128360748291,8.46270561218262,938081,6.78329515457153
"2004-05-24",8.51691246032715,8.57328701019287,8.399827003479,8.49089336395264,855987,6.80588817596436
"2004-05-25",8.41500377655029,8.55377292633057,8.3933219909668,8.49739837646484,2355348,6.81110095977783
"2004-05-26",8.49956607818604,8.54076290130615,8.43668746948242,8.52775382995605,1279369,6.83543062210083
"2004-05-27",8.55377292633057,8.74891567230225,8.53209018707275,8.73373794555664,1066756,7.00053930282593
"2004-05-28",8.73157024383545,8.82263660430908,8.67953205108643,8.79661846160889,810790,7.05094480514526
"2004-06-01",8.78143978118896,9.01344299316406,8.77927112579346,8.91804027557373,1439866,7.14826965332031
"2004-06-02",8.95056438446045,9.0980052947998,8.78360843658447,9.02428436279297,1247546,7.23342847824097
"2004-06-03",9.02645301818848,9.02645301818848,8.81396389007568,8.8681697845459,1706901,7.1082935333252
"2004-06-04",8.95489978790283,9.06981754302979,8.89202117919922,9.00910663604736,717166,7.22126054763794
"2004-06-07",8.99826526641846,9.19340801239014,8.97658252716064,9.17823123931885,868901,7.35682487487793
"2004-06-08",9.17606163024902,9.17606163024902,9.06331253051758,9.13269710540771,654443,7.32032918930054
"2004-06-09",9.13920211791992,9.20858573913574,9.04163074493408,9.0503044128418,640146,7.25428295135498
"2004-06-10",9.06331253051758,9.08499622344971,8.99826526641846,9.02211570739746,772971,7.23168849945068
"2004-06-14",9.03078937530518,9.03295803070068,8.90719890594482,8.90719890594482,1177444,7.13957357406616
"2004-06-15",8.92888069152832,9.03078937530518,8.84648704528809,8.8638334274292,1186206,7.10481786727905
"2004-06-16",8.90069389343262,8.96140480041504,8.73373794555664,8.96140480041504,802949,7.18302583694458
"2004-06-17",8.96140480041504,8.99826526641846,8.8681697845459,8.97441482543945,833850,7.19345474243164
"2004-06-18",8.97441482543945,9.17823123931885,8.91804027557373,8.97441482543945,1643717,7.19345474243164
"2004-06-21",8.95489978790283,8.99826526641846,8.81179523468018,8.96574211120605,1896916,7.18650102615356
"2004-06-22",8.96574211120605,8.96574211120605,8.67736339569092,8.76626205444336,2383482,7.02660655975342
"2004-06-23",8.76626205444336,9.00260162353516,8.70771884918213,8.99176120758057,1410350,7.20735836029053
"2004-06-24",9.01994800567627,9.19991302490234,8.98091888427734,9.0936689376831,1195892,7.28904294967651
"2004-06-25",9.0958366394043,9.35385894775391,9.08933162689209,9.34084987640381,3388898,7.48717308044434
"2004-06-28",9.35385894775391,9.38855171203613,9.26279258728027,9.29531669616699,1023864,7.45067453384399
"2004-06-29",9.29531669616699,9.40372943878174,9.28013896942139,9.35819625854492,1367919,7.50107526779175
"2004-06-30",9.35819625854492,9.37771034240723,9.30182075500488,9.34735488891602,1460620,7.49238538742065
"2004-07-01",9.34735488891602,9.34735488891602,9.08282661437988,9.13052940368652,1909829,7.31859016418457
"2004-07-02",9.13052940368652,9.17823123931885,8.99392890930176,9.1023416519165,1140548,7.29598999023438
"2004-07-06",9.1023416519165,9.1153507232666,8.98091888427734,9.01994800567627,756368,7.2299542427063
"2004-07-07",9.04163074493408,9.11752033233643,8.92237567901611,8.97441482543945,511932,7.19345474243164
"2004-07-08",8.95273208618164,9.03078937530518,8.86166477203369,8.91587162017822,974054,7.14653015136719
"2004-07-09",8.97007846832275,9.01561069488525,8.91370296478271,8.98742389678955,576039,7.20388078689575
"2004-07-12",8.97658252716064,8.97658252716064,8.73157024383545,8.79444885253906,978666,7.04920482635498
"2004-07-13",8.81396389007568,8.84648704528809,8.75975704193115,8.82263660430908,713015,7.07179641723633
"2004-07-14",8.80529117584229,8.92237567901611,8.71639156341553,8.79661846160889,527152,7.05094480514526
"2004-07-15",8.82480525970459,8.8399829864502,8.73807525634766,8.77059841156006,543294,7.03008699417114
"2004-07-16",8.76842975616455,8.78143978118896,8.65134429931641,8.65134429931641,570966,6.93449831008911
"2004-07-19",8.68386840820312,8.77059841156006,8.58195972442627,8.68820476531982,848147,6.96404123306274
"2004-07-20",8.63399791717529,8.72723293304443,8.62749290466309,8.70771884918213,1043234,6.97968435287476
"2004-07-21",8.70771884918213,8.73590564727783,8.54726791381836,8.56461429595947,1393285,6.86498022079468
"2004-07-22",8.56461429595947,8.68603610992432,8.45403289794922,8.65784931182861,1341170,6.93970775604248
"2004-07-23",8.6556806564331,8.68169975280762,8.50173473358154,8.51040840148926,876741,6.82153177261353
"2004-07-26",8.51040840148926,8.52124881744385,8.33477878570557,8.38898468017578,974054,6.72420454025269
"2004-07-27",8.42584609985352,8.54726791381836,8.42584609985352,8.50390338897705,861522,6.81631660461426
"2004-07-28",8.78143978118896,9.51647853851318,8.78143978118896,9.46444129943848,3674842,7.58623743057251
"2004-07-29",9.5815258026123,9.62272262573242,9.34518623352051,9.57068538665771,1748870,7.6713981628418
"2004-07-30",9.5403299331665,9.65958404541016,9.48395538330078,9.52948760986328,1536257,7.63837575912476
"2004-08-02",9.44926261901855,9.51864719390869,9.42757987976074,9.50346946716309,2196696,7.61752319335938
"2004-08-03",9.43842220306396,9.55550670623779,9.41023445129395,9.51214218139648,1440789,7.62447118759155
"2004-08-04",9.49696445465088,9.55550670623779,9.36470127105713,9.45359897613525,1143315,7.57754850387573
"2004-08-05",9.5403299331665,9.5403299331665,9.3256721496582,9.3256721496582,838000,7.47500705718994
"2004-08-06",9.30182075500488,9.30399036407471,9.00260162353516,9.04379940032959,1108264,7.24906921386719
"2004-08-09",9.0871639251709,9.11318302154541,9.02862071990967,9.03078937530518,809406,7.23863983154297
"2004-08-10",9.08499622344971,9.36253261566162,9.08499622344971,9.343017578125,902568,7.48890590667725
"2004-08-11",9.34084987640381,9.37987899780273,9.18039894104004,9.35169124603271,1311192,7.49585819244385
"2004-08-12",9.32350444793701,9.32350444793701,9.16738891601562,9.21075534820557,783579,7.38289594650269
"2004-08-13",9.19340801239014,9.23677444458008,9.07632255554199,9.1066780090332,1221258,7.2994704246521
"2004-08-16",9.0958366394043,9.22810077667236,9.08933162689209,9.21942806243896,1591140,7.38984775543213
"2004-08-17",9.23460483551025,9.26712894439697,9.19991302490234,9.24327754974365,1661704,7.40896224975586
"2004-08-18",9.24544715881348,9.27363395690918,9.17823123931885,9.27146625518799,1084281,7.43155813217163
"2004-08-19",9.24761486053467,9.35169124603271,9.21509075164795,9.3278398513794,1110570,7.4767427444458
"2004-08-20",9.3278398513794,9.58803081512451,9.30399036407471,9.52731990814209,1102268,7.63663673400879
"2004-08-23",9.51864719390869,9.62705993652344,9.43842220306396,9.5533390045166,1048769,7.65749454498291
"2004-08-24",9.64874172210693,9.96313953399658,9.64874172210693,9.94579410552979,2781036,7.97206783294678
"2004-08-25",9.93928909301758,10.0260190963745,9.84171676635742,9.98698997497559,1958255,8.00508499145508
"2004-08-26",9.97398090362549,10.0563745498657,9.95229816436768,10.0563745498657,1239244,8.06069946289062
"2004-08-27",10.0542058944702,10.0563745498657,9.81352996826172,9.95663547515869,1113798,7.98075580596924
"2004-08-30",9.97398090362549,9.9913272857666,9.71812725067139,9.81136226654053,1222641,7.86431312561035
"2004-08-31",9.81136226654053,10.0238513946533,9.81136226654053,10.0238513946533,1236938,8.03463077545166
"2004-09-01",10.0238513946533,10.1322641372681,9.88941860198975,9.93278408050537,1107341,7.96163654327393
"2004-09-02",9.95229816436768,10.1886377334595,9.93495178222656,10.1582832336426,1058915,8.14238452911377
"2004-09-03",10.1365995407104,10.1496095657349,10.0433645248413,10.0498695373535,583418,8.05548763275146
"2004-09-07",10.1582832336426,10.1712923049927,10.0607109069824,10.1365995407104,899801,8.12500667572021
"2004-09-08",10.1582832336426,10.1908073425293,10.075888633728,10.138768196106,1094428,8.12674427032471
"2004-09-09",10.1604509353638,10.3360795974731,10.1604509353638,10.2970514297485,1131324,8.25361728668213
"2004-09-10",10.1257591247559,10.2081527709961,9.9848222732544,10.1908073425293,2054646,8.16845607757568
"2004-09-13",10.1864700317383,10.218994140625,10.166955947876,10.1734609603882,776661,8.15455055236816
"2004-09-14",10.1691236495972,10.1712923049927,9.93061637878418,10.0455331802368,980511,8.05201148986816
"2004-09-15",10.0281867980957,10.052038192749,9.97398090362549,10.0108413696289,542832,8.02420234680176
"2004-09-16",10.0108413696289,10.1691236495972,10.0086727142334,10.0823936462402,714399,8.08155918121338
"2004-09-17",10.1365995407104,10.1409368515015,10.0173463821411,10.0173463821411,1325950,8.0294189453125
"2004-09-20",10.0195140838623,10.0845623016357,9.93495178222656,10.0563745498657,780812,8.06069946289062
"2004-09-21",10.0585432052612,10.2254991531372,10.0563745498657,10.2211618423462,1212495,8.19278621673584
"2004-09-22",10.1691236495972,10.1691236495972,9.9804859161377,9.98915863037109,581573,8.00682735443115
"2004-09-23",9.99566268920898,10.1105813980103,9.90242767333984,10.0845623016357,761902,8.08329391479492
"2004-09-24",10.104076385498,10.2536859512329,10.0954027175903,10.2363395690918,784040,8.2049560546875
"2004-09-27",10.1908073425293,10.1908073425293,10.0455331802368,10.0715522766113,604172,8.07286834716797
"2004-09-28",10.0173463821411,10.656982421875,10.0173463821411,10.652645111084,2659740,8.5386438369751
"2004-09-29",10.4293146133423,10.6309633255005,10.4293146133423,10.4986991882324,1346243,8.41524696350098
"2004-09-30",10.4726800918579,10.6222896575928,10.4076318740845,10.5312232971191,1224486,8.44131660461426
"2004-10-01",10.5854291915894,10.6331310272217,10.5052042007446,10.6331310272217,991119,8.52300262451172
"2004-10-04",10.6634874343872,10.7307033538818,10.5507373809814,10.600606918335,804794,8.49693298339844
"2004-10-05",10.600606918335,10.6678228378296,10.5203819274902,10.5789251327515,828776,8.47955131530762
"2004-10-06",10.5919342041016,10.732871055603,10.5919342041016,10.732871055603,717166,8.60294818878174
"2004-10-07",10.7003469467163,10.7003469467163,10.5464010238647,10.5594100952148,816785,8.46391105651855
"2004-10-08",10.5160446166992,10.5767555236816,10.40980052948,10.4466609954834,903952,8.37353610992432
"2004-10-11",10.4683427810669,10.5594100952148,10.4119691848755,10.4466609954834,589875,8.37353610992432
"2004-10-12",10.4141368865967,10.4141368865967,10.2558536529541,10.3447532653809,806639,8.29185009002686
"2004-10-13",10.3794450759888,10.3902864456177,9.91543769836426,9.98265361785889,1028937,8.00160980224609
"2004-10-14",9.98265361785889,10.1127490997314,9.93712139129639,10.0867300033569,885965,8.08503246307373
"2004-10-15",10.1084127426147,10.4293146133423,10.0975723266602,10.3425846099854,897956,8.290114402771
"2004-10-18",10.3252391815186,10.3967914581299,10.2385082244873,10.2645273208618,781273,8.2275447845459
"2004-10-19",10.2493495941162,10.346920967102,10.0151777267456,10.0151777267456,699179,8.02768135070801
"2004-10-20",10.0173463821411,10.3122291564941,9.98915863037109,10.2883777618408,855065,8.24666690826416
"2004-10-21",10.2666959762573,10.3707723617554,10.0715522766113,10.2276668548584,872129,8.19800090789795
"2004-10-22",10.2450132369995,10.4163045883179,10.114917755127,10.114917755127,765131,8.10762786865234
"2004-10-25",10.1170864105225,10.3187341690063,10.1019077301025,10.2862100601196,844918,8.24492645263672
"2004-10-26",10.2970514297485,10.6027746200562,10.2775373458862,10.5919342041016,1154384,8.48997974395752
"2004-10-27",10.4835214614868,10.4856901168823,9.40372943878174,9.58369541168213,5112863,7.68182945251465
"2004-10-28",9.5403299331665,9.78534317016602,9.52081489562988,9.59453582763672,2238665,7.69051456451416
"2004-10-29",9.60754585266113,9.71378993988037,9.42107486724854,9.50780582427979,1083359,7.62099361419678
"2004-11-01",9.46444129943848,9.60320854187012,9.30182075500488,9.60104084014893,1798680,7.69572496414185
"2004-11-02",9.60537719726562,9.72246265411377,9.49696445465088,9.5490026473999,1620657,7.65401792526245
"2004-11-03",9.70294857025146,9.83087635040283,9.69644355773926,9.72463130950928,1064911,7.79479217529297
"2004-11-04",9.73547267913818,10.004337310791,9.62489223480225,9.99783229827881,993425,8.0137767791748
"2004-11-05",10.0216827392578,10.1691236495972,9.93495178222656,10.0628786087036,1538102,8.06591606140137
"2004-11-08",10.0737209320068,10.1127490997314,9.99783229827881,10.0195140838623,793725,8.03115653991699
"2004-11-09",9.99566268920898,10.2558536529541,9.88941860198975,10.2254991531372,995270,8.19626045227051
"2004-11-10",10.2254991531372,10.3837814331055,10.1474409103394,10.2471809387207,1342553,8.21364307403564
"2004-11-11",10.2753686904907,10.4076318740845,10.2385082244873,10.3924541473389,819552,8.3300838470459
"2004-11-12",10.3946228027344,10.5290546417236,10.2862100601196,10.5290546417236,835233,8.43957996368408
"2004-11-15",10.5290546417236,10.5420637130737,10.4444932937622,10.5225496292114,902568,8.43436527252197
"2004-11-16",10.5225496292114,10.5897655487061,10.3534259796143,10.3599309921265,540065,8.30401802062988
"2004-11-17",10.4141368865967,10.6222896575928,10.3642673492432,10.4878578186035,1040006,8.40655899047852
"2004-11-18",10.4683427810669,10.6244583129883,10.4509973526001,10.6244583129883,765592,8.51605033874512
"2004-11-19",10.6244583129883,10.6396360397339,10.4770164489746,10.4921941757202,687188,8.41003227233887
"2004-11-22",10.4488286972046,10.5052042007446,10.4011268615723,10.4835214614868,1394669,8.40308284759521
"2004-11-23",10.4943628311157,10.561577796936,10.4076318740845,10.5572423934937,964830,8.46217441558838
"2004-11-24",10.5789251327515,10.7111883163452,10.5789251327515,10.6916742324829,542832,8.56992721557617
