"Index","MRK.Open","MRK.High","MRK.Low","MRK.Close","MRK.Volume","MRK.Adjusted"
"2004-03-09",45.2767181396484,45.4103050231934,44.9904594421387,45.1145057678223,6222814,22.0902805328369
"2004-03-10",44.8664131164551,44.9809150695801,43.9408416748047,44.0362586975098,9885050,21.562313079834
"2004-03-11",43.6545791625977,44.799617767334,42.7576332092285,42.9293899536133,9375513,21.020336151123
"2004-03-12",43.0057258605957,43.215648651123,42.8816795349121,43.0820617675781,6929586,21.0950946807861
"2004-03-15",43.2728996276855,43.3206100463867,42.7385482788086,42.7958030700684,7222711,20.9549217224121
"2004-03-16",43.148853302002,43.1583976745605,42.8053436279297,43.0438919067383,6689803,21.07639503479
"2004-03-17",43.2251892089844,43.3015251159668,42.0801544189453,42.3568687438965,11958518,20.7399997711182
"2004-03-18",42.3187026977539,42.700382232666,42.0515251159668,42.5286254882812,7997707,20.8240947723389
"2004-03-19",42.5381698608398,42.7290077209473,41.7557258605957,41.765266418457,8308858,20.450325012207
"2004-03-22",41.7175559997559,42.1278648376465,41.3931312561035,41.5839691162109,10136046,20.3615531921387
"2004-03-23",41.6984748840332,42.1469459533691,41.6698455810547,41.9370231628418,6212125,20.534423828125
"2004-03-24",41.8893127441406,42.099235534668,40.8874053955078,41.0400772094727,8837050,20.0952339172363
"2004-03-25",41.3645057678223,41.965648651123,41.1259536743164,41.6889305114746,8132794,20.4129409790039
"2004-03-26",41.7461814880371,42.4236640930176,41.6793899536133,41.984733581543,5871734,20.5577812194824
"2004-03-29",42.2709922790527,42.6240463256836,41.9370231628418,42.5286254882812,5698081,20.8240947723389
"2004-03-30",42.4427490234375,42.5095405578613,41.7938919067383,42.0801544189453,7722817,20.6044998168945
"2004-03-31",42.1755714416504,42.4522895812988,41.9370231628418,42.1660308837891,10088153,20.6465549468994
"2004-04-01",42.5095405578613,43.1774826049805,42.4141235351562,42.7385482788086,6060479,20.9268970489502
"2004-04-02",43.5114517211914,43.6545791625977,42.5477104187012,42.9961814880371,7634261,21.0530242919922
"2004-04-05",43.3206100463867,43.3396949768066,42.3473281860352,43.215648651123,4897618,21.1604976654053
"2004-04-06",42.9389305114746,43.0820617675781,42.8625946044922,43.0820617675781,5487014,21.0950946807861
"2004-04-07",43.0820617675781,43.1774826049805,42.7099227905273,42.7862586975098,5138239,20.9502620697021
"2004-04-08",43.0248107910156,43.1297721862793,42.2519073486328,42.5858764648438,6343125,20.8521385192871
"2004-04-12",42.5858764648438,42.9389305114746,42.3664131164551,42.8339691162109,5454106,20.9736137390137
"2004-04-13",42.8721351623535,43.034351348877,42.3473281860352,42.5381698608398,6373517,20.8287754058838
"2004-04-14",42.3664131164551,43.4160308837891,42.2709922790527,43.3587799072266,9200916,21.2305793762207
"2004-04-15",43.5591583251953,44.9904594421387,43.5591583251953,44.8282432556152,13231838,21.9501094818115
"2004-04-16",45.0858764648438,45.2099227905273,44.5801544189453,44.9236640930176,8015418,21.9968338012695
"2004-04-19",44.7519073486328,44.9045791625977,44.3797721862793,44.7900772094727,5784122,21.9314250946045
"2004-04-20",44.7900772094727,44.7900772094727,44.0839691162109,44.0935096740723,4708035,21.5903453826904
"2004-04-21",43.9885482788086,45.0763359069824,43.9408416748047,44.3702278137207,6093806,21.7258434295654
"2004-04-22",44.1316795349121,44.9904594421387,43.6927490234375,44.599235534668,7468886,21.8379745483398
"2004-04-23",44.9904594421387,44.9904594421387,44.265266418457,44.6183204650879,4012687,21.8473205566406
"2004-04-26",44.6564903259277,44.8282432556152,44.484733581543,44.5038185119629,3817026,21.7912521362305
"2004-04-27",44.7519073486328,45.4198455810547,44.7137413024902,45.0858764648438,6138870,22.0762596130371
"2004-04-28",45.0858764648438,45.3244285583496,44.8473281860352,45.2671775817871,6195881,22.1650333404541
"2004-04-29",45.1812973022461,45.2290077209473,44.7137413024902,44.8282432556152,5811055,21.9501094818115
"2004-04-30",44.8473281860352,45.3244285583496,44.8091583251953,44.8473281860352,4851716,21.9594593048096
"2004-05-03",44.8568687438965,45.5725173950195,44.8568687438965,45.515266418457,5782445,22.2865009307861
"2004-05-04",45.6583976745605,45.7633590698242,45.3339691162109,45.6583976745605,5666955,22.356595993042
"2004-05-05",45.6106872558594,45.9255714416504,45.4675559997559,45.6202278137207,4903173,22.3378982543945
"2004-05-06",45.6106872558594,46.1641235351562,45.4961814880371,45.9064903259277,5994036,22.4780712127686
"2004-05-07",45.9160308837891,46.1927490234375,45.515266418457,45.5248107910156,6956310,22.2911739349365
"2004-05-10",44.8950386047363,45.3625946044922,44.0458030700684,44.5706100463867,9195571,21.8239555358887
"2004-05-11",44.5610694885254,44.599235534668,43.8835868835449,44.2748107910156,6697244,21.6791191101074
"2004-05-12",43.9408416748047,44.8473281860352,43.7595405578613,44.7041969299316,5186447,21.8893642425537
"2004-05-13",44.2748107910156,44.6374053955078,43.950382232666,43.9885482788086,5366389,21.538948059082
"2004-05-14",43.8931312561035,44.7900772094727,43.8931312561035,44.3225173950195,4665696,21.7024784088135
"2004-05-17",43.8931312561035,44.7423667907715,43.8931312561035,44.5038185119629,4880641,21.7912521362305
"2004-05-18",44.6087799072266,44.8473281860352,44.5038185119629,44.7041969299316,3989107,21.8893642425537
"2004-05-19",44.799617767334,44.9045791625977,44.1793899536133,44.3129768371582,4734130,21.6978034973145
"2004-05-20",44.2557258605957,44.5896949768066,44.0839691162109,44.3702278137207,5495712,21.7258434295654
"2004-05-21",44.5610694885254,44.7137413024902,44.2557258605957,44.4561080932617,3709501,21.7678909301758
"2004-05-24",44.4751892089844,44.5801544189453,43.7309150695801,44.1316795349121,3830440,21.609037399292
"2004-05-25",43.9217567443848,44.7709922790527,43.8931312561035,44.685115814209,4090344,21.8800220489502
"2004-05-26",44.6087799072266,44.9141235351562,44.4561080932617,44.7709922790527,5740630,21.9220733642578
"2004-05-27",44.8473281860352,45.3244285583496,44.6087799072266,45.2576332092285,5388606,22.1603469848633
"2004-05-28",45.1812973022461,45.5629768371582,45.0667953491211,45.1335868835449,4981982,22.0996131896973
"2004-06-01",45.2290077209473,46.1832046508789,45.0858764648438,46.1450386047363,8079137,22.5948753356934
"2004-06-02",45.7919845581055,46.0019073486328,45.4103050231934,45.6393127441406,5014051,22.5195484161377
"2004-06-03",45.4198455810547,46.049617767334,45.3912200927734,45.7824440002441,5233502,22.5901679992676
"2004-06-04",45.8969459533691,46.1832046508789,45.8301544189453,45.9923667907715,4787369,22.6937484741211
"2004-06-07",46.0400772094727,46.2881698608398,45.6774826049805,45.849235534668,4656264,22.6231288909912
"2004-06-08",45.6106872558594,46.2118301391602,45.6106872558594,46.1545791625977,5060478,22.7737903594971
"2004-06-09",45.8969459533691,46.1641235351562,45.6297721862793,45.6583976745605,3959868,22.5289630889893
"2004-06-10",45.4293899536133,45.6106872558594,45.0954208374023,45.5916023254395,4395102,22.4960041046143
"2004-06-14",45.3530540466309,45.4389305114746,44.7328224182129,44.7519073486328,6899822,22.0816764831543
"2004-06-15",45.1812973022461,45.9255714416504,45.0381698608398,45.7538185119629,7871842,22.576042175293
"2004-06-16",45.9923667907715,46.25,45.849235534668,45.8778648376465,5480935,22.6372451782227
"2004-06-17",45.9160308837891,46.2595405578613,45.7251892089844,46.1068687438965,4337672,22.750244140625
"2004-06-18",46.1164131164551,46.5458030700684,46.0209922790527,46.1450386047363,8639398,22.7690830230713
"2004-06-21",45.8969459533691,46.2786254882812,45.7251892089844,45.7538185119629,4344484,22.576042175293
"2004-06-22",45.515266418457,45.734733581543,45.2290077209473,45.4103050231934,5421723,22.4065475463867
"2004-06-23",45.2862586975098,45.7061080932617,44.9904594421387,45.6202278137207,6243041,22.510124206543
"2004-06-24",45.648853302002,46.2022895812988,45.4293899536133,45.715648651123,4425914,22.557201385498
"2004-06-25",45.7251892089844,45.8015251159668,44.8473281860352,44.8473281860352,6978632,22.1287631988525
"2004-06-28",45.1335868835449,45.2099227905273,44.8377876281738,44.9809150695801,4960289,22.1946716308594
"2004-06-29",44.9713745117188,45.5534362792969,44.8950386047363,45.1812973022461,4052721,22.2935543060303
"2004-06-30",45.3244285583496,45.515266418457,44.7614517211914,45.3244285583496,6176598,22.3641700744629
"2004-07-01",45.4675559997559,45.5438919067383,44.3797721862793,44.8950386047363,7113195,22.152307510376
"2004-07-02",45.1335868835449,45.1908416748047,44.6755714416504,44.7137413024902,3377494,22.0628490447998
"2004-07-06",44.7137413024902,44.8950386047363,44.4274826049805,44.465648651123,4311053,21.9404315948486
"2004-07-07",44.3797721862793,44.5419845581055,43.9790077209473,44.1889305114746,4955154,21.8038864135742
"2004-07-08",43.75,44.6374053955078,43.75,43.8167953491211,6199444,21.6202716827393
"2004-07-09",43.9408416748047,44.150764465332,43.6450386047363,43.7595405578613,4315035,21.5920162200928
"2004-07-12",43.7595405578613,43.8454208374023,43.2251892089844,43.5782432556152,4658779,21.5025634765625
"2004-07-13",43.5973281860352,43.6545791625977,43.2728996276855,43.4637413024902,3820274,21.4460716247559
"2004-07-14",43.4637413024902,43.9885482788086,43.4637413024902,43.5877876281738,5390807,21.5072784423828
"2004-07-15",43.5305328369141,43.7881698608398,42.6526718139648,42.6622123718262,5740001,21.0505695343018
"2004-07-16",42.8912200927734,42.9389305114746,42.2232818603516,42.7480926513672,6832017,21.0929431915283
"2004-07-19",42.7480926513672,42.8816795349121,42.2709922790527,42.4141235351562,5755511,20.9281635284424
"2004-07-20",42.4618301391602,42.9198455810547,42.2900772094727,42.7767181396484,7977271,21.1070671081543
"2004-07-21",43.1774826049805,43.7022895812988,42.5477104187012,42.5477104187012,7868803,20.994068145752
"2004-07-22",42.7385482788086,43.4637413024902,42.6526718139648,43.2824440002441,7717158,21.3566036224365
"2004-07-23",43.2251892089844,43.5019073486328,42.5954208374023,43.0916023254395,5767878,21.2624397277832
"2004-07-26",43.0916023254395,43.3206100463867,42.4809150695801,42.9389305114746,6477374,21.1871128082275
"2004-07-27",42.9771003723145,42.9961814880371,42.5381698608398,42.9771003723145,5450962,21.2059440612793
"2004-07-28",43.034351348877,43.0534362792969,42.3473281860352,42.9580154418945,5822688,21.1965293884277
"2004-07-29",42.9675559997559,43.7022895812988,42.7194671630859,43.3206100463867,5559954,21.3754463195801
"2004-07-30",43.0820617675781,43.6068687438965,42.8625946044922,43.2728996276855,4230252,21.3518962860107
"2004-08-02",43.2251892089844,43.6068687438965,43.0438919067383,43.3874053955078,4690848,21.4083938598633
"2004-08-03",43.148853302002,43.349235534668,42.7958030700684,42.814884185791,5477477,21.1259002685547
"2004-08-04",42.8625946044922,43.101146697998,42.6049613952637,42.8435096740723,4610362,21.1400260925293
"2004-08-05",42.7385482788086,42.8912200927734,42.2232818603516,42.3950386047363,4706987,20.9187335968018
"2004-08-06",41.984733581543,42.1755714416504,41.4694671630859,41.6030540466309,6396992,20.5279598236084
"2004-08-09",41.7461814880371,42.4141235351562,41.5839691162109,42.0515251159668,4812102,20.7492485046387
"2004-08-10",42.2709922790527,42.6049613952637,41.9083976745605,42.6049613952637,4132998,21.0223217010498
"2004-08-11",42.6049613952637,43.0248107910156,42.5381698608398,42.9389305114746,5289361,21.1871128082275
"2004-08-12",42.7480926513672,43.101146697998,42.5572509765625,42.7385482788086,4507553,21.0882415771484
"2004-08-13",42.700382232666,42.8912200927734,42.3091583251953,42.5477104187012,3043811,20.994068145752
"2004-08-16",42.3664131164551,43.0820617675781,42.3664131164551,43.0057258605957,3747543,21.2200756072998
"2004-08-17",42.9389305114746,42.9866409301758,42.6335868835449,42.9103050231934,5392694,21.1729850769043
"2004-08-18",42.6049613952637,43.7118301391602,42.6049613952637,43.7118301391602,5520654,21.5684776306152
"2004-08-19",43.4732818603516,43.6641235351562,43.0438919067383,43.3396949768066,3925494,21.3848533630371
"2004-08-20",43.2061080932617,44.3034362792969,43.2061080932617,43.9694671630859,5898982,21.6955966949463
"2004-08-23",44.799617767334,44.8473281860352,44.0553436279297,44.1030540466309,3886822,21.7615184783936
"2004-08-24",44.2938919067383,44.5228996276855,44.064884185791,44.2271003723145,3711073,21.8227214813232
"2004-08-25",44.2271003723145,44.7041969299316,43.215648651123,43.9122123718262,7762746,21.6673526763916
"2004-08-26",43.3683204650879,43.4160308837891,42.6622123718262,42.9866409301758,9650298,21.2106609344482
"2004-08-27",42.9866409301758,43.2061080932617,42.9198455810547,43.0820617675781,5897201,21.257740020752
"2004-08-30",42.7958030700684,43.5877876281738,42.7958030700684,42.8721351623535,5036898,21.1541519165039
"2004-08-31",42.8435096740723,43.148853302002,42.4713745117188,42.9103050231934,5777414,21.1729850769043
"2004-09-01",42.5477104187012,42.6431312561035,42.099235534668,42.5,5221555,21.1492481231689
"2004-09-02",42.6049613952637,43.234733581543,42.3664131164551,43.0248107910156,4607008,21.4104080200195
"2004-09-03",43.2061080932617,43.6068687438965,43.148853302002,43.3969459533691,4767457,21.5955867767334
"2004-09-07",43.5591583251953,43.8167953491211,43.2728996276855,43.6832046508789,5260646,21.7380332946777
"2004-09-08",43.5591583251953,43.8835868835449,43.4828224182129,43.549617767334,5784331,21.6715698242188
"2004-09-09",43.549617767334,43.549617767334,43.101146697998,43.1870231628418,4854546,21.4911231994629
"2004-09-10",42.9484748840332,43.8549613952637,42.9389305114746,43.6736640930176,5194831,21.7332992553711
"2004-09-13",43.4064903259277,43.4160308837891,42.9866409301758,43.3683204650879,8444574,21.5813465118408
"2004-09-14",43.3683204650879,43.7690849304199,43.0534362792969,43.4637413024902,5633838,21.6288356781006
"2004-09-15",43.6354942321777,43.7022895812988,43.1297721862793,43.3206100463867,5555762,21.5576076507568
"2004-09-16",43.3206100463867,43.4160308837891,42.9675559997559,43.1106872558594,3930943,21.4531536102295
"2004-09-17",43.3206100463867,43.3396949768066,42.8912200927734,42.9103050231934,7278150,21.3534183502197
"2004-09-20",42.7958030700684,42.9675559997559,42.3759536743164,42.6240463256836,7222187,21.2109718322754
"2004-09-21",42.6335868835449,43.0248107910156,42.5381698608398,42.7862586975098,5749538,21.2917003631592
"2004-09-22",42.5572509765625,42.8339691162109,42.4618301391602,42.700382232666,5685190,21.2489585876465
"2004-09-23",42.700382232666,43.0057258605957,42.1755714416504,42.2423667907715,5173033,21.0210380554199
"2004-09-24",42.2232818603516,42.3377876281738,42.0228996276855,42.0801544189453,5092861,20.9403095245361
"2004-09-27",41.0687026977539,42.7862586975098,41.0687026977539,42.4236640930176,8077460,21.1112670898438
"2004-09-28",42.6335868835449,43.2633590698242,42.4618301391602,42.8625946044922,6111936,21.3296813964844
"2004-09-29",42.7290077209473,43.0057258605957,42.5954208374023,43.0057258605957,5124196,21.4009189605713
"2004-09-30",31.8702297210693,32.4618301391602,30.9732818603516,31.4885501861572,151976244,15.669623374939
"2004-10-01",32.1469459533691,32.4141235351562,31.6793899536133,31.784351348877,60270480,15.8168201446533
"2004-10-04",32.700382232666,32.7480926513672,32.185115814209,32.6622123718262,37088196,16.2536659240723
"2004-10-05",32.6717567443848,32.6812973022461,31.8988552093506,31.8988552093506,28795582,15.8738050460815
"2004-10-06",31.6030521392822,31.6412200927734,30.209924697876,30.2194652557373,50767111,15.038088798523
"2004-10-07",29.7232818603516,29.8187026977539,28.7977104187012,29.5610694885254,53912998,14.7104511260986
"2004-10-08",29.3893127441406,29.6946563720703,28.950382232666,28.950382232666,23479811,14.4065608978271
"2004-10-11",28.950382232666,29.7137393951416,28.3874053955078,29.3320617675781,25329426,14.5964937210083
"2004-10-12",29.1316795349121,29.5801525115967,28.9026718139648,29.4370231628418,18004850,14.648720741272
"2004-10-13",29.7519073486328,29.7709922790527,28.5591602325439,28.6927471160889,25127582,14.2783498764038
"2004-10-14",28.9122142791748,29.1507625579834,28.75954246521,28.8072528839111,14542886,14.3353290557861
"2004-10-15",28.7213745117188,29.3416023254395,28.7213745117188,29.1030521392822,14877513,14.4825325012207
"2004-10-18",28.9122142791748,29.5896949768066,28.9122142791748,29.484733581543,13306456,14.6724634170532
"2004-10-19",29.675573348999,29.8664112091064,29.6087799072266,29.7328243255615,15273447,14.7959213256836
"2004-10-20",29.7328243255615,30.0381679534912,29.675573348999,29.9618320465088,16312120,14.9098901748657
"2004-10-21",29.8377857208252,30.0572528839111,29.3034343719482,29.8282432556152,10728690,14.8434114456177
"2004-10-22",29.675573348999,29.8187026977539,29.1030521392822,29.1603050231934,14164034,14.5110197067261
"2004-10-25",29.1603050231934,29.2270984649658,28.8167934417725,29.0935115814209,11498342,14.4777841567993
"2004-10-26",29.0839691162109,29.2557258605957,28.8454208374023,29.2557258605957,13229009,14.558500289917
"2004-10-27",29.1507625579834,29.8091602325439,29.1125946044922,29.790075302124,12499915,14.8244171142578
"2004-10-28",29.7232818603516,30.2194652557373,29.6946563720703,30.1240463256836,10244095,14.990608215332
"2004-10-29",30.0667934417725,30.5725193023682,29.6278629302979,29.8759536743164,17765382,14.8671436309814
"2004-11-01",27.9961833953857,28.435115814209,26.7080154418945,26.984733581543,69787997,13.4283895492554
"2004-11-02",26.9465656280518,27.2423667907715,25.1908397674561,25.5725193023682,67250684,12.7256364822388
"2004-11-03",26.3358783721924,26.6221370697021,25.6679382324219,26.5935115814209,51887842,13.2337093353271
"2004-11-04",26.6603050231934,26.9561061859131,25.6488552093506,25.7824420928955,35970085,12.8300981521606
"2004-11-05",25.4580154418945,25.6679382324219,24.799617767334,25.00954246521,52761874,12.4454803466797
"2004-11-08",24.8854961395264,25.3625946044922,24.5610694885254,25.3530521392822,37632946,12.6164264678955
"2004-11-09",24.6469478607178,24.99045753479,24.5610694885254,24.8091602325439,45119858,12.3457612991333
"2004-11-10",24.4274806976318,25.6393127441406,24.4274806976318,25.200382232666,35614498,12.540452003479
"2004-11-11",25.3339691162109,25.3816795349121,24.9236640930176,24.9522895812988,20317576,12.4169921875
"2004-11-12",25,25.4484729766846,25,25.2385501861572,19452242,12.5594463348389
"2004-11-15",25.2385501861572,26.0877857208252,25.1908397674561,25.8492374420166,25266756,12.863338470459
"2004-11-16",26.0019073486328,26.4790077209473,25.9637393951416,26.2213745117188,20989239,13.0485248565674
"2004-11-17",26.3835887908936,26.5267181396484,26.049617767334,26.0877857208252,14607234,12.9820470809937
"2004-11-18",26.0209922790527,26.24045753479,25.6488552093506,26.1068706512451,14841462,12.9915428161621
"2004-11-19",25.9541988372803,26.1927471160889,25.7633590698242,25.8778629302979,14523813,12.8775806427002
"2004-11-22",25.8778629302979,26.1450386047363,25.7538166046143,25.8874053955078,13626515,12.8823347091675
"2004-11-23",25.8874053955078,25.9637393951416,25.7538166046143,25.8969478607178,12102304,12.8870849609375
"2004-11-24",26.0019073486328,26.1450386047363,25.8683204650879,25.9732818603516,12081344,12.9250621795654
