"Index","MHK.Open","MHK.High","MHK.Low","MHK.Close","MHK.Volume","MHK.Adjusted"
"2004-02-04",71.8000030517578,72.1900024414062,71,71.5800018310547,207100,71.5800018310547
"2004-02-05",71.5800018310547,73.4499969482422,71.1999969482422,73.4499969482422,373300,73.4499969482422
"2004-02-06",77.9899978637695,80,76.75,79.6399993896484,1820400,79.6399993896484
"2004-02-09",79.8000030517578,81.5,79.8000030517578,80.5,703100,80.5
"2004-02-10",80.4400024414062,81.4599990844727,79.7399978637695,80.8600006103516,428000,80.8600006103516
"2004-02-11",80.879997253418,82,79.7699966430664,81.9000015258789,366100,81.9000015258789
"2004-02-12",81.7699966430664,84.1600036621094,81.6800003051758,82.9100036621094,501000,82.9100036621094
"2004-02-13",82.9199981689453,83.6699981689453,82.4100036621094,82.4400024414062,369700,82.4400024414062
"2004-02-17",82.5999984741211,83.2699966430664,82.5999984741211,82.8300018310547,383300,82.8300018310547
"2004-02-18",82.7699966430664,82.7699966430664,80.9199981689453,81.4000015258789,685400,81.4000015258789
"2004-02-19",81.4400024414062,81.879997253418,80.6100006103516,80.6999969482422,260900,80.6999969482422
"2004-02-20",80.6500015258789,81.1999969482422,80.5,80.5500030517578,192700,80.5500030517578
"2004-02-23",80.5100021362305,80.9499969482422,80.1500015258789,80.2699966430664,186100,80.2699966430664
"2004-02-24",79.9000015258789,80.6500015258789,79.5199966430664,80.3399963378906,238500,80.3399963378906
"2004-02-25",80.5400009155273,80.75,79.5500030517578,80.4599990844727,263500,80.4599990844727
"2004-02-26",80.4000015258789,82.6800003051758,80.1600036621094,82.5,344800,82.5
"2004-02-27",82.25,83.5500030517578,82.25,83.3000030517578,413200,83.3000030517578
"2004-03-01",83.3000030517578,84,83.120002746582,83.629997253418,321200,83.629997253418
"2004-03-02",83.6800003051758,83.6800003051758,82.75,83.2900009155273,240900,83.2900009155273
"2004-03-03",83,83.2300033569336,82.4000015258789,83.1800003051758,317900,83.1800003051758
"2004-03-04",83.1999969482422,84.5299987792969,82.8899993896484,84.5299987792969,227500,84.5299987792969
"2004-03-05",84.5,85.7900009155273,84.1699981689453,85.2699966430664,559500,85.2699966430664
"2004-03-08",84.9000015258789,85.3000030517578,83.7099990844727,84.3099975585938,176800,84.3099975585938
"2004-03-09",84.1999969482422,84.1999969482422,82.5599975585938,83.1800003051758,271800,83.1800003051758
"2004-03-10",83.2600021362305,83.2600021362305,81.7600021362305,82,299200,82
"2004-03-11",81.8499984741211,81.8499984741211,80.5,80.870002746582,366000,80.870002746582
"2004-03-12",81.120002746582,82.9100036621094,81.120002746582,82.9000015258789,215200,82.9000015258789
"2004-03-15",82.8000030517578,82.8000030517578,80.8499984741211,80.9700012207031,248100,80.9700012207031
"2004-03-16",81.4499969482422,82.4000015258789,80.6900024414062,81.4800033569336,236700,81.4800033569336
"2004-03-17",81.9499969482422,83.1399993896484,81.8099975585938,82.7699966430664,208600,82.7699966430664
"2004-03-18",83,83.1500015258789,81.870002746582,82.8000030517578,199600,82.8000030517578
"2004-03-19",83.6999969482422,83.6999969482422,82.129997253418,82.3399963378906,192000,82.3399963378906
"2004-03-22",81.6500015258789,82.0599975585938,80.1600036621094,81.2099990844727,302400,81.2099990844727
"2004-03-23",81.4499969482422,82.2200012207031,81.0100021362305,81.120002746582,215400,81.120002746582
"2004-03-24",80.9000015258789,80.9000015258789,79.3300018310547,79.6100006103516,434600,79.6100006103516
"2004-03-25",80,80.25,79.1500015258789,79.9199981689453,505400,79.9199981689453
"2004-03-26",79.75,81.2099990844727,79.5500030517578,80.4800033569336,526900,80.4800033569336
"2004-03-29",81,81.3399963378906,80.4499969482422,80.8000030517578,327300,80.8000030517578
"2004-03-30",80.7900009155273,81.1100006103516,80.2600021362305,81,381100,81
"2004-03-31",81.5999984741211,82.879997253418,81.1600036621094,82.3499984741211,443600,82.3499984741211
"2004-04-01",82.3499984741211,83.8399963378906,82.3499984741211,83.1999969482422,397600,83.1999969482422
"2004-04-02",83.1999969482422,83.5400009155273,81.3399963378906,82.4000015258789,591900,82.4000015258789
"2004-04-05",82.6500015258789,82.8499984741211,81.4400024414062,82.0899963378906,235200,82.0899963378906
"2004-04-06",82,82.2900009155273,81.5,82.2399978637695,246100,82.2399978637695
"2004-04-07",82.4000015258789,82.6500015258789,81.9499969482422,82.3499984741211,171700,82.3499984741211
"2004-04-08",82.5500030517578,82.9800033569336,81.25,81.6500015258789,296400,81.6500015258789
"2004-04-12",81.4499969482422,82.4800033569336,81.4000015258789,81.6999969482422,138800,81.6999969482422
"2004-04-13",81.75,81.7600021362305,79.8899993896484,79.9499969482422,287900,79.9499969482422
"2004-04-14",79,79.6699981689453,78.0500030517578,79.1800003051758,506200,79.1800003051758
"2004-04-15",79.4300003051758,79.9400024414062,78.6399993896484,79.2399978637695,178100,79.2399978637695
"2004-04-16",79.3399963378906,80.4100036621094,78.8499984741211,80.4000015258789,237900,80.4000015258789
"2004-04-19",80.4000015258789,80.7900009155273,79.9199981689453,80.7600021362305,172700,80.7600021362305
"2004-04-20",80.7600021362305,81.6500015258789,80.75,80.9300003051758,353800,80.9300003051758
"2004-04-21",80.9300003051758,81.3000030517578,80.1600036621094,80.75,378200,80.75
"2004-04-22",78.8000030517578,80.7600021362305,78.5,80.5199966430664,1428500,80.5199966430664
"2004-04-23",80.5199966430664,80.9199981689453,79.4499969482422,79.9599990844727,365600,79.9599990844727
"2004-04-26",79.6500015258789,80.1500015258789,78.5,78.8499984741211,386400,78.8499984741211
"2004-04-27",79,80.5100021362305,78.8000030517578,79.4000015258789,177800,79.4000015258789
"2004-04-28",78.9000015258789,78.9100036621094,77.9000015258789,78.0999984741211,368500,78.0999984741211
"2004-04-29",78.0999984741211,78.0999984741211,76.5500030517578,77.2300033569336,475100,77.2300033569336
"2004-04-30",77.2300033569336,77.9800033569336,77,77.1399993896484,235500,77.1399993896484
"2004-05-03",77.1399993896484,78.0899963378906,76.7600021362305,77.9000015258789,331900,77.9000015258789
"2004-05-04",77.75,77.8099975585938,75.8199996948242,76.5299987792969,635600,76.5299987792969
"2004-05-05",77,77.0299987792969,76.1800003051758,76.4000015258789,320300,76.4000015258789
"2004-05-06",75.75,75.75,74.75,75.3399963378906,247300,75.3399963378906
"2004-05-07",74.5,75.3399963378906,73.4000015258789,74.1999969482422,610200,74.1999969482422
"2004-05-10",74.1999969482422,74.1999969482422,72.1699981689453,72.9700012207031,618100,72.9700012207031
"2004-05-11",73,73.1900024414062,72.75,72.9499969482422,465500,72.9499969482422
"2004-05-12",72.9000015258789,72.9000015258789,69.3499984741211,71.9800033569336,1252300,71.9800033569336
"2004-05-13",71.9800033569336,72.9000015258789,71.379997253418,72.379997253418,361800,72.379997253418
"2004-05-14",72.379997253418,72.4499969482422,71.5,71.9800033569336,403800,71.9800033569336
"2004-05-17",71,71.2900009155273,70.6100006103516,71.2699966430664,432000,71.2699966430664
"2004-05-18",71.5999984741211,71.9199981689453,70.3399963378906,70.7300033569336,552100,70.7300033569336
"2004-05-19",71,71.5199966430664,69.6399993896484,69.9499969482422,546700,69.9499969482422
"2004-05-20",70.3499984741211,70.8000030517578,69.9599990844727,70.7399978637695,328500,70.7399978637695
"2004-05-21",71,71.8600006103516,70.5999984741211,71.1699981689453,250400,71.1699981689453
"2004-05-24",71.4000015258789,72.25,71.0100021362305,71.5,301300,71.5
"2004-05-25",72.370002746582,73.6100006103516,70.3000030517578,73.25,436400,73.25
"2004-05-26",73.3499984741211,73.370002746582,72.4199981689453,72.9300003051758,324400,72.9300003051758
"2004-05-27",72.8600006103516,73.9400024414062,72.8399963378906,73.5500030517578,385500,73.5500030517578
"2004-05-28",73.75,74.4800033569336,73.6999969482422,74.2399978637695,772600,74.2399978637695
"2004-06-01",74.0999984741211,75.4100036621094,73.7699966430664,74.6699981689453,374600,74.6699981689453
"2004-06-02",74.8000030517578,74.8000030517578,73.5999984741211,74.3399963378906,225800,74.3399963378906
"2004-06-03",73.5999984741211,73.9199981689453,72.6800003051758,72.75,377300,72.75
"2004-06-04",73,73,71,71.4599990844727,731700,71.4599990844727
"2004-06-07",71.6999969482422,72.7399978637695,71.6999969482422,72.2799987792969,375200,72.2799987792969
"2004-06-08",72.2799987792969,72.2799987792969,70.7099990844727,71.75,577400,71.75
"2004-06-09",71.6999969482422,71.9800033569336,70.6800003051758,70.9400024414062,318700,70.9400024414062
"2004-06-10",71,71.6900024414062,70.9199981689453,71.1999969482422,321600,71.1999969482422
"2004-06-14",71.1500015258789,71.2399978637695,69.0800018310547,69.4100036621094,489600,69.4100036621094
"2004-06-15",70.25,70.9000015258789,70,70.1999969482422,601200,70.1999969482422
"2004-06-16",70.25,70.2600021362305,68.8899993896484,69.7200012207031,553400,69.7200012207031
"2004-06-17",69.5500030517578,70.1900024414062,69.1699981689453,70.0899963378906,407700,70.0899963378906
"2004-06-18",69.9499969482422,70.7600021362305,69.9300003051758,70.3899993896484,296700,70.3899993896484
"2004-06-21",69.9000015258789,70.6699981689453,69.4000015258789,70.4800033569336,220400,70.4800033569336
"2004-06-22",70,70.9300003051758,69.5699996948242,70.2799987792969,233000,70.2799987792969
"2004-06-23",70.0800018310547,70.9499969482422,70,70.9000015258789,288600,70.9000015258789
"2004-06-24",71.0400009155273,73.6500015258789,71.0400009155273,73.4199981689453,6e+05,73.4199981689453
"2004-06-25",74.1500015258789,74.4400024414062,73.5100021362305,74.370002746582,335300,74.370002746582
"2004-06-28",73.5,74.2200012207031,72.8300018310547,72.9499969482422,541900,72.9499969482422
"2004-06-29",72.6999969482422,73.75,72.629997253418,73.3000030517578,353700,73.3000030517578
"2004-06-30",73.0999984741211,73.4499969482422,72.7399978637695,73.3300018310547,361700,73.3300018310547
"2004-07-01",73.0800018310547,73.1100006103516,71.6500015258789,72,582000,72
"2004-07-02",71.9000015258789,72.1999969482422,71.7900009155273,71.9800033569336,349700,71.9800033569336
"2004-07-06",71.879997253418,71.9899978637695,70.4000015258789,70.9199981689453,292700,70.9199981689453
"2004-07-07",70.7200012207031,71.3000030517578,70.4000015258789,71.0100021362305,404200,71.0100021362305
"2004-07-08",71.0199966430664,71.6800003051758,70.9400024414062,71.4000015258789,559600,71.4000015258789
"2004-07-09",71.4000015258789,72.7900009155273,71.4000015258789,72.6999969482422,342700,72.6999969482422
"2004-07-12",72.4499969482422,72.5999984741211,71.7600021362305,72.4000015258789,392400,72.4000015258789
"2004-07-13",72.4000015258789,72.9599990844727,71.9100036621094,72.4400024414062,126200,72.4400024414062
"2004-07-14",72.1999969482422,72.9000015258789,71.6999969482422,71.9499969482422,268800,71.9499969482422
"2004-07-15",72.1500015258789,72.3499984741211,71.7099990844727,71.8499984741211,188800,71.8499984741211
"2004-07-16",71.379997253418,72.3499984741211,71.0400009155273,71.5,407300,71.5
"2004-07-19",71.5500030517578,71.6999969482422,70.8499984741211,71.5,209900,71.5
"2004-07-20",71.3499984741211,73,70.9100036621094,72.9700012207031,334700,72.9700012207031
"2004-07-21",72.9700012207031,73.1100006103516,71.3199996948242,71.3199996948242,369300,71.3199996948242
"2004-07-22",70.3499984741211,71.2099990844727,69.0699996948242,70.9700012207031,1085000,70.9700012207031
"2004-07-23",70.1999969482422,70.4000015258789,69.25,70.25,445500,70.25
"2004-07-26",70.1999969482422,71,70.1999969482422,70.9800033569336,424900,70.9800033569336
"2004-07-27",70.9800033569336,72.3099975585938,70.8499984741211,72.0699996948242,403900,72.0699996948242
"2004-07-28",72,72.3000030517578,70.5,72.1999969482422,470200,72.1999969482422
"2004-07-29",72.1999969482422,73.25,72.1900024414062,73.25,317800,73.25
"2004-07-30",73.0299987792969,73.6999969482422,72.5599975585938,73.5400009155273,466700,73.5400009155273
"2004-08-02",72.9000015258789,74.0999984741211,72.7099990844727,73.9199981689453,453200,73.9199981689453
"2004-08-03",73.6699981689453,73.75,72.7099990844727,72.7900009155273,378300,72.7900009155273
"2004-08-04",72.7799987792969,73.0899963378906,72.0899963378906,72.5699996948242,348100,72.5699996948242
"2004-08-05",72.5699996948242,73.0999984741211,71.9400024414062,71.9700012207031,391300,71.9700012207031
"2004-08-06",71.25,71.75,70.9000015258789,71.4899978637695,389500,71.4899978637695
"2004-08-09",71.4899978637695,72.1399993896484,70.379997253418,71.1900024414062,527400,71.1900024414062
"2004-08-10",71.25,72.4300003051758,71.25,72.1600036621094,272600,72.1600036621094
"2004-08-11",71.9100036621094,72.4300003051758,70.6500015258789,72.2099990844727,347900,72.2099990844727
"2004-08-12",71.629997253418,72.2300033569336,71.4000015258789,71.9700012207031,344600,71.9700012207031
"2004-08-13",72.0999984741211,72.1600036621094,71.5400009155273,71.9499969482422,130300,71.9499969482422
"2004-08-16",72.1999969482422,73.3899993896484,72.1999969482422,73.2699966430664,172700,73.2699966430664
"2004-08-17",73.8000030517578,74.4499969482422,73.5299987792969,74.0199966430664,286600,74.0199966430664
"2004-08-18",74.0299987792969,75.0899963378906,73.1500015258789,74.5999984741211,300700,74.5999984741211
"2004-08-19",74.1999969482422,74.4499969482422,72.9700012207031,73.2600021362305,489700,73.2600021362305
"2004-08-20",73.3499984741211,73.7099990844727,72.8399963378906,73.4199981689453,249600,73.4199981689453
"2004-08-23",73.6699981689453,74.8099975585938,73.3399963378906,74.120002746582,261300,74.120002746582
"2004-08-24",74.2699966430664,76.25,74.2699966430664,76,640200,76
"2004-08-25",76,77,75.0800018310547,77,449400,77
"2004-08-26",76.9899978637695,77.4300003051758,76.6900024414062,77.1999969482422,273500,77.1999969482422
"2004-08-27",77.2099990844727,77.629997253418,76.9599990844727,77.4700012207031,330700,77.4700012207031
"2004-08-30",77.4700012207031,77.4700012207031,76.5199966430664,76.5199966430664,409900,76.5199966430664
"2004-08-31",76.4700012207031,77.0500030517578,76.4700012207031,76.9199981689453,660600,76.9199981689453
"2004-09-01",76.879997253418,78.4800033569336,76.8499984741211,78.4800033569336,320900,78.4800033569336
"2004-09-02",78.4800033569336,79.0999984741211,77.75,78.9400024414062,169300,78.9400024414062
"2004-09-03",79.0999984741211,79.2699966430664,78.4499969482422,79.0500030517578,285700,79.0500030517578
"2004-09-07",79.5,81.5999984741211,79.4800033569336,81.3000030517578,536600,81.3000030517578
"2004-09-08",80.8499984741211,81.5500030517578,80.0999984741211,80.2399978637695,279000,80.2399978637695
"2004-09-09",80.3199996948242,81.0299987792969,79.7600021362305,80.25,309500,80.25
"2004-09-10",80.1800003051758,80.2699966430664,79.0800018310547,80.0999984741211,307100,80.0999984741211
"2004-09-13",80,80.2300033569336,79.8499984741211,80.2300033569336,300100,80.2300033569336
"2004-09-14",80.4499969482422,80.879997253418,79.0500030517578,79.2300033569336,383000,79.2300033569336
"2004-09-15",79.2300033569336,79.2399978637695,78.2699966430664,78.4000015258789,296800,78.4000015258789
"2004-09-16",78.5999984741211,80.3600006103516,78.5999984741211,80.2799987792969,365200,80.2799987792969
"2004-09-17",80.1999969482422,80.4199981689453,79.6999969482422,80.25,314900,80.25
"2004-09-20",80.1500015258789,80.3000030517578,78.9700012207031,79.0999984741211,320000,79.0999984741211
"2004-09-21",79.1999969482422,79.4100036621094,78.6999969482422,79.4000015258789,328600,79.4000015258789
"2004-09-22",79.1999969482422,79.1999969482422,78.6900024414062,78.8399963378906,345000,78.8399963378906
"2004-09-23",78.6399993896484,79.2600021362305,77.75,78.8300018310547,202800,78.8300018310547
"2004-09-24",78.75,79.5999984741211,78.7200012207031,78.8099975585938,162100,78.8099975585938
"2004-09-27",78.5999984741211,79.4899978637695,77.7099990844727,78.8399963378906,297100,78.8399963378906
"2004-09-28",78.6500015258789,79.1600036621094,78.1699981689453,79.0599975585938,214000,79.0599975585938
"2004-09-29",79.129997253418,79.2099990844727,78.2200012207031,78.6900024414062,152400,78.6900024414062
"2004-09-30",78.7799987792969,79.3899993896484,77.9700012207031,79.3899993896484,318300,79.3899993896484
"2004-10-01",79.3199996948242,80.4599990844727,79.129997253418,80.3499984741211,206100,80.3499984741211
"2004-10-04",80.5,80.8199996948242,79.8000030517578,80.2699966430664,225300,80.2699966430664
"2004-10-05",79.5,80.8600006103516,79,79.6900024414062,480800,79.6900024414062
"2004-10-06",79.9400024414062,80.0999984741211,78.620002746582,79.2799987792969,456400,79.2799987792969
"2004-10-07",78.2799987792969,79.3399963378906,76.9499969482422,76.9800033569336,545500,76.9800033569336
"2004-10-08",77.75,77.9800033569336,76.1699981689453,76.9000015258789,316900,76.9000015258789
"2004-10-11",77.1500015258789,77.3600006103516,76.5,76.9599990844727,147700,76.9599990844727
"2004-10-12",76.9000015258789,77.0699996948242,75.9899978637695,76.8199996948242,312900,76.8199996948242
"2004-10-13",75.9000015258789,76.3600006103516,75.1900024414062,75.3199996948242,254900,75.3199996948242
"2004-10-14",75.4000015258789,75.4000015258789,74.4700012207031,74.5500030517578,184700,74.5500030517578
"2004-10-15",74.5599975585938,74.9000015258789,74.0500030517578,74.8499984741211,331300,74.8499984741211
"2004-10-18",74.5999984741211,75.8199996948242,74.3099975585938,75.8199996948242,251900,75.8199996948242
"2004-10-19",75.7200012207031,76.2300033569336,75.2799987792969,75.75,256500,75.75
"2004-10-20",75.7099990844727,75.7099990844727,74.6999969482422,75.4499969482422,292700,75.4499969482422
"2004-10-21",77,82.8300018310547,76.5,81.379997253418,1795100,81.379997253418
"2004-10-22",81.5,82.7399978637695,81.4800033569336,82.3899993896484,953300,82.3899993896484
"2004-10-25",82.2900009155273,84.6999969482422,82,84.1999969482422,710300,84.1999969482422
"2004-10-26",84.0400009155273,84.5599975585938,82.8499984741211,84.25,497900,84.25
"2004-10-27",84.2600021362305,85.4199981689453,83.8099975585938,85,539800,85
"2004-10-28",85.25,85.4700012207031,84.5500030517578,84.8499984741211,347400,84.8499984741211
"2004-10-29",84.75,85.4300003051758,84.629997253418,85.0800018310547,325600,85.0800018310547
"2004-11-01",85.0699996948242,85.0800018310547,84.4000015258789,84.8499984741211,301600,84.8499984741211
"2004-11-02",85,87,84.9700012207031,86.1100006103516,557900,86.1100006103516
"2004-11-03",87.4000015258789,87.5299987792969,86.6699981689453,87,361900,87
"2004-11-04",87,89.3399963378906,86.1100006103516,89.1699981689453,481200,89.1699981689453
"2004-11-05",89.0999984741211,89.5699996948242,86.8300018310547,87.6500015258789,723600,87.6500015258789
"2004-11-08",87.6500015258789,87.9499969482422,87.1100006103516,87.629997253418,226300,87.629997253418
"2004-11-09",87.5999984741211,88.0999984741211,86.9499969482422,87.4400024414062,280200,87.4400024414062
"2004-11-10",87.5,87.6800003051758,86.9899978637695,87.4499969482422,139500,87.4499969482422
"2004-11-11",87.3499984741211,88.0999984741211,87.0699996948242,87.9700012207031,204100,87.9700012207031
"2004-11-12",87.8300018310547,89.6399993896484,87.370002746582,89.0999984741211,318400,89.0999984741211
"2004-11-15",88.9000015258789,89.25,88.5299987792969,89.0299987792969,168100,89.0299987792969
"2004-11-16",88.8300018310547,88.8300018310547,87.8399963378906,88.4000015258789,164900,88.4000015258789
"2004-11-17",88.3300018310547,89.5599975585938,87.9300003051758,88.2699966430664,186600,88.2699966430664
"2004-11-18",88.2699966430664,88.9800033569336,88,88.7799987792969,220300,88.7799987792969
"2004-11-19",88.6999969482422,88.7799987792969,86.3899993896484,86.6399993896484,193300,86.6399993896484
"2004-11-22",86.6399993896484,86.9300003051758,85.7399978637695,86.9300003051758,209700,86.9300003051758
"2004-11-23",86.9300003051758,87.7099990844727,86,87.5999984741211,258200,87.5999984741211
"2004-11-24",87.5,88.9300003051758,87.5,88.5899963378906,141200,88.5899963378906
"2004-11-26",88.4499969482422,89.3199996948242,88.3000030517578,89.1500015258789,62700,89.1500015258789
"2004-11-29",88.9300003051758,89,87.2099990844727,87.3000030517578,190500,87.3000030517578
"2004-11-30",87.0500030517578,87.9000015258789,86.6100006103516,87.6999969482422,223900,87.6999969482422
"2004-12-01",90.5100021362305,90.5100021362305,87.9499969482422,89,204600,89
"2004-12-02",88.6500015258789,89.3899993896484,88.0299987792969,89.2900009155273,248100,89.2900009155273
"2004-12-03",89.2900009155273,90.3399963378906,89.2099990844727,89.7900009155273,258400,89.7900009155273
"2004-12-06",89.5500030517578,90.0500030517578,87.620002746582,87.7900009155273,240500,87.7900009155273
"2004-12-07",88.1999969482422,88.5,87.5500030517578,87.5599975585938,145000,87.5599975585938
"2004-12-08",87.620002746582,87.9899978637695,86.8899993896484,87.7099990844727,138300,87.7099990844727
"2004-12-09",87.7099990844727,88.370002746582,87.1500015258789,87.9800033569336,180300,87.9800033569336
"2004-12-10",89.5599975585938,89.5599975585938,87.7300033569336,88.0500030517578,150400,88.0500030517578
"2004-12-13",88,88.8000030517578,87.5999984741211,88.75,158200,88.75
"2004-12-14",88.6500015258789,91.1900024414062,88.370002746582,91,300400,91
"2004-12-15",90.75,92.4400024414062,90.6999969482422,91.5699996948242,363300,91.5699996948242
"2004-12-16",91.3199996948242,91.3199996948242,90.4300003051758,90.9700012207031,188800,90.9700012207031
"2004-12-17",89.9700012207031,90.2099990844727,88.6900024414062,89.4000015258789,252100,89.4000015258789
"2004-12-20",89.4000015258789,89.4800033569336,88.3199996948242,88.8099975585938,180400,88.8099975585938
"2004-12-21",89.0500030517578,89.3600006103516,88.5999984741211,89.3000030517578,135600,89.3000030517578
"2004-12-22",89,89.3899993896484,88.5699996948242,89.2600021362305,182600,89.2600021362305
"2004-12-23",89.0100021362305,90.1699981689453,89.0100021362305,89.620002746582,160600,89.620002746582
"2004-12-27",89.5,89.9800033569336,88.4199981689453,88.7399978637695,159800,88.7399978637695
