"Index","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted"
"2004-03-03",2,2.00555610656738,1.95666694641113,1.98888897895813,917100,1.98888897895813
"2004-03-04",1.98888897895813,2.01444411277771,1.95555603504181,2.00222206115723,787500,2.00222206115723
"2004-03-05",2.00222206115723,2.04999995231628,1.98888897895813,2.02888894081116,1202400,2.02888894081116
"2004-03-08",2.11111092567444,2.11444401741028,2.05555605888367,2.09666705131531,5797800,2.09666705131531
"2004-03-09",2.12333297729492,2.13333296775818,2.05222201347351,2.09999990463257,3073500,2.09999990463257
"2004-03-10",2.09999990463257,2.09999990463257,2.01777791976929,2.02111101150513,2863800,2.02111101150513
"2004-03-11",2.00555610656738,2.04444408416748,1.96666705608368,1.98888897895813,1571400,1.98888897895813
"2004-03-12",1.99333298206329,2.01666688919067,1.97333300113678,2.01555609703064,1471500,2.01555609703064
"2004-03-15",2.01444411277771,2.01444411277771,1.95333302021027,1.9611109495163,1414800,1.9611109495163
"2004-03-16",1.9611109495163,1.98888897895813,1.92888903617859,1.94000005722046,1069200,1.94000005722046
"2004-03-17",1.95555603504181,1.98333299160004,1.93333303928375,1.97888898849487,1000800,1.97888898849487
"2004-03-18",1.98333299160004,1.98444402217865,1.89555597305298,1.90222203731537,1231200,1.90222203731537
"2004-03-19",1.96000003814697,1.9611109495163,1.91666698455811,1.92111098766327,833400,1.92111098766327
"2004-03-22",1.91999995708466,1.95000004768372,1.84333300590515,1.88222205638885,1566900,1.88222205638885
"2004-03-23",1.89999997615814,1.89999997615814,1.8266669511795,1.84666705131531,1254600,1.84666705131531
"2004-03-24",1.83444404602051,1.88888895511627,1.82333302497864,1.8588889837265,712800,1.8588889837265
"2004-03-25",1.90888905525208,1.91111099720001,1.80555605888367,1.84777796268463,1505700,1.84777796268463
"2004-03-26",1.8522219657898,1.86222195625305,1.82333302497864,1.83000004291534,630000,1.83000004291534
"2004-03-29",1.84444403648376,1.88222205638885,1.82333302497864,1.85000002384186,1336500,1.85000002384186
"2004-03-30",1.82444405555725,1.89999997615814,1.82444405555725,1.89222204685211,1143000,1.89222204685211
"2004-03-31",1.86222195625305,1.91111099720001,1.86000001430511,1.88555598258972,1149300,1.88555598258972
"2004-04-01",1.89444398880005,1.9422219991684,1.86777794361115,1.89666700363159,1575000,1.89666700363159
"2004-04-02",1.9355560541153,1.94333302974701,1.88999998569489,1.93111097812653,1546200,1.93111097812653
"2004-04-05",1.87555599212646,1.93222200870514,1.84444403648376,1.87555599212646,2842200,1.87555599212646
"2004-04-06",1.88444399833679,1.91111099720001,1.83444404602051,1.83666694164276,2051100,1.83666694164276
"2004-04-07",1.83111095428467,1.84888899326324,1.78555595874786,1.79666697978973,1785600,1.79666697978973
"2004-04-08",1.7888890504837,1.87111103534698,1.7888890504837,1.8400000333786,1046700,1.8400000333786
"2004-04-12",1.87222194671631,1.90444397926331,1.84444403648376,1.90111100673676,1051200,1.90111100673676
"2004-04-13",1.92777800559998,1.94000005722046,1.74000000953674,1.7888890504837,2375100,1.7888890504837
"2004-04-14",1.78555595874786,1.8144439458847,1.75888895988464,1.77777802944183,1587600,1.77777802944183
"2004-04-15",1.76666700839996,1.79999995231628,1.75222194194794,1.75444400310516,1080900,1.75444400310516
"2004-04-16",1.77777802944183,1.77777802944183,1.75111103057861,1.75555598735809,991800,1.75555598735809
"2004-04-19",1.75777804851532,1.76555597782135,1.74111104011536,1.75222194194794,1044000,1.75222194194794
"2004-04-20",1.74111104011536,1.7888890504837,1.68888902664185,1.70111095905304,1495800,1.70111095905304
"2004-04-21",1.69444394111633,1.76333296298981,1.68888902664185,1.71666705608368,1186200,1.71666705608368
"2004-04-22",1.72444403171539,1.77777802944183,1.72222197055817,1.74111104011536,1208700,1.74111104011536
"2004-04-23",1.77999997138977,1.77999997138977,1.70111095905304,1.73222196102142,1771200,1.73222196102142
"2004-04-26",1.72777795791626,1.76666700839996,1.70222198963165,1.75222194194794,812700,1.75222194194794
"2004-04-27",1.76222205162048,1.76222205162048,1.72222197055817,1.74555599689484,1026900,1.74555599689484
"2004-04-28",1.68777799606323,1.74333298206329,1.68333303928375,1.68444395065308,902700,1.68444395065308
"2004-04-29",1.75555598735809,1.77222204208374,1.67555594444275,1.68111097812653,1128600,1.68111097812653
"2004-04-30",1.76444399356842,1.88888895511627,1.74333298206329,1.8011109828949,4141800,1.8011109828949
"2004-05-03",1.81111097335815,1.87000000476837,1.77777802944183,1.83222198486328,1355400,1.83222198486328
"2004-05-04",1.83333301544189,1.85444402694702,1.82222199440002,1.84111094474792,792000,1.84111094474792
"2004-05-05",1.88777804374695,1.88777804374695,1.8077780008316,1.8144439458847,748800,1.8144439458847
"2004-05-06",1.80555605888367,1.86222195625305,1.76777803897858,1.8522219657898,1366200,1.8522219657898
"2004-05-07",1.88999998569489,1.89999997615814,1.83888900279999,1.84444403648376,1524600,1.84444403648376
"2004-05-10",1.82777798175812,1.85444402694702,1.79999995231628,1.83111095428467,1777500,1.83111095428467
"2004-05-11",1.82777798175812,1.87777805328369,1.80888903141022,1.85555601119995,1030500,1.85555601119995
"2004-05-12",1.85555601119995,1.88333296775818,1.80888903141022,1.84666705131531,1226700,1.84666705131531
"2004-05-13",1.88444399833679,1.88555598258972,1.82444405555725,1.86888897418976,885600,1.86888897418976
"2004-05-14",1.87777805328369,1.88666701316833,1.83444404602051,1.83777797222137,526500,1.83777797222137
"2004-05-17",1.82888901233673,1.83666694164276,1.74666702747345,1.76111102104187,1150200,1.76111102104187
"2004-05-18",1.75111103057861,1.80999994277954,1.75111103057861,1.79111099243164,779400,1.79111099243164
"2004-05-19",1.79999995231628,1.82777798175812,1.75222194194794,1.81777799129486,1677600,1.81777799129486
"2004-05-20",1.80555605888367,1.83777797222137,1.79777801036835,1.83444404602051,1571400,1.83444404602051
"2004-05-21",1.86000001430511,1.86000001430511,1.77777802944183,1.79222202301025,1051200,1.79222202301025
"2004-05-24",1.80555605888367,1.80555605888367,1.78111100196838,1.79444396495819,833400,1.79444396495819
"2004-05-25",1.8011109828949,1.83222198486328,1.77777802944183,1.8266669511795,1017900,1.8266669511795
"2004-05-26",1.83333301544189,1.85555601119995,1.79999995231628,1.85333299636841,1529100,1.85333299636841
"2004-05-27",1.85444402694702,1.85555601119995,1.79777801036835,1.85000002384186,1560600,1.85000002384186
"2004-05-28",1.83333301544189,1.84444403648376,1.77555596828461,1.83777797222137,958500,1.83777797222137
"2004-06-01",1.80999994277954,1.85000002384186,1.79999995231628,1.85000002384186,1113300,1.85000002384186
"2004-06-02",1.85777795314789,1.94111096858978,1.81777799129486,1.93333303928375,2108700,1.93333303928375
"2004-06-03",1.90111100673676,1.9422219991684,1.89333295822144,1.89555597305298,1656900,1.89555597305298
"2004-06-04",1.91999995708466,1.97666704654694,1.88888895511627,1.97666704654694,2235600,1.97666704654694
"2004-06-07",2,2.06333303451538,1.92111098766327,1.98555600643158,5699700,1.98555600643158
"2004-06-08",1.95444405078888,1.97777795791626,1.95000004768372,1.967777967453,851400,1.967777967453
"2004-06-09",1.93888902664185,2.01111102104187,1.93888902664185,1.98333299160004,2556000,1.98333299160004
"2004-06-10",1.95777797698975,1.99666702747345,1.95333302021027,1.97111105918884,991800,1.97111105918884
"2004-06-14",1.98000001907349,1.98888897895813,1.94000005722046,1.95555603504181,1281600,1.95555603504181
"2004-06-15",1.99111104011536,1.99222195148468,1.94555604457855,1.97666704654694,1667700,1.97666704654694
"2004-06-16",1.95555603504181,1.99777805805206,1.94444394111633,1.98888897895813,2133000,1.98888897895813
"2004-06-17",1.96222198009491,2.00777792930603,1.95777797698975,1.99666702747345,1962000,1.99666702747345
"2004-06-18",1.96888899803162,2.01444411277771,1.9488890171051,1.9811110496521,3144600,1.9811110496521
"2004-06-21",1.9611109495163,2.02777791023254,1.9611109495163,2.01777791976929,2060100,2.01777791976929
"2004-06-22",2.03333306312561,2.05555605888367,1.9611109495163,2.0255560874939,2410200,2.0255560874939
"2004-06-23",2.01111102104187,2.06444406509399,2.01111102104187,2.0511109828949,1603800,2.0511109828949
"2004-06-24",2.04444408416748,2.08333301544189,2.02333307266235,2.08333301544189,1090800,2.08333301544189
"2004-06-25",2.09666705131531,2.09888911247253,2.02888894081116,2.08222198486328,2814300,2.08222198486328
"2004-06-28",2.09888911247253,2.10888910293579,2.05555605888367,2.08333301544189,1612800,2.08333301544189
"2004-06-29",2.12222194671631,2.12222194671631,2.0699999332428,2.10999989509583,1179900,2.10999989509583
"2004-06-30",2.11777806282043,2.11777806282043,2.06777811050415,2.11111092567444,2811600,2.11111092567444
"2004-07-01",2.07444405555725,2.11222195625305,2.07444405555725,2.09999990463257,1125000,2.09999990463257
"2004-07-02",2.08555603027344,2.0888888835907,2.03666710853577,2.07444405555725,2695500,2.07444405555725
"2004-07-06",2.04999995231628,2.08333301544189,1.98222196102142,1.98888897895813,1799100,1.98888897895813
"2004-07-07",1.98333299160004,2.02111101150513,1.95666694641113,2.00888895988464,1953000,2.00888895988464
"2004-07-08",2.10555601119995,2.15444397926331,2.03555607795715,2.0888888835907,7925400,2.0888888835907
"2004-07-09",2.12555599212646,2.19333291053772,2.11111092567444,2.16444396972656,6856200,2.16444396972656
"2004-07-12",2.20333290100098,2.24111104011536,2.19000005722046,2.21888899803162,9445500,2.21888899803162
"2004-07-13",2.27111101150513,2.30555605888367,2.22222208976746,2.2366669178009,7174800,2.2366669178009
"2004-07-14",2.25,2.26111102104187,2.21111106872559,2.23888897895813,3303000,2.23888897895813
"2004-07-15",2.22777795791626,2.27777791023254,2.22777795791626,2.26222205162048,3104100,2.26222205162048
"2004-07-16",2.26999998092651,2.27777791023254,2.21666693687439,2.22333288192749,2958300,2.22333288192749
"2004-07-19",2.22222208976746,2.22222208976746,2.12222194671631,2.18333292007446,3708900,2.18333292007446
"2004-07-20",2.1988890171051,2.25,2.12222194671631,2.24444389343262,4465800,2.24444389343262
"2004-07-21",2.2311110496521,2.25,2.12222194671631,2.13111090660095,2747700,2.13111090660095
"2004-07-22",2.12222194671631,2.1800000667572,2.11111092567444,2.11222195625305,1927800,2.11222195625305
"2004-07-23",2.10444402694702,2.11888909339905,2,2.09333300590515,3276900,2.09333300590515
"2004-07-26",2.07444405555725,2.11111092567444,2,2.02888894081116,2104200,2.02888894081116
"2004-07-27",2.03666710853577,2.65222191810608,2.00555610656738,2.55555605888367,25704000,2.55555605888367
"2004-07-28",2.41222190856934,2.57888889312744,2.29999995231628,2.3788890838623,17608500,2.3788890838623
"2004-07-29",2.40555596351624,2.52777791023254,2.39888906478882,2.49666690826416,4618800,2.49666690826416
"2004-07-30",2.53333306312561,2.5511109828949,2.46444392204285,2.54222202301025,8355600,2.54222202301025
"2004-08-02",2.44555592536926,2.53333306312561,2.43333292007446,2.50444388389587,3889800,2.50444388389587
"2004-08-03",2.5133330821991,2.53888893127441,2.42444396018982,2.4866669178009,2421900,2.4866669178009
"2004-08-04",2.44222211837769,2.49111104011536,2.38888907432556,2.44333291053772,2341800,2.44333291053772
"2004-08-05",2.5,2.55333304405212,2.42000007629395,2.42000007629395,3465900,2.42000007629395
"2004-08-06",2.42000007629395,2.42666697502136,2.33333301544189,2.35555601119995,2224800,2.35555601119995
"2004-08-09",2.33444404602051,2.38777804374695,2.29777789115906,2.32888889312744,1821600,2.32888889312744
"2004-08-10",2.34777808189392,2.41222190856934,2.32222199440002,2.40000009536743,2202300,2.40000009536743
"2004-08-11",2.40000009536743,2.45555591583252,2.31111097335815,2.43888902664185,2532600,2.43888902664185
"2004-08-12",2.41444396972656,2.44333291053772,2.33333301544189,2.39111089706421,1746900,2.39111089706421
"2004-08-13",2.41777801513672,2.47111105918884,2.35444402694702,2.43555593490601,2457900,2.43555593490601
"2004-08-16",2.47222208976746,2.55555605888367,2.43555593490601,2.54999995231628,3240000,2.54999995231628
"2004-08-17",2.61444401741028,2.61666703224182,2.52222204208374,2.54777789115906,4629600,2.54777789115906
"2004-08-18",2.50888895988464,2.77333307266235,2.5,2.76777791976929,7360200,2.76777791976929
"2004-08-19",2.79111099243164,2.79111099243164,2.68222188949585,2.72000002861023,3807000,2.72000002861023
"2004-08-20",2.72333288192749,2.82222199440002,2.6988890171051,2.76444411277771,5751900,2.76444411277771
"2004-08-23",2.8011109828949,2.80777788162231,2.72888898849487,2.73000001907349,3262500,2.73000001907349
"2004-08-24",2.77777791023254,2.82222199440002,2.70888900756836,2.72222208976746,6612300,2.72222208976746
"2004-08-25",2.77444410324097,2.78888893127441,2.71000003814697,2.74555611610413,3406500,2.74555611610413
"2004-08-26",2.76111102104187,2.76777791976929,2.72777795791626,2.76555609703064,2616300,2.76555609703064
"2004-08-27",2.76666688919067,2.80555605888367,2.68888902664185,2.73444390296936,3876300,2.73444390296936
"2004-08-30",2.75111103057861,2.75111103057861,2.57777810096741,2.6288890838623,3274200,2.6288890838623
"2004-08-31",2.63777804374695,2.71000003814697,2.60333299636841,2.69444394111633,3251700,2.69444394111633
"2004-09-01",2.70555591583252,2.78444409370422,2.69777798652649,2.77333307266235,2718900,2.77333307266235
"2004-09-02",2.79888892173767,2.93888902664185,2.78666710853577,2.92666697502136,8135100,2.92666697502136
"2004-09-03",2.93444395065308,2.99444389343262,2.87333297729492,2.99444389343262,4833000,2.99444389343262
"2004-09-07",3.02222204208374,3.02444410324097,2.89444398880005,2.92000007629395,6246000,2.92000007629395
"2004-09-08",2.83333301544189,2.88333296775818,2.79555606842041,2.81888890266418,5287500,2.81888890266418
"2004-09-09",2.81111097335815,2.89444398880005,2.73888897895813,2.8788890838623,4430700,2.8788890838623
"2004-09-10",2.91777801513672,2.98333311080933,2.88111090660095,2.98333311080933,3871800,2.98333311080933
"2004-09-13",3.032222032547,3.032222032547,2.92555594444275,2.95333290100098,4756500,2.95333290100098
"2004-09-14",3.01111102104187,3.03666710853577,2.95888900756836,3,5899500,3
"2004-09-15",3.00888895988464,3.02444410324097,2.91666698455811,2.97888898849487,2606400,2.97888898849487
"2004-09-16",2.98333311080933,2.98333311080933,2.92333292961121,2.9488890171051,3374100,2.9488890171051
"2004-09-17",2.95444393157959,3.03333306312561,2.89444398880005,2.94555592536926,5863500,2.94555592536926
"2004-09-20",2.9622220993042,2.97333288192749,2.89444398880005,2.94666695594788,2088000,2.94666695594788
"2004-09-21",2.94333291053772,3.02222204208374,2.94333291053772,3.00666689872742,1959300,3.00666689872742
"2004-09-22",3.11111092567444,3.13888907432556,2.97777795791626,3.04444408416748,8334900,3.04444408416748
"2004-09-23",3.04333305358887,3.07333302497864,2.94555592536926,3.04666709899902,3020400,3.04666709899902
"2004-09-24",3.032222032547,3.05666708946228,2.84444403648376,2.89666700363159,8065800,2.89666700363159
"2004-09-27",2.86999988555908,2.89666700363159,2.70888900756836,2.77444410324097,7668900,2.77444410324097
"2004-09-28",2.72777795791626,2.79444408416748,2.71111106872559,2.7755560874939,4349700,2.7755560874939
"2004-09-29",2.77777791023254,2.83333301544189,2.76555609703064,2.79333305358887,1986300,2.79333305358887
"2004-09-30",2.83222198486328,2.83777809143066,2.74666690826416,2.75,3030300,2.75
"2004-10-01",2.72222208976746,2.82111096382141,2.72222208976746,2.79444408416748,3742200,2.79444408416748
"2004-10-04",2.85555601119995,2.9488890171051,2.81111097335815,2.93888902664185,4121100,2.93888902664185
"2004-10-05",2.93333292007446,2.99555611610413,2.87222194671631,2.95555591583252,4111200,2.95555591583252
"2004-10-06",2.94444394111633,3.01666688919067,2.93222188949585,2.99444389343262,4651200,2.99444389343262
"2004-10-07",3.0377779006958,3.04222202301025,2.86777806282043,2.95222210884094,5272200,2.95222210884094
"2004-10-08",2.91222190856934,2.96555590629578,2.81111097335815,2.92111110687256,3928500,2.92111110687256
"2004-10-11",2.91777801513672,2.95444393157959,2.85777807235718,2.91444396972656,5035500,2.91444396972656
"2004-10-12",2.9111111164093,2.9111111164093,2.80555605888367,2.90555596351624,2140200,2.90555596351624
"2004-10-13",2.91444396972656,2.92777800559998,2.86444401741028,2.87777805328369,1602000,2.87777805328369
"2004-10-14",2.91777801513672,2.92000007629395,2.7366669178009,2.79888892173767,3821400,2.79888892173767
"2004-10-15",2.80555605888367,2.81333303451538,2.71111106872559,2.73555588722229,4885200,2.73555588722229
"2004-10-18",2.76444411277771,2.81444406509399,2.66666698455811,2.80333304405212,5264100,2.80333304405212
"2004-10-19",2.82777810096741,2.82777810096741,2.69777798652649,2.73888897895813,3739500,2.73888897895813
"2004-10-20",2.75,2.75,2.50666689872742,2.61888909339905,15894900,2.61888909339905
"2004-10-21",2.57777810096741,2.61555600166321,2.51444411277771,2.59333300590515,7641900,2.59333300590515
"2004-10-22",2.43111109733582,2.56666707992554,2.42222189903259,2.45444393157959,12719700,2.45444393157959
"2004-10-25",2.42222189903259,2.66666698455811,2.34666705131531,2.66222190856934,9130500,2.66222190856934
"2004-10-26",2.63888907432556,2.75666689872742,2.63888907432556,2.75666689872742,7264800,2.75666689872742
"2004-10-27",2.97000002861023,3.29333305358887,2.92777800559998,3.25111103057861,25521300,3.25111103057861
"2004-10-28",3.21000003814697,3.27999997138977,3.19444394111633,3.24777793884277,5902200,3.24777793884277
"2004-10-29",3.21888899803162,3.28999996185303,3.17777800559998,3.24222207069397,3439800,3.24222207069397
"2004-11-01",3.25333309173584,3.32444405555725,3.17777800559998,3.31444406509399,5724000,3.31444406509399
"2004-11-02",3.33333301544189,3.36444401741028,3.28888893127441,3.3199999332428,5897700,3.3199999332428
"2004-11-03",3.32444405555725,3.44777798652649,3.32333302497864,3.44444394111633,6453900,3.44444394111633
"2004-11-04",3.44111108779907,3.44444394111633,3.33333301544189,3.40888905525208,4166100,3.40888905525208
"2004-11-05",3.41666698455811,3.45555591583252,3.34999990463257,3.42555594444275,3681000,3.42555594444275
"2004-11-08",3.45666694641113,3.45666694641113,3.36888909339905,3.42111110687256,1633500,3.42111110687256
"2004-11-09",3.39000010490417,3.44444394111633,3.3788890838623,3.42777800559998,2556000,3.42777800559998
"2004-11-10",3.36111092567444,3.58999991416931,3.36111092567444,3.54444408416748,5607900,3.54444408416748
"2004-11-11",3.55555605888367,3.57777810096741,3.47666692733765,3.55555605888367,3194100,3.55555605888367
"2004-11-12",3.51111102104187,3.55555605888367,3.47666692733765,3.55444407463074,1310400,3.55444407463074
"2004-11-15",3.54555606842041,3.55555605888367,3.5,3.53111100196838,2213100,3.53111100196838
"2004-11-16",3.55444407463074,3.62777805328369,3.47000002861023,3.50333309173584,4021200,3.50333309173584
"2004-11-17",3.58999991416931,3.6800000667572,3.55777788162231,3.67111110687256,3802500,3.67111110687256
"2004-11-18",3.67222189903259,3.74666690826416,3.62666702270508,3.73333311080933,3520800,3.73333311080933
"2004-11-19",3.68111109733582,3.74555611610413,3.55888891220093,3.59777808189392,2816100,3.59777808189392
"2004-11-22",3.61111092567444,3.70777797698975,3.53555607795715,3.69666695594788,1668600,3.69666695594788
"2004-11-23",3.71000003814697,3.79888892173767,3.64555597305298,3.79666709899902,3294000,3.79666709899902
"2004-11-24",3.79999995231628,3.89666700363159,3.73444390296936,3.88111090660095,3439800,3.88111090660095
"2004-11-26",3.92333292961121,3.99444389343262,3.81111097335815,3.94111108779907,1930500,3.94111108779907
