"Index","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2004-02-17",15.7107791900635,15.8603258132935,15.6754932403564,15.7729501724243,3440463,14.6474609375
"2004-02-18",15.8788089752197,15.8788089752197,15.5494709014893,15.6267642974854,3930852,14.5117082595825
"2004-02-19",15.7779912948608,15.8115968704224,15.5511512756348,15.5948390960693,5450821,14.4820575714111
"2004-02-20",15.601559638977,15.6654109954834,15.3696794509888,15.5511512756348,3182175,14.4414911270142
"2004-02-23",15.6267642974854,15.6670913696289,15.2907047271729,15.3142290115356,2892941,14.2214775085449
"2004-02-24",15.2823028564453,15.5057830810547,15.1714038848877,15.2739019393921,3602934,14.184024810791
"2004-02-25",15.2486972808838,15.5427494049072,15.2486972808838,15.4452924728394,3413087,14.3431940078735
"2004-02-26",15.4335298538208,15.4402513504028,15.2907047271729,15.2957458496094,3717795,14.2043132781982
"2004-02-27",15.2974262237549,15.3511962890625,15.036979675293,15.0605039596558,10445771,13.9858560562134
"2004-03-01",15.189887046814,15.4368906021118,15.1495599746704,15.4116859436035,6298290,14.3119764328003
"2004-03-02",15.3999242782593,15.4116859436035,15.1915674209595,15.2083702087402,3597578,14.1231727600098
"2004-03-03",15.2100505828857,15.4553737640381,15.16468334198,15.4251289367676,3546991,14.3244619369507
"2004-03-04",15.4419317245483,15.559552192688,15.2991056442261,15.4251289367676,2322208,14.3244619369507
"2004-03-05",15.4251289367676,15.5477895736694,15.3243112564087,15.4822587966919,3135755,14.377513885498
"2004-03-08",15.4889802932739,15.524266242981,15.0974712371826,15.1058721542358,3624359,14.0279855728149
"2004-03-09",15.1260356903076,15.1260356903076,14.8723106384277,14.9647274017334,6001319,13.8969135284424
"2004-03-10",15.0974712371826,15.2722215652466,14.7698125839233,14.7849349975586,10918901,13.7299480438232
"2004-03-11",14.7849349975586,15.1209945678711,14.7278051376343,14.8202219009399,8130109,13.7627182006836
"2004-03-12",15.0386600494385,15.2722215652466,15.0218572616577,15.2655000686646,5565087,14.1762275695801
"2004-03-15",15.2066898345947,15.2503776550293,14.8286228179932,14.8538284301758,8406846,13.7939262390137
"2004-03-16",15.043701171875,15.0890693664551,14.852147102356,15.0201768875122,4051069,13.9484062194824
"2004-03-17",15.2234926223755,16.1644592285156,15.1226749420166,15.4688158035278,6134034,14.3650312423706
"2004-03-18",15.4688158035278,15.5847568511963,15.374719619751,15.5326681137085,6461952,14.4243288040161
"2004-03-19",15.4452924728394,15.5293073654175,15.3579168319702,15.3831205368042,4143910,14.2854528427124
"2004-03-22",15.3159093856812,15.3579168319702,15.1814861297607,15.2554187774658,6877355,14.1668634414673
"2004-03-23",15.2570991516113,15.2739019393921,14.8823928833008,14.9580059051514,9963118,13.8906717300415
"2004-03-24",14.9294414520264,14.9479236602783,14.8135004043579,14.8739910125732,5007447,13.81702709198
"2004-03-25",14.9126377105713,15.1630020141602,14.8790321350098,15.1344366073608,5439514,14.0589628219604
"2004-03-26",15.0924301147461,15.2705411911011,15.0588235855103,15.1512403488159,2951859,14.0745754241943
"2004-03-29",15.37135887146,15.5360279083252,15.3310317993164,15.4788980484009,5427016,14.3789482116699
"2004-03-30",15.4671363830566,15.6418867111206,15.41672706604,15.6150016784668,3957633,14.5053787231445
"2004-03-31",15.6166830062866,15.7225408554077,15.5108242034912,15.6889352798462,4511702,14.5740642547607
"2004-04-01",15.6519689559937,15.8283996582031,15.559552192688,15.6099605560303,5572824,14.5006971359253
"2004-04-02",15.7779912948608,15.8804893493652,15.598198890686,15.8754482269287,4817005,14.7473182678223
"2004-04-05",15.9124145507812,15.9964303970337,15.8452033996582,15.9964303970337,5596629,14.8597011566162
"2004-04-06",15.9964303970337,16.0703620910645,15.9023332595825,15.9208164215088,3808255,14.7894601821899
"2004-04-07",15.9208164215088,15.9695453643799,15.6889352798462,15.7695903778076,5123498,14.6489858627319
"2004-04-08",15.8788089752197,15.9241771697998,15.7343034744263,15.8015146255493,2176401,14.6786375045776
"2004-04-12",15.9880275726318,16.043478012085,15.9208164215088,16.0048313140869,2466825,14.8675079345703
"2004-04-13",16.046838760376,16.0686817169189,15.7947940826416,15.7947940826416,3251210,14.6724014282227
"2004-04-14",15.7964744567871,15.8838500976562,15.7107791900635,15.7947940826416,3686848,14.6724014282227
"2004-04-15",15.8368005752563,16.0065116882324,15.779670715332,15.9997901916504,5097908,14.8628253936768
"2004-04-16",16.1056499481201,16.1543788909912,15.9729061126709,16.1392555236816,4650368,14.992377281189
"2004-04-19",16.1006088256836,16.1610984802246,15.9997901916504,16.0552406311035,2496582,14.9143381118774
"2004-04-20",16.07204246521,16.1526966094971,15.8233585357666,15.8485641479492,3701726,14.7223463058472
"2004-04-21",15.8351211547852,15.8368005752563,15.6351661682129,15.7275819778442,6828554,14.6099576950073
"2004-04-22",15.7527866363525,15.9208164215088,15.4587354660034,15.7998352050781,9464992,14.6770801544189
"2004-04-23",15.862006187439,15.9342594146729,15.744384765625,15.7931137084961,7720658,14.6708383560181
"2004-04-26",15.8452033996582,15.9443397521973,15.6872549057007,15.7225408554077,4570620,14.6052808761597
"2004-04-27",15.7947940826416,16.1644592285156,15.7880725860596,16.046838760376,8572888,14.9065313339233
"2004-04-28",16.046838760376,16.046838760376,15.7309427261353,15.7746295928955,5081839,14.6536664962769
"2004-04-29",15.8082361221313,15.8536043167114,15.6217231750488,15.719181060791,5954304,14.6021566390991
"2004-04-30",15.744384765625,15.7779912948608,15.5175447463989,15.5461101531982,6682746,14.4413843154907
"2004-05-03",15.5461101531982,15.7309427261353,15.5007419586182,15.7074193954468,5643644,14.5912294387817
"2004-05-04",15.862006187439,15.9510622024536,15.779670715332,15.8384819030762,5584131,14.7129755020142
"2004-05-05",15.8368005752563,15.9628238677979,15.7275819778442,15.8821687698364,3763620,14.753568649292
"2004-05-06",15.8821687698364,15.8939323425293,15.6872549057007,15.7662286758423,4954481,14.6458606719971
"2004-05-07",15.7578268051147,15.8771286010742,15.2907047271729,15.2907047271729,6445883,14.2041311264038
"2004-05-10",15.0218572616577,15.2066898345947,14.8303031921387,14.9462442398071,10473742,13.8841438293457
"2004-05-11",14.9546451568604,15.0840282440186,14.9361619949341,15.0638647079468,5876341,13.9934091567993
"2004-05-12",15.1058721542358,15.4116859436035,15.0067348480225,15.3612766265869,4886040,14.269681930542
"2004-05-13",15.3209495544434,15.3629579544067,15.0588235855103,15.1176338195801,7575445,14.0433559417725
"2004-05-14",15.1478796005249,15.2486972808838,15.0403413772583,15.1193151473999,3856461,14.044921875
"2004-05-17",15.047061920166,15.0705862045288,14.890793800354,14.9546451568604,4074279,13.8919506072998
"2004-05-18",14.9798498153687,15.1226749420166,14.9764890670776,15.1025123596191,2803671,14.0293102264404
"2004-05-19",15.1982889175415,15.3259906768799,15.0941095352173,15.1025123596191,5603175,14.0293102264404
"2004-05-20",15.005054473877,15.1025123596191,14.894154548645,14.9966526031494,7598656,13.9309759140015
"2004-05-21",15.1562814712524,15.2537384033203,15.0386600494385,15.1293964385986,3169975,14.0542860031128
"2004-05-24",15.189887046814,15.2907047271729,15.1428394317627,15.2100505828857,3780581,14.1292037963867
"2004-05-25",15.2134113311768,15.4385709762573,15.0016937255859,15.374719619751,4409041,14.2821712493896
"2004-05-26",15.384801864624,15.4990615844727,15.2335748672485,15.4587354660034,4393865,14.3602228164673
"2004-05-27",15.559552192688,15.7410249710083,15.4822587966919,15.6771726608276,5121713,14.5631332397461
"2004-05-28",15.7275819778442,15.8519239425659,15.7074193954468,15.8048763275146,4008517,14.6817617416382
"2004-06-01",15.7410249710083,15.872088432312,15.6838941574097,15.858645439148,2958108,14.731707572937
"2004-06-02",15.858645439148,15.9493808746338,15.744384765625,15.9392995834351,3380354,14.8066320419312
"2004-06-03",15.9292182922363,15.932578086853,15.7275819778442,15.7275819778442,2601325,14.6099576950073
"2004-06-04",15.7947940826416,15.9863481521606,15.7880725860596,15.8183183670044,1964831,14.6942472457886
"2004-06-07",15.9460210800171,16.4030628204346,15.862006187439,16.3896198272705,5370181,15.2249555587769
"2004-06-08",16.4501094818115,16.4669132232666,16.3089656829834,16.3828983306885,5064580,15.2187051773071
"2004-06-09",16.349292755127,16.3560123443604,16.0972480773926,16.1274929046631,3043509,14.9814538955688
"2004-06-10",16.1980648040771,16.2484741210938,15.9863481521606,16.0804443359375,3665423,14.9377498626709
"2004-06-14",16.0804443359375,16.0838050842285,15.9695453643799,16.0031509399414,3535982,14.865948677063
"2004-06-15",16.0804443359375,16.3997001647949,16.0804443359375,16.3156852722168,4084099,15.1562767028809
"2004-06-16",16.3190479278564,16.3190479278564,16.1812610626221,16.2619171142578,2616799,15.1063213348389
"2004-06-17",16.1980648040771,16.2484741210938,15.9628238677979,16.2081470489502,2673337,15.0563735961914
"2004-06-18",16.1241321563721,16.4501094818115,16.0972480773926,16.3795375823975,4972037,15.2155904769897
"2004-06-21",16.362735748291,16.6685485839844,16.2484741210938,16.5946159362793,4882172,15.4153718948364
"2004-06-22",16.5946159362793,16.71559715271,16.4366683959961,16.6752700805664,4706905,15.4902982711792
"2004-06-23",16.7525634765625,17.0718193054199,16.6215000152588,17.0516567230225,6153673,15.8453464508057
"2004-06-24",17.088623046875,17.088623046875,16.8197746276855,16.8567428588867,5163670,15.6642255783081
"2004-06-25",16.9710025787354,17.0348529815674,16.9172325134277,16.9373950958252,4618528,15.7391710281372
"2004-06-28",17.021411895752,17.088623046875,16.9037895202637,16.9373950958252,4625075,15.7391710281372
"2004-06-29",16.9710025787354,17.3171424865723,16.8533802032471,17.2734565734863,5177655,16.0514526367188
"2004-06-30",17.2768154144287,17.4750919342041,17.2331275939941,17.4246826171875,4255795,16.1919784545898
"2004-07-01",17.4246826171875,17.4818115234375,16.9710025787354,17.1323108673096,4412315,15.9202919006348
"2004-07-02",17.1323108673096,17.155834197998,16.8399391174316,16.8937072753906,3218776,15.6985750198364
"2004-07-06",16.8365783691406,16.8668231964111,16.6383037567139,16.6819915771484,3683574,15.5018291473389
"2004-07-07",16.6819915771484,17.0550174713135,16.6315822601318,16.9541988372803,5056248,15.7547798156738
"2004-07-08",16.9541988372803,17.0180492401123,16.6416645050049,16.6416645050049,4212648,15.4643650054932
"2004-07-09",16.6853523254395,16.8634624481201,16.6853523254395,16.8029727935791,2886989,15.6142559051514
"2004-07-12",16.8029727935791,16.8466606140137,16.5778121948242,16.779447555542,2733147,15.5923957824707
"2004-07-13",16.8197746276855,17.0449352264404,16.8197746276855,16.9541988372803,2857530,15.7547798156738
"2004-07-14",16.9575595855713,17.1289501190186,16.9340362548828,16.9878044128418,3170272,15.7860097885132
"2004-07-15",16.9911651611328,17.2465705871582,16.9609203338623,17.1188678741455,4206399,15.9077987670898
"2004-07-16",17.2398490905762,17.2902584075928,17.1390323638916,17.1759986877441,3749039,15.9608955383301
"2004-07-19",17.1759986877441,17.1759986877441,16.7458419799805,16.7660064697266,5219612,15.5799036026001
"2004-07-20",16.7693653106689,16.8466606140137,16.6551055908203,16.8399391174316,3639832,15.6486139297485
"2004-07-21",16.8466606140137,16.9710025787354,16.4030628204346,16.409782409668,5836170,15.2488822937012
"2004-07-22",16.413143157959,17.0079689025879,16.2316703796387,16.9407577514648,8187539,15.7422924041748
"2004-07-23",16.9407577514648,17.098705291748,16.480354309082,16.8970699310303,5329117,15.7016983032227
"2004-07-26",16.9373950958252,17.1222286224365,16.8365783691406,17.0550174713135,5041072,15.8484735488892
"2004-07-27",17.088623046875,17.155834197998,16.9743633270264,17.0382137298584,5155933,15.8328647613525
"2004-07-28",17.0718193054199,17.1457538604736,16.7626457214355,17.0684585571289,4510511,15.8609666824341
"2004-07-29",17.1155071258545,17.2499313354492,16.9844436645508,17.095344543457,3391959,15.8859367370605
"2004-07-30",17.1390323638916,17.1726379394531,16.9743633270264,17.021411895752,3006313,15.8172378540039
"2004-08-02",17.021411895752,17.2062435150146,16.8298568725586,17.1255893707275,2761119,15.9140481948853
"2004-08-03",17.155834197998,17.2398490905762,17.0113296508789,17.0314922332764,2913473,15.8266201019287
"2004-08-04",16.9878044128418,17.1020641326904,16.8164157867432,16.9844436645508,4530746,15.7828845977783
"2004-08-05",16.9810848236084,17.0281314849854,16.5005187988281,16.5173225402832,3083085,15.3488149642944
"2004-08-06",16.4669132232666,16.4971580505371,16.2988834381104,16.3560123443604,3517235,15.1989212036133
"2004-08-09",16.3593730926514,16.4870758056641,16.2451133728027,16.2451133728027,2226987,15.0958652496338
"2004-08-10",16.3828983306885,16.5173225402832,16.2484741210938,16.5005187988281,2972391,15.333194732666
"2004-08-11",16.4501094818115,16.5072402954102,16.1610984802246,16.4501094818115,2823310,15.2863578796387
"2004-08-12",16.3660945892334,16.3694553375244,16.0132331848145,16.1308536529541,3025358,14.9896869659424
"2004-08-13",16.2148685455322,16.2652778625488,16.046838760376,16.0804443359375,2833725,14.9428443908691
"2004-08-16",16.0804443359375,16.5139617919922,16.0804443359375,16.4501094818115,5014887,15.2863578796387
"2004-08-17",16.483715057373,16.7693653106689,16.483715057373,16.6517467498779,4185867,15.4737253189087
"2004-08-18",16.5677318572998,16.8701839447021,16.5442066192627,16.8701839447021,3195268,15.6767110824585
"2004-08-19",16.8029727935791,16.8063335418701,16.5408458709717,16.6416645050049,3981438,15.4643650054932
"2004-08-20",16.5912551879883,16.7492027282715,16.5845336914062,16.7122364044189,3178009,15.529932975769
"2004-08-23",16.7122364044189,16.8869876861572,16.7122364044189,16.786169052124,2451947,15.5986433029175
"2004-08-24",16.7996120452881,16.9205932617188,16.6517467498779,16.718957901001,4008219,15.5361862182617
"2004-08-25",16.7357597351074,17.0382137298584,16.6752700805664,16.9373950958252,3024465,15.7391710281372
"2004-08-26",16.9474773406982,17.0180492401123,16.8567428588867,16.9306755065918,1576507,15.7329235076904
"2004-08-27",16.9340362548828,17.0550174713135,16.8533802032471,17.0348529815674,1930016,15.8297300338745
"2004-08-30",17.0382137298584,17.0550174713135,16.8769054412842,16.9205932617188,1821702,15.7235536575317
"2004-08-31",16.9710025787354,17.2868976593018,16.9609203338623,17.2801761627197,4219194,16.0577030181885
"2004-09-01",17.2801761627197,17.4414844512939,17.0382137298584,17.1054267883301,5063687,15.8953094482422
"2004-09-02",17.1054267883301,17.1726379394531,16.9878044128418,17.1188678741455,3847831,15.9077987670898
"2004-09-03",17.1222286224365,17.2096042633057,17.0314922332764,17.1155071258545,2035354,15.9046812057495
"2004-09-07",17.1995239257812,17.3406677246094,17.152473449707,17.2532920837402,4531936,16.0327224731445
"2004-09-08",17.2532920837402,17.3037014007568,17.0415744781494,17.1188678741455,5170216,15.9077987670898
"2004-09-09",17.142391204834,17.3070621490479,17.0281314849854,17.1390323638916,3203897,15.9265460968018
"2004-09-10",17.1726379394531,17.2801761627197,16.9978866577148,17.2768154144287,3073266,16.0545768737793
"2004-09-13",17.2734565734863,17.5254993438721,17.2667331695557,17.4482078552246,5220207,16.2138423919678
"2004-09-14",17.451566696167,17.6162357330322,17.4146003723145,17.5994338989258,3403862,16.3543739318848
"2004-09-15",17.5994338989258,17.7103328704834,17.2768154144287,17.3910751342773,4752731,16.1607456207275
"2004-09-16",17.4246826171875,17.6296787261963,17.4246826171875,17.5826301574707,2662327,16.3387660980225
"2004-09-17",17.6431217193604,17.7977085113525,17.5254993438721,17.6767272949219,3803494,16.426197052002
"2004-09-20",17.6599235534668,17.7237758636475,17.4885349273682,17.5725498199463,3150038,16.3293933868408
"2004-09-21",17.4918937683105,17.6397590637207,17.4784526824951,17.5591068267822,4048688,16.3168964385986
"2004-09-22",17.5523853302002,17.5523853302002,17.1457538604736,17.1625556945801,4621206,15.9535627365112
"2004-09-23",17.1928005218506,17.2129650115967,17.0415744781494,17.0550174713135,4018039,15.8536081314087
"2004-09-24",17.1054267883301,17.155834197998,16.8399391174316,16.9978866577148,4034405,15.8005065917969
"2004-09-27",16.9373950958252,17.0550174713135,16.8130531311035,16.8869876861572,2980127,15.6974096298218
"2004-09-28",16.9205932617188,17.2163257598877,16.7424812316895,17.155834197998,4184081,15.9473161697388
"2004-09-29",17.1054267883301,17.2969799041748,17.0550174713135,17.2566528320312,4411719,16.0410327911377
"2004-09-30",17.2532920837402,17.3339462280273,17.095344543457,17.2331275939941,7193370,16.0191688537598
"2004-10-01",17.2902584075928,17.3608303070068,17.1928005218506,17.3440284729004,4815815,16.1222534179688
"2004-10-04",17.4246826171875,17.5759086608887,17.3541107177734,17.387716293335,4059401,16.1628665924072
"2004-10-05",17.387716293335,17.4952545166016,17.2868976593018,17.4750919342041,5787666,16.2440967559814
"2004-10-06",17.5591068267822,18.5336780548096,17.3473892211914,18.4496631622314,14929501,17.1500072479248
"2004-10-07",18.2144222259521,18.3421249389648,18.0228672027588,18.0228672027588,6558661,16.7532749176025
"2004-10-08",18.0228672027588,18.1001625061035,17.7607421875,17.8212337493896,2934897,16.5658512115479
"2004-10-11",17.8783626556396,18.0363101959229,17.8581981658936,17.9623775482178,1620249,16.6970405578613
"2004-10-12",17.9522953033447,18.0127868652344,17.764102935791,17.8750019073486,2828964,16.6158237457275
"2004-10-13",17.8951663970947,17.9119682312012,17.5658264160156,17.7036113739014,3108974,16.4565048217773
"2004-10-14",17.6599235534668,17.696891784668,17.4851722717285,17.5355815887451,2391244,16.3003196716309
"2004-10-15",17.5759086608887,17.764102935791,17.5456638336182,17.6935291290283,2467718,16.4471378326416
"2004-10-18",17.6935291290283,17.6935291290283,17.4952545166016,17.6431217193604,3004528,16.4002876281738
"2004-10-19",17.6767272949219,17.9354934692383,17.6767272949219,17.9018878936768,5034526,16.6408271789551
"2004-10-20",17.8615608215332,18.2749137878418,17.8313140869141,18.2749137878418,6229850,16.9875621795654
"2004-10-21",18.2749137878418,18.486629486084,17.9859027862549,18.3522052764893,5991499,17.059419631958
"2004-10-22",18.3017978668213,18.3320426940918,18.0195083618164,18.0396709442139,3201517,16.7688941955566
"2004-10-25",18.0564746856689,18.3017978668213,17.9959831237793,18.187536239624,2910795,16.9063453674316
"2004-10-26",17.8111515045166,18.2480278015137,17.696891784668,18.2480278015137,4552468,16.9625797271729
"2004-10-27",18.1472091674805,18.4832706451416,18.0094261169434,18.4799098968506,3296738,17.1781330108643
"2004-10-28",18.3958930969238,18.500072479248,18.2547492980957,18.3958930969238,2600135,17.1000308990479
"2004-10-29",18.4496631622314,18.6714630126953,18.3891735076904,18.5269565582275,3789508,17.2218532562256
"2004-11-01",18.5840873718262,18.6445789337158,18.4160575866699,18.5941696166992,2891453,17.2843379974365
"2004-11-02",18.5941696166992,18.9503917694092,18.4563846588135,18.5908088684082,4649475,17.2812080383301
"2004-11-03",18.802526473999,18.8462142944336,18.6580219268799,18.7017078399658,4073684,17.3843059539795
"2004-11-04",18.6176929473877,19.1553897857666,18.6008892059326,19.1419467926025,3045592,17.793529510498
"2004-11-05",19.1822738647461,19.531774520874,19.101619720459,19.3402214050293,4647094,17.9778366088867
"2004-11-08",19.3402214050293,19.474645614624,19.2830905914307,19.2864513397217,2617692,17.9278507232666
"2004-11-09",19.2158794403076,19.3099765777588,19.1419467926025,19.2057971954346,2313876,17.8528690338135
"2004-11-10",19.2394027709961,19.2427635192871,18.9470329284668,18.9873580932617,5621029,17.6498222351074
"2004-11-11",19.0713748931885,19.4410381317139,19.0209655761719,19.3267784118652,2066301,17.9653453826904
"2004-11-12",19.3570232391357,19.467924118042,19.2360439300537,19.46120262146,2336789,18.0902862548828
"2004-11-15",19.3771877288818,19.3906307220459,19.1553897857666,19.2192401885986,3305070,17.8653736114502
"2004-11-16",19.1553897857666,19.2562065124512,18.9470329284668,19.165470123291,2950668,17.8153896331787
"2004-11-17",19.2226009368896,19.6964435577393,19.2226009368896,19.6292324066162,5362147,18.2464942932129
"2004-11-18",19.7098865509033,19.7939014434814,19.5754623413086,19.7065258026123,2632570,18.3183288574219
"2004-11-19",19.7065258026123,19.7065258026123,19.3066158294678,19.3805484771729,2393029,18.0153160095215
"2004-11-22",19.3839092254639,19.521692276001,19.2931728363037,19.471284866333,2604004,18.0996646881104
"2004-11-23",19.474645614624,19.5989875793457,19.3301391601562,19.5116119384766,2891453,18.1371440887451
"2004-11-24",19.5754623413086,19.7132472991943,19.5250549316406,19.6258716583252,1272691,18.2433567047119
