"Index","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"2003-12-16",97.7600021362305,98.4000015258789,96.9100036621094,97.5199966430664,3629200,72.77734375
"2003-12-17",97.0299987792969,98.5,96.7699966430664,98.3499984741211,4086700,73.3967742919922
"2003-12-18",97,97.7300033569336,95.7300033569336,97.3499984741211,5603100,72.6504821777344
"2003-12-19",97.0999984741211,97.3899993896484,95.8399963378906,96.379997253418,5135600,71.9265670776367
"2003-12-22",96.379997253418,98.4300003051758,96.3499984741211,98.1500015258789,3618000,73.2475280761719
"2003-12-23",98.3399963378906,98.8000030517578,98.1500015258789,98.2200012207031,2257200,73.2997665405273
"2003-12-24",97.8199996948242,97.9499969482422,97.4499969482422,97.5500030517578,985900,72.7997436523438
"2003-12-26",97.5500030517578,98.4300003051758,97.5500030517578,97.9400024414062,887100,73.0907745361328
"2003-12-29",98.4800033569336,99.75,98.1999969482422,99.5800018310547,2480400,74.3146820068359
"2003-12-30",99.9000015258789,99.9000015258789,98.7699966430664,99.1600036621094,1768300,74.0012588500977
"2003-12-31",99.5699996948242,99.5800018310547,98,98.7300033569336,2877800,73.6803894042969
"2004-01-02",98.8000030517578,99.0899963378906,96.5800018310547,97.129997253418,3042300,72.486328125
"2004-01-05",97.3000030517578,97.9400024414062,96.1500015258789,97.1800003051758,4817700,72.5236053466797
"2004-01-06",97.3600006103516,97.6699981689453,96.379997253418,96.5999984741211,4077800,72.0908126831055
"2004-01-07",96.7600021362305,98.8600006103516,96.4499969482422,98.629997253418,4457800,73.605712890625
"2004-01-08",98.7300033569336,98.9800033569336,97.6999969482422,98.75,3687800,73.6952819824219
"2004-01-09",98.7399978637695,98.75,97.2900009155273,97.5,3297300,72.762451171875
"2004-01-12",97.5999984741211,97.8499984741211,96.4499969482422,97.7799987792969,2844700,72.9713592529297
"2004-01-13",97.8499984741211,97.9499969482422,97.0400009155273,97.6699981689453,3257500,72.889289855957
"2004-01-14",97.5,99.5,97.4599990844727,99.379997253418,4243200,74.1654434204102
"2004-01-15",100.400001525879,102,99.9499969482422,101.139999389648,8331000,75.4788818359375
"2004-01-16",101.150001525879,101.589996337891,100.029998779297,100.480003356934,6035000,74.9863052368164
"2004-01-20",101.169998168945,101.550003051758,99.5999984741211,100.400001525879,3095900,74.9266510009766
"2004-01-21",100.300003051758,101.5,99.370002746582,101.5,3296000,75.7475662231445
"2004-01-22",101.069999694824,101.870002746582,100.400001525879,100.680000305176,3893900,75.1355819702148
"2004-01-23",101.080001831055,101.080001831055,98.7900009155273,99.5,3742700,74.4398345947266
"2004-01-26",99.4199981689453,102.48999786377,99.3499984741211,102.279998779297,4096200,76.519660949707
"2004-01-27",102.190002441406,102.75,100.800003051758,101.050003051758,3231600,75.5994644165039
"2004-01-28",101.300003051758,101.5,97.6999969482422,98.3000030517578,4070300,73.5420532226562
"2004-01-29",99.25,99.6900024414062,97.8099975585938,99.4000015258789,3872500,74.3650588989258
"2004-01-30",99.4100036621094,100.430000305176,98.8199996948242,99.5500030517578,2982100,74.4772338867188
"2004-02-02",99.2300033569336,100.459999084473,98.4700012207031,99.8099975585938,3416300,74.6717834472656
"2004-02-03",99.7699966430664,101.360000610352,99.1999969482422,101.150001525879,3663000,75.6742782592773
"2004-02-04",101.150001525879,101.199996948242,99.6999969482422,99.75,3228600,74.6268920898438
"2004-02-05",99.7699966430664,100.169998168945,98.4300003051758,98.8399963378906,2803100,73.9460906982422
"2004-02-06",99.2900009155273,101.559997558594,99.1399993896484,101.339996337891,3196000,75.8164138793945
"2004-02-09",101.339996337891,102.470001220703,100.870002746582,101.870002746582,2518600,76.2129287719727
"2004-02-10",101.650001525879,102.440002441406,101.430000305176,102.180000305176,2557900,76.4448394775391
"2004-02-11",103.599998474121,107.26000213623,103.480003356934,107.089996337891,7277700,80.1182098388672
"2004-02-12",107.330001831055,107.800003051758,106.5,107.400001525879,4058900,80.3501205444336
"2004-02-13",107.349998474121,107.900001525879,105.029998779297,105.849998474121,4110200,79.1904983520508
"2004-02-17",106.650001525879,107.819999694824,106.569999694824,106.919998168945,2640300,79.9910430908203
"2004-02-18",107.160003662109,108,106.279998779297,106.900001525879,2413600,79.97607421875
"2004-02-19",107.099998474121,107.480003356934,105.559997558594,105.769996643066,2114600,79.1306533813477
"2004-02-20",106.349998474121,107,105.400001525879,106.519996643066,2800500,79.691780090332
"2004-02-23",106.569999694824,107.440002441406,105.919998168945,106.669998168945,2724600,79.8040313720703
"2004-02-24",105.650001525879,106.199996948242,104,104.319999694824,3547500,78.0458755493164
"2004-02-25",104.569999694824,106,104.440002441406,105.819999694824,2810400,79.168098449707
"2004-02-26",105.830001831055,106.48999786377,104.48999786377,106.290000915527,2160000,79.5197067260742
"2004-02-27",106.790000915527,107.800003051758,105.610000610352,105.870002746582,3598000,79.2054901123047
"2004-03-01",107.300003051758,108,106.709999084473,107.349998474121,2849600,80.3127670288086
"2004-03-02",106.900001525879,107.879997253418,106.400001525879,106.400001525879,2993100,79.6020202636719
"2004-03-03",106.400001525879,106.76000213623,105.540000915527,106.51000213623,3033000,79.6842727661133
"2004-03-04",107.029998779297,108.849998474121,106.830001831055,108.519996643066,3631900,81.1880645751953
"2004-03-05",107.319999694824,109.279998779297,107.080001831055,109.050003051758,3893200,81.5845718383789
"2004-03-08",109.059997558594,109.290000915527,107.169998168945,107.349998474121,2860100,80.3127670288086
"2004-03-09",107.349998474121,107.349998474121,105.050003051758,105.76000213623,3070800,79.1231842041016
"2004-03-10",105.76000213623,105.900001525879,103.300003051758,103.550003051758,3450200,77.4697799682617
"2004-03-11",103.559997558594,105.190002441406,102.870002746582,102.98999786377,3427600,77.0508499145508
"2004-03-12",104.150001525879,105.120002746582,103.419998168945,104.930000305176,3167300,78.5022201538086
"2004-03-15",104.800003051758,104.809997558594,102.349998474121,102.819999694824,3343000,76.9236602783203
"2004-03-16",103.5,104.73999786377,102.26000213623,103.059997558594,4360800,77.1032180786133
"2004-03-17",103.569999694824,104.540000915527,102.440002441406,104.01000213623,3272900,77.8139572143555
"2004-03-18",103.849998474121,104.080001831055,102.400001525879,103.699996948242,3203800,77.5820388793945
"2004-03-19",103.110000610352,104.319999694824,102.660003662109,102.660003662109,3018900,76.803955078125
"2004-03-22",102.160003662109,102.160003662109,99.8399963378906,101.300003051758,4648000,75.7864685058594
"2004-03-23",103.25,103.269996643066,101.389999389648,101.389999389648,6971100,75.8538513183594
"2004-03-24",101.5,101.599998474121,98.379997253418,99.2399978637695,6796300,74.2453155517578
"2004-03-25",100,101.980003356934,99.5999984741211,101.849998474121,4840900,76.1979827880859
"2004-03-26",101.849998474121,104.220001220703,101.51000213623,103.75,4545500,77.6194305419922
"2004-03-29",104.190002441406,105.099998474121,103.5,104.220001220703,3612300,77.9710540771484
"2004-03-30",103.699996948242,104.650001525879,103.319999694824,104.26000213623,3067700,78.0009689331055
"2004-03-31",104.269996643066,104.660003662109,103.690002441406,104.349998474121,2480200,78.0682907104492
"2004-04-01",104.23999786377,106.040000915527,104.23999786377,106,3358700,79.3027572631836
"2004-04-02",107,107.5,104.839996337891,105.949996948242,3951700,79.2653656005859
"2004-04-05",105.949996948242,106.300003051758,105.139999389648,105.699996948242,2880900,79.0783157348633
"2004-04-06",105.699996948242,105.98999786377,104.669998168945,105.580001831055,2920000,78.988525390625
"2004-04-07",105.370002746582,105.769996643066,104.779998779297,105.25,2307100,78.7416458129883
"2004-04-08",106.400001525879,106.480003356934,105.25,105.699996948242,3014400,79.0783157348633
"2004-04-12",105.800003051758,106.139999389648,105.699996948242,105.819999694824,1771200,79.168098449707
"2004-04-13",105.819999694824,106.190002441406,102.75,103.120002746582,3977600,77.1481018066406
"2004-04-14",102,102.550003051758,100.48999786377,101.410003662109,5584300,75.8688125610352
"2004-04-15",101.650001525879,102.730003356934,100.230003356934,101.730003356934,3763400,76.1082229614258
"2004-04-16",102.25,103.699996948242,101.819999694824,103.360000610352,3314300,77.3276672363281
"2004-04-19",103.25,103.300003051758,101.75,102.480003356934,2497200,76.6693267822266
"2004-04-20",102.650001525879,103.069999694824,99.9100036621094,99.9100036621094,2761100,74.7465667724609
"2004-04-21",100.25,100.650001525879,99.1500015258789,100,4035800,74.8139038085938
"2004-04-22",100.01000213623,102.349998474121,100,101.800003051758,3700200,76.160530090332
"2004-04-23",101.050003051758,101.069999694824,99.8099975585938,100.410003662109,3034500,75.3056030273438
"2004-04-26",101,102.269996643066,100.959999084473,101.150001525879,2243900,75.8605880737305
"2004-04-27",100.550003051758,102.069999694824,100.550003051758,100.910003662109,1888400,75.6805572509766
"2004-04-28",100.25,100.25,98.4000015258789,98.4000015258789,3360600,73.7980804443359
"2004-04-29",98.9199981689453,99.8399963378906,97.5999984741211,98.2600021362305,3899400,73.6931381225586
"2004-04-30",98.5100021362305,99,96.3099975585938,96.75,3462600,72.5606536865234
"2004-05-03",96.9499969482422,97.5599975585938,96.2099990844727,96.9199981689453,3267000,72.6881561279297
"2004-05-04",97.75,98.5,96.7799987792969,97.370002746582,3875200,73.0256423950195
"2004-05-05",97.5,98.25,95.7399978637695,96.1500015258789,4822000,72.1106872558594
"2004-05-06",95.1500015258789,95.5400009155273,93.8300018310547,95.1500015258789,5482900,71.3606567382812
"2004-05-07",94.5,95.5,92.879997253418,93.0400009155273,5480900,69.7782211303711
"2004-05-10",90.75,92.129997253418,90.0800018310547,92.0999984741211,6861800,69.0732192993164
"2004-05-11",92.25,93.1100006103516,91.629997253418,93.1100006103516,5288200,69.8307189941406
"2004-05-12",91.8499984741211,93.0699996948242,90.2300033569336,92.9199981689453,6639300,69.6881942749023
"2004-05-13",93.120002746582,94.6900024414062,92.6500015258789,93.4499969482422,4692400,70.085693359375
"2004-05-14",94.120002746582,94.620002746582,92.5999984741211,94.0100021362305,4569700,70.5056991577148
"2004-05-17",92.8000030517578,93.1900024414062,91.4499969482422,92.6800003051758,4520600,69.5082244873047
"2004-05-18",93.0999984741211,94.0100021362305,92.5199966430664,93.3099975585938,3325600,69.980712890625
"2004-05-19",94.75,94.8199996948242,92.5999984741211,92.6800003051758,4751400,69.5082244873047
"2004-05-20",93.0500030517578,93.7399978637695,92.120002746582,92.4000015258789,3904600,69.2982330322266
"2004-05-21",92.620002746582,93.25,91.4499969482422,91.7399978637695,4060800,68.80322265625
"2004-05-24",92.4499969482422,93.120002746582,91.3499984741211,91.7300033569336,3687700,68.7957229614258
"2004-05-25",91.7300033569336,93.2600021362305,90.8000030517578,93.1100006103516,3927500,69.8307189941406
"2004-05-26",93.0299987792969,93.75,92.5,93.3899993896484,2978600,70.0407180786133
"2004-05-27",94.1999969482422,94.3000030517578,92.1600036621094,93.2900009155273,4652200,69.9657440185547
"2004-05-28",93.2900009155273,93.9499969482422,92.9899978637695,93.9100036621094,2425800,70.4307174682617
"2004-06-01",93.8000030517578,93.9000015258789,91.75,93,4142600,69.7481918334961
"2004-06-02",93,93.0100021362305,91.6500015258789,91.7699966430664,4320100,68.8257293701172
"2004-06-03",91.7799987792969,91.8000030517578,90.2699966430664,90.5500030517578,4224700,67.9107666015625
"2004-06-04",91.5,91.9899978637695,91.2300033569336,91.5199966430664,3165000,68.6382675170898
"2004-06-07",92.3499984741211,93.6999969482422,92.0599975585938,93.5800018310547,3493300,70.1831893920898
"2004-06-08",93.5800018310547,94.0999984741211,92.6399993896484,94,2949300,70.4981994628906
"2004-06-09",94.0100021362305,94.0699996948242,92.370002746582,93,1996500,69.7481918334961
"2004-06-10",93.0100021362305,93.0100021362305,92.1399993896484,93.0100021362305,1702500,69.755729675293
"2004-06-14",92.1500015258789,92.1500015258789,90.6399993896484,91.5299987792969,3043300,68.6457443237305
"2004-06-15",92.1800003051758,92.4100036621094,89.9800033569336,90.2099990844727,5510300,67.6557769775391
"2004-06-16",90.4899978637695,90.9800033569336,89.3899993896484,89.9800033569336,4149900,67.4832458496094
"2004-06-17",89.25,89.6500015258789,88.5299987792969,89.3399963378906,3500700,67.003288269043
"2004-06-18",89,90.25,88.6999969482422,89.1800003051758,3823000,66.8832931518555
"2004-06-21",89.8899993896484,90,88.5999984741211,88.7900009155273,3217900,66.5908126831055
"2004-06-22",88.3499984741211,91.1600036621094,87.6800003051758,90.5999984741211,8249500,67.9482574462891
"2004-06-23",91,91.9899978637695,90.5299987792969,91.7200012207031,6149000,68.7882461547852
"2004-06-24",92.25,94.1699981689453,91.75,93.1900024414062,5519100,69.8907318115234
"2004-06-25",93.1999969482422,94.8499984741211,92.9400024414062,94.5500030517578,8047400,70.9106979370117
"2004-06-28",95.1500015258789,95.1500015258789,92.8099975585938,93.2600021362305,4380100,69.943229675293
"2004-06-29",93,94.1999969482422,92.7799987792969,94,3359300,70.4981994628906
"2004-06-30",94,94.8499984741211,93.5599975585938,94.1600036621094,4135600,70.6181945800781
"2004-07-01",94.1699981689453,94.3499984741211,92.6800003051758,93.6500015258789,4569500,70.235725402832
"2004-07-02",93.8499984741211,93.9700012207031,92.5,93.6100006103516,3330600,70.2057266235352
"2004-07-06",92.6100006103516,92.9599990844727,91.8899993896484,92.1999969482422,2603700,69.1482315063477
"2004-07-07",91.5999984741211,91.8000030517578,90.4199981689453,90.5699996948242,4501900,67.9257431030273
"2004-07-08",89.9000015258789,91.2300033569336,89.8300018310547,90,3493200,67.4982604980469
"2004-07-09",90.6999969482422,90.9800033569336,90.0100021362305,90.0500030517578,2518900,67.535758972168
"2004-07-12",90.0500030517578,90.8000030517578,88.8000030517578,90.6600036621094,3509600,67.9933013916016
"2004-07-13",90,90.8499984741211,89.1900024414062,90.3600006103516,3744000,67.7682800292969
"2004-07-14",89.5599975585938,91.4800033569336,89.5400009155273,89.8899993896484,3447500,67.4157943725586
"2004-07-15",90.1999969482422,90.2099990844727,88.1100006103516,88.3300018310547,3899700,66.2458038330078
"2004-07-16",89.5299987792969,89.5800018310547,87.1500015258789,87.25,3562400,65.4358367919922
"2004-07-19",87.5,88.129997253418,86.6699981689453,87.5,3308600,65.6233139038086
"2004-07-20",87.25,89.8499984741211,87.2099990844727,89.6999969482422,4131100,67.2732849121094
"2004-07-21",89.6999969482422,90.6999969482422,87.4000015258789,87.4199981689453,4535400,65.563346862793
"2004-07-22",87.0199966430664,88.5,85.7200012207031,87.7600021362305,4883400,65.8182907104492
"2004-07-23",86.8099975585938,88.1999969482422,86.8099975585938,87.5500030517578,3096600,65.8483963012695
"2004-07-26",87.7200012207031,88.1900024414062,86.629997253418,87.0299987792969,3805400,65.4572830200195
"2004-07-27",87.0299987792969,88.9800033569336,87.0199966430664,88.7900009155273,4131900,66.7810516357422
"2004-07-28",88.2699966430664,89.3000030517578,87.3300018310547,88.7099990844727,4273500,66.7208404541016
"2004-07-29",89.6500015258789,90.0500030517578,89.0800018310547,89.6900024414062,3588700,67.4579467773438
"2004-07-30",89.0500030517578,89.3600006103516,87.7099990844727,88.1900024414062,3706400,66.3297576904297
"2004-08-02",87.7799987792969,88.6399993896484,87.3300018310547,88.4400024414062,3020400,66.5178070068359
"2004-08-03",88.4000015258789,89.0599975585938,87.4800033569336,87.6800003051758,2726800,65.9461822509766
"2004-08-04",87.3499984741211,88.4499969482422,86.75,87.6500015258789,3460200,65.9236373901367
"2004-08-05",88.0999984741211,88.0999984741211,85.6900024414062,85.8000030517578,3203000,64.5322036743164
"2004-08-06",85,86.1500015258789,84.1999969482422,84.5500030517578,5065600,63.5920448303223
"2004-08-09",84.5500030517578,85.1999969482422,84.0299987792969,84.5500030517578,2916200,63.5920448303223
"2004-08-10",84.6999969482422,85.5299987792969,84.2699966430664,85.3099975585938,5453300,64.1636734008789
"2004-08-11",84.8000030517578,85.5999984741211,84.1800003051758,84.6500015258789,3995400,63.6672401428223
"2004-08-12",84.6500015258789,85.1999969482422,83.4000015258789,83.8600006103516,4773500,63.0730781555176
"2004-08-13",83.8600006103516,84.25,83.2900009155273,84.25,2533900,63.3664169311523
"2004-08-16",84.25,86.2900009155273,84.25,85.8199996948242,2990100,64.5472106933594
"2004-08-17",87.1600036621094,87.25,86.2399978637695,86.3899993896484,3122600,64.9759826660156
"2004-08-18",86.3000030517578,87.5,86.0599975585938,87.4400024414062,2979700,65.7656860351562
"2004-08-19",87.3099975585938,87.6900024414062,85.9499969482422,86.5999984741211,2669200,65.1338729858398
"2004-08-20",86.5999984741211,88.0699996948242,86.379997253418,87.8099975585938,2651200,66.0439682006836
"2004-08-23",87.8099975585938,88.3399963378906,87.2799987792969,87.5,4164200,65.8107833862305
"2004-08-24",88.1500015258789,88.370002746582,87.4599990844727,87.5299987792969,2371300,65.8333511352539
"2004-08-25",87.7799987792969,90.25,87.5599975585938,90.0299987792969,4104300,67.7136764526367
"2004-08-26",89.9300003051758,91.5699996948242,89.7600021362305,91.120002746582,3366000,68.5334625244141
"2004-08-27",91.120002746582,91.1999969482422,90.1699981689453,90.4800033569336,1642400,68.052131652832
"2004-08-30",90.2300033569336,90.3499984741211,89.0100021362305,89.1500015258789,1824400,67.0518112182617
"2004-08-31",89.5599975585938,89.8099975585938,88.4599990844727,89.6500015258789,2403900,67.4278793334961
"2004-09-01",89.8499984741211,90.5,88.9499969482422,89.1900024414062,1913900,67.081901550293
"2004-09-02",89.1999969482422,91.3000030517578,88.8899993896484,91.0599975585938,2361400,68.4883422851562
"2004-09-03",91.0599975585938,91.7200012207031,90,90.1999969482422,1667700,67.8415679931641
"2004-09-07",91.1999969482422,92.7799987792969,91.0599975585938,92.2300033569336,3903300,69.3683700561523
"2004-09-08",92.2900009155273,92.5500030517578,91.3600006103516,91.4400024414062,2901400,68.7741622924805
"2004-09-09",92.0999984741211,92.1600036621094,90.6100006103516,91.870002746582,3081200,69.0976028442383
"2004-09-10",91.870002746582,93.2300033569336,91.6999969482422,93.129997253418,2846100,70.0452728271484
"2004-09-13",93.4000015258789,93.5999984741211,92.7699966430664,93.5999984741211,2957800,70.3987274169922
"2004-09-14",93.2799987792969,94.25,92.9000015258789,94.0999984741211,2900100,70.7748489379883
"2004-09-15",94,94.0100021362305,92.4100036621094,92.4100036621094,2768000,69.5037078857422
"2004-09-16",92.6500015258789,93.620002746582,92.4000015258789,93.1600036621094,2530000,70.0678024291992
"2004-09-17",93.2900009155273,93.4599990844727,91.8099975585938,92.0500030517578,2890900,69.2329635620117
"2004-09-20",91,92.120002746582,90.9700012207031,91.6800003051758,3017600,68.9546661376953
"2004-09-21",93,94.9599990844727,92.75,94.9000015258789,6120400,71.3765182495117
"2004-09-22",93.0800018310547,94.1800003051758,92.5,93.3899993896484,6459600,70.2407913208008
"2004-09-23",92.5,93.6399993896484,92.5,93.0699996948242,4313900,70.0001220703125
"2004-09-24",93.6699981689453,93.7699966430664,92.8399963378906,93.4800033569336,2614100,70.308479309082
"2004-09-27",93.4800033569336,93.4899978637695,92.120002746582,92.75,3414700,69.7594604492188
"2004-09-28",92.75,93.2399978637695,91.7699966430664,93.0599975585938,2806600,69.9926071166992
"2004-09-29",93.0599975585938,93.4700012207031,92.4000015258789,93.2799987792969,3005900,70.1580505371094
"2004-09-30",93.3499984741211,93.5699996948242,92.4499969482422,93.2399978637695,2721700,70.1279983520508
"2004-10-01",93.4599990844727,94.6900024414062,93.3399963378906,93.9199981689453,3184800,70.6394348144531
"2004-10-04",94.8000030517578,95.4499969482422,94.4400024414062,94.870002746582,3640600,71.3539428710938
"2004-10-05",94.9499969482422,95.0999984741211,93.7900009155273,94.0699996948242,3938300,70.7522811889648
"2004-10-06",94.0699996948242,95.6600036621094,93.75,95.5299987792969,3445200,71.8503341674805
"2004-10-07",95,95.4199981689453,94.3600006103516,94.8499984741211,2758300,71.3389511108398
"2004-10-08",94.8499984741211,95.5,93.9100036621094,94.2399978637695,3029400,70.8801116943359
"2004-10-11",94.8000030517578,94.9100036621094,94.0400009155273,94.1399993896484,1624700,70.8048934936523
"2004-10-12",93.25,94.8000030517578,93.2399978637695,94.5899963378906,2613100,71.1433486938477
"2004-10-13",95,95.25,94.1900024414062,94.7200012207031,2924600,71.2411422729492
"2004-10-14",94,94.1600036621094,92.4000015258789,92.9300003051758,3915000,69.8948440551758
"2004-10-15",93.6999969482422,94.3199996948242,93.0899963378906,94.1600036621094,3188100,70.819938659668
"2004-10-18",94.1600036621094,94.4499969482422,93.0899963378906,94.25,2572100,70.8876419067383
"2004-10-19",94.25,95,92.5999984741211,93.0599975585938,4144600,69.9926071166992
"2004-10-20",92.1100006103516,92.6900024414062,90.7399978637695,92.3399963378906,3934700,69.4510650634766
"2004-10-21",92,93.8499984741211,91.9800033569336,93.4700012207031,4023000,70.4917984008789
"2004-10-22",93.0199966430664,93.7399978637695,92.0100021362305,92.6999969482422,3515900,69.9111175537109
"2004-10-25",91.75,92.7099990844727,91.1100006103516,92.4199981689453,3019600,69.6999206542969
"2004-10-26",92.8000030517578,94.7799987792969,92.8000030517578,93.7600021362305,3445400,70.7105484008789
"2004-10-27",93.2799987792969,96.3000030517578,93,96.0999984741211,4620900,72.4752655029297
"2004-10-28",96.0999984741211,98.1399993896484,95.8000030517578,97.4300003051758,5321900,73.4783248901367
"2004-10-29",97.4300003051758,98.4499969482422,97.4300003051758,98.379997253418,3862600,74.1948089599609
"2004-11-01",98.1999969482422,98.9100036621094,97.8000030517578,98.3199996948242,2519900,74.1495361328125
"2004-11-02",98.8499984741211,99.7300033569336,98.5,98.5500030517578,4270100,74.3230133056641
"2004-11-03",100.01000213623,100.5,98.6800003051758,99.370002746582,4333900,74.9413986206055
"2004-11-04",99.370002746582,100.550003051758,98.4499969482422,100,4381500,75.4165267944336
"2004-11-05",100.5,101.73999786377,99.3499984741211,100.849998474121,5101400,76.0575714111328
"2004-11-08",100.400001525879,100.800003051758,99.7799987792969,100.209999084473,2819200,75.5748901367188
"2004-11-09",100.220001220703,101.279998779297,99.8899993896484,100.870002746582,2826500,76.0726547241211
"2004-11-10",100.910003662109,101.330001831055,100.379997253418,100.75,2612000,75.9821166992188
"2004-11-11",101.25,103.300003051758,101.209999084473,103,3966100,77.6790237426758
"2004-11-12",103.449996948242,104.900001525879,103.269996643066,104.660003662109,4435100,78.9309463500977
"2004-11-15",104.849998474121,105.099998474121,103.650001525879,104.620002746582,3208200,78.900749206543
"2004-11-16",104.629997253418,104.629997253418,103.419998168945,103.720001220703,3694200,78.2220001220703
"2004-11-17",104.050003051758,105.400001525879,103.940002441406,104.709999084473,3666000,78.968635559082
"2004-11-18",104.900001525879,104.980003356934,104.120002746582,104.830001831055,2086700,79.0591201782227
"2004-11-19",104.769996643066,104.769996643066,101.910003662109,103.040000915527,3579400,77.7091751098633
"2004-11-22",102.75,103.900001525879,102.139999389648,103.419998168945,2344000,77.9957885742188
"2004-11-23",103.75,104.069999694824,103.080001831055,103.809997558594,2628300,78.2898788452148
"2004-11-24",104.099998474121,105.220001220703,104.099998474121,105,2427600,79.1873397827148
"2004-11-26",104.949996948242,105.400001525879,104.830001831055,104.839996337891,796200,79.0666809082031
"2004-11-29",105.430000305176,105.589996337891,104.51000213623,105.080001831055,2881900,79.2476959228516
"2004-11-30",104.550003051758,105.309997558594,104.540000915527,104.76000213623,2966500,79.0063400268555
"2004-12-01",105.25,106.150001525879,104.959999084473,106,3123200,79.941520690918
"2004-12-02",106.019996643066,107.459999084473,105.870002746582,106.599998474121,3503400,80.3940277099609
"2004-12-03",106.599998474121,107.080001831055,105.51000213623,106.470001220703,2728700,80.2959823608398
"2004-12-06",107.050003051758,107.730003356934,106.349998474121,107.169998168945,2334600,80.8238906860352
"2004-12-07",107.720001220703,107.790000915527,106.089996337891,106.089996337891,2280000,80.009407043457
"2004-12-08",106.529998779297,107.680000305176,105.98999786377,106.680000305176,3038900,80.4543228149414
"2004-12-09",106.690002441406,107.819999694824,106.190002441406,107.48999786377,2581600,81.0652236938477
"2004-12-10",108.5,109.930000305176,107.23999786377,109.400001525879,3898700,82.5056762695312
"2004-12-13",109.949996948242,110.879997253418,109.440002441406,110.449996948242,4202500,83.2975311279297
"2004-12-14",110.449996948242,110.449996948242,109.650001525879,109.879997253418,4179100,82.8677062988281
"2004-12-15",109.650001525879,110.410003662109,108.660003662109,109.25,4820700,82.3925476074219
"2004-12-16",106.199996948242,107,104.699996948242,105.400001525879,8113500,79.4889984130859
"2004-12-17",104,105.589996337891,103,103.75,7853300,78.2446136474609
"2004-12-20",103.76000213623,105.029998779297,103.069999694824,103.790000915527,4836200,78.2748107910156
"2004-12-21",104,105.190002441406,103.680000305176,105.01000213623,5247400,79.1948852539062
"2004-12-22",104.449996948242,105.5,104.230003356934,104.400001525879,3505200,78.7348480224609
