"Index","FI.Open","FI.High","FI.Low","FI.Close","FI.Volume","FI.Adjusted"
"2004-01-06",9.82250022888184,9.8774995803833,9.75749969482422,9.84749984741211,6673600,9.84749984741211
"2004-01-07",9.89500045776367,9.89500045776367,9.69499969482422,9.86250019073486,8187200,9.86250019073486
"2004-01-08",9.875,9.89000034332275,9.71249961853027,9.7475004196167,4997600,9.7475004196167
"2004-01-09",9.71249961853027,9.86750030517578,9.60000038146973,9.68249988555908,5064800,9.68249988555908
"2004-01-12",9.67000007629395,9.71000003814697,9.55749988555908,9.69750022888184,4528000,9.69750022888184
"2004-01-13",9.59500026702881,9.71500015258789,9.41499996185303,9.54500007629395,6741200,9.54500007629395
"2004-01-14",9.60000038146973,9.8725004196167,9.47749996185303,9.80249977111816,6914400,9.80249977111816
"2004-01-15",9.80500030517578,9.8725004196167,9.6274995803833,9.65999984741211,5202800,9.65999984741211
"2004-01-16",9.71500015258789,9.7475004196167,9.33749961853027,9.36999988555908,10771200,9.36999988555908
"2004-01-20",9.3774995803833,9.60000038146973,9.31999969482422,9.48499965667725,10769200,9.48499965667725
"2004-01-21",9.46000003814697,9.47500038146973,9.34500026702881,9.39999961853027,7142400,9.39999961853027
"2004-01-22",9.3100004196167,9.53750038146973,9.28750038146973,9.48250007629395,7616000,9.48250007629395
"2004-01-23",9.4975004196167,9.59500026702881,9.32999992370605,9.42749977111816,5468400,9.42749977111816
"2004-01-26",9.40250015258789,9.69999980926514,9.36250019073486,9.69499969482422,7440000,9.69499969482422
"2004-01-27",9.67500019073486,9.73999977111816,9.58749961853027,9.69750022888184,7503200,9.69750022888184
"2004-01-28",9.69999980926514,9.69999980926514,9.16250038146973,9.20250034332275,11492800,9.20250034332275
"2004-01-29",9.36250019073486,9.4350004196167,9.14000034332275,9.30000019073486,10630800,9.30000019073486
"2004-01-30",9.25,9.44499969482422,9.19999980926514,9.34249973297119,6096000,9.34249973297119
"2004-02-02",9.30749988555908,9.45499992370605,9.17249965667725,9.21500015258789,6004000,9.21500015258789
"2004-02-03",9.22749996185303,9.30749988555908,9.02250003814697,9.04249954223633,9268800,9.04249954223633
"2004-02-04",9.0024995803833,9.26500034332275,8.96749973297119,9.22749996185303,8169200,9.22749996185303
"2004-02-05",9.24499988555908,9.42000007629395,9.14999961853027,9.26000022888184,6360400,9.26000022888184
"2004-02-06",9.25,9.52499961853027,9.22999954223633,9.49250030517578,6978800,9.49250030517578
"2004-02-09",9.52999973297119,9.52999973297119,9.38249969482422,9.4399995803833,5779200,9.4399995803833
"2004-02-10",9.35249996185303,9.61499977111816,9.33749961853027,9.55500030517578,4534800,9.55500030517578
"2004-02-11",9.52750015258789,9.89999961853027,9.47749996185303,9.82750034332275,7869200,9.82750034332275
"2004-02-12",9.79249954223633,9.79249954223633,9.65750026702881,9.72500038146973,4556800,9.72500038146973
"2004-02-13",9.70250034332275,9.76500034332275,9.63249969482422,9.72500038146973,6026400,9.72500038146973
"2004-02-17",9.82499980926514,9.8725004196167,9.73750019073486,9.83500003814697,6695200,9.83500003814697
"2004-02-18",9.79500007629395,9.85249996185303,9.64750003814697,9.68249988555908,7058400,9.68249988555908
"2004-02-19",9.78499984741211,9.78499984741211,9.5024995803833,9.51000022888184,6646000,9.51000022888184
"2004-02-20",9.56750011444092,9.625,9.4375,9.47000026702881,6536800,9.47000026702881
"2004-02-23",9.46249961853027,9.53250026702881,9.39750003814697,9.47249984741211,8172800,9.47249984741211
"2004-02-24",9.50749969482422,9.64750003814697,9.46249961853027,9.52999973297119,8457600,9.52999973297119
"2004-02-25",9.55500030517578,9.6274995803833,9.47500038146973,9.54249954223633,3481600,9.54249954223633
"2004-02-26",9.52000045776367,9.70499992370605,9.50749969482422,9.60000038146973,3966400,9.60000038146973
"2004-02-27",9.55000019073486,9.71249961853027,9.47749996185303,9.64000034332275,4926000,9.64000034332275
"2004-03-01",9.69999980926514,9.79749965667725,9.54249954223633,9.77000045776367,4563200,9.77000045776367
"2004-03-02",9.77250003814697,9.83749961853027,9.59249973297119,9.67000007629395,10110400,9.67000007629395
"2004-03-03",9.63249969482422,9.65499973297119,9.56999969482422,9.61250019073486,9382000,9.61250019073486
"2004-03-04",9.53250026702881,9.64000034332275,9.51500034332275,9.625,6682800,9.625
"2004-03-05",9.60249996185303,9.64249992370605,9.51749992370605,9.57250022888184,6702000,9.57250022888184
"2004-03-08",9.625,9.63000011444092,9.44499969482422,9.48499965667725,5932400,9.48499965667725
"2004-03-09",9.46500015258789,9.57250022888184,9.44750022888184,9.52499961853027,5630800,9.52499961853027
"2004-03-10",9.46500015258789,9.58500003814697,9.39999961853027,9.39999961853027,7302800,9.39999961853027
"2004-03-11",9.39999961853027,9.51249980926514,9.13500022888184,9.17000007629395,11040000,9.17000007629395
"2004-03-12",9.23499965667725,9.30000019073486,9.16499996185303,9.23499965667725,8272800,9.23499965667725
"2004-03-15",9.17249965667725,9.22249984741211,8.97999954223633,8.97999954223633,5471600,8.97999954223633
"2004-03-16",9.11499977111816,9.15250015258789,9.04249954223633,9.1274995803833,7969600,9.1274995803833
"2004-03-17",9.3149995803833,9.32750034332275,9.14999961853027,9.30500030517578,5064000,9.30500030517578
"2004-03-18",9.24499988555908,9.35499954223633,9.19750022888184,9.20499992370605,4155200,9.20499992370605
"2004-03-19",9.1850004196167,9.28499984741211,9.05500030517578,9.09249973297119,5404800,9.09249973297119
"2004-03-22",9.04249954223633,9.07499980926514,8.88249969482422,9.05000019073486,4797200,9.05000019073486
"2004-03-23",9.10750007629395,9.14750003814697,8.98999977111816,8.9975004196167,4334000,8.9975004196167
"2004-03-24",8.9975004196167,9.16250038146973,8.89999961853027,9.07250022888184,6218400,9.07250022888184
"2004-03-25",9.10750007629395,9.16749954223633,9.05249977111816,9.10000038146973,5224000,9.10000038146973
"2004-03-26",9.03250026702881,9.07499980926514,8.85000038146973,8.875,6213200,8.875
"2004-03-29",8.93000030517578,9.03750038146973,8.86750030517578,8.89000034332275,7784400,8.89000034332275
"2004-03-30",8.90999984741211,8.98750019073486,8.85750007629395,8.9399995803833,7670800,8.9399995803833
"2004-03-31",9.02999973297119,9.02999973297119,8.75500011444092,8.94250011444092,7572000,8.94250011444092
"2004-04-01",8.89000034332275,9.00749969482422,8.86499977111816,8.89500045776367,7257200,8.89500045776367
"2004-04-02",8.89750003814697,9.1225004196167,8.72749996185303,8.77750015258789,11124800,8.77750015258789
"2004-04-05",8.73999977111816,8.85750007629395,8.61750030517578,8.76749992370605,11046000,8.76749992370605
"2004-04-06",8.66250038146973,8.75749969482422,8.63500022888184,8.69999980926514,8654000,8.69999980926514
"2004-04-07",8.56750011444092,8.71500015258789,8.5649995803833,8.58250045776367,10921600,8.58250045776367
"2004-04-08",8.64000034332275,8.72500038146973,8.53250026702881,8.5649995803833,9074000,8.5649995803833
"2004-04-12",8.58749961853027,8.67000007629395,8.5625,8.66749954223633,3794000,8.66749954223633
"2004-04-13",8.69999980926514,8.77499961853027,8.63000011444092,8.66499996185303,11061200,8.66499996185303
"2004-04-14",8.65499973297119,8.73250007629395,8.58250045776367,8.65499973297119,7392800,8.65499973297119
"2004-04-15",8.67749977111816,8.70250034332275,8.56750011444092,8.63749980926514,9582800,8.63749980926514
"2004-04-16",8.6899995803833,8.6899995803833,8.52499961853027,8.58749961853027,6975200,8.58749961853027
"2004-04-19",8.6274995803833,8.80500030517578,8.5649995803833,8.78999996185303,10517200,8.78999996185303
"2004-04-20",8.77499961853027,8.90499973297119,8.65499973297119,8.65499973297119,8988000,8.65499973297119
"2004-04-21",8.625,8.8149995803833,8.53250026702881,8.76500034332275,12327600,8.76500034332275
"2004-04-22",9.35000038146973,10.25,9.23750019073486,10.2124996185303,47058800,10.2124996185303
"2004-04-23",9.875,9.98750019073486,9.64750003814697,9.72999954223633,21888400,9.72999954223633
"2004-04-26",9.72999954223633,9.77499961853027,9.44250011444092,9.46249961853027,10520400,9.46249961853027
"2004-04-27",9.5,9.61250019073486,9.40750026702881,9.49250030517578,11166800,9.49250030517578
"2004-04-28",9.48999977111816,9.58749961853027,9.27750015258789,9.35000038146973,9908800,9.35000038146973
"2004-04-29",9.35249996185303,9.38000011444092,9.13500022888184,9.18000030517578,7087200,9.18000030517578
"2004-04-30",9.23750019073486,9.30000019073486,9.125,9.15750026702881,7490000,9.15750026702881
"2004-05-03",9.15999984741211,9.31999969482422,9.11750030517578,9.27499961853027,6871600,9.27499961853027
"2004-05-04",9.1875,9.28499984741211,9.08749961853027,9.15999984741211,5533200,9.15999984741211
"2004-05-05",9.17249965667725,9.35499954223633,9.10999965667725,9.19499969482422,6408800,9.19499969482422
"2004-05-06",9.09249973297119,9.20750045776367,8.96500015258789,9.04749965667725,6311600,9.04749965667725
"2004-05-07",9.02999973297119,9.18000030517578,8.94499969482422,9.01000022888184,8876000,9.01000022888184
"2004-05-10",9.00500011444092,9.17249965667725,8.9399995803833,9.08500003814697,8017600,9.08500003814697
"2004-05-11",9.15250015258789,9.34000015258789,9.05749988555908,9.32499980926514,10633600,9.32499980926514
"2004-05-12",9.24499988555908,9.40250015258789,9.1899995803833,9.35750007629395,9175600,9.35750007629395
"2004-05-13",9.375,9.54749965667725,9.3125,9.40499973297119,10118800,9.40499973297119
"2004-05-14",9.3725004196167,9.5,9.25,9.31750011444092,7230000,9.31750011444092
"2004-05-17",9.26000022888184,9.35999965667725,9.125,9.21249961853027,7420000,9.21249961853027
"2004-05-18",9.27750015258789,9.3774995803833,9.21749973297119,9.23499965667725,9581600,9.23499965667725
"2004-05-19",9.29749965667725,9.39500045776367,9.25749969482422,9.28250026702881,9132800,9.28250026702881
"2004-05-20",9.23750019073486,9.25500011444092,9.07499980926514,9.11250019073486,9250800,9.11250019073486
"2004-05-21",9.19750022888184,9.23999977111816,9.06750011444092,9.21500015258789,5880400,9.21500015258789
"2004-05-24",9.25,9.32999992370605,9.17749977111816,9.28750038146973,4768400,9.28750038146973
"2004-05-25",9.29749965667725,9.40750026702881,9.1899995803833,9.40750026702881,7116400,9.40750026702881
"2004-05-26",9.36999988555908,9.40999984741211,9.26500034332275,9.35000038146973,6994800,9.35000038146973
"2004-05-27",9.39750003814697,9.48750019073486,9.3774995803833,9.44250011444092,3732000,9.44250011444092
"2004-05-28",9.43000030517578,9.49499988555908,9.35499954223633,9.43249988555908,4059600,9.43249988555908
"2004-06-01",9.44499969482422,9.46000003814697,9.15250015258789,9.26249980926514,8488400,9.26249980926514
"2004-06-02",9.28499984741211,9.30249977111816,9.16499996185303,9.21249961853027,4586400,9.21249961853027
"2004-06-03",9.1875,9.26500034332275,9.11999988555908,9.13500022888184,3202000,9.13500022888184
"2004-06-04",9.19999980926514,9.33749961853027,9.17749977111816,9.20499992370605,4360000,9.20499992370605
"2004-06-07",9.23999977111816,9.43000030517578,9.18000030517578,9.40499973297119,3721600,9.40499973297119
"2004-06-08",9.375,9.4350004196167,9.35499954223633,9.43000030517578,3397600,9.43000030517578
"2004-06-09",9.36250019073486,9.44250011444092,9.32750034332275,9.35750007629395,4009600,9.35750007629395
"2004-06-10",9.38249969482422,9.44999980926514,9.34000015258789,9.39500045776367,3673200,9.39500045776367
"2004-06-14",9.39999961853027,9.40750026702881,9.25,9.27999973297119,3510000,9.27999973297119
"2004-06-15",9.3725004196167,9.55249977111816,9.27499961853027,9.45499992370605,4654800,9.45499992370605
"2004-06-16",9.48250007629395,9.50500011444092,9.40499973297119,9.45750045776367,4250800,9.45750045776367
"2004-06-17",9.52250003814697,9.52250003814697,9.32499980926514,9.4975004196167,4000400,9.4975004196167
"2004-06-18",9.45499992370605,9.63500022888184,9.35000038146973,9.56999969482422,7870000,9.56999969482422
"2004-06-21",9.61499977111816,9.67000007629395,9.5625,9.60499954223633,4984400,9.60499954223633
"2004-06-22",9.625,9.70750045776367,9.52750015258789,9.66499996185303,5807200,9.66499996185303
"2004-06-23",9.67749977111816,9.67749977111816,9.48499965667725,9.64999961853027,5347600,9.64999961853027
"2004-06-24",9.65999984741211,9.85000038146973,9.60999965667725,9.78999996185303,5383600,9.78999996185303
"2004-06-25",9.83250045776367,9.84249973297119,9.68000030517578,9.76249980926514,6056400,9.76249980926514
"2004-06-28",9.76249980926514,9.92249965667725,9.6850004196167,9.72000026702881,7854400,9.72000026702881
"2004-06-29",9.68000030517578,9.85000038146973,9.67500019073486,9.77250003814697,4262000,9.77250003814697
"2004-06-30",9.7475004196167,9.78250026702881,9.56750011444092,9.72249984741211,6550800,9.72249984741211
"2004-07-01",9.67500019073486,9.76249980926514,9.46749973297119,9.47000026702881,5035600,9.47000026702881
"2004-07-02",9.44999980926514,9.53750038146973,9.375,9.43249988555908,5473200,9.43249988555908
"2004-07-06",9.44999980926514,9.51500034332275,9.36999988555908,9.3725004196167,4648800,9.3725004196167
"2004-07-07",9.39750003814697,9.52000045776367,9.30249977111816,9.33749961853027,7288400,9.33749961853027
"2004-07-08",9.31750011444092,9.36499977111816,9.17000007629395,9.17500019073486,4187600,9.17500019073486
"2004-07-09",9.1875,9.32999992370605,9.10499954223633,9.3149995803833,4208800,9.3149995803833
"2004-07-12",9.20499992370605,9.32499980926514,9.14999961853027,9.28250026702881,3913200,9.28250026702881
"2004-07-13",9.22749996185303,9.30500030517578,9.03999996185303,9.04249954223633,6265200,9.04249954223633
"2004-07-14",9.03499984741211,9.04249954223633,8.92749977111816,8.96249961853027,6316800,8.96249961853027
"2004-07-15",9.02999973297119,9.05500030517578,8.91749954223633,8.94999980926514,5142000,8.94999980926514
"2004-07-16",9,9.09500026702881,8.94999980926514,9.0024995803833,6509600,9.0024995803833
"2004-07-19",9.07499980926514,9.18249988555908,8.94750022888184,9.04500007629395,4805600,9.04500007629395
"2004-07-20",9.09249973297119,9.21500015258789,8.9975004196167,9.21500015258789,3856800,9.21500015258789
"2004-07-21",9.1850004196167,9.21749973297119,8.94750022888184,8.94750022888184,5260800,8.94750022888184
"2004-07-22",8.9375,8.95499992370605,8.42749977111816,8.625,16597200,8.625
"2004-07-23",8.60000038146973,8.6274995803833,8.46000003814697,8.49250030517578,6249200,8.49250030517578
"2004-07-26",8.50500011444092,8.56750011444092,8.26749992370605,8.49250030517578,5968800,8.49250030517578
"2004-07-27",8.51249980926514,8.64500045776367,8.49250030517578,8.59749984741211,4700400,8.59749984741211
"2004-07-28",8.54749965667725,8.6225004196167,8.36250019073486,8.5600004196167,5928000,8.5600004196167
"2004-07-29",8.63749980926514,8.64249992370605,8.1899995803833,8.55000019073486,10650000,8.55000019073486
"2004-07-30",8.46749973297119,8.61750030517578,8.4375,8.5649995803833,6062800,8.5649995803833
"2004-08-02",8.52499961853027,8.71500015258789,8.3774995803833,8.70750045776367,7120400,8.70750045776367
"2004-08-03",8.67749977111816,8.6875,8.52250003814697,8.54249954223633,6901600,8.54249954223633
"2004-08-04",8.53250026702881,8.63500022888184,8.48499965667725,8.51000022888184,6716000,8.51000022888184
"2004-08-05",8.5,8.5,8.27000045776367,8.29249954223633,6118000,8.29249954223633
"2004-08-06",8.29500007629395,8.3125,8.09249973297119,8.10999965667725,7167600,8.10999965667725
"2004-08-09",8.10000038146973,8.23499965667725,8.05000019073486,8.1850004196167,8166400,8.1850004196167
"2004-08-10",8.18249988555908,8.39750003814697,8.17749977111816,8.39000034332275,5607200,8.39000034332275
"2004-08-11",8.33500003814697,8.39249992370605,8.28750038146973,8.34249973297119,4257600,8.34249973297119
"2004-08-12",8.25749969482422,8.47999954223633,8.23250007629395,8.42500019073486,7761600,8.42500019073486
"2004-08-13",8.42500019073486,8.44999980926514,8.32750034332275,8.39000034332275,5308800,8.39000034332275
"2004-08-16",8.4350004196167,8.53750038146973,8.35000038146973,8.46500015258789,4349600,8.46500015258789
"2004-08-17",8.51500034332275,8.5600004196167,8.375,8.41250038146973,3911200,8.41250038146973
"2004-08-18",8.44999980926514,8.6274995803833,8.41250038146973,8.55500030517578,5657200,8.55500030517578
"2004-08-19",8.52499961853027,8.6274995803833,8.45250034332275,8.51000022888184,4415600,8.51000022888184
"2004-08-20",8.51000022888184,8.65999984741211,8.46749973297119,8.6225004196167,3055600,8.6225004196167
"2004-08-23",8.6274995803833,8.72249984741211,8.58500003814697,8.63500022888184,3828000,8.63500022888184
"2004-08-24",8.68249988555908,8.76249980926514,8.65999984741211,8.72999954223633,4008400,8.72999954223633
"2004-08-25",8.74250030517578,8.89999961853027,8.69250011444092,8.875,4554000,8.875
"2004-08-26",8.85000038146973,8.89249992370605,8.78999996185303,8.84500026702881,2752000,8.84500026702881
"2004-08-27",8.80000019073486,8.86499977111816,8.76500034332275,8.78499984741211,2246000,8.78499984741211
"2004-08-30",8.8100004196167,8.81999969482422,8.69499969482422,8.71749973297119,3366000,8.71749973297119
"2004-08-31",8.72749996185303,8.7475004196167,8.59000015258789,8.69499969482422,4816000,8.69499969482422
"2004-09-01",8.6274995803833,8.73750019073486,8.51749992370605,8.64750003814697,3995200,8.64750003814697
"2004-09-02",8.72000026702881,8.75,8.6274995803833,8.73750019073486,3044400,8.73750019073486
"2004-09-03",8.70750045776367,8.75,8.54749965667725,8.61999988555908,3974000,8.61999988555908
"2004-09-07",8.67500019073486,8.82999992370605,8.64249992370605,8.72749996185303,5229600,8.72749996185303
"2004-09-08",8.73750019073486,8.84000015258789,8.63249969482422,8.65250015258789,3756800,8.65250015258789
"2004-09-09",8.71249961853027,8.88749980926514,8.6875,8.77000045776367,5878400,8.77000045776367
"2004-09-10",8.75500011444092,8.97249984741211,8.72249984741211,8.96749973297119,4513200,8.96749973297119
"2004-09-13",8.96249961853027,9.04249954223633,8.88249969482422,9.0024995803833,3994400,9.0024995803833
"2004-09-14",9.03499984741211,9.14000034332275,8.97249984741211,9.07250022888184,4568000,9.07250022888184
"2004-09-15",9.04500007629395,9.10249996185303,8.9350004196167,8.97249984741211,2083200,8.97249984741211
"2004-09-16",9.01500034332275,9.05500030517578,8.96000003814697,9.00500011444092,2050400,9.00500011444092
"2004-09-17",9.08500003814697,9.08500003814697,8.84000015258789,8.86250019073486,7395600,8.86250019073486
"2004-09-20",8.90499973297119,8.90499973297119,8.77000045776367,8.81999969482422,4974400,8.81999969482422
"2004-09-21",8.85000038146973,8.875,8.77000045776367,8.80500030517578,4386400,8.80500030517578
"2004-09-22",8.8100004196167,8.8125,8.5649995803833,8.58749961853027,4803600,8.58749961853027
"2004-09-23",8.55249977111816,8.63249969482422,8.54249954223633,8.54749965667725,5328000,8.54749965667725
"2004-09-24",8.5625,8.70250034332275,8.52750015258789,8.58250045776367,6202800,8.58250045776367
"2004-09-27",8.45750045776367,8.51500034332275,8.43000030517578,8.4375,4629200,8.4375
"2004-09-28",8.47749996185303,8.5625,8.44499969482422,8.54749965667725,3737600,8.54749965667725
"2004-09-29",8.51249980926514,8.66749954223633,8.41749954223633,8.625,4288400,8.625
"2004-09-30",8.6274995803833,8.72000026702881,8.58749961853027,8.71500015258789,4652000,8.71500015258789
"2004-10-01",8.71749973297119,9.0024995803833,8.625,8.94750022888184,9887200,8.94750022888184
"2004-10-04",8.96000003814697,9.07750034332275,8.92749977111816,9.02499961853027,8425200,9.02499961853027
"2004-10-05",8.99250030517578,9.10000038146973,8.86250019073486,9.05749988555908,8992000,9.05749988555908
"2004-10-06",9.05249977111816,9.11999988555908,9.01500034332275,9.11999988555908,9465600,9.11999988555908
"2004-10-07",9.07750034332275,9.1225004196167,8.95250034332275,8.95499992370605,4814400,8.95499992370605
"2004-10-08",8.98250007629395,9.01000022888184,8.77250003814697,8.80249977111816,6402800,8.80249977111816
"2004-10-11",8.84749984741211,8.85999965667725,8.79500007629395,8.82999992370605,2545600,8.82999992370605
"2004-10-12",8.73750019073486,8.79500007629395,8.63249969482422,8.69999980926514,6793200,8.69999980926514
"2004-10-13",8.73999977111816,8.79249954223633,8.53250026702881,8.59000015258789,5254400,8.59000015258789
"2004-10-14",8.61750030517578,8.64999961853027,8.4975004196167,8.52999973297119,3593600,8.52999973297119
"2004-10-15",8.5649995803833,8.65499973297119,8.50500011444092,8.60000038146973,7917200,8.60000038146973
"2004-10-18",8.58250045776367,8.7524995803833,8.53999996185303,8.7524995803833,5940400,8.7524995803833
"2004-10-19",8.73999977111816,8.76249980926514,8.53750038146973,8.55000019073486,5327200,8.55000019073486
"2004-10-20",8.58749961853027,8.69999980926514,8.44750022888184,8.67249965667725,6004800,8.67249965667725
"2004-10-21",8.70250034332275,8.85499954223633,8.56750011444092,8.85000038146973,5729200,8.85000038146973
"2004-10-22",8.55249977111816,8.78750038146973,8.46500015258789,8.52499961853027,13498400,8.52499961853027
"2004-10-25",8.47000026702881,8.60000038146973,8.31999969482422,8.57750034332275,7068400,8.57750034332275
"2004-10-26",8.60000038146973,8.6875,8.5,8.67749977111816,5245600,8.67749977111816
"2004-10-27",8.65999984741211,8.93000030517578,8.60249996185303,8.88249969482422,5403200,8.88249969482422
"2004-10-28",8.85000038146973,8.97500038146973,8.76749992370605,8.97500038146973,5663600,8.97500038146973
"2004-10-29",8.98499965667725,8.98999977111816,8.78999996185303,8.88500022888184,4007600,8.88500022888184
"2004-11-01",9,9,8.75749969482422,8.77750015258789,5402400,8.77750015258789
"2004-11-02",8.76749992370605,8.95750045776367,8.72749996185303,8.73999977111816,6979200,8.73999977111816
"2004-11-03",8.92500019073486,8.95750045776367,8.80749988555908,8.91250038146973,9265600,8.91250038146973
"2004-11-04",8.8774995803833,9.09749984741211,8.86750030517578,9.05249977111816,7736000,9.05249977111816
"2004-11-05",9.09000015258789,9.34749984741211,9.02750015258789,9.34000015258789,13557600,9.34000015258789
"2004-11-08",9.38749980926514,9.39999961853027,9.1899995803833,9.27499961853027,8391600,9.27499961853027
"2004-11-09",9.27499961853027,9.36499977111816,9.15999984741211,9.20250034332275,5000400,9.20250034332275
"2004-11-10",9.28499984741211,9.32499980926514,9.16749954223633,9.29500007629395,7038800,9.29500007629395
"2004-11-11",9.30000019073486,9.4375,9.30000019073486,9.42749977111816,4146000,9.42749977111816
"2004-11-12",9.375,9.47749996185303,9.30500030517578,9.47249984741211,5288800,9.47249984741211
"2004-11-15",9.43249988555908,9.47999954223633,9.32999992370605,9.40750026702881,6098800,9.40750026702881
"2004-11-16",9.38749980926514,9.41250038146973,9.25749969482422,9.29749965667725,3893200,9.29749965667725
"2004-11-17",9.26249980926514,9.36499977111816,9.22749996185303,9.28750038146973,5117600,9.28750038146973
"2004-11-18",9.32499980926514,9.32750034332275,9.22999954223633,9.31999969482422,4197600,9.31999969482422
"2004-11-19",9.35000038146973,9.35999965667725,9.13749980926514,9.21500015258789,4816800,9.21500015258789
"2004-11-22",9.23250007629395,9.47249984741211,9.20250034332275,9.44750022888184,6357200,9.44750022888184
"2004-11-23",9.49499988555908,9.52250003814697,9.3725004196167,9.48999977111816,4944800,9.48999977111816
"2004-11-24",9.52499961853027,9.69250011444092,9.51249980926514,9.65499973297119,4467600,9.65499973297119
"2004-11-26",9.65499973297119,9.78499984741211,9.59749984741211,9.69499969482422,2374400,9.69499969482422
"2004-11-29",9.78750038146973,9.86750030517578,9.72749996185303,9.80749988555908,9712000,9.80749988555908
"2004-11-30",9.85499954223633,9.85499954223633,9.5649995803833,9.6274995803833,6222800,9.6274995803833
