"Index","PAYC.Open","PAYC.High","PAYC.Low","PAYC.Close","PAYC.Volume","PAYC.Adjusted"
"2014-08-22",16.5900001525879,17.6900005340576,16.3700008392334,17.4500007629395,451400,17.3668155670166
"2014-08-25",17.5499992370605,17.5499992370605,16.8400001525879,17.25,74200,17.1677703857422
"2014-08-26",17.2600002288818,18.0599994659424,17.1599998474121,18.0499992370605,158200,17.9639549255371
"2014-08-27",18.3400001525879,18.3400001525879,17.7900009155273,17.9799995422363,97500,17.894287109375
"2014-08-28",17.8700008392334,18.0200004577637,17.5300006866455,17.8799991607666,49500,17.7947635650635
"2014-08-29",17.8600006103516,18.1000003814697,17.6100006103516,17.9200000762939,84100,17.8345756530762
"2014-09-02",18.1399993896484,18.3199996948242,17.9300003051758,18.0799999237061,135900,17.9938125610352
"2014-09-03",18.2199993133545,18.2199993133545,17.1100006103516,17.3500003814697,451700,17.2672939300537
"2014-09-04",17.5,17.5699996948242,16.2099990844727,16.6499996185303,335700,16.570629119873
"2014-09-05",16.4799995422363,16.5799999237061,16.0400009155273,16.4300003051758,118800,16.3516788482666
"2014-09-08",16.3799991607666,16.5799999237061,15.9899997711182,16.3899993896484,134000,16.3118686676025
"2014-09-09",16.3899993896484,16.3899993896484,15.8100004196167,16.1100006103516,147300,16.0332050323486
"2014-09-10",16.1599998474121,16.4500007629395,15.8599996566772,16.3600006103516,85500,16.2820129394531
"2014-09-11",16.2199993133545,17.0319995880127,16.0599994659424,16.7000007629395,174600,16.6203918457031
"2014-09-12",16.7999992370605,18.0300006866455,16.7999992370605,17.7399997711182,278600,17.6554336547852
"2014-09-15",17.8299999237061,17.9200000762939,16.5,17.1599998474121,196000,17.0781993865967
"2014-09-16",17.1599998474121,18.1299991607666,16.8500003814697,17.8899993896484,252500,17.8047161102295
"2014-09-17",17.9799995422363,18.0400009155273,17.5300006866455,17.7299995422363,95200,17.6454811096191
"2014-09-18",17.7999992370605,18.1900005340576,17.0300006866455,18.0499992370605,188800,17.9639549255371
"2014-09-19",18.0799999237061,19.238000869751,17.4599990844727,18.9899997711182,561600,18.8994750976562
"2014-09-22",18.8500003814697,19.1429996490479,17.5400009155273,18.2800006866455,398800,18.1928596496582
"2014-09-23",18.2900009155273,18.7700004577637,17.8999996185303,18.2999992370605,307900,18.2127647399902
"2014-09-24",18.5,18.5900001525879,17.6700000762939,18.4200000762939,187200,18.3321914672852
"2014-09-25",18.3099994659424,18.3099994659424,16.8199996948242,16.9899997711182,109500,16.909008026123
"2014-09-26",17,17.5100002288818,17,17.2199993133545,68900,17.1379108428955
"2014-09-29",17.1000003814697,17.2199993133545,16.7999992370605,16.9099998474121,150400,16.8293914794922
"2014-09-30",16.9500007629395,17.0300006866455,16.3099994659424,16.5599994659424,188700,16.4810562133789
"2014-10-01",16.2099990844727,16.6200008392334,16,16.1000003814697,149200,16.023250579834
"2014-10-02",16.0200004577637,16.3309993743896,15.7399997711182,16.2999992370605,140900,16.222297668457
"2014-10-03",16.4799995422363,16.8299999237061,16.3999996185303,16.5699996948242,91600,16.4910087585449
"2014-10-06",16.6299991607666,16.6399993896484,16.0100002288818,16.1499996185303,62600,16.0730113983154
"2014-10-07",16,16.1100006103516,15.4700002670288,15.7600002288818,171600,15.6848726272583
"2014-10-08",15.6999998092651,15.9300003051758,15.58899974823,15.6800003051758,112400,15.6052541732788
"2014-10-09",15.6400003433228,15.6800003051758,14.3199996948242,14.8800001144409,238400,14.8090667724609
"2014-10-10",14.75,15.5900001525879,14.6800003051758,14.8800001144409,194500,14.8090667724609
"2014-10-13",14.9499998092651,15.2150001525879,14.789999961853,14.9799995422363,283900,14.9085903167725
"2014-10-14",15.0799999237061,15.3999996185303,14.8699998855591,15.039999961853,216400,14.9683046340942
"2014-10-15",15.0500001907349,16.3500003814697,14.8500003814697,16.2600002288818,258200,16.1824893951416
"2014-10-16",16.0499992370605,16.7900009155273,16,16.7600002288818,100600,16.6801052093506
"2014-10-17",17.0200004577637,17.0200004577637,16.3899993896484,16.4300003051758,48600,16.3516788482666
"2014-10-20",16.3299999237061,16.4400005340576,16.1700000762939,16.3400001525879,37100,16.2621078491211
"2014-10-21",16.2199993133545,16.8199996948242,16.2199993133545,16.6700000762939,118400,16.5905323028564
"2014-10-22",16.6700000762939,16.7350006103516,16.3799991607666,16.4799995422363,71400,16.401439666748
"2014-10-23",16.5499992370605,16.8899993896484,16.3799991607666,16.5300006866455,68700,16.4512004852295
"2014-10-24",16.6000003814697,16.6499996185303,16.3199996948242,16.5100002288818,39600,16.4312992095947
"2014-10-27",16.4699993133545,16.7999992370605,16.3400001525879,16.5699996948242,46900,16.4910087585449
"2014-10-28",16.6000003814697,17.3199996948242,16.6000003814697,16.9099998474121,97700,16.8293914794922
"2014-10-29",16.9500007629395,17.1299991607666,16.6809997558594,16.7700004577637,65900,16.6900596618652
"2014-10-30",16.7900009155273,17.4699993133545,16.7399997711182,17.4300003051758,94200,17.3469104766846
"2014-10-31",17.7999992370605,17.8799991607666,17.5400009155273,17.75,55600,17.6653861999512
"2014-11-03",17.8199996948242,17.9179992675781,17.6000003814697,17.6800003051758,49800,17.5957202911377
"2014-11-04",17.6800003051758,18.0799999237061,17.5799999237061,17.7299995422363,145500,17.6454811096191
"2014-11-05",18.6200008392334,22.1100006103516,18.6200008392334,21.1499996185303,677800,21.0491771697998
"2014-11-06",21.2600002288818,22.4899997711182,21,21.5900001525879,253000,21.48708152771
"2014-11-07",21.5200004577637,21.6499996185303,21.0900001525879,21.4200000762939,133300,21.317892074585
"2014-11-10",21.4400005340576,22.0799999237061,21.1599998474121,22.0699996948242,222700,21.9647922515869
"2014-11-11",22.2199993133545,23.3700008392334,22.1800003051758,22.5,248600,22.3927421569824
"2014-11-12",22.1900005340576,22.7770004272461,22.1299991607666,22.3500003814697,94000,22.2434597015381
"2014-11-13",22.3500003814697,23.3299999237061,22.2210006713867,22.6000003814697,92100,22.4922657012939
"2014-11-14",22.7299995422363,23.7800006866455,22.3099994659424,23.6900005340576,174500,23.5770721435547
"2014-11-17",23.8400001525879,25.4599990844727,23.5499992370605,24.8500003814697,421000,24.7315406799316
"2014-11-18",25.1000003814697,25.1000003814697,24.7099990844727,24.8400001525879,246300,24.7215881347656
"2014-11-19",24.9599990844727,26.3299999237061,24.6100006103516,25.6900005340576,154300,25.5675354003906
"2014-11-20",25.6499996185303,26.2900009155273,25.5400009155273,26.1000003814697,121800,25.9755802154541
"2014-11-21",26.5599994659424,27.7199993133545,26.0699996948242,26.9300003051758,202200,26.8016242980957
"2014-11-24",27.1700000762939,28.4099998474121,27.1700000762939,27.4699993133545,250700,27.3390502929688
"2014-11-25",27.5799999237061,27.7900009155273,26.5,27.6800003051758,320600,27.5480499267578
"2014-11-26",27.9400005340576,28.7299995422363,27.5429992675781,28.2900009155273,188900,28.1551399230957
"2014-11-28",28.4500007629395,29.4200000762939,28.3099994659424,28.75,114500,28.6129474639893
"2014-12-01",28.8299999237061,29.1310005187988,28,28.3799991607666,115700,28.2447109222412
"2014-12-02",28.8600006103516,29.2600002288818,26.9300003051758,27.6000003814697,296400,27.4684314727783
"2014-12-03",26.8099994659424,27,25.7600002288818,26.9200000762939,226700,26.7916736602783
"2014-12-04",26.8099994659424,27.9599990844727,26.1100006103516,27.2700004577637,131100,27.1400051116943
"2014-12-05",27.1100006103516,27.5900001525879,27.1100006103516,27.3299999237061,63000,27.1997184753418
"2014-12-08",27.3500003814697,27.5100002288818,26.2900009155273,26.4200000762939,86500,26.2940578460693
"2014-12-09",26,27.4400005340576,25.25,27.3899993896484,113500,27.2594299316406
"2014-12-10",27.2399997711182,27.4500007629395,26.1700000762939,26.5900001525879,72700,26.4632434844971
"2014-12-11",26.5,27.2099990844727,25.3899993896484,25.6399993896484,109000,25.5177726745605
"2014-12-12",25.1900005340576,25.3689994812012,23.7999992370605,24.4599990844727,149400,24.3433990478516
"2014-12-15",24.4400005340576,24.75,23.4799995422363,24.2399997711182,111900,24.1244468688965
"2014-12-16",23.9899997711182,26.8799991607666,23.8799991607666,26.5900001525879,173900,26.4632434844971
"2014-12-17",26.6299991607666,27.3990001678467,26.1100006103516,27.3099994659424,107600,27.1798133850098
"2014-12-18",27.5,28.1399993896484,26.8700008392334,27.5799999237061,128000,27.4485263824463
"2014-12-19",27.5799999237061,27.5799999237061,27.0699996948242,27.2099990844727,79100,27.0802898406982
"2014-12-22",27.3500003814697,28.8400001525879,27.1800003051758,28.4300003051758,101500,28.2944736480713
"2014-12-23",28.5,28.5,26.75,27.3700008392334,69100,27.2395286560059
"2014-12-24",27.2099990844727,27.2099990844727,26.0100002288818,26.4899997711182,57300,26.3637199401855
"2014-12-26",26.5799999237061,27.1100006103516,26.3299999237061,26.6800003051758,105000,26.5528163909912
"2014-12-29",26.6000003814697,26.8099994659424,25.5900001525879,26.2399997711182,63200,26.1149139404297
"2014-12-30",26.1000003814697,26.5900001525879,25.8400001525879,26.0699996948242,37800,25.9457225799561
"2014-12-31",26.1800003051758,26.9799995422363,26,26.3299999237061,61900,26.2044849395752
"2015-01-02",26.2900009155273,26.4699993133545,25.6200008392334,26.0599994659424,87500,25.93577003479
"2015-01-05",25.9500007629395,25.9500007629395,25.0799999237061,25.1800003051758,58700,25.0599670410156
"2015-01-06",25.2800006866455,25.5499992370605,24.2999992370605,24.5599994659424,89900,24.4429225921631
"2015-01-07",24.6200008392334,25.4799995422363,24.5,25.3400001525879,77300,25.2192039489746
"2015-01-08",25.8099994659424,27,25.6700000762939,26.4200000762939,173200,26.2940578460693
"2015-01-09",26.7199993133545,26.9500007629395,25.1800003051758,25.4300003051758,111800,25.3087749481201
"2015-01-12",24.8500003814697,25.2700004577637,24.0699996948242,24.6800003051758,239000,24.562349319458
"2015-01-13",24.5200004577637,24.6900005340576,23.1599998474121,23.6100006103516,431500,23.4974517822266
"2015-01-14",23.1499996185303,24.3689994812012,22.7600002288818,23.1800003051758,544600,23.0695018768311
"2015-01-15",23.9200000762939,24.5,23.25,23.6100006103516,2855700,23.4974517822266
"2015-01-16",23.5,23.8980007171631,23.0599994659424,23.4899997711182,254600,23.378023147583
"2015-01-20",23.5,23.5949993133545,22.5799999237061,23.2399997711182,215800,23.1292152404785
"2015-01-21",23.8899993896484,25.8400001525879,23.3999996185303,25.2600002288818,429600,25.1395854949951
"2015-01-22",25.3500003814697,26.3799991607666,24.5699996948242,26.2800006866455,415700,26.1547241210938
"2015-01-23",26.1200008392334,28.2299995422363,26.1200008392334,27.0400009155273,697600,26.9111003875732
"2015-01-26",27.2199993133545,28.1299991607666,26.6000003814697,27.4099998474121,506500,27.2793350219727
"2015-01-27",27.3600006103516,28.7199993133545,26.7800006866455,28.1200008392334,588500,27.985954284668
"2015-01-28",28.4699993133545,30.2000007629395,27.8099994659424,28.7600002288818,1546200,28.6229000091553
"2015-01-29",28.9400005340576,29.3700008392334,26.2399997711182,27.3999996185303,797900,27.2693824768066
"2015-01-30",27.2700004577637,27.7800006866455,25.1299991607666,26.1700000762939,851900,26.0452480316162
"2015-02-02",26.0699996948242,27.1000003814697,25.2800006866455,26.0900001525879,567600,25.9656276702881
"2015-02-03",26.1000003814697,27.8099994659424,26,27.5799999237061,463200,27.4485263824463
"2015-02-04",27.2099990844727,27.9400005340576,26.8299999237061,27.0799999237061,197600,26.9509105682373
"2015-02-05",27.0900001525879,28.4099998474121,27.0900001525879,28,465800,27.8665237426758
"2015-02-06",28.0100002288818,28.6000003814697,27.4200000762939,28.0499992370605,280100,27.9162845611572
"2015-02-09",27.7900009155273,30.3199996948242,27.6599998474121,29.7600002288818,1272000,29.6181335449219
"2015-02-10",30.2999992370605,32.3899993896484,28.4099998474121,31.7000007629395,1183000,31.5488872528076
"2015-02-11",34.1300010681152,34.7000007629395,28.8099994659424,31.4500007629395,1902600,31.3000793457031
"2015-02-12",31.7999992370605,33.7000007629395,31.0499992370605,33.0800018310547,777000,32.922306060791
"2015-02-13",32.7799987792969,34.0699996948242,31.7299995422363,32.3699989318848,468500,32.2156944274902
"2015-02-17",32.3699989318848,33.9799995422363,31.4300003051758,33.560001373291,683300,33.4000244140625
"2015-02-18",33.5999984741211,33.685001373291,32.2000007629395,32.6300010681152,376200,32.4744529724121
"2015-02-19",32.5999984741211,35.1209983825684,32.5999984741211,33.3899993896484,713500,33.2308311462402
"2015-02-20",33.2000007629395,34.0299987792969,32.7999992370605,33.7700004577637,337500,33.609016418457
"2015-02-23",33.7799987792969,34.060001373291,32.2000007629395,32.9099998474121,418300,32.7531204223633
"2015-02-24",33.0099983215332,33.6199989318848,32.3899993896484,33.189998626709,345800,33.0317802429199
"2015-02-25",33.0499992370605,33.2900009155273,32.3199996948242,32.939998626709,239000,32.7829742431641
"2015-02-26",32.9799995422363,33.0900001525879,32.1399993896484,32.8400001525879,440500,32.6834526062012
"2015-02-27",32.7200012207031,33.9500007629395,31.5620002746582,31.8799991607666,729200,31.72802734375
"2015-03-02",31.8600006103516,32.5400009155273,31.2390003204346,31.8700008392334,420200,31.7180767059326
"2015-03-03",31.8099994659424,32.8800010681152,31.6299991607666,31.9200000762939,489700,31.7678375244141
"2015-03-04",32,32.2599983215332,31.5799999237061,31.6399993896484,287900,31.4891719818115
"2015-03-05",31.5900001525879,32.7900009155273,31.4099998474121,32.3499984741211,265300,32.1957893371582
"2015-03-06",32.0999984741211,33.75,31.9699993133545,32.1599998474121,601300,32.0066909790039
"2015-03-09",31.8799991607666,31.8799991607666,29.1399993896484,30.6499996185303,952800,30.5038890838623
"2015-03-10",30.2099990844727,31.1700000762939,29.7700004577637,30.8799991607666,629900,30.732795715332
"2015-03-11",30.7199993133545,31.8899993896484,30.5599994659424,31.4899997711182,539600,31.3398857116699
"2015-03-12",31.6399993896484,31.9799995422363,31.5,31.8700008392334,213000,31.7180767059326
"2015-03-13",31.8299999237061,31.9799995422363,31.2600002288818,31.3999996185303,364700,31.250316619873
"2015-03-16",31.7399997711182,32.0999984741211,31.4500007629395,31.9500007629395,428800,31.7976932525635
"2015-03-17",32.1399993896484,33.4700012207031,31.8700008392334,32.6699981689453,744000,32.5142555236816
"2015-03-18",32.7099990844727,34.6500015258789,32.6300010681152,34.2200012207031,551000,34.0568733215332
"2015-03-19",34.560001373291,35.8639984130859,34.4099998474121,35.1100006103516,537100,34.9426307678223
"2015-03-20",35.3400001525879,35.7299995422363,33.7000007629395,33.7700004577637,957500,33.609016418457
"2015-03-23",33.7700004577637,34.0960006713867,32.5499992370605,33.189998626709,408700,33.0317802429199
"2015-03-24",32.75,33.060001373291,31.5599994659424,31.6200008392334,512800,31.4692687988281
"2015-03-25",31.6200008392334,31.8959999084473,30.2999992370605,30.4699993133545,352700,30.3247509002686
"2015-03-26",30.2299995422363,32.2099990844727,29.5200004577637,31.8299999237061,379400,31.6782665252686
"2015-03-27",31.7700004577637,32.0559997558594,31.3600006103516,31.8400001525879,207000,31.6882190704346
"2015-03-30",32.0099983215332,32.4799995422363,32.0099983215332,32.0900001525879,174300,31.9370288848877
"2015-03-31",31.8099994659424,32.3899993896484,31.7600002288818,32.060001373291,255900,31.9071712493896
"2015-04-01",32.1199989318848,32.1199989318848,31.0799999237061,31.6599998474121,185000,31.5090770721436
"2015-04-02",31.75,32.1199989318848,31.2999992370605,31.5,156500,31.3498382568359
"2015-04-06",31.3999996185303,32.3250007629395,31.3299999237061,31.9699993133545,162600,31.8175964355469
"2015-04-07",32.060001373291,32.75,31.9599990844727,32.3600006103516,220200,32.205738067627
"2015-04-08",32.4900016784668,32.8800010681152,32.060001373291,32.2799987792969,129000,32.1261177062988
"2015-04-09",32.0999984741211,32.2849998474121,31.1800003051758,31.9699993133545,249400,31.8175964355469
"2015-04-10",32,32.2569999694824,31.5499992370605,31.7700004577637,178700,31.6185531616211
"2015-04-13",31.7900009155273,31.9599990844727,31.3999996185303,31.4699993133545,141900,31.3199806213379
"2015-04-14",31.5300006866455,31.6900005340576,30.0900001525879,30.4899997711182,267800,30.3446559906006
"2015-04-15",30.7399997711182,31.2199993133545,30.5200004577637,31.1000003814697,158300,30.9517459869385
"2015-04-16",30.8999996185303,31.1700000762939,30.5200004577637,30.8199996948242,158400,30.6730804443359
"2015-04-17",30.4300003051758,30.6200008392334,29.3600006103516,30.1100006103516,305900,29.9664649963379
"2015-04-20",30.5400009155273,32.5999984741211,30.2000007629395,32.2000007629395,378000,32.046501159668
"2015-04-21",32.6199989318848,33.3300018310547,32.4000015258789,33.1100006103516,299400,32.9521675109863
"2015-04-22",33.4199981689453,33.9799995422363,32.8300018310547,32.9500007629395,293500,32.7929267883301
"2015-04-23",33.0800018310547,33.3600006103516,32.5400009155273,33.0499992370605,166900,32.892448425293
"2015-04-24",33.3300018310547,33.3300018310547,32.3199996948242,32.9099998474121,157900,32.7531204223633
"2015-04-27",33.3899993896484,33.5900001525879,32.1500015258789,32.2099990844727,247900,32.056453704834
"2015-04-28",32.25,33.4799995422363,31.6000003814697,32.9099998474121,230300,32.7531204223633
"2015-04-29",32.7999992370605,33.1599998474121,32.0999984741211,32.3800010681152,161600,32.225643157959
"2015-04-30",32.3199996948242,32.6399993896484,31.2099990844727,31.6100006103516,188200,31.4593162536621
"2015-05-01",31.9200000762939,32.5299987792969,31.0650005340576,31.9300003051758,273000,31.7777900695801
"2015-05-04",32.060001373291,33.439998626709,32.0400009155273,32.9599990844727,525400,32.8028793334961
"2015-05-05",32.7400016784668,32.7400016784668,30.8400001525879,31.3299999237061,319800,31.1806507110596
"2015-05-06",31.2999992370605,33.9900016784668,30.8500003814697,33.0499992370605,835400,32.892448425293
"2015-05-07",33.560001373291,35.5800018310547,31.5300006866455,35.3300018310547,2059300,35.1615791320801
"2015-05-08",35.7200012207031,37.7000007629395,35,35.7000007629395,1439700,35.5298194885254
"2015-05-11",36.060001373291,38.4090003967285,35.9799995422363,38.2900009155273,867600,38.1074714660645
"2015-05-12",38.4099998474121,39.2099990844727,37.1199989318848,38.9500007629395,549800,38.7643241882324
"2015-05-13",39.0099983215332,39.6599998474121,37.9500007629395,38.1500015258789,382400,37.9681358337402
"2015-05-14",38.6300010681152,39.75,38.0299987792969,39.2400016784668,435500,39.0529479980469
"2015-05-15",36.6399993896484,36.6500015258789,35.0320014953613,35.2900009155273,3555100,35.1217727661133
"2015-05-18",35.4700012207031,35.8559989929199,35.3300018310547,35.3499984741211,894900,35.1814842224121
"2015-05-19",35.5200004577637,35.8429985046387,34.5499992370605,35.6699981689453,759300,35.4999580383301
"2015-05-20",35.5999984741211,36.2999992370605,35.3899993896484,35.7999992370605,680300,35.629337310791
"2015-05-21",35.8600006103516,36.6599998474121,35.8600006103516,36.2099990844727,529900,36.0373840332031
"2015-05-22",36.2400016784668,36.4500007629395,35.5800018310547,35.6699981689453,570100,35.4999580383301
"2015-05-26",35.6800003051758,35.7200012207031,34.2799987792969,35.1699981689453,620300,35.0023460388184
"2015-05-27",35.2200012207031,35.3569984436035,34.6279983520508,35.189998626709,436700,35.0222511291504
